@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_2 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_8 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Airs_Center_X_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Black_Pixel_4 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Mass_Center_Y_8 numeric
@attribute Mass_Center_X_2 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_X_3 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Mass_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
47.5,0,18,3.33333,19.0757,16,0,45.4545,0,0.963768,49.1667,36.3636,97.7012,28,-111.321,11.0145,38,39.1234,0,0.033333,34.693,0,0.337998,7.69231,0.391711,98.3333,47.5,48.3333,11,71.4136,46.6667,0,0.510502,0,70.3634,9.10628,128,0.296028,0,0.552486,0,0,57.5,0.315838,2.1004,0.67762,0,1.66667,0.420266,0,fire-brigade
49.2239,0.279525,26.8293,0,18.2705,24.3902,0,40,0.317302,0,49.0566,46.6667,13.0046,7.31707,-112.497,14.7282,41.4634,31.3486,0,0,38.8679,0,0.261161,0,0.491305,19.8113,41.5094,51.8868,15,73.513,39.6226,37.5,0.47299,0,47.8949,7.3782,621.5,0.507463,0,0.625,0,12.5,58.4906,0.265603,2.22767,0.166887,0,1.88679,0.336088,0,fire-brigade
50.3634,0.389663,25.9259,0,19.4449,16.6667,0,0,0.294151,0,65.0943,100,27.4311,11.1111,72.0769,6.91824,46.2963,30.208,0,0,36.5687,0,0.285664,20,0.376725,67.9245,41.5094,49.0566,1,71.4136,34.9057,7.69231,0.604012,0,46.2088,6.75417,224.5,0.237981,17.6471,0.621118,20,0,48.3053,0.367528,123.924,0.639788,0,-28.3019,0.446658,0,fire-brigade
33.6364,0.225,15,9.09091,17.3136,12.5,12.7273,50,0.032197,0.904762,20,40,54.3182,15,157.659,11.5978,57.5,33.8291,0.070707,0.073377,43.8154,0.118182,0.290886,18.1818,0.37215,47.2727,49.0909,59.0909,10,74.6097,41.3302,16.6667,0.379788,18.3655,61.9835,7.79614,391.5,0.416667,0,12.4493,16.6667,33.3333,38.9098,0.389703,115.01,0.639737,0,-0.244683,0.348564,0,fire-brigade
48.8095,0.562375,40.9091,18.3117,17.7769,15.9091,0,0,0.60109,0.933333,55.1282,100,2.38095,13.6364,60.5303,5.87949,29.5455,34.3947,0,0.053968,36.2579,0,0.256025,14.2857,0.139456,64.2857,48.8095,51.1905,2,99.9584,48.8095,28.5714,0.555115,0,56.2266,7.82313,35,0.158779,50,-0.367872,0,14.2857,48.8095,0.459793,179.092,0.709941,0,-61.8013,0.522847,0,fire-brigade
57.5084,0.530579,39.1304,25.4902,20.098,19.5652,0,0,0.512916,0.777451,49.0196,0,82.1747,17.3913,88.4275,2.69127,23.913,39.9957,0,0.248529,40.9314,0,0.226377,62.5,0.656863,85.6209,44.1176,52.9412,0,96.1169,40.1961,30,0.328929,0,44.2138,6.11303,142,0.173174,83.3333,0.653595,80,0,48.0392,0.316013,101.819,0.63908,0,-16.0388,0.412215,0,fire-brigade
51.0204,0.523048,37.7778,19.3878,21.3549,20,0,0,0.531179,0.872001,84.6939,100,95.9184,8.88889,159.1,1.95752,33.3333,41.1646,0,0.152972,48.9796,0,0.238194,42.8571,0.900389,53.0612,39.7959,41.8367,2,102.041,48.9796,33.3333,0.592058,0,52.0616,6.41399,4.5,0.407751,37.5,0.675676,33.3333,8.33333,38.007,0.373856,115.735,0.542286,0,-2.84477,0.392506,0,fire-brigade
60.7186,0.710988,43.75,20,21.2559,12.5,0,33.3333,0.323759,0.845657,42.5356,44.4444,146.667,4.16667,-5.91984,11.3002,39.5833,39.3478,0,0.161516,48.8889,0,0.164563,75,0.741685,64.4444,26.6667,53.3151,9,104.936,42.9285,66.6667,0.484366,0,47.5328,5.72104,131,0.680851,40,-0.376572,0,11.1111,47.3684,0.204981,95.0656,0.558956,0,-0.350877,0.4568,0,fire-brigade
67.3077,0.620145,20.4545,25,22.2319,22.7273,0,0,0.541614,0.834874,49.0385,33.3333,-19.2308,18.1818,87.745,4.11011,38.6364,42.543,0,0.234203,48.0769,0,0.215686,83.3333,0.786744,84.8901,32.6923,50.1748,3,100.486,45.2708,41.6667,0.409833,0,46.1361,5.6184,117,0.619022,25,14.4635,33.3333,8.33333,40.9281,0.29662,35.3011,0.531633,0,4.02098,0.527242,0,fire-brigade
37.1633,0.534858,18.4211,9.82143,19.4336,31.5789,5.35714,14.2857,0.168791,0.93254,20.5357,14.2857,1.78571,15.7895,-9.0703,5.49887,34.2105,35.6853,0.031746,0.073342,35.5714,0.053571,0.338002,50,0.528731,31.25,49.1071,49.1071,7,78.1053,49.1071,28.5714,0.576175,10.0781,54.1698,8.47506,76.5,0.307002,44.4444,5.60924,14.2857,0,54.3073,0.483966,169.312,0.618519,0,-65.7143,0.349502,0,fire-brigade
37.7422,0.366623,28.5714,19.3878,18.2918,16.6667,24.4898,0,0.115496,0.872814,27.551,50,2.04082,23.8095,22.9819,6.15704,30.9524,35.8229,0.195971,0.163191,40.8163,0.226259,0.635839,71.4286,0.304345,14.2857,48.9796,50,4,81.873,48.9796,0,0.606318,106.291,107.728,7.88654,79.5,0.362757,25,-6.27736,0,33.3333,60.2041,0.576321,47.3318,0.565658,100,111.467,0.575949,0,fire-brigade
28.3784,0.289577,30,18.9189,19.1059,15,33.7838,0,0.264067,0.858306,36.4865,100,108.426,12.5,-16.711,5.4564,42.5,26.7307,0.18477,0.159645,50,0.296576,0.594164,40,0.393475,27.027,48.6487,41.8497,3,92.5596,48.6487,0,0.607132,3.55999,117.48,8.77104,119.5,0.344899,57.1429,7.94866,25,16.6667,52.7027,0.563561,-17.7999,0.553526,100,186.486,0.330902,0,fire-brigade
29.0883,0.554276,15.1515,5.26316,16.7094,21.2121,32.8947,60,0.198494,0.945455,9.67492,0,-0.18649,27.2727,68.8995,10.3349,36.3636,25.8728,0.180075,0.06579,38.1579,0.271369,0.442358,40,0.710332,26.3158,29.8476,48.6842,5,89.2562,47.3684,0,0.391725,95.8678,82.0357,9.80861,114.5,0.310606,0,16.6203,25,50,57.8947,0.392513,-2.06428,0.656832,66.6667,5.36257,0.590335,0,fire-brigade
37.5633,0.65812,15.3846,4.90196,19.0988,17.3077,29.4118,42.8571,0.178704,0.955882,35.2941,57.1429,13.4936,19.2308,-4.47082,9.83276,48.0769,29.6203,0.167292,0.04902,33.3333,0.268206,0.398369,20,0.443375,19.6078,35.1502,49.0196,7,72.4481,49.0196,0,0.386825,80.0173,63.9464,8.21799,160,0,14.2857,0.653595,25,20,53.2725,0.367723,129.982,0.620956,100,1.96078,0.416152,0,fire-brigade
30,0.306526,13.3333,0,18,13.3333,43.3333,100,0.256959,0,43.3333,0,2.02899,26.6667,409.255,17.971,46.6667,23.9766,0.103261,0,46.6667,0.316667,0.413442,0,0.33442,40,40,53.3333,1,207.939,33.3333,0,0.407407,18.9036,151.229,20.8696,42.5,0.678809,0,-1.85185,0,0,53.3333,0.333578,77.7148,0.720497,0,131.111,0.338494,0,fire-brigade
32.3529,0,0,5.88235,15.981,21.4286,11.7647,100,0,0,17.6471,0,5.88235,28.5714,251.057,11.7647,50,24.8401,0.068376,0,23.5294,0.104575,0.349359,0,0.486325,17.6471,44.1176,44.1176,1,184.911,47.0588,0,0.561274,44.3787,140.533,21.9457,12.5,0.262821,0,-1.80841,50,0,55.8824,0.47041,-39.4477,0.687406,0,107.843,0.557838,0,fire-brigade
39.4737,0.070175,25,34.2105,26.4789,25,15.7895,0,0.224638,0.815217,43.2331,100,5.26316,16.6667,67.5128,24.714,33.3333,34.2271,0.120083,0.268797,47.3684,0.145363,0.333223,100,0.326087,2.63158,47.3684,21.0526,1,207.939,41.9408,0,0.41604,94.518,198.488,24.9428,14,0,0,-6.08483,50,0,48.4111,0.366199,16.2031,0.532609,0,5.26316,0.512431,0,fire-brigade
30.5556,0.595861,0,42.2619,17.2549,31.25,0,0,0.240896,0.848639,57.2016,0,5.55556,18.75,486.82,13.0952,50,22.8444,0,0.227513,33.9669,0,0.193723,100,0.559127,11.1111,38.8889,44.4444,0,163.598,47.2222,0,0.665497,0,95.6633,13.6905,58.5,0.186508,0,-3.55587,0,0,41.6667,0.284933,12.7551,0.584751,0,5.55556,0.382313,0,fire-brigade
31.3208,0,0,17.3913,15.7706,17.6471,28.2609,66.6667,0,0.862604,44.4005,33.3333,4.34783,29.4118,4.16233,9.25666,52.9412,32.0867,0.125079,0.141707,43.4783,0.213342,0.512047,0,0.434423,23.913,47.8261,50,3,161.29,47.8261,0,0.482488,10.4058,161.29,16.129,51,0,50,1.44928,0,0,50,0.505739,394.809,0.553042,0,-82.6087,0.444239,0,fire-brigade
41.0723,0.507428,41.9355,28.9474,19.4976,12.9032,18.4211,0,0.292279,0.888158,48.6842,100,5.67846,19.3548,-110.803,15.7895,25.8065,37.2813,0.078947,0.243421,42.3629,0.131579,0.396617,0,0.42818,31.5789,48.6842,48.6842,5,138.504,48.6842,0,0.533772,6.92521,110.803,13.7812,276,0.220029,42.8571,-0.493982,75,40,48.6842,0.556516,213.571,0.646491,0,18.8027,0.445103,0,fire-brigade
36.399,0.32954,32,30,21.5539,24,6.66667,25,0.34029,0,48.3333,75,1.12994,12,8.16327,25.3333,32,33.373,0,0,36.8295,0,0.278095,50,0.217857,18.3333,48.3333,48.3333,4,142.857,48.3333,16.6667,0.503676,16.3265,97.9592,15.619,215.5,0.13327,20,112.951,33.3333,16.6667,46.6667,0.432564,240.335,0.484303,0,-49.7722,0.380062,0,fire-brigade
52.7778,0.439737,41.1765,9.72222,20.2506,8.82353,33.3333,25,0.355395,0.906667,44.4444,75,30.3704,14.7059,-64.2242,22.3016,35.2941,40.9119,0.147619,0.085185,40.8543,0.346296,0.407143,28.5714,0.413095,36.1111,48.6111,48.6111,4,138.776,45.0758,50,0.665638,-53.551,138.776,15,181,0.214286,0,0.925926,100,0,50,0.791667,249.796,0.613929,0,-88.8889,0.262935,0,fire-brigade
48.2759,0.315144,31.8182,0,23.4343,18.1818,0,33.3333,0.177778,0,48.2759,66.6667,7.11462,18.1818,-54.0161,22.466,31.8182,34.6001,0,0,48.2759,0,0.178127,66.6667,0.473401,25.8621,32.7586,48.2759,3,151.515,48.2759,42.8571,0.289117,0,68.8705,10.4493,97.5,0.373894,0,1.1236,0,14.2857,35.7427,0.231211,9.18274,0.467257,0,62.069,0.329782,0,fire-brigade
46.7742,0.542077,42.8571,9.67742,22.0982,9.52381,0,0,0.396593,0,50,100,156.658,14.2857,30.3819,20.2621,33.3333,37.8854,0,0,37.3192,0,0.172585,60,0.357292,90.3226,41.9355,50,2,151.367,46.659,33.3333,0.552611,0,73.2422,12.7016,141,0.184606,0,1.07527,100,50,41.6592,0.319159,146.484,0.695064,0,-2.72953,0.341866,0,fire-brigade
42.9598,0.546266,29.0323,0,27.7354,16.129,10.2273,0,0.205376,0,11.2544,100,42.1488,25.8065,4.425,3.2241,29.0323,38.6398,0.034884,0,45.8139,0.136364,0.281783,0,0.041344,44.3182,48.8636,47.7273,1,113.575,0,33.3333,0.520742,21.6333,64.8999,7.45243,13.5,0.287209,33.3333,0.746269,100,16.6667,38.208,0.448864,93.1778,0,0,2.27273,0.474083,0,fire-brigade
43.7218,0.531711,54.0541,0,22.7852,13.5135,0,0,0.531191,0,81.5789,100,2.63158,8.10811,198.956,3.14506,24.3243,36.5429,0,0,38.2798,0,0.207317,0,0.914634,1.31579,36.8421,36.8421,1,115.22,48.6842,40,0.588147,0,56.514,6.93196,1.5,0.198606,22.2222,104.976,75,20,40.7895,0.318231,118.571,0.378049,0,-5.14354,0.23752,0,fire-brigade
48.7805,0.550587,57.5758,0,26.9444,0,49.6988,0,0.20582,0,0,0,59.1463,15.1515,0,1.74216,27.2727,49.5968,0.465355,0,39.0244,0.890659,0,33.3333,0,78.0488,48.7805,42.8792,0,134.673,48.7805,0,0.373442,-32.0484,191.837,8.98955,0,0.126667,60,0.806452,100,33.3333,50,0,224.631,0.597321,0,-4.03701,0.516439,0,fire-brigade
43.3398,0.263503,21.2121,78.3784,19.5304,33.3333,0,0,0.214831,0.884693,64.8649,0,2.09597,15.1515,78.125,6.02477,30.303,31.895,0,0.779185,43.2432,0,0.185978,50,0.786458,20.7207,25.6757,35.1351,3,104.167,42.2893,62.5,0.383717,0,43.4028,4.61712,26,0.139146,37.5,0.652109,0,12.5,32.9991,0.206344,117.188,0.448661,0,-17.7177,0.30089,0,fire-brigade
36.63,0.329068,40,0,26.6961,16.6667,0,0,0.272347,0,89.2857,0,2.38095,13.3333,197.572,1.7316,30,36.7183,0,0,43.1556,0,0.195346,33.3333,0.920455,10.7143,44.0476,47.6422,0,106.516,0,57.1429,0.32815,0,54.2355,6.98052,0,0.20857,0,0.787402,50,0,38.3205,0.433503,157.049,0,0,-43.254,0.234091,0,fire-brigade
50,0.525606,21.5686,0,17.6515,11.7647,39.6552,54.5455,0.166457,0,48.2759,45.4545,45.412,19.6078,2.44141,17.5916,47.0588,39.5012,0.119271,0,48.2759,0.326437,0.422966,0,0.493626,33.6207,42.3668,46.0596,11,82.256,49.1379,0,0.430845,48.1161,61.0352,10.1562,539,0.036458,0,12.3861,0,42.8571,48.1815,0.301282,0.143612,0.705056,25,1.72414,0.419343,0,fire-brigade
59.322,0.67354,25.641,13.5593,18.1435,23.0769,22.8814,22.2222,0.094248,0.921062,35.1324,77.7778,44,20.5128,-33.6621,14.498,30.7692,39.2329,0.1,0.101426,42.7436,0.179777,0.459184,12.5,0.269475,51.816,49.1525,54.2373,9,84.0237,49.1525,0,0.558941,44.9704,71.0059,8.73533,166.5,0.163568,20,-7.02268,0,38.4615,51.6949,0.516217,26.0355,0.530079,50,96.6102,0.410701,0,fire-brigade
66.6667,0.652339,21.6667,23.6842,18.2326,25,14.0351,33.3333,0.602201,0.62705,46.4912,66.6667,35.7456,21.6667,-23.7345,11.162,31.6667,35.4651,0.036232,0.157082,38.4215,0.092105,0.309016,20,0.224155,47.3684,49.1228,57.0175,6,71.4136,47.3684,20,0.435714,14.7028,45.1586,8.06001,668,0.164912,60,-33.8642,62.5,10,47.3684,0.451284,58.8112,0.53068,0,1.75439,0.378227,0,fire-brigade
65.3061,0.715289,10.4167,10.2041,16.0875,18.75,2.04082,14.2857,0.146696,0.934138,50,85.7143,38.7755,27.0833,69.0627,9.72389,43.75,27.0024,0,0.063143,27.1248,0,0.292736,14.2857,0.308627,53.0612,48.9796,55.102,7,72.4481,48.9796,55.5556,0.357381,2.16263,48.6592,9.09364,111.5,0.307248,0,15.825,20,11.1111,45.9184,0.453559,101.461,0.554857,0,0.60771,0.487195,0,fire-brigade
52.8302,0.660226,28.8889,22.6415,16.0595,15.5556,24.5283,0,0.166764,0.865672,45.3585,100,43.081,20,44.0964,12.3064,35.5556,32.8402,0.063744,0.199223,45.8162,0.196934,0.363375,33.3333,0.034273,45.283,49.0566,57.5472,7,73.513,49.0566,42.8571,0.670443,2.22767,53.464,8.36384,445,0,12.5,-1.58767,25,0,53.7736,0.442442,63.9659,0.488732,100,1.88679,0.404435,0,fire-brigade
47.9167,0.430833,13.0435,39.5833,26.4706,17.3913,0,0,0.598571,0.830898,83.3333,0,4.16667,13.0435,331.633,2.23214,56.5217,31.7134,0,0.369949,41.6667,0,0.258929,100,0.892857,79.1667,47.9167,45.8333,0,185.204,44.0476,50,0.396991,0,108.418,14.1369,0,0.775164,50,1.38889,0,0,77.0833,0.4125,293.367,0.58254,100,-36.6667,0.278804,0,fire-brigade
57.6923,0.62509,20,15.3846,18.8172,20,86.5385,42.8571,0.581146,0.829152,53.8462,28.5714,10.8597,16,74.7328,20.4715,44,35.735,0,0.173789,50,0,0.238784,0,0.156239,46.1538,48.0769,46.1538,7,156.087,48.0769,100,0.320513,10.4058,88.4495,13.8958,196.5,0.31085,0,-22.1398,33.3333,0,42.3077,0.418998,28.3135,0.413179,0,27.6386,0.362837,0,fire-brigade
61.9048,0.648705,10.5263,0,23.9583,21.0526,47.619,0,0.367507,0,47.619,50,9.28571,31.5789,-156.25,24.4048,36.8421,39.9344,0.175274,0,30.9524,0.366644,0,0,0.459236,38.0952,0,42.8571,4,199.653,14.2857,0,0.389771,121.528,0,13.2937,32.5,0.340586,0,1.53846,50,0,42.8571,0,0,0.80754,0,0,0.599068,0,fire-brigade
47.619,0.562278,0,0,27.0105,14.2857,38.0952,0,0.34638,0,47.619,50,46.5065,28.5714,214.031,20.197,57.1429,41.0578,0.289871,0,21.4286,0.452794,0,0,0.211549,40.4762,0,47.619,2,178.359,26.1905,0,0,-175.576,0,2.95567,9.5,0.633128,0,14.705,0,0,45.2381,0,0,0.750575,25,0,0.453988,0,fire-brigade
52.0833,0.236111,38.8889,42.8241,33.2536,11.1111,0,0,0.211852,0.782222,29.1667,100,113.78,11.1111,16,7.16667,38.8889,42.6698,0,0.373843,43.75,0,0,33.3333,0.326667,63.5417,0,47.5198,1,198.476,47.9167,0,0,0,0,13,49.5,0.482664,0,1.36986,0,0,50,0,0,0.301988,0,0,0.369926,0,fire-brigade
5.66038,0,4.87805,47.1698,21.291,17.0732,27.3585,100,0,0.173579,7.54717,0,5.66038,2.43902,2.22767,2.39369,75.6098,53.4161,0.398632,0.386172,70.7547,0.240566,0.869355,0,0.21393,7.54717,79.2453,34.5649,1,69.8041,51.8868,12.5,0.408484,-62.682,125.863,2.78795,16.5,0.18077,0,133.968,0,0,34.2126,0.834844,100.245,0.526183,80,102.22,0.557435,0,fire
66,0.805369,14,48.9087,21.719,8,26,0,0.415,0.177201,20,0,70.6781,8,2.22767,3.43284,70,56.5789,0.4038,0.443067,62,0.199818,0.75952,0,0.082366,84,49,31,0,73.513,50,0,0.570406,104.223,114.725,6.74627,3,0.172174,0,44.3257,40,0,50,0.577022,73.6721,0.161344,100,116.143,0.369952,0,fire
62.069,0.789727,21.2766,54.384,22.2561,17.0213,18.9655,0,0.36906,0.237863,0,0,81.3439,6.38298,0,0.583554,55.3191,58.046,0.227564,0.581396,56.8965,0.168103,0.481505,0,0,90.5172,49.1379,51.7241,0,75.7396,55.094,0,0.557471,92.2639,105.325,8.40849,0,0.260692,0,-15.6524,62.5,0,61.2069,0.51494,49.2865,0.32761,100,116.075,0.417658,0,fire
62.5,0.681717,13.9535,47.5,20.8395,20.9302,36.6667,0,0.880147,0.192482,0,0,96.6667,27.907,0,4.81771,37.2093,60,0.465818,0.214604,80.8333,0.350921,0.830432,0,0,26.6667,49.1667,52.8692,0,69.2723,50.0205,0,0.775509,-42.4194,125.732,7.63021,0,0.361656,57.1429,123.855,100,0,67.5,0.82127,104.645,0.499833,100,122.048,0.547038,0,fire
62.6984,0.72417,35,48.4127,21.665,20,37.3016,0,0.842715,0.228267,0,0,82.7783,12.5,0,0.14652,32.5,58.1797,0.502645,0.403864,80.9524,0.418884,0.839029,0,0,80.9524,49.2063,53.9683,0,75.7396,49.2063,0,0.642438,-27.4732,114.793,7.42369,0,0.284442,83.3333,-38.3161,100,0,61.9048,0.244843,122.409,0.247403,100,110.501,0.310552,0,fire
80.9091,0.855468,14.8148,38.1818,19.0511,25.9259,35.4545,0,0.735753,0.827504,0,0,68.1818,33.3333,0,2.89676,25.9259,45.3652,0.255977,0.390957,59.0909,0.327494,0.756542,15.3846,0,78.1818,54.5455,58.3954,0,74.4133,46.0204,0,0.72303,-7.65421,124.964,6.25578,0,0.524528,33.3333,126.635,50,0,76.3636,0.614449,197.392,0.579352,66.6667,-24.7613,0.435439,0,fire
72.2222,0.778942,16.6667,55.5556,19.333,36.6667,0,0,0.588659,0.491128,87.7778,0,95.5556,3.33333,156.087,1.29032,43.3333,49.2647,0,0.202947,38.8889,0,0.30634,75,0.938172,53.3333,48.8889,36.6667,0,79.3444,48.8889,0,0.645591,0,55.9313,8.20789,3,0.206597,0,-9.88562,0,0,73.3333,0.398871,163.892,0.112903,0,-46.8376,0.377242,0,fire
64.4814,0.785547,26.087,25.0094,21.5609,21.7391,38.6364,0,0.395133,0.69844,0,0,96.9697,21.7391,0,0.135685,30.4348,45.6535,0.354542,0.236972,59.0909,0.367144,0.852471,12.5,0,97.7273,49.2424,40.7414,0,71.9972,49.2424,0,0.6289,102.751,120.294,7.28177,0,0.363689,5.26316,26.4718,75,0,63.6364,0.58479,160.978,0.272436,100,48.1659,0.437069,0,fire
71.5517,0.788145,10,34.3596,18.8451,32,22.4138,0,0.491761,0.574595,0,0,79.4216,14,0,0.760649,44,46.215,0.132392,0.449684,57.1451,0.189477,0.702116,55.5556,0,97.8448,45.2978,56.4806,0,74.6417,49.1379,0,0.879234,2.16263,84.3426,10.7759,0,0.59171,0,-32.2465,0,0,85.3448,0.399916,25.9516,0.150869,100,1.72414,0.399757,0,fire
65.873,0.483052,36.6667,6.34921,19.3734,20,31.8278,0,0.347377,0.45213,0,0,38.5367,20,0,1.22449,23.3333,47.0754,0.163294,0.239976,37.5352,0.514678,0.539286,66.6667,0,70.3704,49.2063,53.5283,0,71.1899,49.2063,8.33333,0.748078,60.2041,72.449,6.21315,0,0.495892,0,105.047,80,0,65.0794,0.253638,59.907,0.139312,0,36.6285,0.44585,0,fire
86.3636,0,16.6667,48.8636,23.0536,16.6667,37.5,0,0,0.393522,32.9545,100,81.0909,8.33333,4.7259,3.55731,58.3333,49.2537,0.34083,0.287695,54.5455,0.391458,0,0,0.056965,97.7273,0,49.66,1,89.831,48.8636,0,0.773779,103.97,0,0.197628,1.5,0.491735,0,-6.6054,0,0,78.4091,0,0,0.73093,25,0,0.426511,0,fire
50.5038,0.512825,6.66667,47.9167,19.492,28.8889,14.5833,0,0.62718,0.889669,56.25,0,102.968,8.88889,3.07787,1.24269,55.5556,42.4138,0.18235,0.739865,45.8333,0.111111,0.797772,0,0.013158,76.5625,48.9583,46.875,0,86.1804,55.2083,0,0.50756,3.07787,110.803,8.51608,19,0.039839,7.69231,137.704,16.6667,0,52.0833,0.382901,169.283,0.402256,0,-13.0208,0.637627,0,fire
51.7544,0.600659,20,37.7193,19.3547,27.5,25.4386,0,0.791289,0.548683,0,0,-32.2537,10,0,0.940758,42.5,55.5556,0.140246,0.53688,36.8421,0.208935,0.695046,0,0,10.5263,56.1404,46.6035,0,62.3824,49.1228,0,0.638623,2.1004,96.6184,6.83956,0,0.361915,20,-2.30319,20,0,62.2807,0.620201,-6.30119,0.488944,66.6667,150.407,0.503334,0,fire
51.8456,0.512812,31.25,46.3636,20.4126,27.0833,37.2727,0,0.633958,0.536879,95.4545,0,10.9091,10.4167,2.51953,0.37518,31.25,48.1818,0.255279,0.354821,45.4545,0.440017,0.744002,33.3333,0.047619,41.0909,60,10,0,78.1053,55.5315,0,0.462748,-14.4634,117.158,7.09957,0,0.420341,37.5,-30.0253,0,0,42.7273,0.575259,118.158,0.233646,83.3333,29.7594,0.587006,0,fire
63.1579,0.383408,15.7895,37.7193,19.3204,26.3158,28.9474,0,0.432426,0.27751,0,0,68.8388,13.1579,0,4.29825,44.7368,49.2109,0.230542,0.239605,51.7616,0.249026,0.737198,18.1818,0,84.2105,70.1754,35.0877,0,81.9445,43.2114,0,0.627648,141.667,118.056,5.73099,0,0.536514,9.09091,23.8146,0,0,51.7544,0.71434,161.111,0.383266,100,26.5664,0.428997,0,fire
63.7931,0.726768,33.3333,53.4483,25.4493,9.52381,44.8276,0,0.710256,0.184983,0,0,83.0559,19.0476,0,3.25123,38.0952,55.8418,0.700229,0.323591,82.7586,0.440069,0,50,0,82.7586,48.2759,29.3103,0,138.776,48.2759,0,0.486695,240,240.816,7.0936,0,0.297254,0,-43.1818,100,0,48.2759,0,220.408,0.426642,100,3.44828,0.45294,0,fire
38.4615,0.66032,20,0,25.7463,20,41.0256,0,0.291293,0,73.0769,0,39.6086,35,5.16529,1.74825,25,39.7913,0.322265,0,43.5897,0.449876,0.739299,37.5,0.174242,51.2821,48.7179,24.359,0,111.054,48.7179,0,0.522729,-17.3847,173.037,8.79953,7,0.265783,10,-11.4169,66.6667,0,56.4103,0.650641,108.471,0.483333,75,133.333,0.411052,0,fire
50,0.525554,21.2121,48.7179,25.5081,30.303,2.5641,0,0.767047,0.428167,94.8718,0,-37.3785,6.06061,207.407,0.2849,42.4242,55.9322,0,0.600339,37.1795,0,0.399849,33.3333,0,23.0769,47.4359,8.97436,0,108.642,48.7179,0,0.419151,4.93827,103.704,11.0541,0,0.790741,25,122.386,20,25,52.5641,0.640774,-39.2157,0.337634,0,106.995,0.257396,0,fire
45.7143,0.369924,20.8333,35.7143,20.0576,12.5,44.2857,0,0.32622,0,0,0,-69.5238,8.33333,0,2.98137,58.3333,36.4541,0.419406,0,68.5714,0.424435,0.748188,0,0,84.2857,48.5714,25.7143,0,106.333,40.4596,0,0.672867,183.754,172.495,8.75776,0,0.522438,0,-23.0223,50,0,67.1429,0.864286,203.214,0.362017,100,-24.5714,0.280237,0,fire
48.0392,0.375637,20.6897,0,22.7922,13.7931,18.6275,0,0.544004,0.847826,69.6078,0,-76.4706,13.7931,4.7259,2.6428,51.7241,35.9477,0.367176,0.029412,19.6078,0.162115,0.708269,23.5294,0.242754,98.0392,49.0196,49.0196,0,79.1313,49.0196,0,0.375857,206.049,163.043,8.18414,1.5,0.414943,8.33333,114.108,80,40,61.7647,0.839111,106.169,0.531786,66.6667,119.841,0.290271,0,fire
