@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Harris_Corners_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Harris_Corners_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Airs_Length_Contours_3 numeric
@attribute Harris_Corners_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Harris_Corners_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Length_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
54.5429,-20.0119,55.2385,0.310351,0.367061,47.8261,4.34783,23.913,23.913,55.6239,56.3756,20.2876,1,47.1265,31.4698,41.0448,0.442112,0.651799,42.8571,0,0,57.1429,23.6715,44.0299,80.9046,-24.339,20.8955,0.317372,21.4286,35.7143,7.14286,49.7278,34.3284,0.405385,0.445299,56.25,25,12.5,16.4179,70.077,2.1004,137.5,44.7761,0.18038,0.443763,16.6667,0,50,0,0,0,0,0,0,0,0,73.8806,76.0344,126.234,78.607,0.723551,71.4286,0,28.5714,0,8.5226,61.194,68.2715,140.727,0.483667,0.410311,42.8571,14.2857,0,42.8571,6.64071,49.2537,109.221,1.49254,136.526,20.5,0.789027,0.752168,0,57.1429,0,29.8507,-39.2237,0.291278,0.32452,0,100,0,fire
50.3352,126.007,73.5157,0.310307,0.382625,49.0566,7.54717,15.0943,28.3019,52.6083,53.757,21.1835,0,49.2754,-68.8406,98.5507,0.43463,0.542856,27.2727,9.09091,9.09091,54.5455,28.8557,50.4165,68.4058,-9.3562,24.6377,0.585715,0,38.4615,46.1538,51.5672,13.7681,0.293841,0.2322,50,35.7143,14.2857,28.9855,73.513,1.60392,98,50,0.295008,0.425815,42.8571,0,57.1429,5.49427,0,0,0,0,0,0,0,78.2609,-39.7049,136.526,77.971,0.840796,0,0,100,0,10.08,53.6232,98.3667,144.798,0.437769,0.588659,33.3333,22.2222,0,44.4444,6.59745,49.2754,114.725,140.87,60.147,26.5,0.719523,0.770303,0,50,0,34.7826,64.7771,0.357102,0.358748,0,100,0,fire
56.3981,59.7865,23.0903,0.30724,0.458664,55.1724,8.62069,15.5172,20.6897,49.7254,56.5457,20.4935,0,52.1429,-15.188,43.8095,0.484814,0.425312,55.5556,11.1111,11.1111,22.2222,58.209,56.1802,-5.833,26.8517,44.2857,0.259771,16.6667,8.33333,33.3333,48.5714,25.7143,0.459706,0.359602,50,40,5,44.2857,73.513,2.22767,5,77.1429,0.247364,0.461027,57.8947,5.26316,31.5789,3.17697,0,0,0,0,0,0,0,85.7143,83.3148,136.735,95,0,100,0,0,0,11.5991,52.1429,57.6571,2.22767,0.499676,0.5324,20,0,0,80,2.45203,50.7143,133.66,-9.64286,144.798,17,0.868571,0.91194,0,100,0,41.4286,-14.2571,0.407459,0.521123,0,87.5,0,fire
44.1747,132.412,38.9008,0.446046,0.411025,48.1481,24.0741,22.2222,5.55556,52.4317,45.1493,20.8582,1,57.3665,-12.0228,36.7347,0.148462,0.592638,27.2727,0,9.09091,63.6364,54.717,68.3673,95.9184,71.7083,51.7007,0.668455,0,100,0,47.9592,58.1633,0.240191,0.569167,38.4615,38.4615,0,49.4489,93.2524,-13.2228,262,76.1905,0.555311,0.416968,30,10,10,11.8598,48.9796,3.55999,339.5,0.279668,10,30,10,48.9166,3.55999,184.267,10.2041,0.380058,75,0,25,0,13.4386,63.2653,100.875,217.159,0.368537,0.357556,80,0,0,20,7.89372,48.9796,144.179,114.508,99.7853,84.5,0.499805,0.511856,0,25,0,29.5918,-33.4091,0.29148,0.328349,33.3333,66.6667,0,fire
46.9879,156.765,8.52325,0.468871,0.299213,35.7143,35.7143,26.1905,2.38095,52.7557,48.7427,20.2542,0,48.4878,-11.4266,30.9091,0.476015,0.248367,27.2727,0,27.2727,45.4545,31.3725,52.7273,-9.09091,188.389,98.1818,0.623107,10,80,0,48.1818,0.909091,0.342666,0.548405,35.7143,21.4286,14.2857,49.0909,84.5829,3.84468,192,50.9091,0.188749,0.580761,0,33.3333,11.1111,6.20321,34.5455,3.84468,31.5,0.092773,33.3333,50,6,57.2727,201.943,122.042,20,0.511949,71.4286,0,28.5714,0,11.9786,56.3636,15.9347,-23.2849,0.195076,0.587983,37.5,37.5,0,25,7.66488,49.0909,140.331,92.7696,137.961,14.5,0.750758,0.648693,0,66.6667,0,32.7273,125.814,0.312036,0.319861,0,75,0,fire
43.9964,-0.243075,27.2944,0.529585,0.349844,41.8605,18.6047,23.2558,16.2791,49.7978,47.3772,21.4611,0,49.1525,130.297,8.47458,0.439044,0.528396,14.2857,7.14286,0,78.5714,15.4545,49.1525,81.9455,36.3636,18.6441,0.740729,45.4545,18.1818,18.1818,49.1525,35.5932,0.342234,0.372894,42.8571,21.4286,14.2857,75.4237,92.562,18.9331,100,86.4407,0.86714,0.142303,84.6154,7.69231,0,7.98151,39.8305,3.30578,76.5,0.122769,12.5,75,8,59.322,3.30578,49.6026,34.7458,0.469834,28.5714,0,71.4286,0,9.02928,74.5763,25.9245,114.538,0.694691,0.546994,50,33.3333,0,16.6667,7.27273,49.1525,128.926,133.244,46.7173,52.5,0.714028,0.638562,0,25,0,19.4915,33.0578,0.194915,0.235909,0,100,0,fire
53.7671,0.149499,7.48977,0.330396,0.324722,45.4545,3.0303,45.4545,6.06061,55.5302,55.6268,27.2198,1,47.9167,-57.6993,21.875,0.240791,0.320874,84.6154,0,15.3846,0,11.5385,62.5,73.4424,81.4646,54.1667,0.716244,20,80,0,47.9167,77.0833,0.485817,0.520284,36.3636,63.6364,0,46.875,94.3047,3.69823,340.5,33.3333,0.370344,0.406998,45.4545,27.2727,27.2727,6.97115,48.9583,96.9463,44,0.191817,33.3333,66.6667,3,38.5417,3.69823,156.25,6.51042,0.330009,83.3333,0,16.6667,0,13.8622,51.0417,-3.22061,-33.4627,0.265795,0.538369,36.3636,9.09091,0,54.5455,7.13141,48.9583,114.645,174.405,-6.86815,30,0.52392,0.577558,0,40,0,20.8333,67.6861,0.230453,0.191358,0,100,0,fire
52.4702,-28.9644,20.1444,0.506113,0.400454,63.3333,15,16.6667,5,47.0296,50.0178,18.9231,1,63.7255,16.6667,98.0392,0.645804,0.58378,66.6667,0,0,33.3333,18.6441,48.0252,54.0726,-16.5112,3.92157,0.547269,0,25,0,45.098,87.2549,0.335892,0.703526,61.5385,38.4615,0,26.4706,83.3094,-54.582,95.5,74.5098,0.467343,0.285233,57.1429,21.4286,21.4286,8.93985,48.5436,2.87274,201.5,0.173833,37.5,62.5,8,48.0392,2.87274,-29.9885,81.3726,0.250534,64.2857,0,28.5714,7.14286,14.224,53.9216,96.0784,222.478,0.487029,0.340538,45.4545,36.3636,0,18.1818,7.4111,49.0196,155.128,114.827,145.864,16,0,0,0,100,0,43.1373,-36.9084,0.444384,0.581678,12.5,87.5,0,fire
47.7146,42.8571,49.4749,0.460575,0.408565,37.5,0,25,37.5,56.3934,40.5634,20.5634,1,47.5,20,68.3333,0.527083,0.534541,33.3333,0,0,66.6667,0,45,0.454545,396.975,67.5,0.576208,0,0,0,52.5,87.5,0.616667,0.672798,33.3333,33.3333,0,57.5,190.926,18.9036,3,95,0.502778,0.229469,100,0,0,7.82609,47.5,-28.3554,3,0.10628,0,0,0,37.5,18.9036,331.579,25,0.173913,100,0,0,0,2.17391,65,55,37.8072,0.6,0.086957,0,0,0,0,21.7391,42.5,255.198,-35.678,416.199,58,0.532,0.608986,0,0,0,22.5,224.743,0.130833,0.188406,0,0,0,fire
43.062,-4.65469,34.0871,0.469872,0.467962,50,30,20,0,49.7436,45.3659,19.7561,1,50.0836,92.3077,78.8462,0.320726,0.590535,0,100,0,0,44.4444,57.6923,81.9398,529.015,7.69231,0.485826,20,60,0,3.84615,3.84615,0,0,0,0,0,53.8462,150.034,13.7174,11,86.5385,0.266178,0.025867,100,0,0,16.0969,76.9231,329.218,2.5,0.690535,100,0,2,45.2429,205.761,-64.1026,82.6923,0.536453,25,0,75,0,11.1111,57.6923,57.6923,13.7174,0.301282,0.109053,100,0,0,0,12.1083,65.3846,240.055,92.3077,137.174,20.5,0.715155,0.725324,0,0,0,19.2308,192.044,0.134615,0.377778,0,0,0,fire
39.5301,-0.808952,27.7938,0.491037,0.491301,31.8182,18.1818,27.2727,22.7273,57.4973,49.6224,22.438,0,48.5294,32.3529,85.2941,0.399866,0.650701,33.3333,16.6667,0,50,16.1765,52.6697,-2.13904,276.817,23.5294,0.613562,0,0,0,16.1765,29.4118,0.176471,0.7,50,50,0,60.2941,142.734,8.65052,12,76.4706,0.626226,0.542892,100,0,0,18.0796,54.4118,8.65052,154,0.409828,16.6667,33.3333,6,44.1176,185.265,475.779,97.0588,0.448678,25,25,50,0,5.44983,0,0,0,0.861765,0.2,0,0,0,0,7.69896,48.5294,155.709,-13.287,109.377,73,0.770236,0.737305,0,0,0,25,180.029,0.147059,0.297059,0,100,0,fire
41.2673,-10.823,28.3522,0.330243,0.550668,50,33.3333,16.6667,0,42.2374,35.7678,17.2285,1,52.0833,1.57127,95.8333,0.155208,0.27931,66.6667,0,0,33.3333,0,35.4167,77.5,107.015,60.4167,0.76346,0,100,0,54.1667,83.3333,0.506272,0.762946,33.3333,33.3333,0,47.634,152.873,-0.28311,11.5,79.1667,0.428819,0.260057,100,0,0,21.2644,44.5556,87.4898,7.5,0.292072,33.3333,33.3333,3,37.5,11.8906,17.3611,13.8889,0.304119,75,0,25,0,5.17241,0,0,0,0,0,0,0,0,0,18.2471,64.5833,166.468,17.5439,321.046,17.5,0.622596,0.55084,0,0,0,6.25,47.5624,0.0625,0.068966,0,0,0,fire
46.263,-4.92999,38.7389,0.189446,0.320409,19.2308,50,23.0769,7.69231,59.2747,54.1651,28.3998,0,44.709,-9.51417,94.7368,0.478866,0.566182,14.2857,28.5714,28.5714,28.5714,44.8276,51.3158,17.9426,525.349,1.8797,0.54841,25,25,0,43.5691,89.4737,0.446516,0.600032,0,50,0,21.0526,166.468,11.8906,4.5,26.0766,0,0,100,0,0,10.3448,34.2747,11.8906,23.5,0.184729,0,100,1,38.1579,11.8906,6.92521,13.1579,0.200155,0,20,80,0,7.80399,36.8421,49.0132,11.8906,0.19059,0.245559,100,0,0,0,12.2505,76.3158,166.468,126.88,-149.482,18,0.754991,0.508125,50,0,0,5.26316,47.5624,0.052632,0.086207,0,0,0,fire
42.5924,-27.8526,69.8515,0.420268,0.302237,35.2941,38.2353,8.82353,17.6471,52.0119,50.9691,21.1006,1,49.1803,96.7213,65.5738,0.570998,0.297381,44.4444,5.55556,5.55556,44.4444,13.3333,45.8969,-17.7806,-10.833,13.9344,0.352234,46.1538,0,30.7692,47.541,59.8361,0.450379,0.717265,0,0,85.7143,24.5902,75.7396,-9.86193,27.5,34.4262,0.225279,0.756871,37.5,0,62.5,0,0,0,0,0,0,0,0,77.8689,-41.3691,133.002,86.1401,0.75641,100,0,0,0,6.40605,68.0328,63.0082,110.44,0.741835,0.665713,42.8571,0,0,57.1429,6.12863,49.1803,125.444,127.049,99.9689,34.5,0.533958,0.861783,0,100,0,39.3443,-18.9846,0.403342,0.417763,0,100,0,fire
36.6667,135.152,64.687,0.370429,0.370391,39.1304,26.087,21.7391,13.0435,48.5923,48.8849,23.044,1,37.2727,21.1693,87.2727,0.509333,0.188095,80,0,0,20,25.7143,49.0909,96.3636,191.997,76.3636,0.521154,18.75,0,37.5,19.0909,27.2727,0.110577,0.659226,66.6667,0,33.3333,17.9421,70.8875,-5.06912,123.5,23.6364,0.161706,0.597454,50,20,20,0.311688,89.4652,2.04082,5,0.034921,0,0,0,43.6364,-11.638,-22.9011,18.1818,0.133528,27.2727,54.5455,0,18.1818,7.24675,22.7273,1.81818,-18.4694,0.30655,0.87705,57.1429,0,0,42.8571,1.81818,81.8182,130.612,67.2727,138.776,7,0.869697,0.935822,0,100,0,42.7273,-20.6936,0.36487,0.63304,0,100,0,fire
46.8062,0.558659,8.65062,0.387099,0.387786,65.7143,14.2857,5.71429,14.2857,53.857,46.1678,22.2557,1,39.9081,1.69492,54.2373,0.518111,0.311998,47.0588,11.7647,11.7647,29.4118,20,46.6102,1.69492,-35.7143,6.77966,0.481731,0,0,53.8462,11.0169,5.08475,0.086683,0.843265,50,0,50,12.7119,70.4082,118.367,49,23.7288,0.124576,0.596688,100,0,0,0.799031,92.3729,13.0298,0.5,0.093651,0,0,0,54.2373,109.04,166.946,74.5763,0.423265,27.2727,0,0,72.7273,6.61017,35.5932,62.7119,174.758,0.381356,0.85045,66.6667,0,0,33.3333,1.45278,0,0,0,0,0,0,0,0,0,0,51.6949,158.309,0.610169,0.738427,33.3333,50,0,fire
44.9969,-6.8294,77.541,0.268776,0.275077,34.0426,19.1489,10.6383,36.1702,51.7227,49.0894,20.7131,1,45.6947,-23.8095,50,0.451971,0.421526,68.75,6.25,0,25,14.0097,50,1.5873,10.0598,1.5873,0.543729,8.33333,0,50,29.3651,0.793651,0.221046,0.889182,0,0,66.6667,26.834,69.0956,-3.50066,415,64.2857,0.214143,0.269493,100,0,0,0.253048,58.7302,2.1004,0,0.022544,0,0,0,56.3492,2.1004,97.7576,38.0952,0.244178,42.8571,0,0,57.1429,7.98252,54.7619,28.5714,2.1004,0.47192,0.374254,41.6667,0,0,58.3333,1.31125,49.2063,135.476,0,0,81.5,0.503968,0.945652,0,100,0,48.4127,-4.76341,0.499256,0.60869,0,83.3333,0,fire
51.3562,0.552486,6.3985,0.452913,0.358826,57.1429,6.12245,8.16327,28.5714,48.678,47.5163,21.7549,1,50,-60,75.5556,0.639151,0.378611,56.25,18.75,0,25,18.0769,46.0814,-21.2871,-24.5724,72.2222,0.257273,40,5,30,24.1667,27.5,0.198263,0.733113,50,0,37.5,43.3333,75.7396,224.852,844,42.2222,0.304442,0.491116,62.5,6.25,18.75,0.410256,0,0,0,0,0,0,0,60.8333,2.36686,113.889,71.6667,0.359057,20,0,0,80,6.58974,70.8333,56.1237,5.52625,0.741898,0.480021,0,0,0,100,2.02564,49.1667,142.012,185,134.911,318,0.620875,0.939705,0,100,0,46.6667,-4.86522,0.528871,0.635099,20,60,0,fire
57.4172,113.376,14.1242,0.50668,0.456561,42.2222,11.1111,31.1111,15.5556,49.4206,53.7692,21.481,0,59.1549,60.0808,98.5916,0.845673,0.277282,50,16.6667,0,33.3333,20.7143,49.2958,68.8922,125.027,1.40845,0.529414,16.6667,50,16.6667,45.7746,57.7465,0.474008,0.367135,46.1538,30.7692,23.0769,34.507,70.4082,14.2857,437.5,48.8263,0.145175,0.620952,41.6667,0,33.3333,0,0,0,0,0,0,0,0,71.1268,-101.749,151.331,75.3521,0.839286,25,0,75,0,6.55936,44.3662,88.1288,184.257,0.442265,0.467845,0,0,0,100,0.100604,0,0,0,0,0,0,0,0,0,0,30.9859,141.362,0.291151,0.446248,25,75,0,fire
49.7641,42.819,34.6541,0.458302,0.43741,36.1111,8.33333,36.1111,19.4444,53.9578,52.4895,23.0525,0,49.2857,12.6716,75.7143,0.640886,0.486636,0,0,66.6667,33.3333,22.6087,52.1604,41.9643,170.92,0.714286,0.611395,7.69231,23.0769,30.7692,49.2857,35.7143,0.3342,0.438311,60,20,0,19.2857,71.4136,46.2088,316.5,27.1429,0.145543,0.38642,20,0,80,0,0,0,0,0,0,0,0,82.1429,63.012,138.776,98.5714,0.767004,50,0,50,0,4.59627,52.1429,58.5714,2.1004,0.523216,0.408919,75,0,0,25,0.993789,0,0,0,0,0,0,0,0,0,0,37.1429,220.542,0.364512,0.498996,28.5714,71.4286,0,fire
49.0787,44.5514,97.4712,0.391779,0.415261,47.2222,16.6667,22.2222,13.8889,56.0976,48.3193,23.632,1,49.2537,102.954,13.4328,0.440602,0.85309,14.2857,42.8571,42.8571,0,50.3623,49.2537,1.49254,-16.8032,16.4179,0.616977,0,25,12.5,50.7463,89.5522,0.49414,0.733932,18.1818,0,9.09091,41.0448,68.9949,2.1004,579,25.3731,0.256189,0.363598,40,0,40,3.28791,63.4328,2.1004,18,0.08875,0,100,4,64.2883,2.1004,160.949,45.7711,0.425159,66.6667,0,33.3333,0,6.64071,57.4627,12.7932,-111.321,0.570599,0.485162,33.3333,0,0,66.6667,0.627298,0,0,0,0,0,0,0,0,0,0,41.791,132.325,0.413569,0.459991,0,100,0,fire
54.2147,-12.1031,70.5303,0.380239,0.42195,47.8261,13.0435,19.5652,19.5652,47.1142,46.892,21.9048,0,90.8451,98.6272,92.2535,0.955399,0.51627,100,0,0,0,51.4286,58.4507,97.1831,158.605,27.4648,0.570789,0,35.7143,21.4286,39.2223,0.704225,0.373933,0.874675,37.5,12.5,0,57.9429,61.6314,48.6534,361,8.4507,0.240867,0.484017,30,0,60,0.201207,38.0282,2.04082,0,0,0,0,0,51.4085,2.04082,146.906,8.4507,0.237305,28.5714,42.8571,28.5714,0,6.72032,67.6056,58.285,2.04082,0.647582,0.355193,33.3333,0,0,66.6667,0,0,0,0,0,0,0,0,0,0,0,42.9577,-120.34,0.399488,0.513853,0,100,0,fire
54.1457,39.2106,84.4537,0.466386,0.373036,59.4595,5.40541,21.6216,13.5135,55.7808,55.8393,24.7879,0,84.2857,97.1429,72.8571,0.857776,0.846036,66.6667,0,33.3333,0,35.2941,51.5768,62.9286,168.469,47.7778,0.552226,5.88235,29.4118,23.5294,50,90,0.450315,0.539625,46.6667,20,6.66667,40.0384,63.6319,1.82986,229.5,47.6923,0.375145,0.342743,14.2857,14.2857,28.5714,0.483193,0,0,0,0,0,0,0,62.1429,92.7768,96.6667,56.7347,0.632896,20,0,80,0,6.17647,42.8571,12.7068,-49.6267,0.395733,0.279507,0,0,0,100,0.52521,96.4286,121.107,97.4107,99.0755,4,0,0,0,0,0,22.8571,79.2458,0.233445,0.283478,25,75,0,fire
48.5255,-39.0616,36.6452,0.332763,0.466652,30.303,18.1818,24.2424,27.2727,49.0152,49.0927,21.0158,0,49.1379,-3.54268,12.069,0.452546,0.846678,0,25,0,75,48.2143,45.1902,58.1295,1.49988,77.0115,0.500055,10,50,40,55.1724,26.4368,0.421066,0.41377,0,28.5714,71.4286,48.2759,76.5908,3.18878,397,74.1379,0.42202,0.346772,57.1429,14.2857,14.2857,5.81897,0,0,0,0,0,0,0,82.7586,-28.624,153.109,83.477,0.819196,100,0,0,0,11.3916,67.2414,76.6611,3.18878,0.762513,0.613603,44.4444,0,0,55.5556,7.91256,49.1379,140.306,25.7121,179.265,2,0.543103,0.798214,0,0,0,39.6552,-36.2361,0.486769,0.361411,0,100,0,fire
47.8781,144.976,21.1474,0.325979,0.436393,43.5897,41.0256,10.2564,5.12821,57.672,54.9603,22.2364,0,48.7876,112.638,74.0741,0.533442,0.545182,28.5714,42.8571,0,28.5714,20.8333,49.0741,-31.51,199.979,11.1111,0.391065,12.5,50,37.5,50.6654,47.037,0.436097,0.243044,25,25,25,40.7407,83.8156,4.34028,23.5,68.5185,0.426675,0.379085,100,0,0,1.65895,0,0,0,0,0,0,0,78.7037,-84.4381,174.897,68.1481,0.828125,100,0,0,0,12.8858,59.1733,48.8426,227.322,0.594836,0.590019,33.3333,33.3333,0,33.3333,10.0694,49.0741,162.76,-30.8011,144.791,0.5,0.771605,0.769903,0,100,0,37.037,219.351,0.37832,0.367434,0,100,0,fire
50.2291,35.7994,31.3417,0.391752,0.31548,57.5758,27.2727,12.1212,3.0303,52.2481,48.8822,23.0908,1,51,89.8276,36,0.475775,0.340662,66.6667,8.33333,0,25,26.4706,49,2,11.2594,36,0.32288,20,40,20,45,10.8,0.432996,0.199218,16.6667,50,33.3333,47,82.1799,3.84468,51,78,0.344982,0.315392,25,0,12.5,0.078431,0,0,0,0,0,0,0,82,-69.3872,164.762,76.6667,0.477124,100,0,0,0,12.9804,64,45.9474,148.627,0.587252,0.610742,16.6667,16.6667,0,66.6667,8.35294,49,173.01,116,165.321,17,0.306667,0.284314,0,100,0,42,-56.7913,0.429873,0.506498,0,100,0,fire
48.2201,-3.00175,34.3928,0.380133,0.472573,41.3793,24.1379,20.6897,13.7931,54.591,50.9295,22.2997,0,44.0678,-60.1695,72.0339,0.666,0.638893,28.5714,0,0,71.4286,30.1887,49.1525,-47.8183,159.442,0.847458,0.553213,30,40,30,53.761,40.678,0.340782,0.417542,18.1818,27.2727,54.5455,39.7642,77.5297,3.55999,31,69.4915,0.346166,0.308911,75,0,25,0.063959,0,0,0,0,0,0,0,69.4915,201.066,63.3183,52.5424,0.778856,0,0,100,0,13.4954,63.5593,34.4578,-13.8598,0.649704,0.752852,0,18.1818,0,81.8182,10.1055,49.1525,113.92,105.723,38.0248,53.5,0.525533,0.589023,0,40,0,26.2712,25.0067,0.248074,0.150486,0,100,0,fire
46.8214,-16.1105,42.9014,0.325816,0.510527,40.4255,25.5319,14.8936,19.1489,50.8287,51.9016,23.2752,0,49.1667,104.872,79.1667,0.525155,0.708785,26.3158,42.1053,0,31.5789,28.5714,46.1111,62.6101,-9.35145,0.833333,0.548399,0,30,40,50.5011,7.5,0.45503,0.362133,20,40,40,35.8333,89.3649,4.16493,118.5,60,0.376157,0.467914,0,0,100,0.986395,11.6667,4.16493,0,0.030612,0,0,0,80,-48.7271,154.414,84.1667,0.818756,60,0,40,0,13.4014,60.8333,16.1432,-34.7651,0.602632,0.647601,14.2857,0,0,85.7143,10,49.1667,160.35,132.561,114.028,68,0.545139,0.516156,0,83.3333,0,36.6667,14.1608,0.378856,0.339792,0,85.7143,0,fire
45.8115,80.5573,23.3812,0.330743,0.344718,46.1538,28.2051,15.3846,10.2564,46.5265,47.3134,25.3358,0,74.6032,64.5403,68.254,0.740724,0.834967,33.3333,0,0,66.6667,11.3208,54.7619,24.1335,190.06,93.6508,0.43088,0,0,33.3333,50.7937,0.793651,0.337462,0.171324,36.3636,0,36.3636,48.4127,92.5596,8.76304,7.5,55.5556,0.41838,0.292109,35.7143,0,28.5714,3.44414,17.4603,3.55999,71,0.163464,0,0,2,74.6032,-108.26,164.544,74.2064,0.70593,100,0,0,0,15.1542,53.9683,11.9717,-4.16047,0.270126,0.596519,25,41.6667,0,33.3333,8.41569,49.2063,160.199,96.8254,142.037,28.5,0.420635,0.400943,0,100,0,32.5397,-74.3249,0.342307,0.452416,14.2857,85.7143,0,fire
49.5868,-47.8064,24.3457,0.34823,0.368855,52.0833,10.4167,8.33333,29.1667,47.0769,49.4741,25.5652,0,70,62.14,98.3333,0.819416,0.369999,66.6667,0,0,33.3333,29.2453,49.1667,-13.724,159.671,13.8889,0.256332,50,12.5,25,54.1667,29.1667,0.378644,0.36569,14.2857,14.2857,71.4286,43.1584,80.8029,-8.76041,100,61.6667,0.333796,0.543146,50,7.14286,35.7143,0.503145,0,0,0,0,0,0,0,88.3333,-33.4639,138.889,85.8333,0.015723,100,0,0,0,11.8239,67.5,32.2222,-49.8398,0.679833,0.64805,37.5,0,0,62.5,8.89937,49.1667,149.519,-47.4242,199.359,13.5,0.183333,0.391509,0,100,0,45,93.153,0.665191,0.370892,0,66.6667,0,fire
47.5766,58.9667,29.8792,0.252993,0.358875,34.6154,38.4615,11.5385,15.3846,51.3431,47.1106,25.2794,0,65.8333,57.5364,40,0.710051,0.57193,11.1111,0,77.7778,11.1111,47.9167,49.1667,96.6667,213.294,68.3333,0.307834,45.4545,18.1818,27.2727,47.3627,53.3333,0.563687,0.512626,20,30,40,24.1667,101.997,4.34028,198,43.3333,0.216879,0.484225,33.3333,11.1111,44.4444,0,0,0,0,0,0,0,0,81.6667,262.657,113.172,84.5238,0.875,100,0,0,0,16.9444,45.6884,-23.447,-38.5693,0.326554,0.492738,0,33.3333,0,66.6667,9.16667,49.1667,143.229,53.8889,186.632,4.5,0.291667,0.359375,0,0,100,40,-73.7847,0.508767,0.512272,0,75,0,fire
