%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
466,398,589,355,13.5,20,25,5.5,198.267,197.581,588.333,151.012,23.4839,31.6486,36.4279,39.4422,paramedics
518,419,396,467,102,4.5,10.5,3,133.255,184.326,182.468,129.799,14.3409,18.787,11.6063,15.1667,paramedics
434,431,503,440,6,15.5,4.5,8.5,98.7696,174.125,212.326,194.184,41.9211,25.7469,34.8406,57.5446,paramedics
352,280,535,296,18.5,28.5,5.5,4,233.924,166.752,251.154,128.142,14.1,23.6333,22.6506,30.25,paramedics
434,366,444,435,5.5,20.5,7.5,11.5,161.497,165.439,183.154,166.326,23.9067,31.7612,20.837,29.1081,paramedics
371,709,483,496,1.5,15.5,18.5,15.5,107.456,202.51,183.095,292.066,2.86667,29.6922,28.7919,26.2209,paramedics
94,386,335,541,0,11.5,31.5,10,61.4558,143.983,174.894,296.853,0,23.4777,41.0483,18.7934,paramedics
288,260,358,242,13,17.5,14.5,3,156.468,209.439,196.811,133.698,29.2243,33.4375,41.1972,18.6389,paramedics
450,326,568,382,15,13.5,7.5,3.5,277.681,141.154,225.154,207.983,18.3519,22.3841,40.8679,15.4101,paramedics
418,284,609,445,4,11.5,11.5,12.5,170.971,139.74,235.64,189.64,28.2593,25.4206,31.7483,14.4747,paramedics
438,384,694,443,4.5,19.5,8.5,1.5,161.841,227.924,225.355,234.527,13.4651,34.208,34.4501,21.4815,paramedics
319,413,554,535,2,10.5,8,2.5,247.397,208.811,244.569,230.326,13.2167,24.8311,38.7822,17.6778,paramedics
607,491,425,431,14,53,12.5,13.5,163.539,321.505,190.61,156.125,30.2593,33.3208,16.0035,28.6349,paramedics
602,471,469,365,10,14.5,18.5,13.5,229.74,187.983,197.095,166.326,43.7774,37.1435,34.0255,52.8328,paramedics
321,398,866,396,3,24.5,48,25.5,71.5563,177.095,532.617,166.267,20.75,42.7161,40.7043,39.6866,paramedics
344,466,546,440,8.5,31.5,35,40.5,155.64,182.409,226.108,232.836,43.8795,27.8625,20.3735,13.6021,paramedics
454,417,529,720,32.5,40,12.5,36.5,93.3553,165.622,182.953,299.806,22.0185,24.8459,26.4178,12.297,paramedics
329,298,406,263,7,3,8,11.5,223.539,137.355,252.225,140.669,2.2517,30.8444,27.658,20.4243,paramedics
414,280,438,274,19,13.5,4,15.5,227.924,215.095,234.426,148.468,13.6592,47.5617,33.125,23.4986,paramedics
291,311,536,401,12,34.5,18,9.5,248.51,197.238,248.711,452.066,2.57778,42.7173,25.8436,15.5884,paramedics
312,240,378,238,43,21.5,7.5,10.5,160.51,165.924,244.326,149.497,20.7157,32.7692,34.5476,14.1111,paramedics
302,243,327,326,21.5,28,7.5,4.5,253.179,185.823,217.497,199.296,19.094,22.1167,44.5456,16.1821,paramedics
227,156,284,106,15.5,41,162.5,2.5,140.468,231.279,270.468,130.385,36.1571,9.89919,58.9749,11,person
270,142,289,221,21.5,22,123,10,178.61,122.024,257.196,71.0711,31.593,5.73343,54.419,11.7917,person
279,75,307,204,18.5,8,49,20.5,168.468,59.9411,370.049,137.782,25.6443,2,46.769,15.5037,person
347,201,292,163,25,19,41,144,189.48,96.6274,184.811,88.4264,50.2708,10.6683,49.9204,9.14895,person
374,285,301,112,25,18.5,14,23.5,217.48,85.1543,232.711,94.1249,52.1555,7.02132,39.8715,4.08511,person
319,226,241,90,28.5,10,22.5,15,129.154,79.0122,88.9706,53.2548,43.7247,4.22544,53.5497,7.87667,person
310,200,208,177,136.5,11,13.5,24.5,106.811,85.2548,69.3137,98.9533,55.6363,6.84961,51.9444,12.8542,person
347,24,204,197,25,0,70,24,164.51,0,91.799,97.5391,48.9964,0,48.2772,12.75,person
326,94,324,135,13.5,0,6,42,88.4264,0,196.326,151.622,40.892,0,57.8724,12.2738,person
410,136,245,183,18,7,30.5,48.5,167.983,73.3553,149.581,188.492,52.1712,1.6875,57.2222,15.1978,person
193,284,164,157,18.5,15.5,11,10,168.61,116.284,73.598,103.74,59.287,6.61599,54.1076,4.08611,person
298,209,223,137,21.5,10.5,14,19.5,166.953,82.669,139.397,167.924,46.9892,10.3626,35.7601,10.0556,person
367,135,232,143,19.5,11,29.5,35.5,111.355,53.6985,294.007,164.066,43.1807,8.84128,56.6523,10.446,person
372,232,281,139,9.5,26.5,145.5,31,144.87,181.238,164.953,143.338,40.7264,14.4548,57.1756,9.51613,person
303,129,375,250,9.5,10.5,44.5,47,201.154,66.3848,251.321,204.593,57.6893,9.48359,55.031,7.38765,person
271,176,284,28,22,23,11.5,0,174.61,134.368,214.61,22.8284,39.4812,10.3352,55.4889,0,person
176,184,135,226,13,24,13.5,25,93.7401,125.296,58.1838,134.024,36.3732,8.90708,41.3524,9.37302,person
155,234,203,288,17,20,21,10.5,116.225,122.711,149.113,219.74,55.3182,11.2847,45.1661,4.95988,person
212,182,308,133,18,15,23,6,154.368,76.0833,248.167,107.657,37.6343,6.34425,50.6542,1.95833,person
310,122,295,126,21,8.5,17,4,285.823,70.5269,136.225,71.6569,45.65,3.24837,35.7246,13.1667,person
364,165,482,190,15.5,15.5,11,12.5,180.125,86.3259,177.054,53.3137,30.9481,13.0215,44.8816,13.0289,person
288,275,396,257,15,58.5,25.5,16,147.882,233.179,278.894,137.456,29.9293,10.6382,53.4159,9.13624,person
427,156,403,248,26.5,19.5,11,30,225.581,92.8112,136.811,137.681,54.156,5.92204,52.1695,16.6806,person
341,260,421,174,24.5,26.5,37.5,17,174.409,140.752,251.522,96.5685,55.8659,10.4258,46.2938,8.13399,person
157,527,446,197,6.5,48,49,12,54.9706,269.22,223.907,93.799,58.2628,12.8831,47.1594,17.2222,person
472,269,501,313,4.5,24.5,6.5,34,61.0122,121.782,102.184,157.48,47.3439,6.32479,45.1852,10.2204,person
489,381,199,508,14,13.5,5.5,19,120.912,83.8406,72.8701,153.196,50.8556,10.8015,50.7917,15.9877,person
630,395,411,361,12,18.5,10,40,127.397,117.296,51.1127,160.451,37.1695,8.25,47.0119,17.7785,person
591,428,486,324,19,13,9.5,8.5,163.681,81.2548,89.4975,101.012,46.1458,9.83114,44.612,17.4722,person
792,344,550,319,11,10,19,43.5,111.012,71.598,146.024,185.179,45.2974,9.52614,55.7207,18.4498,person
381,210,299,145,12,16.5,36,33.5,90.0833,106.569,231.622,158.066,47.2459,5.24462,50.8889,9.63131,person
396,218,228,124,18.5,21,102.5,19,180.953,119.882,85.6396,76.5685,31.8653,7.80297,34.3106,10.092,person
448,235,315,199,28.5,23,61.5,28,238.208,111.539,286.919,90.3675,55.5298,13.4092,53.9182,14.5803,person
255,384,149,324,10,23,37,11.5,82.4264,198.853,174.108,147.74,43.5432,8.51077,32.108,14.3362,person
199,315,238,352,14,41.5,40,22,105.255,220.836,178.108,302.995,55.0049,4.6245,53.6071,4.21212,person
300,187,253,182,39.5,21.5,17,182.5,196.953,129.782,133.196,91.7817,51.4242,5.33333,52.8974,14.7933,person
433,64,830,622,12,4,11,43,163.74,28.9706,128.326,237.563,50.5961,2.25,48.4922,11.2553,person
562,313,350,279,31.5,10.5,15,39.5,222.208,110.87,126.125,218.007,35.7001,8.18353,51.9907,33.125,person
433,209,188,349,15.5,6,6,27.5,132.569,54.7279,81.6985,122.853,51.0065,1.95833,61.3833,29.9259,person
353,276,171,284,44.5,14,11.5,202.5,312.978,108.569,75.0122,103.64,45.1586,5.45734,54.271,12.2771,person
537,378,366,211,18.5,7.5,9,19,175.782,73.6985,92.7696,125.882,56.6767,9.54012,48.9864,8.09649,person
634,313,479,170,28.5,22.5,46,4.5,215.581,128.953,307.706,58.3848,34.8541,7.47896,47.3678,10.1528,person
536,292,436,72,22.5,7.5,31,15,210.752,60.5269,244.936,74.0833,56.1472,8.26338,50.7652,5.86667,person
504,314,507,183,63,22,40,7.5,426.759,125.196,193.279,134.284,54.4465,7.00483,52.6208,9.61905,person
453,259,373,162,31.5,34,20,6,200.167,188.794,144.711,56.4853,55.5589,9.17654,33.8148,3.58333,person
314,160,294,111,34,22,31.5,7.5,201.48,97.8823,196.894,55.6569,52.8659,8.68753,55.6521,1.93889,person
329,199,287,39,52.5,22.5,15.5,1,421.747,138.953,208.953,30.8284,57.6022,15.4823,45,0,person
381,221,336,169,66.5,29,23.5,16,575.144,162.409,217.095,59.4142,51.7485,17.4433,43.5525,11.6667,person
359,345,499,152,26,33,24,8,160.267,168.309,160.309,82.6274,22.0929,14.1442,45.0145,1.94048,person
308,336,435,197,26.5,46.5,28,3,204.551,238.693,159.397,148.627,55.7485,10.4715,48.9684,0.875,person
273,178,122,142,13.5,14.5,35.5,26,137.154,90.3259,117.782,91.5391,53.3911,5.42308,57.056,9.55556,person
309,158,154,141,23,11.5,17,26.5,302.794,79.8406,171.338,105.439,49.0242,6.18116,19.5741,15.4057,person
294,79,135,109,85,8,11,27.5,139.456,57.1127,95.7401,90.6102,52.0696,4.25,35.2222,15.303,person
255,96,141,119,48.5,10.5,7,22,279.782,71.0122,48.2426,96.7107,55.0651,4.16371,61.2778,11.75,person
271,97,134,129,13,11,20.5,21.5,206.225,70.7696,200.894,99.2965,42.4419,5.79902,38.5,11.7906,person
393,246,208,175,16,12,12,22.5,142.912,114.627,101.74,87.6396,45.1398,10.1368,58.9899,7.84339,person
446,221,267,259,11.5,10.5,6,19,103.456,71.799,69.6985,103.882,51.1759,5.7328,56.1389,13.5145,person
411,255,288,230,15,8.5,10.5,26,101.397,58.5269,143.154,112.368,33.3121,8.76614,56.7061,14.0326,person
334,49,222,143,24,2,14.5,18,203.823,44.4853,89.2548,68.5685,51.7236,5,52.5818,10.25,person
331,139,238,213,11.5,5,13,25,95.0122,64.2843,130.569,107.196,53.7179,2.89167,55.0904,20.5195,person
377,241,222,383,8.5,10,15.5,16.5,76.1838,62.7696,73.4975,112.042,56.4963,2.96667,27.6344,8.70623,person
508,98,242,258,19,3,17.5,30,149.397,41.3137,130.468,117.095,47.6595,2,50.7099,18.8363,person
454,106,275,237,15,4,11,49.5,162.912,43.799,110.083,200.836,52.7028,2.45833,58.0104,17.6371,person
530,85,299,278,19,5.5,6,61,125.983,54.0416,66.6274,214.191,50.8678,1,42.5218,16.5486,person
355,294,230,201,15,32.5,10.5,132,138.225,285.12,141.983,71.598,47.976,6.95177,58.5786,10.1917,person
472,291,371,107,21.5,7.5,26.5,18,212.066,57.2132,158.267,86.5685,49.4537,7.4441,58.39,5.61111,person
637,345,652,393,23.5,25,29.5,19.5,216.066,150.853,197.238,180.267,53.7517,6.59151,50.736,14.5662,person
492,428,549,152,18.5,27,28.5,16,160.953,168.309,235.865,61.2548,54.8733,13.9687,53.2295,6.70833,person
657,326,562,275,25.5,16,15,26,163.095,131.882,116.569,117.196,51.3561,6.52913,45.5747,10.8333,person
435,584,544,251,23,53,47,13,178.853,154.61,288.392,108.142,52.6061,9.57493,37.0189,15.641,person
475,228,524,159,180.5,15.5,28,34,201.782,105.983,148.167,124.167,51.3624,4.03011,49.9,9.88235,person
450,176,296,289,15,7.5,23.5,42.5,208.024,54.2843,228.066,226.35,42.0156,2.97183,52.5562,13.9024,person
600,320,283,456,6.5,9,9,46,189.497,71.598,100.083,235.563,38.735,6.24444,58.5337,10.248,person
411,229,287,215,68.5,13.5,14,21,196.125,78.669,84.4264,108.711,49.9381,8.23536,53.9417,14.9685,person
329,311,199,285,6.5,13,11.5,32.5,123.012,75.3137,170.125,177.38,48.906,6.0179,50.9583,11.6073,person
216,362,214,262,23,218,16,15.5,150.51,264.853,78.0833,103.355,49.3851,8.33955,45.2958,9.18552,person
214,291,273,87,7.5,64,11.5,6.5,89.4558,303.966,167.64,48.1421,55.9097,6.5641,54.6268,8.58461,person
333,265,344,76,11.5,161.5,37,2.5,180.811,166.752,209.882,39.0711,27.0966,10.935,57.2073,1.02222,person
193,258,380,31,19,58,79,2,180.368,80.8112,180.024,16.4853,39.8877,10.0546,51.5324,2.59259,person
525,283,579,255,702,20,38.5,15,190.652,81.6396,332.35,164.284,33.837,7.54287,42.7759,3.93514,person
345,255,291,231,14,9,10,29,91.8406,95.2548,148.326,102.024,51.6892,4.90171,43.4814,9.87778,person
294,313,175,285,13,9.5,40.5,19,117.255,164.811,238.149,151.296,49.1139,4.18266,52.3912,11.1048,person
277,218,200,285,8,11,10.5,47,92.5269,100.912,129.497,200.593,30.5294,8.81771,60.6556,15.7733,person
204,224,217,315,12.5,10.5,41.5,24.5,93.8406,112.326,164.693,159.924,53.7993,7.26754,55.9193,6.61054,person
154,185,173,219,6.5,13,31,16.5,56.8701,92.0833,158.167,78.7279,56.3054,5.45882,42.4464,5.50469,person
46,221,121,276,0,123,14.5,28.5,0,202.368,65.8406,338.978,0,12.5784,47.3018,6.84191,person
88,253,99,205,11.5,17,38,13,68.1838,177.196,155.137,96.9117,52.0332,10.2247,52.6533,9.93182,person
143,133,104,175,10,1.5,47.5,28.5,73.598,47.8995,165.179,207.38,43.7778,0.944444,51.213,8.9504,person
330,127,272,172,11.5,12.5,22.5,29.5,252.953,48.1838,127.782,110.267,43.8869,4.33667,51.8735,15.6306,person
183,240,148,231,15.5,12,46.5,12.5,115.154,121.74,182.007,107.983,50.5185,11.4225,53.0863,8.8442,person
317,202,262,202,37,21,29,30.5,373.907,120.368,220.569,154.752,51.6284,10.4349,36.2517,11.8361,person
301,217,324,164,24.5,21,20,17,207.095,140.024,204.024,56.0833,45.3291,9.80556,54.225,5.58444,person
330,220,351,109,57,26,17.5,19.5,443.99,145.338,122.083,77.9828,43.4986,8.66877,53.8752,7.94587,person
211,335,252,168,27,28,22,29,177.338,229.48,134.711,120.853,30.4004,8.08949,43.4737,5.31992,person
237,348,265,211,27,22.5,19.5,11.5,182.167,155.095,155.456,232.125,32.0982,11.8658,38.5326,5.63841,person
310,220,386,288,19,11.5,6,52,120.368,78.1838,250.569,206.735,51.2917,4.9725,51,14.5385,person
133,540,318,379,5.5,28.5,36,61,70.0416,225.865,152.309,310.475,57.7778,15.161,37.2946,22.3693,person
371,274,211,303,15,13,0,20,112.083,92.0833,0,167.054,53.0127,6.23142,0,12.3044,person
287,246,133,307,15.5,9.5,0,21.5,109.154,64.5269,0,128.953,39.7935,4.91855,0,18.2855,person
262,369,188,277,11.5,14.5,1.5,24.5,107.497,122.225,8.24264,206.208,41.5908,12.9313,61.4444,12.0647,person
273,262,307,99,22.5,29.5,16,22.5,228.066,276.007,302.794,135.439,55.6385,5.57465,57.3602,9.61481,person
209,177,278,142,15,10,65.5,19.5,122.225,124.083,285.865,121.296,41.9925,5.64132,53.5749,8.1339,person
222,299,371,243,40,43.5,317.5,27,262.25,226.208,268.551,155.338,53.1667,5.90207,35.0482,9.92284,person
272,276,428,89,31.5,175.5,21,1,267.037,125.782,195.681,102.485,18.3827,7.9801,55.2683,8.88889,person
165,447,372,137,9.5,66,22,9.5,65.6985,225.907,238.794,62.1421,58.485,9.88974,53.2571,11.4678,person
457,122,528,231,28.5,6,12,22,243.38,69.1127,143.397,89.8823,52.9068,3.5,43.2414,9.83164,person
564,268,462,308,25.5,20.5,7,16,411.806,137.439,193.882,123.799,55.2076,5.72906,56.8476,19.6222,person
425,223,468,182,13,11.5,16,4,145.882,69.0122,144.711,122.627,42.8707,9.66979,53.5031,1.76389,person
429,156,455,226,35,4.5,7,45.5,275.48,57.4558,105.598,172.693,52.7262,2.68519,52.24,10.4542,person
352,191,372,207,21.5,13.5,9,119.5,242.267,210.267,108.912,111.799,50.7305,4.74702,56.8889,12.1655,person
429,209,477,145,35.5,16.5,16.5,11.5,197.924,137.296,125.983,54.2426,53.2924,7.17366,49.3796,16.3913,person
268,337,404,77,21.5,21.5,22.5,12,184.267,196.51,161.439,49.799,48.3905,6.36351,53.4719,4.38889,person
112,467,464,199,9.5,55,26.5,20,77.3553,378.96,179.581,147.355,60.9364,9.16218,54.6722,12.9454,person
201,475,514,82,18.5,28,35.5,1,125.296,205.723,222.693,103.799,35.7078,15.3055,47.7093,0,person
252,640,452,67,16.5,16.5,33.5,10,95.9828,170.468,197.38,46.2843,57.9019,14.1015,53.3155,2.6,person
1035,398,644,352,19.5,19,0,38,207.238,113.054,0,179.966,46.4476,7.55116,0,8.55846,person
506,484,558,205,2.5,17.5,4,9,27.5563,145.782,49.2132,124.426,62.1389,22.49,51.4259,28.2222,person
392,275,542,222,9,11,3.5,6.5,142.083,83.2548,79.8406,153.154,46.3482,4.87222,45.6667,24.7407,person
565,246,773,421,25.5,5,3.5,21,184.752,57.4558,47.5563,99.0538,52.6939,3.5,29.1333,11.5871,person
437,582,454,579,16,15,0,33,144.326,127.882,0,298.877,25.2712,16.5275,0,22.7097,person
389,278,419,300,22.5,44.5,45.5,23.5,157.095,147.865,182.225,128.61,44.5406,14.3728,39.1365,28.6799,police
336,267,414,278,49.5,49.5,23.5,35.5,198.492,150.007,161.924,190.894,25.4542,16.2275,22.3095,42.6497,police
419,196,436,278,32,26,40.5,43.5,117.338,110.024,192.368,178.693,46.0673,11.0244,41.8244,26.263,police
334,277,465,301,14.5,44.5,32.5,20.5,152.61,145.865,249.539,107.64,48.6895,12.8919,37.602,32.9408,police
409,195,413,275,76,34,43,44.5,196.392,120.995,165.154,183.179,43.7021,11.3117,43.9825,32.0855,police
528,379,333,328,44.5,49.5,50,30.5,135.865,166.007,165.421,109.095,37.0219,11.0014,40.2983,29.873,police
535,442,366,307,77,47,24,64,340.759,180.593,162.51,119.681,42.1599,16.1869,25.3336,38.2664,police
540,541,454,394,52.5,50.5,44.5,31.5,180.149,178.894,163.522,203.037,30.9273,17.6981,42.395,31.2841,police
547,465,413,323,49.5,44,39.5,37.5,189.664,166.894,173.38,176.208,45.1945,17.4545,41.7244,33.4967,police
456,499,465,349,54.5,45.5,47.5,28,172.149,219.522,176.836,180.652,34.7723,17.9178,46.6615,22.7169,police
443,449,545,385,48.5,90.5,16.5,76.5,271.12,342.6,192.752,269.203,48.4355,20.2865,18.4868,14.4189,police
577,659,631,420,35.5,47,40.5,50.5,158.066,176.593,167.966,168.836,50.9021,20.5093,31.9599,14.7571,police
534,500,592,351,49.5,35.5,51.5,48,175.664,122.409,195.321,156.593,36.1125,29.3305,48.174,18.399,police
611,392,389,349,34.5,39.5,47.5,36.5,232.693,220.007,197.179,221.179,38.8859,20.7998,37.9089,25.3125,police
436,349,372,266,43,33.5,262.5,38.5,178.108,215.865,218.978,156.551,49.5506,18.0461,27.6212,20.7028,police
347,248,302,256,36.5,5.5,9,43.5,175.38,79.6985,190.912,175.522,31.8333,6.7803,19.4167,32.4985,police
209,187,332,186,67,38.5,18.5,60,246.534,125.723,203.456,245.019,45.6441,9.31825,33.0867,17.1722,police
340,252,554,312,38,34.5,44.5,103,153.48,139.238,310.167,327.671,44.566,16.9128,34.8518,31.3071,police
316,316,570,329,24,30.5,20.5,25,138.024,108.267,248.083,149.681,48.9387,31.9879,28.4017,26.3321,police
268,323,662,345,20,31.5,23.5,26,96.2254,113.924,221.581,150.51,50.3145,30.0659,27.8703,27.5158,police
462,272,447,273,94,32,26.5,76,435.044,158.309,198.995,270.617,34.6977,20.3219,20.185,18.725,police
253,345,390,270,41.5,43.5,59.5,250,141.38,173.196,234.434,147.966,40.0239,24.0499,25.1452,20.1882,police
246,260,585,382,25,44,32,78,108.368,146.451,232.125,295.588,43.1925,16.2695,24.0879,25.0963,police
446,449,453,237,9.5,30,27.5,76,145.296,140.368,203.723,311.789,44.7979,39.8004,27.1286,16.5724,police
375,441,631,366,26,21.5,16.5,10.5,113.539,178.853,208.752,174.953,45.4989,31.5265,35.7061,21.711,police
478,403,361,306,42.5,43.5,51.5,21,166.693,177.723,175.321,107.882,37.7029,19.2672,30.9079,37.8818,police
560,539,532,391,37,41,84.5,36.5,174.208,179.279,310.316,182.208,34.3564,16.9894,19.0956,19.5225,police
522,462,413,349,39,51,46,35,141.137,160.25,171.765,159.966,45.9336,15.8051,25.4643,27.0133,police
605,531,551,369,51,50.5,35,41.5,170.25,166.836,163.196,161.037,45.538,17.4788,25.1293,26.3861,police
669,610,405,321,105.5,154,29.5,57,471.169,209.22,128.752,212.534,49.1307,23.161,48.5447,35.1872,police
349,463,507,388,63,47,13,31.5,274.534,182.593,209.296,175.238,50.7181,24.6392,18.5156,24.1176,police
434,424,470,332,53,46.5,34,45.5,227.22,189.179,179.296,165.522,41.6616,21.123,30.2357,16.0304,police
663,551,498,376,35.5,30.5,28,59,173.38,168.61,173.823,247.362,31.7478,22.731,45.4952,20.7888,police
558,479,545,345,74,38,32.5,36,283.446,181.966,170.066,135.823,35.8022,18.8611,28.9756,23.4563,police
530,547,537,319,64.5,41.5,46,68.5,195.463,192.693,168.108,291.061,46.7381,23.56,30.9234,16.5565,police
386,475,466,401,32,18.5,16.5,39,187.966,178.267,196.752,194.108,42.5525,27.4816,37.6772,21.7586,police
674,794,777,476,46.5,18.5,18.5,34.5,165.179,212.409,165.924,163.723,39.1963,33.5,35.6326,22.4786,police
700,798,876,505,41,30,81,78,133.966,179.48,315.103,293.103,48.5855,16.8615,27.8864,16.4749,police
917,1084,883,454,44.5,30.5,42.5,56.5,221.664,188.066,181.522,264.777,38.8847,20.5311,38.9623,16.5111,police
834,973,1045,559,25,36,35.5,41.5,94.7107,176.309,195.966,162.208,42.2397,23.4065,38.0597,16.2867,police
445,434,452,310,47.5,50.5,44,49,182.35,179.321,174.953,193.078,46.4794,27.9606,45.8862,27.5744,police
651,629,664,321,37.5,18.5,40,41.5,171.38,186.267,199.279,243.664,44.6651,21.3328,35.6729,19.8331,police
605,730,540,423,49.5,17,49,53.5,230.635,216.752,162.593,305.262,45.524,31.9403,46.0446,16.8431,police
682,687,629,442,56.5,14.5,27.5,4,233.522,222.61,177.338,227.681,35.012,30.7361,32.6596,27.9375,police
614,680,568,305,45.5,35.5,47.5,33.5,170.836,217.865,184.836,140.409,39.8442,24.3719,42.4299,17.3297,police
687,476,595,410,21.5,67,22.5,41.5,307.622,319.446,191.095,182.693,24.8136,9.96419,32.6121,36.6715,police
858,501,574,344,39,27,39.5,39,168.451,153.338,168.551,145.137,24.2283,15.3619,38.3159,19.454,police
567,489,480,317,11.5,40.5,44,34.5,161.296,163.38,149.279,172.066,33.5106,19.4008,34.6317,25.7536,police
632,498,577,299,33,29,43,32,153.823,154.995,199.397,148.995,45.3646,23.6004,37.9107,18.3992,police
728,505,463,332,19.5,37,89,28,186.61,219.421,307.872,319.764,42.8625,19.8202,43.3075,15.8989,police
257,384,308,140,41,36.5,31,30.5,129.966,213.179,135.154,110.267,38.1693,37.3547,36.359,28.7514,police
334,329,300,208,44.5,39,43,100.5,157.137,152.309,163.522,333.914,27.7499,38.0995,26.2116,27.5507,police
350,310,356,196,74.5,45.5,54.5,98,313.688,159.622,194.149,324.843,44.3657,22.269,32.0179,35.9944,police
674,590,546,370,59.5,21.5,11.5,43.5,290.576,156.267,169.113,170.693,31.4735,28.8443,14.1558,28.7314,police
591,416,528,348,32,72,37.5,46,180.794,312.416,181.723,162.936,35.9257,20.4501,42.0212,17.8807,police
631,416,641,347,42.5,33,35.5,47,270.149,126.167,265.321,176.593,35.8173,21.994,36.9671,27.4332,police
357,297,510,265,41.5,27.5,34.5,42,160.208,105.782,201.037,142.794,45.1917,22.0511,44.3062,22.5522,police
481,422,604,319,29,31,36.5,27.5,124.024,186.309,205.037,161.095,34.5547,26.3193,37.8274,17.9057,police
259,287,221,240,79,30.5,23,49.5,265.362,219.657,160.77,322.492,34.8252,41.5147,28.5454,22.9646,police
327,210,302,217,24,22.5,20.5,25.5,117.196,140.61,188.024,175.924,28.1421,28.3123,38.8901,42.3409,police
418,319,488,220,42.5,33,37.5,34.5,214.836,156.894,199.865,154.409,18.2559,31.2893,30.5521,44.6787,police
352,266,340,231,74.5,40.5,77.5,105,282.375,153.037,288.517,333.813,45.0247,24.7232,33.8091,48.4992,police
375,227,437,234,86.5,41,72.5,84,394.316,149.622,354.316,290.902,43.9792,15.9346,15.6534,33.3538,police
527,410,487,382,44.5,39.5,12,25,168.693,147.38,146.225,159.681,44.7595,18.6428,22.4159,40.9918,police
505,599,512,372,48.5,51,82,42,234.291,218.877,324.416,164.108,50.3095,22.6083,40.347,34.2094,police
508,437,379,326,65.5,44.5,86,62.5,308.718,183.037,293.73,330.718,43.2959,18.6512,44.9924,29.0523,police
503,539,717,311,35.5,47.5,108,15,177.723,176.652,408.926,82.4264,44.3905,17.6283,33.1008,29.0958,police
519,359,629,494,46.5,39.5,16,24,179.522,129.723,242.024,365.764,45.3603,10.649,17.8401,33.2987,police
604,419,431,256,86,46,76.5,26.5,340.701,144.108,323.002,112.125,40.1667,15.5226,44.8324,27.9221,police
593,419,396,328,70,43.5,42,44,246.475,208.978,149.622,181.764,40.0273,20.9089,45.103,32.1846,police
498,294,301,281,72.5,40,81,55.5,304.174,149.622,281.103,238.434,41.4784,18.173,37.005,25.749,police
587,274,443,213,48,42,90.5,34,177.907,137.622,398.742,87.397,43.5611,9.42767,36.9577,31.4385,police
534,316,423,230,92,52.5,40,54,442.299,194.149,184.108,88.7107,46.0304,17.0155,40.7128,23.0413,police
399,427,357,320,14.5,63.5,30.5,43,260.409,165.723,133.882,178.936,46.2871,14.846,40.0506,30.3256,police
517,347,419,190,33.5,32.5,40,17,184.309,133.723,161.622,88.9117,39.0858,19.2768,41.4662,22.6087,police
419,262,337,141,60,36,219,17,375.931,132.652,171.622,62.9117,40.3809,15.3811,46.8375,16.8408,police
441,471,394,371,44.5,49.5,28.5,71,165.522,190.108,118.267,213.563,30.3097,21.7943,26.6793,30.5481,police
463,335,377,235,46,47,42,51,168.693,174.794,153.279,96.7107,46.5378,12.2532,44.6647,27.6062,police
317,331,311,192,34.5,20,49.5,37.5,369.262,146.368,150.007,155.723,31.6662,36.7302,34.6976,21.4527,police
335,312,260,132,38.5,81,27,31.5,148.811,342.558,146.326,97.0955,32.1881,23.9831,54.9949,47.1257,police
296,326,344,235,48.5,44.5,49,14,167.664,161.865,166.836,87.7401,43.3188,25.7368,50.5753,44.0741,police
642,485,557,399,61.5,15.5,15.5,12.5,347.605,172.125,211.296,208.125,40.6482,25.2139,18.542,29.4113,police
636,627,486,252,78,23,46,34.5,304.759,194.267,184.77,153.238,48.5277,27.3739,39.9041,18.3674,police
582,444,575,317,40,32.5,46.5,43.5,143.137,103.054,173.279,176.693,38.3632,28.1505,41.4458,30.2477,police
482,420,675,334,8.5,32.5,15.5,4,122.912,172.894,176.125,140.569,45.3068,26.4333,33.012,32,police
480,551,578,454,18,12.5,31.5,14.5,110.225,135.64,224.208,164.953,46.6338,35.6265,44.5649,19.9579,police
1142,851,918,592,32,38,34.5,14.5,233.622,226.25,149.723,85.8406,27.4896,17.7577,42.8023,25.9446,police
1016,531,944,500,48.5,42.5,31.5,47.5,186.007,130.208,155.238,213.321,39.01,12.7281,28.4243,35.0531,police
