%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  White_Pixel_0 NUMERIC
@ATTRIBUTE  White_Pixel_1 NUMERIC
@ATTRIBUTE  White_Pixel_2 NUMERIC
@ATTRIBUTE  White_Pixel_3 NUMERIC
@ATTRIBUTE  White_Pixel_4 NUMERIC
@ATTRIBUTE  White_Pixel_5 NUMERIC
@ATTRIBUTE  White_Pixel_6 NUMERIC
@ATTRIBUTE  White_Pixel_7 NUMERIC
@ATTRIBUTE  White_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
213,-213,10.5,96,-96,2,201,-201,3.5,89,-89,4.5,320,-320,14,131,-131,19.5,233,-233,20,93,-93,6,113,-113,17,injury
111,-111,23,119,-119,5.5,242,-242,18,340,-340,16,272,-272,1.5,218,-218,11,8,-8,0,63,-63,3,139,-139,13.5,injury
196,-196,26,95,-95,2,55,-55,15.5,247,-247,25.5,290,-290,2.5,220,-220,25.5,19,-19,0,20,-20,2,178,-178,11.5,injury
205,-205,10.5,46,-46,10,29,-29,2,250,-250,16.5,283,-283,5,256,-256,6,123,-123,12,78,-78,7.5,106,-106,8.5,injury
220,-220,16.5,28,-28,0.5,36,-36,2.5,302,-302,15,242,-242,1.5,137,-137,0.5,121,-121,10.5,63,-63,5,86,-86,21,injury
218,-218,9.5,54,-54,4,116,-116,72.5,352,-352,26.5,305,-305,3,236,-236,12.5,134,-134,0,98,-98,5.5,149,-149,0,injury
137,-137,12,37,-37,2.5,133,-133,22.5,257,-257,6.5,303,-303,1.5,245,-245,16,143,-143,16,90,-90,8,33,-33,0.5,injury
239,-239,48,29,-29,1.5,138,-138,26.5,412,-412,11,337,-337,3,339,-339,6.5,108,-108,7,123,-123,12,39,-39,3.5,injury
259,-259,16.5,108,-108,5,129,-129,79,278,-278,10.5,385,-385,5,223,-223,6,240,-240,23.5,68,-68,6,67,-67,5.5,injury
281,-281,22,46,-46,5.5,137,-137,0,411,-411,16.5,228,-228,1,200,-200,17.5,239,-239,10.5,261,-261,8.5,202,-202,34,injury
112,-112,21,77,-77,4,104,-104,37,283,-283,12.5,291,-291,2,250,-250,10.5,241,-241,19.5,109,-109,11.5,62,-62,5.5,injury
142,-142,0,105,-105,0,54,-54,12.5,201,-201,13.5,236,-236,3.5,121,-121,8.5,9,-9,0,55,-55,1,105,-105,10,injury
76,-76,7,21,-21,1,92,-92,10,123,-123,2.5,218,-218,3,82,-82,8.5,120,-120,15.5,36,-36,3,108,-108,16,injury
131,-131,6.5,76,-76,3,69,-69,11,106,-106,4,192,-192,5,117,-117,13,102,-102,10,21,-21,0,94,-94,12,injury
188,-188,11,144,-144,22.5,101,-101,6,204,-204,6,176,-176,3.5,83,-83,11,152,-152,15,27,-27,6.5,111,-111,10.5,injury
152,-152,12,90,-90,12.5,96,-96,14.5,188,-188,5,214,-214,5,89,-89,12.5,193,-193,14,32,-32,3.5,107,-107,10.5,injury
203,-203,20,223,-223,4.5,99,-99,25.5,120,-120,11.5,115,-115,2,126,-126,15,104,-104,9.5,5,-5,0,106,-106,15,injury
87,-87,5.5,231,-231,12,97,-97,12,225,-225,10.5,204,-204,9,85,-85,9,67,-67,1,11,-11,0,125,-125,15,injury
119,-119,0,60,-60,2.5,26,-26,3.5,58,-58,7,242,-242,3,211,-211,10.5,160,-160,15,50,-50,0,104,-104,13,injury
77,-77,4.5,158,-158,5,89,-89,2,61,-61,3.5,140,-140,1.5,73,-73,9,134,-134,11.5,35,-35,4,77,-77,10.5,injury
56,-56,0.5,8,-8,1,120,-120,10,119,-119,13.5,281,-281,13,192,-192,19,204,-204,17,65,-65,5,68,-68,8,injury
73,-73,0,34,-34,4,104,-104,6,70,-70,5.5,180,-180,9.5,167,-167,7,122,-122,12,29,-29,1,9,-9,0,injury
65,-65,4,54,-54,2.5,46,-46,4.5,153,-153,8,209,-209,1.5,177,-177,5,111,-111,8,47,-47,1,56,-56,9,injury
35,-35,5,60,-60,4.5,34,-34,3.5,124,-124,11.5,208,-208,1.5,230,-230,6,158,-158,10.5,38,-38,1,14,-14,0,injury
68,-68,0,44,-44,4.5,5,-5,0,91,-91,12,164,-164,1.5,141,-141,8.5,100,-100,9.5,4,-4,0,111,-111,12.5,injury
77,-77,14.5,72,-72,3,77,-77,56.5,151,-151,5.5,198,-198,2.5,121,-121,4.5,130,-130,14,59,-59,3.5,68,-68,2,injury
88,-88,12.5,42,-42,5,90,-90,6.5,224,-224,4.5,292,-292,1.5,229,-229,8,96,-96,7,55,-55,6,51,-51,6,injury
134,-134,17,12,-12,2.5,130,-130,13.5,245,-245,15,279,-279,2,258,-258,8.5,189,-189,23,84,-84,18.5,51,-51,4,injury
82,-82,19,79,-79,4.5,43,-43,7,234,-234,18.5,259,-259,3,207,-207,4,191,-191,15,16,-16,3,110,-110,7,injury
38,-38,7.5,18,-18,1,151,-151,26,312,-312,4,298,-298,1.5,244,-244,15,141,-141,13.5,85,-85,11.5,25,-25,2,injury
102,-102,10.5,99,-99,4,111,-111,21.5,257,-257,8,334,-334,3,203,-203,8,109,-109,12.5,81,-81,7,65,-65,4,injury
122,-122,16,90,-90,7.5,111,-111,28,206,-206,3.5,294,-294,2.5,236,-236,8,189,-189,20,78,-78,8,62,-62,17.5,injury
250,-250,24,59,-59,5.5,140,-140,36,255,-255,8.5,267,-267,1.5,158,-158,11,70,-70,3,69,-69,3.5,107,-107,6,injury
65,-65,6,69,-69,3,111,-111,11.5,203,-203,9,236,-236,3.5,104,-104,6.5,214,-214,18,42,-42,15,119,-119,15,injury
107,-107,15.5,46,-46,4.5,122,-122,25,278,-278,12,316,-316,4.5,182,-182,2.5,243,-243,22,96,-96,12.5,127,-127,15.5,injury
143,-143,29,94,-94,8.5,131,-131,31,263,-263,12.5,343,-343,2.5,240,-240,14.5,263,-263,26,88,-88,8,135,-135,4,injury
192,-192,17,88,-88,2,98,-98,23,216,-216,7,257,-257,1,183,-183,6,101,-101,14,12,-12,2,145,-145,12,injury
144,-144,31.5,37,-37,2,127,-127,19,198,-198,7.5,240,-240,1.5,174,-174,10,129,-129,11,59,-59,3,65,-65,6.5,injury
238,-238,45.5,97,-97,6,82,-82,14.5,249,-249,22,310,-310,10,175,-175,10,23,-23,0,102,-102,3,118,-118,3.5,injury
155,-155,11.5,62,-62,1,101,-101,20.5,149,-149,8.5,271,-271,3.5,126,-126,3.5,184,-184,13.5,58,-58,1,147,-147,5.5,injury
222,-222,19.5,39,-39,0,77,-77,14.5,205,-205,10.5,193,-193,1.5,90,-90,8,96,-96,6.5,41,-41,1,213,-213,10.5,injury
440,-440,17,611,-611,10,257,-257,13.5,463,-463,8.5,953,-953,66,654,-654,25,579,-579,16,928,-928,182,334,-334,29.5,paramedics
271,-271,16,429,-429,6.5,316,-316,14.5,181,-181,3.5,854,-854,101,353,-353,40.5,484,-484,7.5,959,-959,24.5,415,-415,28.5,paramedics
334,-334,23,455,-455,11.5,274,-274,27,481,-481,14,1108,-1108,36.5,670,-670,33,353,-353,5.5,850,-850,17,345,-345,21.5,paramedics
434,-434,34.5,453,-453,13.5,242,-242,17.5,750,-750,16,1483,-1483,529,396,-396,9,440,-440,1.5,555,-555,491,328,-328,17.5,paramedics
246,-246,28.5,243,-243,16.5,265,-265,17.5,426,-426,7,943,-943,55,257,-257,5,408,-408,10.5,726,-726,196.5,261,-261,18.5,paramedics
156,-156,1.5,164,-164,0,183,-183,14.5,105,-105,2,289,-289,3,162,-162,3,87,-87,5.5,110,-110,1,227,-227,3.5,paramedics
144,-144,3,146,-146,0,151,-151,9.5,122,-122,2,256,-256,4,184,-184,3,181,-181,6.5,191,-191,6,187,-187,4.5,paramedics
194,-194,4.5,162,-162,5,129,-129,12.5,114,-114,3,243,-243,4.5,87,-87,0,198,-198,21.5,181,-181,1,143,-143,2.5,paramedics
169,-169,5.5,122,-122,0,158,-158,5.5,107,-107,0,214,-214,11,148,-148,0,151,-151,4.5,116,-116,2,173,-173,10.5,paramedics
135,-135,4,137,-137,0,186,-186,15,100,-100,0,200,-200,9,79,-79,2,152,-152,1.5,79,-79,1,144,-144,5,paramedics
165,-165,14,154,-154,3,135,-135,10.5,56,-56,1,288,-288,5,58,-58,4,153,-153,6.5,167,-167,2,174,-174,11.5,paramedics
206,-206,3,161,-161,3,157,-157,12,163,-163,0,241,-241,22,76,-76,3,228,-228,6.5,160,-160,1,154,-154,14.5,paramedics
162,-162,7,169,-169,2,232,-232,3.5,153,-153,0,276,-276,6,185,-185,1,263,-263,1.5,191,-191,2,204,-204,5.5,paramedics
168,-168,2,118,-118,1.5,177,-177,3.5,253,-253,10,221,-221,3,108,-108,0,222,-222,1.5,189,-189,4,157,-157,13,paramedics
221,-221,9,131,-131,4.5,223,-223,4.5,198,-198,1.5,236,-236,5,155,-155,0,271,-271,2,228,-228,6,249,-249,8.5,paramedics
150,-150,45,144,-144,0.5,216,-216,8.5,101,-101,0,292,-292,4,161,-161,0,258,-258,14.5,180,-180,1.5,157,-157,9.5,paramedics
166,-166,16,196,-196,11.5,137,-137,8,191,-191,6,247,-247,3,146,-146,3,277,-277,13.5,187,-187,3.5,196,-196,13,paramedics
143,-143,20,102,-102,35,148,-148,2.5,202,-202,6,253,-253,1.5,147,-147,6,238,-238,9.5,177,-177,1,166,-166,12.5,paramedics
150,-150,17,93,-93,0,137,-137,3,198,-198,11,208,-208,3,164,-164,5,193,-193,5.5,276,-276,11.5,173,-173,5.5,paramedics
191,-191,5,99,-99,3.5,134,-134,7.5,151,-151,3,229,-229,2.5,153,-153,1,208,-208,7.5,139,-139,3,151,-151,9.5,paramedics
27,-27,2.5,94,-94,10.5,88,-88,4.5,22,-22,0,64,-64,1,58,-58,1,54,-54,4.5,47,-47,0,60,-60,3.5,paramedics
32,-32,0.5,71,-71,17,53,-53,3.5,70,-70,2.5,61,-61,5,70,-70,3,81,-81,2.5,63,-63,2,69,-69,1.5,paramedics
54,-54,3.5,78,-78,0,68,-68,9.5,75,-75,2,67,-67,3.5,62,-62,6.5,88,-88,0.5,82,-82,2,39,-39,5.5,paramedics
55,-55,0,61,-61,3,48,-48,6,80,-80,1.5,50,-50,1.5,38,-38,2.5,85,-85,1.5,86,-86,7,47,-47,3.5,paramedics
45,-45,0.5,73,-73,2,59,-59,8.5,103,-103,3,59,-59,1.5,62,-62,2.5,82,-82,3.5,93,-93,0,75,-75,9.5,paramedics
377,-377,0.5,334,-334,28.5,430,-430,7.5,304,-304,5.5,448,-448,4.5,362,-362,0,329,-329,14,169,-169,1,324,-324,40.5,paramedics
338,-338,0.5,359,-359,7,394,-394,5,370,-370,3.5,454,-454,5.5,126,-126,0,345,-345,21.5,292,-292,2,211,-211,0,paramedics
377,-377,16.5,318,-318,4,318,-318,3.5,307,-307,3.5,473,-473,4,312,-312,0,382,-382,49,355,-355,6,126,-126,2,paramedics
291,-291,4,235,-235,0,339,-339,8.5,266,-266,4,436,-436,84.5,313,-313,1,367,-367,10.5,277,-277,1,165,-165,0,paramedics
435,-435,1,400,-400,2.5,417,-417,17.5,295,-295,31.5,487,-487,1.5,301,-301,0,344,-344,10.5,229,-229,3.5,324,-324,2.5,paramedics
444,-444,12.5,321,-321,2.5,346,-346,26,330,-330,20,565,-565,4.5,287,-287,4,105,-105,2,147,-147,0,1,-1,0,paramedics
356,-356,1.5,259,-259,0,375,-375,24.5,314,-314,63,311,-311,4.5,302,-302,7,302,-302,2,70,-70,2,423,-423,30.5,paramedics
378,-378,6.5,344,-344,2,417,-417,21.5,35,-35,5,507,-507,2.5,327,-327,0,172,-172,15.5,47,-47,1,393,-393,24.5,paramedics
480,-480,4,151,-151,9.5,260,-260,27.5,432,-432,3,477,-477,5.5,38,-38,3,320,-320,1,72,-72,2,406,-406,52,paramedics
402,-402,23.5,296,-296,1,389,-389,35.5,379,-379,3.5,454,-454,3,255,-255,1,359,-359,12.5,66,-66,1.5,420,-420,37.5,paramedics
92,-92,1.5,110,-110,4,55,-55,2,67,-67,2,78,-78,4.5,73,-73,2,50,-50,0,58,-58,0,71,-71,2,paramedics
104,-104,2.5,73,-73,1,54,-54,4.5,79,-79,0,77,-77,3.5,60,-60,1,43,-43,1,15,-15,0,89,-89,2,paramedics
81,-81,4,77,-77,1,40,-40,2,78,-78,3,78,-78,1.5,54,-54,1.5,38,-38,0.5,60,-60,0,79,-79,1,paramedics
82,-82,1.5,86,-86,0,92,-92,3.5,59,-59,0,99,-99,4.5,37,-37,1,88,-88,10.5,76,-76,0,76,-76,5,paramedics
100,-100,2,64,-64,0,54,-54,1,98,-98,3.5,38,-38,1,59,-59,3.5,58,-58,1,64,-64,3,90,-90,7,paramedics
312,-312,19.5,234,-234,3,258,-258,19,235,-235,0.5,370,-370,4,250,-250,2,271,-271,11.5,225,-225,2,249,-249,18.5,paramedics
241,-241,25,181,-181,2,236,-236,14.5,195,-195,2.5,274,-274,1.5,191,-191,0,256,-256,19.5,179,-179,5,188,-188,12.5,paramedics
181,-181,31,141,-141,4.5,211,-211,13.5,86,-86,0.5,247,-247,8.5,180,-180,2,192,-192,7.5,186,-186,3.5,215,-215,13.5,paramedics
241,-241,4.5,182,-182,11,84,-84,12.5,179,-179,1,251,-251,31.5,170,-170,5,243,-243,4.5,195,-195,8.5,131,-131,19,paramedics
235,-235,25.5,206,-206,7,185,-185,27,354,-354,5,350,-350,1.5,259,-259,2,265,-265,10.5,221,-221,10.5,195,-195,17.5,paramedics
171,-171,7.5,99,-99,1.5,115,-115,14.5,106,-106,2,161,-161,9.5,52,-52,1.5,150,-150,2.5,93,-93,0,123,-123,19.5,paramedics
156,-156,3,105,-105,3,98,-98,14,106,-106,3.5,162,-162,3.5,124,-124,0,171,-171,4.5,147,-147,4,82,-82,10.5,paramedics
144,-144,11,78,-78,0,113,-113,10.5,154,-154,1.5,164,-164,29.5,149,-149,3,115,-115,5,100,-100,10,70,-70,12,paramedics
58,-58,7.5,135,-135,7.5,121,-121,0,36,-36,1.5,163,-163,5,125,-125,7.5,115,-115,9.5,90,-90,8,47,-47,8,paramedics
48,-48,11,113,-113,3,74,-74,0,100,-100,20,85,-85,1,102,-102,14.5,105,-105,8.5,92,-92,11.5,4,-4,0,paramedics
131,-131,1.5,146,-146,4.5,169,-169,6.5,107,-107,17,197,-197,4,89,-89,2,110,-110,3.5,65,-65,1,199,-199,1.5,paramedics
111,-111,0.5,85,-85,2,152,-152,5.5,127,-127,2,185,-185,4.5,117,-117,0,188,-188,2.5,142,-142,0,206,-206,2.5,paramedics
143,-143,2,175,-175,2.5,190,-190,10.5,118,-118,0,202,-202,8.5,128,-128,0,195,-195,4.5,171,-171,9.5,173,-173,5.5,paramedics
66,-66,3,143,-143,1.5,176,-176,21.5,163,-163,2.5,181,-181,2,96,-96,0,178,-178,5.5,125,-125,0,155,-155,9.5,paramedics
99,-99,1,165,-165,2,191,-191,17,124,-124,0,238,-238,4,167,-167,2.5,179,-179,7.5,190,-190,1,224,-224,1.5,paramedics
230,-230,25,153,-153,9,154,-154,19,217,-217,2,177,-177,4.5,164,-164,1,273,-273,4.5,134,-134,1,140,-140,16.5,paramedics
187,-187,7.5,109,-109,2,158,-158,14,164,-164,0,201,-201,2,212,-212,1,209,-209,9.5,166,-166,1,177,-177,9.5,paramedics
185,-185,6.5,154,-154,15.5,77,-77,11.5,272,-272,4.5,113,-113,2,166,-166,9,243,-243,7.5,129,-129,16,90,-90,12,paramedics
184,-184,10,179,-179,8,193,-193,15.5,187,-187,4,246,-246,3,90,-90,1,189,-189,8.5,163,-163,14,142,-142,8.5,paramedics
208,-208,41,123,-123,4,165,-165,7.5,150,-150,0,253,-253,4,153,-153,8,212,-212,1.5,178,-178,5,173,-173,2.5,paramedics
252,-252,3.5,217,-217,8,195,-195,23.5,203,-203,22,301,-301,5,190,-190,9,290,-290,8.5,208,-208,16,141,-141,22.5,paramedics
255,-255,5,219,-219,4.5,222,-222,21.5,181,-181,0,276,-276,2,176,-176,1,227,-227,18.5,160,-160,5,274,-274,9.5,paramedics
253,-253,18.5,182,-182,3.5,175,-175,23.5,187,-187,3,291,-291,2,190,-190,2,233,-233,5.5,214,-214,2,220,-220,28.5,paramedics
250,-250,19.5,196,-196,3.5,179,-179,22.5,171,-171,1,309,-309,3,189,-189,8.5,237,-237,11.5,238,-238,3,157,-157,24,paramedics
238,-238,13,220,-220,5,151,-151,20.5,154,-154,2,256,-256,4.5,146,-146,3.5,211,-211,5.5,222,-222,2.5,179,-179,18.5,paramedics
411,-411,12.5,334,-334,1.5,287,-287,25.5,209,-209,1,397,-397,7,228,-228,0,356,-356,6.5,309,-309,1,331,-331,23.5,paramedics
225,-225,12.5,162,-162,24.5,80,-80,13,305,-305,12.5,162,-162,4,205,-205,11.5,251,-251,8.5,176,-176,19,127,-127,15.5,paramedics
165,-165,46.5,104,-104,1,123,-123,15.5,153,-153,25,109,-109,0,176,-176,12,167,-167,10.5,131,-131,16.5,31,-31,5.5,paramedics
114,-114,6.5,145,-145,21.5,35,-35,5.5,139,-139,3.5,126,-126,2,151,-151,13,158,-158,7.5,157,-157,5,122,-122,14.5,paramedics
132,-132,7,109,-109,2.5,143,-143,13.5,235,-235,4,134,-134,1,140,-140,14,151,-151,11.5,158,-158,14,14,-14,1,paramedics
268,-268,4,308,-308,7,430,-430,4.5,203,-203,0.5,477,-477,5,370,-370,0,279,-279,2,383,-383,3,259,-259,2.5,paramedics
65,-65,0,319,-319,3.5,339,-339,30.5,247,-247,3,437,-437,3.5,56,-56,0,265,-265,8.5,260,-260,0,337,-337,12.5,paramedics
314,-314,15.5,339,-339,7.5,391,-391,4.5,235,-235,15.5,345,-345,8,23,-23,0,396,-396,4.5,296,-296,0,279,-279,3,paramedics
209,-209,1.5,255,-255,4.5,253,-253,10.5,115,-115,4,444,-444,3.5,94,-94,0,316,-316,2.5,419,-419,2,269,-269,0,paramedics
267,-267,6,308,-308,3.5,442,-442,14,250,-250,0,421,-421,2,174,-174,0,343,-343,1.5,384,-384,0,247,-247,2.5,paramedics
113,-113,5.5,161,-161,13.5,221,-221,6.5,152,-152,1.5,252,-252,3,175,-175,0,220,-220,0.5,233,-233,5,313,-313,4,paramedics
231,-231,12,231,-231,1,171,-171,14,246,-246,2,259,-259,7,189,-189,14.5,242,-242,3,238,-238,6,272,-272,17.5,paramedics
256,-256,7,268,-268,22.5,84,-84,11,277,-277,19.5,323,-323,3,195,-195,21.5,302,-302,2.5,315,-315,14,283,-283,9.5,paramedics
218,-218,1,273,-273,3,210,-210,18.5,211,-211,4,368,-368,1.5,261,-261,4,235,-235,8.5,294,-294,4.5,285,-285,4.5,paramedics
184,-184,0.5,229,-229,11,133,-133,12,155,-155,0,337,-337,13,205,-205,7,264,-264,16,329,-329,3.5,359,-359,19.5,paramedics
59,-59,0,112,-112,19,113,-113,9.5,195,-195,1,220,-220,5.5,177,-177,10,221,-221,3.5,244,-244,12.5,297,-297,5,paramedics
185,-185,3,179,-179,0,209,-209,10.5,108,-108,0,269,-269,4.5,175,-175,1,167,-167,3,249,-249,3,305,-305,1.5,paramedics
219,-219,3.5,175,-175,12,177,-177,7.5,178,-178,2.5,249,-249,2.5,172,-172,2,187,-187,3.5,192,-192,3,268,-268,1.5,paramedics
152,-152,3,205,-205,3.5,208,-208,42,149,-149,1.5,277,-277,7,185,-185,4,149,-149,6.5,252,-252,2,266,-266,3.5,paramedics
154,-154,2.5,146,-146,2.5,231,-231,8,218,-218,6.5,286,-286,9.5,202,-202,6,215,-215,3.5,260,-260,5,240,-240,2.5,paramedics
171,-171,6,158,-158,4.5,192,-192,11.5,141,-141,3,241,-241,8,156,-156,1,192,-192,7.5,204,-204,3,254,-254,5.5,paramedics
248,-248,4.5,138,-138,5,202,-202,17.5,189,-189,1.5,261,-261,5,168,-168,2,245,-245,1.5,208,-208,1,272,-272,4.5,paramedics
165,-165,0,183,-183,11.5,186,-186,7.5,109,-109,2,219,-219,3,162,-162,0,167,-167,3.5,161,-161,0,242,-242,3.5,paramedics
222,-222,6.5,208,-208,5,183,-183,16.5,229,-229,4.5,300,-300,7.5,181,-181,6,250,-250,5.5,231,-231,2,240,-240,5.5,paramedics
174,-174,13,242,-242,2,185,-185,5.5,161,-161,6.5,282,-282,4.5,214,-214,3,190,-190,8.5,244,-244,0,262,-262,4.5,paramedics
86,-86,0.5,187,-187,4,217,-217,14.5,169,-169,4,249,-249,4.5,147,-147,1,226,-226,5.5,227,-227,3,243,-243,8.5,paramedics
227,-227,8.5,198,-198,14,203,-203,24.5,349,-349,2.5,167,-167,8,159,-159,14.5,267,-267,6.5,264,-264,2,227,-227,0,paramedics
168,-168,0.5,245,-245,2,209,-209,19.5,190,-190,1.5,242,-242,9.5,113,-113,0,218,-218,7.5,243,-243,2.5,224,-224,10.5,paramedics
139,-139,0,243,-243,4.5,155,-155,8,154,-154,5,219,-219,1.5,124,-124,10.5,132,-132,10.5,119,-119,3,221,-221,8,paramedics
50,-50,5,160,-160,1.5,220,-220,13.5,114,-114,4,272,-272,6,218,-218,5,191,-191,20.5,291,-291,14,257,-257,4.5,paramedics
295,-295,13,319,-319,20,384,-384,22.5,307,-307,2,471,-471,7.5,198,-198,0,297,-297,10.5,281,-281,2,328,-328,3.5,paramedics
264,-264,17.5,268,-268,2,272,-272,17.5,119,-119,0.5,383,-383,2.5,249,-249,3,240,-240,4.5,188,-188,6,306,-306,5.5,paramedics
298,-298,8,153,-153,0,233,-233,15.5,224,-224,25.5,321,-321,2.5,284,-284,0.5,305,-305,1.5,267,-267,0,239,-239,14.5,paramedics
287,-287,5,208,-208,0,275,-275,17,174,-174,6.5,311,-311,5,203,-203,0,374,-374,4.5,132,-132,1,264,-264,2.5,paramedics
293,-293,6.5,189,-189,0,302,-302,14.5,251,-251,19.5,370,-370,6,253,-253,2,333,-333,4.5,280,-280,1,325,-325,3.5,paramedics
168,-168,0.5,199,-199,2,124,-124,14,141,-141,0,229,-229,65,135,-135,10,199,-199,10.5,203,-203,4.5,137,-137,5,paramedics
162,-162,2.5,231,-231,2.5,181,-181,10.5,149,-149,2,205,-205,11,119,-119,1,183,-183,6.5,159,-159,5,143,-143,8.5,paramedics
73,-73,3,138,-138,5,116,-116,12,44,-44,0,153,-153,20,125,-125,7.5,286,-286,12.5,213,-213,13.5,115,-115,13.5,paramedics
111,-111,0,231,-231,5.5,167,-167,25.5,69,-69,0,323,-323,10,249,-249,17,204,-204,12,141,-141,18.5,14,-14,0,paramedics
86,-86,1,161,-161,34,100,-100,15,97,-97,0,174,-174,11,120,-120,10.5,157,-157,6,208,-208,12,227,-227,17.5,paramedics
251,-251,9,279,-279,3,355,-355,9,278,-278,38.5,421,-421,10.5,292,-292,0,262,-262,0,130,-130,2,284,-284,26.5,paramedics
428,-428,26.5,371,-371,2,337,-337,24.5,335,-335,2,425,-425,7.5,257,-257,0,269,-269,2,160,-160,1,324,-324,20.5,paramedics
440,-440,9,253,-253,1,326,-326,39,294,-294,31,445,-445,2.5,247,-247,2,265,-265,5.5,202,-202,4,426,-426,8.5,paramedics
419,-419,53.5,143,-143,7,334,-334,28.5,329,-329,6,430,-430,2.5,296,-296,2,271,-271,0.5,176,-176,4,318,-318,18.5,paramedics
283,-283,21.5,350,-350,7,352,-352,43.5,315,-315,1,510,-510,3.5,309,-309,4,301,-301,6.5,191,-191,1,414,-414,10,paramedics
167,-167,9.5,392,-392,30.5,126,-126,5.5,129,-129,1,353,-353,1.5,125,-125,1,16,-16,2,330,-330,10,0,0,0,person
183,-183,15.5,278,-278,20.5,72,-72,4,137,-137,1,347,-347,2.5,128,-128,4,128,-128,13,233,-233,14,20,-20,2,person
255,-255,12.5,230,-230,15,97,-97,0,188,-188,8,384,-384,9,109,-109,2,209,-209,26,211,-211,16,55,-55,10.5,person
262,-262,24,312,-312,16.5,71,-71,6,138,-138,8,357,-357,2,119,-119,1,138,-138,36,166,-166,8.5,126,-126,26,person
204,-204,13.5,214,-214,11.5,116,-116,7.5,108,-108,3,334,-334,2,89,-89,2,141,-141,32,191,-191,26.5,36,-36,5.5,person
82,-82,2.5,133,-133,22.5,93,-93,10,32,-32,22,237,-237,2,64,-64,0.5,99,-99,16.5,115,-115,16.5,43,-43,9,person
108,-108,26,143,-143,47.5,55,-55,1,61,-61,3,268,-268,13,15,-15,0,69,-69,7,21,-21,2.5,104,-104,33,person
153,-153,6.5,116,-116,13,0,0,0,72,-72,3,140,-140,1,68,-68,0,82,-82,19.5,81,-81,9,113,-113,16.5,person
236,-236,13,164,-164,3.5,105,-105,0,104,-104,6,215,-215,5,8,-8,0,143,-143,1,239,-239,16,101,-101,27,person
187,-187,16,166,-166,14,223,-223,0,63,-63,3.5,257,-257,5,7,-7,0,89,-89,8,136,-136,26,109,-109,15.5,person
248,-248,25.5,167,-167,5,260,-260,24,106,-106,1,352,-352,3,22,-22,1.5,126,-126,25,237,-237,11.5,0,0,0,person
118,-118,11,264,-264,30.5,224,-224,31,141,-141,0,315,-315,28,56,-56,3,170,-170,20.5,195,-195,8.5,163,-163,44.5,person
138,-138,16,243,-243,9.5,197,-197,24,127,-127,2,318,-318,3.5,110,-110,1.5,98,-98,15,271,-271,11.5,4,-4,0,person
256,-256,20.5,252,-252,12.5,121,-121,12.5,106,-106,4,368,-368,2.5,86,-86,2,151,-151,23,289,-289,20,108,-108,0,person
211,-211,19,403,-403,15,239,-239,0,130,-130,5,325,-325,1.5,129,-129,0,331,-331,29,183,-183,19,43,-43,0,person
192,-192,16.5,135,-135,8,159,-159,18.5,82,-82,1.5,282,-282,1.5,61,-61,1,154,-154,9,233,-233,12,29,-29,3,person
156,-156,11,122,-122,3,169,-169,28.5,113,-113,2,298,-298,4,60,-60,1,149,-149,12,194,-194,8.5,52,-52,5,person
222,-222,22.5,143,-143,16,61,-61,4,68,-68,1,262,-262,3.5,60,-60,2,152,-152,12,158,-158,9,56,-56,12.5,person
142,-142,11,115,-115,6,184,-184,21.5,96,-96,4,288,-288,6.5,27,-27,1,131,-131,15,222,-222,11.5,12,-12,2,person
17,-17,0,148,-148,10,239,-239,12.5,2,-2,0,289,-289,18.5,96,-96,1.5,177,-177,21,175,-175,168,62,-62,0,person
52,-52,5,43,-43,1,29,-29,2.5,8,-8,0,65,-65,3.5,8,-8,0,20,-20,0,39,-39,2,39,-39,5.5,person
62,-62,7,47,-47,1,33,-33,5,13,-13,0,76,-76,8.5,5,-5,0,32,-32,2,41,-41,5,36,-36,6,person
23,-23,0,35,-35,5.5,28,-28,1,54,-54,2,44,-44,2,40,-40,0,39,-39,3.5,27,-27,5,37,-37,5.5,person
77,-77,9.5,59,-59,1,30,-30,5,3,-3,0,93,-93,0.5,9,-9,0,37,-37,6.5,43,-43,2.5,44,-44,2.5,person
