%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.143611,0.243586,0.374979,7,0.0577778,0.370278,0.370539,4,0.112083,0.533492,0.60553,8,0.0543056,0.286954,0.253571,3,fire-brigade
0.107799,0.516837,0.404089,5,0.053219,0.690933,0.654896,5,0.0867021,0.468594,0.428239,7,0.017286,0.197158,0.201627,2,fire-brigade
0.246962,0.423779,0.426612,2,0.18316,0.317012,0.537425,0,0.313368,0.487567,0.533056,1,0.174913,0.475749,0.487835,0,fire-brigade
0.204763,0.292792,0.478052,4,0.0377358,0.16993,0.820701,0,0.188989,0.361289,0.422727,3,0.141355,0.71953,0.448577,5,fire-brigade
0.238123,0.473621,0.499053,4,0.097654,0.552204,0.746789,3,0.165689,0.57095,0.521671,6,0.0706745,0.314546,0.227847,2,fire-brigade
0.210577,0.497531,0.518792,4,0.0801282,0.274855,0.715168,2,0.214423,0.49641,0.660822,3,0.115705,0.723204,0.242788,2,fire-brigade
0.223427,0.416251,0.399169,2,0.118531,0.760539,0.769832,0,0.206993,0.525852,0.556098,3,0.0625874,0.289373,0.245887,2,fire-brigade
0.18165,0.57993,0.54169,5,0.0449507,0.222383,0.840517,1,0.16564,0.41244,0.549341,6,0.118534,0.489611,0.323606,2,fire-brigade
0.149894,0.530095,0.590275,2,0.107786,0.26672,0.363101,2,0.151483,0.266291,0.42365,4,0.0611758,0.342292,0.126328,2,fire-brigade
0.196021,0.613149,0.492831,3,0.106853,0.351371,0.696239,2,0.177966,0.311755,0.409824,3,0.092115,0.264193,0.16404,2,fire-brigade
0.170139,0.509135,0.458128,4,0.0775463,0.252392,0.57194,2,0.145255,0.547716,0.505498,3,0.0766782,0.452994,0.211747,2,fire-brigade
0.198252,0.506875,0.494433,4,0.0870629,0.31167,0.73999,2,0.177273,0.358138,0.38195,3,0.0793706,0.231358,0.111325,2,fire-brigade
0.301075,0.345973,0.359817,0,0.190476,0.771899,0.45679,0,0.222734,0.68394,0.699896,0,0.162826,0.425822,0.277072,0,fire-brigade
0.284483,0.135417,0.149425,0,0.258621,0.349444,0.357854,0,0.251724,0.335538,0.515539,0,0.17931,0.389969,0.396629,0,fire-brigade
0.251282,0.235733,0.330085,0,0.142564,0.261345,0.511163,0,0.283077,0.663923,0.427696,0,0.13641,0.408547,0.281175,0,fire-brigade
0.282744,0.66504,0.476897,0,0.179834,0.417297,0.538722,0,0.169439,0.64045,0.543909,0,0.123701,0.347711,0.357851,0,fire-brigade
0.248641,0.529992,0.485532,0,0.188859,0.508136,0.277595,0,0.163043,0.48208,0.516601,0,0.133152,0.364182,0.301339,0,fire-brigade
0.290761,0.506283,0.63032,0,0.366848,0.4875,0.574638,0,0.317935,0.511111,0.538636,0,0.206522,0.25,0.391304,0,fire-brigade
0.282051,0.402945,0.331268,0,0.16092,0.301046,0.417778,0,0.215738,0.34192,0.429328,0,0.146773,0.264859,0.277303,1,fire-brigade
0.197173,0.465497,0.414406,0,0.154762,0.386712,0.628314,1,0.203125,0.520536,0.429819,0,0.165923,0.315606,0.344275,1,fire-brigade
0.243791,0.271861,0.2957,0,0.162745,0.397817,0.560317,0,0.262092,0.641476,0.521364,2,0.148366,0.305691,0.264692,2,fire-brigade
0.252916,0.586764,0.389161,1,0.129905,0.304451,0.445862,2,0.233828,0.61074,0.381601,2,0.133086,0.36148,0.311134,2,fire-brigade
0.169165,0.24559,0.23467,5,0.0927036,0.547247,0.43462,2,0.167666,0.588481,0.565727,6,0.0722139,0.480548,0.289511,3,fire-brigade
0.166437,0.332634,0.327693,4,0.111954,0.600347,0.686198,6,0.134483,0.44253,0.62195,5,0.0402299,0.245556,0.161877,2,fire-brigade
0.134615,0.253846,0.180254,2,0.077957,0.644136,0.672342,2,0.145368,0.421411,0.443268,5,0.0601737,0.248165,0.157761,2,fire-brigade
0.178571,0.166307,0.230208,3,0.117695,0.358998,0.41183,4,0.146645,0.420143,0.556469,2,0.0527597,0.239574,0.241963,2,fire-brigade
0.11872,0.26032,0.292014,2,0.117448,0.389747,0.440287,5,0.155183,0.272858,0.418006,5,0.0305279,0.126404,0.136792,1,fire-brigade
0.199605,0.34406,0.404293,2,0.0607708,0.256385,0.79617,0,0.267292,0.410596,0.416684,1,0.105237,0.474289,0.352644,2,fire-brigade
0.238581,0.393859,0.519686,2,0.0674058,0.0963636,0.714634,1,0.245676,0.249941,0.438049,2,0.0736142,0.0751515,0.126016,2,fire-brigade
0.199564,0.333657,0.448553,2,0.0814815,0.245507,0.621759,2,0.232244,0.37373,0.35376,2,0.0522876,0.300999,0.307479,2,fire-brigade
0.177966,0.531882,0.469974,2,0.087325,0.603107,0.664855,2,0.181282,0.574142,0.654574,3,0.0703758,0.416909,0.342647,2,fire-brigade
0.244788,0.25468,0.447392,4,0.0957529,0.47619,0.581081,2,0.220849,0.347299,0.656487,2,0.0617761,0.27398,0.262548,2,fire-brigade
0.182143,0.474563,0.437534,4,0.0931818,0.503883,0.714844,2,0.22987,0.533494,0.482442,4,0.116558,0.379562,0.270557,2,fire-brigade
0.236259,0.470475,0.512152,3,0.147252,0.346804,0.657747,1,0.296965,0.458394,0.369864,3,0.104184,0.314734,0.158491,2,fire-brigade
0.254148,0.375613,0.442301,3,0.103318,0.37637,0.699608,2,0.263198,0.409223,0.535345,4,0.139517,0.346973,0.204065,1,fire-brigade
0.279091,0.404279,0.404384,4,0.114545,0.46088,0.714746,0,0.362273,0.375688,0.300573,5,0.0681818,0.20101,0.105704,0,fire-brigade
0.286232,0.453319,0.310176,3,0.114583,0.34839,0.706799,2,0.288949,0.500239,0.553395,4,0.100091,0.369513,0.210218,2,fire-brigade
0.164802,0.477168,0.385622,4,0.0524476,0.149028,0.590521,2,0.136364,0.354792,0.379693,2,0.102331,0.333549,0.109617,2,fire-brigade
0.163961,0.482616,0.319592,8,0.108604,0.28339,0.485961,5,0.074513,0.277771,0.260524,4,0.0220779,0.172974,0.141917,1,fire-brigade
0.121901,0.443247,0.403943,7,0.0700758,0.343774,0.486815,2,0.088843,0.358219,0.266815,3,0.0630165,0.28075,0.140071,3,fire-brigade
0.129464,0.414694,0.348119,6,0.0953571,0.29515,0.439235,4,0.113036,0.350808,0.225703,6,0.0298214,0.113728,0.081262,2,fire-brigade
0.136715,0.322122,0.320465,11,0.0873786,0.518069,0.3345,9,0.0803448,0.351752,0.602683,5,0.037448,0.471257,0.304195,4,fire-brigade
0.107025,0.320851,0.332153,8,0.0289958,0.2129,0.830675,2,0.0995992,0.679728,0.547169,5,0.088991,0.228135,0.207065,8,fire-brigade
0.105882,0.470206,0.596406,3,0.0441579,0.130511,0.619029,2,0.125866,0.414297,0.450696,4,0.0625302,0.358612,0.438845,3,fire-brigade
0.144072,0.395917,0.372887,5,0.0669683,0.230011,0.526034,3,0.163801,0.559336,0.428849,5,0.0714932,0.460918,0.164638,2,fire-brigade
0.181108,0.413364,0.413141,4,0.0906723,0.52889,0.761326,4,0.213778,0.51549,0.537357,4,0.0504261,0.168539,0.136366,2,fire-brigade
0.158371,0.390886,0.246908,3,0.0644796,0.273309,0.734186,2,0.195701,0.444978,0.546521,3,0.114027,0.454441,0.199699,4,fire-brigade
0.136962,0.492123,0.329419,2,0.0741772,0.263328,0.426173,3,0.148608,0.527897,0.463032,3,0.0893671,0.51629,0.579422,2,fire-brigade
0.173246,0.436709,0.33178,2,0.0554511,0.252113,0.658876,2,0.161967,0.258978,0.302485,2,0.110589,0.478833,0.187422,3,fire-brigade
0.172414,0.540259,0.443583,3,0.0758073,0.216606,0.539024,2,0.145868,0.543597,0.652848,1,0.0829228,0.354347,0.271353,3,fire-brigade
0.103684,0.801646,0.467392,3,0.0857345,0.339762,0.580842,4,0.127067,0.329434,0.298271,4,0.110298,0.314647,0.126036,1,fire-brigade
0.159877,0.479813,0.30638,2,0.0744978,0.210807,0.496593,2,0.176618,0.233908,0.353345,5,0.0825893,0.451565,0.184364,2,fire-brigade
0.299199,0.33968,0.297368,0,0.133867,0.430392,0.649436,1,0.262014,0.347554,0.35268,1,0.132723,0.351054,0.197775,1,fire-brigade
0.397215,0.257071,0.176448,0,0.144963,0.406003,0.633362,0,0.317772,0.38367,0.541779,0,0.120393,0.588471,0.269028,0,fire-brigade
0.334719,0.464598,0.355865,1,0.216909,0.373501,0.383826,1,0.217602,0.294179,0.256973,1,0.049896,0.192938,0.137903,0,fire-brigade
0.357623,0.209561,0.473882,2,0.14522,0.511406,0.472469,2,0.210336,0.451026,0.329516,3,0.0620155,0.265648,0.188952,0,fire-brigade
0.274857,0.20695,0.242617,1,0.150857,0.371484,0.496481,2,0.184571,0.465503,0.332729,0,0.0834286,0.212593,0.188095,2,fire-brigade
0.131496,0.406263,0.296097,8,0.0646281,0.365337,0.479773,4,0.126792,0.482313,0.368658,8,0.0706765,0.358187,0.312195,5,fire-brigade
0.0772481,0.170363,0.404883,10,0.0760649,0.489574,0.434879,8,0.124239,0.455515,0.33486,11,0.068881,0.75685,0.169797,5,fire-brigade
0.107944,0.344754,0.326525,7,0.0648878,0.330522,0.388843,7,0.0761067,0.284224,0.614617,7,0.0530625,0.631861,0.542043,5,fire-brigade
0.14261,0.354404,0.339137,9,0.0533056,0.209675,0.453498,4,0.122995,0.342775,0.633418,4,0.0777662,0.407205,0.114047,7,fire-brigade
0.114195,0.212466,0.477349,10,0.0719614,0.316292,0.244253,6,0.0983984,0.346541,0.388195,7,0.0635147,0.546212,0.468123,4,fire-brigade
0.149275,0.396536,0.463303,4,0.0636161,0.204167,0.344141,2,0.15904,0.427113,0.454343,6,0.0527344,0.537946,0.655273,3,fire-brigade
0.192279,0.505748,0.439585,3,0.0697151,0.3282,0.616379,3,0.173538,0.445422,0.312386,6,0.077961,0.45471,0.686782,2,fire-brigade
0.102636,0.400066,0.384067,3,0.0852713,0.245986,0.774583,2,0.11845,0.307009,0.276019,3,0.0691473,0.106423,0.296127,0,fire-brigade
0.141093,0.478917,0.532305,2,0.0828924,0.257928,0.538934,4,0.130763,0.423391,0.566725,4,0.0453515,0.39203,0.35797,3,fire-brigade
0.146628,0.462828,0.467085,4,0.0821114,0.287163,0.261413,2,0.18651,0.261928,0.373101,3,0.0595308,0.364107,0.242075,2,fire-brigade
0.109375,0.614232,0.410063,3,0.0959135,0.462565,0.578617,4,0.0985577,0.53525,0.319238,2,0.0673077,0.257055,0.165923,3,fire-brigade
0.117828,0.421575,0.245478,4,0.0950307,0.453575,0.528754,3,0.124488,0.511519,0.335494,3,0.0852971,0.462411,0.290129,4,fire-brigade
0.15067,0.357798,0.38874,3,0.0862165,0.534907,0.45934,2,0.143136,0.444888,0.425004,5,0.0652902,0.502874,0.373571,2,fire-brigade
0.118197,0.520697,0.423477,2,0.100057,0.357206,0.302235,1,0.153912,0.420523,0.37098,4,0.0649093,0.556511,0.308377,2,fire-brigade
0.141557,0.488299,0.560713,4,0.0872567,0.524471,0.463592,2,0.131199,0.475713,0.231929,2,0.0627746,0.528955,0.2597,2,fire-brigade
0.1615,0.471812,0.504709,4,0.0646479,0.283474,0.795014,2,0.152367,0.527129,0.373212,2,0.0745013,0.486132,0.263715,2,fire-brigade
0.15755,0.533977,0.618994,3,0.114245,0.507887,0.760297,3,0.153846,0.513096,0.261234,3,0.0638177,0.202223,0.170906,2,fire-brigade
0.18239,0.427934,0.481186,4,0.105203,0.46962,0.713812,2,0.191252,0.525357,0.421061,5,0.0531732,0.28175,0.218724,2,fire-brigade
0.210938,0.310575,0.305454,6,0.125289,0.412169,0.469631,4,0.16059,0.311559,0.33574,5,0.0295139,0.145858,0.115269,0,fire-brigade
0.196186,0.411818,0.321399,3,0.115987,0.423189,0.556911,3,0.135319,0.38806,0.529563,4,0.0323929,0.201365,0.121212,0,fire-brigade
0.125159,0.586868,0.506793,4,0.0525159,0.155375,0.40935,3,0.0961249,0.430772,0.738181,5,0.0520532,0.822834,0.261829,2,fire-brigade
0.102796,0.320193,0.249194,3,0.0478723,0.357443,0.678107,5,0.107125,0.442504,0.427028,8,0.0411925,0.335683,0.123032,2,fire-brigade
0.144511,0.290774,0.22082,10,0.0445469,0.571271,0.592966,5,0.0892119,0.261041,0.689178,8,0.030722,0.851849,0.0754651,3,fire-brigade
0.154904,0.364921,0.334921,7,0.0656179,0.498729,0.682079,4,0.114796,0.504983,0.352829,6,0.0420918,0.503534,0.247704,3,fire-brigade
0.158896,0.282073,0.191361,6,0.072586,0.451669,0.576949,4,0.132937,0.475996,0.523921,6,0.0386905,0.452428,0.23924,2,fire-brigade
0.084435,0.375029,0.355699,3,0.0221748,0,0,2,0.101919,0.463345,0.490608,5,0.0547974,0.697013,0.166727,2,fire-brigade
0.139321,0.251372,0.310266,4,0.0419911,0.952107,0.9319,3,0.111791,0.367816,0.461931,4,0.0492214,0.310744,0.232933,2,fire-brigade
0.122075,0.369949,0.302593,3,0.0404807,0.274706,0.554513,3,0.143896,0.19083,0.464633,3,0.0825427,0.901016,0.685548,4,fire-brigade
0.151344,0.287897,0.37179,5,0.0601793,0.746641,0.718925,4,0.133419,0.254734,0.273431,5,0.0299616,0.209128,0.162,1,fire-brigade
0.116246,0.10478,0.272849,4,0.0245098,0.84389,0.917239,2,0.10901,0.234282,0.545337,5,0.0403828,0.369819,0.216649,3,fire-brigade
0.177717,0.456475,0.399437,7,0.0204566,0.101765,0.867019,0,0.110137,0.350202,0.520641,4,0.0955251,0.63025,0.386402,6,fire-brigade
0.208437,0.568599,0.518064,4,0.103474,0.456306,0.723233,3,0.148139,0.457007,0.445815,4,0.0799007,0.492781,0.326135,3,fire-brigade
0.173308,0.474283,0.451104,7,0.0117206,0.0617675,0.926177,0,0.113299,0.407466,0.439915,5,0.100641,0.527067,0.365482,6,fire-brigade
0.142276,0.441089,0.255368,7,0.0759292,0.284759,0.669723,3,0.111208,0.458852,0.45625,7,0.0794135,0.827398,0.320973,3,fire-brigade
0.138857,0.512924,0.324916,4,0.057995,0.595966,0.808955,3,0.133389,0.725273,0.53122,4,0.0962717,0.554398,0.146182,3,fire-brigade
0.313833,0.287097,0.203468,4,0.160197,0.309554,0.559825,1,0.235101,0.446789,0.325339,4,0.0284308,0.0483871,0.0677966,0,fire-brigade
0.324306,0.294833,0.24919,1,0.16875,0.468939,0.647175,1,0.26875,0.202578,0.183704,3,0.0152778,0.0920635,0.0575397,0,fire-brigade
0.35755,0.54768,0.427438,1,0.162393,0.352385,0.624161,1,0.275641,0.321652,0.333772,2,0.0149573,0.0925926,0.0576923,0,fire-brigade
0.368163,0.45596,0.291113,2,0.124082,0.33219,0.536047,2,0.323265,0.279644,0.363696,2,0.0930612,0.314413,0.173048,0,fire-brigade
0.309414,0.625857,0.409842,2,0.15734,0.342757,0.517126,2,0.261356,0.365522,0.296634,1,0.0552995,0.209677,0.0892857,0,fire-brigade
0.18239,0.376383,0.298029,3,0.0856544,0.274282,0.514823,2,0.145852,0.443213,0.284373,4,0.0760707,0.287661,0.205785,1,fire-brigade
0.207386,0.381216,0.368132,2,0.122971,0.459962,0.670017,1,0.192776,0.450096,0.397555,2,0.0815747,0.158583,0.0842071,0,fire-brigade
0.191554,0.298555,0.294037,6,0.0567119,0.446241,0.770199,1,0.136652,0.394224,0.367117,2,0.0754148,0.45719,0.217949,2,fire-brigade
0.206926,0.384531,0.333197,2,0.148052,0.675591,0.681552,1,0.249351,0.562887,0.429726,4,0.0670996,0.284666,0.159144,1,fire-brigade
0.203401,0.45044,0.419343,3,0.102381,0.4585,0.5442,3,0.209184,0.518375,0.378443,3,0.115306,0.361486,0.141576,2,fire-brigade
0.0925777,0.403424,0.416799,2,0.0627269,0.37036,0.49781,5,0.110932,0.243238,0.307235,4,0.0754336,0.807965,0.619307,2,fire-brigade
0.160687,0.572071,0.529385,4,0.0830615,0.344851,0.476033,4,0.117199,0.281991,0.553188,2,0.0747989,0.62337,0.495722,2,fire-brigade
0.160377,0.554391,0.763861,1,0.0869272,0.328012,0.685075,3,0.213275,0.145295,0.197499,3,0.125674,0.538836,0.278854,2,fire-brigade
0.158596,0.417916,0.365783,3,0.0711864,0.523274,0.609401,4,0.098063,0.337769,0.429881,3,0.0719128,0.550038,0.230588,2,fire-brigade
0.130364,0.438256,0.428313,0,0.0820513,0.587212,0.674321,4,0.0977058,0.427208,0.56898,2,0.0831309,0.491872,0.264832,2,fire-brigade
0.115692,0.568917,0.608602,2,0.0847076,0.313997,0.58754,4,0.18066,0.442643,0.398023,4,0.0967016,0.848213,0.215862,2,fire-brigade
0.195302,0.374971,0.466809,1,0.0908135,0.20961,0.290429,2,0.130084,0.40355,0.404221,3,0.088359,0.436594,0.256109,1,fire-brigade
0.150722,0.470898,0.457701,2,0.0778077,0.421513,0.66739,3,0.176658,0.666723,0.428531,5,0.0770736,0.493956,0.271952,2,fire-brigade
0.219564,0.397283,0.368026,2,0.0802252,0.306164,0.432622,3,0.134764,0.462149,0.41429,2,0.0992259,0.519932,0.365441,2,fire-brigade
0.202507,0.39705,0.376563,2,0.10704,0.477342,0.632868,2,0.136291,0.220349,0.295231,3,0.072324,0.371182,0.251899,3,fire-brigade
0.108316,0.379188,0.441465,2,0.0639659,0.528912,0.641673,3,0.136247,0.333299,0.558533,4,0.0556503,0.400133,0.313633,2,fire-brigade
0.188493,0.267979,0.309687,5,0.0775342,0.408676,0.43,2,0.150137,0.152683,0.615833,4,0.0638356,0.561898,0.0962037,2,fire-brigade
0.170248,0.429694,0.425276,5,0.0702479,0.487156,0.735,2,0.160331,0.449206,0.407188,3,0.0666667,0.431865,0.151547,2,fire-brigade
0.190561,0.462743,0.485395,4,0.0956633,0.647698,0.75119,2,0.154592,0.363192,0.593726,5,0.0354592,0.231875,0.146196,1,fire-brigade
0.157407,0.567304,0.535714,4,0.111343,0.384471,0.580069,2,0.133102,0.514001,0.620021,4,0.0425926,0.253861,0.200219,2,fire-brigade
0.110618,0.269116,0.324449,10,0.0433777,0.393581,0.752567,4,0.127174,0.461138,0.373661,9,0.0656678,0.449246,0.145193,3,fire-brigade
0.150157,0.370565,0.568001,10,0.0648585,0.78642,0.813054,5,0.115075,0.561885,0.584305,6,0.0529678,0.434395,0.215142,2,fire-brigade
0.130901,0.461595,0.352576,9,0.0640541,0.389658,0.681806,4,0.106396,0.376791,0.348352,5,0.05,0.479672,0.214939,3,fire-brigade
0.149802,0.414649,0.450994,12,0.0708911,0.569389,0.721658,5,0.117327,0.385967,0.40391,8,0.0369307,0.29601,0.160363,2,fire-brigade
0.132257,0.293193,0.378135,8,0.0808755,0.473437,0.639347,6,0.134949,0.491375,0.540852,6,0.0359316,0.213688,0.154123,2,fire-brigade
0.320295,0.58832,0.474464,1,0.210317,0.391329,0.70154,1,0.221088,0.558771,0.303783,2,0.0459184,0.135467,0.104629,0,fire-brigade
0.311765,0.413408,0.407708,1,0.194608,0.235756,0.479457,2,0.202451,0.29512,0.269872,0,0.0647059,0.197479,0.12619,1,fire-brigade
0.357143,0.510449,0.317523,0,0.196026,0.31746,0.479647,2,0.188507,0.673961,0.391261,3,0.0639098,0.154082,0.136842,0,fire-brigade
0.35562,0.223342,0.307279,0,0.19719,0.449604,0.716305,2,0.267926,0.347358,0.290304,2,0.0247093,0.053953,0.0494931,0,fire-brigade
0.22466,0.464379,0.315984,1,0.150066,0.43171,0.620409,2,0.211496,0.62918,0.346673,3,0.127688,0.222284,0.150025,2,fire-brigade
0.116765,0.28215,0.207034,9,0.0441176,0.43962,0.690729,4,0.117353,0.337806,0.309149,10,0.052451,0.578588,0.281359,3,fire-brigade
0.116902,0.39816,0.474189,7,0.0468864,0.470768,0.646678,5,0.100262,0.223309,0.411487,7,0.0505495,0.679284,0.305063,3,fire-brigade
0.134078,0.303128,0.480055,10,0.0668793,0.619324,0.664703,4,0.107815,0.578673,0.518554,7,0.030303,0.306088,0.227063,3,fire-brigade
0.126967,0.363038,0.335324,9,0.0795455,0.61466,0.503554,8,0.0914554,0.437348,0.611265,7,0.0267701,0.224211,0.197451,2,fire-brigade
0.144451,0.308629,0.322692,8,0.0652517,0.662014,0.748855,4,0.0964221,0.195669,0.352429,4,0.045846,0.482106,0.140674,4,fire-brigade
0.17227,0.277978,0.310438,8,0.0797721,0.37358,0.285957,2,0.130484,0.531792,0.770927,6,0.0472934,0.366722,0.335898,4,fire-brigade
0.136713,0.256354,0.331976,8,0.0668203,0.383365,0.532288,2,0.145353,0.512972,0.40844,3,0.047235,0.362435,0.420107,3,fire-brigade
0.165024,0.355045,0.423401,9,0.0714976,0.677988,0.653293,5,0.140676,0.339028,0.386868,4,0.0529469,0.439702,0.327072,6,fire-brigade
0.162167,0.214709,0.399511,8,0.07277,0.487399,0.466327,1,0.140649,0.409742,0.436099,7,0.0391236,0.316447,0.241314,2,fire-brigade
0.115219,0.389197,0.322663,6,0.0612285,0.457422,0.524129,2,0.136933,0.355859,0.30637,4,0.0606416,0.239872,0.270583,4,fire-brigade
0.0977909,0.555248,0.373692,5,0.0563574,0.670139,0.662451,9,0.0902307,0.31021,0.407514,8,0.0274914,0.344502,0.213874,4,fire-brigade
0.11026,0.432627,0.263719,10,0.0501718,0.634982,0.680433,4,0.0929799,0.323254,0.624772,7,0.0319097,0.366033,0.26386,3,fire-brigade
0.103065,0.32743,0.282553,8,0.0526167,0.592903,0.627654,7,0.0909948,0.240153,0.31317,6,0.0215936,0.253096,0.168947,2,fire-brigade
0.10819,0.394113,0.266781,9,0.0511429,0.621359,0.673251,3,0.0734286,0.304988,0.329035,5,0.0319048,0.36877,0.19941,3,fire-brigade
0.101887,0.509799,0.425258,7,0.050149,0.511015,0.609163,5,0.0667329,0.283759,0.322172,5,0.0330685,0.344503,0.249234,3,fire-brigade
0.13229,0.466968,0.510413,5,0.0531057,0.334072,0.822672,2,0.159791,0.385971,0.380661,6,0.0566619,0.507721,0.156415,2,fire-brigade
0.213922,0.48081,0.405847,6,0.0747029,0.434747,0.716846,1,0.215054,0.347913,0.342555,5,0.0868704,0.486241,0.478934,4,fire-brigade
0.198689,0.402888,0.198476,4,0.0711475,0.396313,0.767904,0,0.131148,0.289583,0.559597,3,0.0852459,0.565387,0.359929,2,fire-brigade
0.119164,0.643381,0.484103,6,0.0905207,0.600579,0.60081,4,0.0735876,0.726199,0.749073,4,0.0392467,0.253287,0.244728,2,fire-brigade
0.0737213,0.461881,0.704766,1,0.14709,0.693386,0.476042,4,0.0920635,0.617577,0.50199,2,0.119929,0.272517,0.733664,2,fire-brigade
0.324713,0.297829,0.384799,0,0.159483,0.217241,0.36875,0,0.402299,0.501033,0.639215,0,0.153736,0.553366,0.257937,0,fire-brigade
0.326452,0.308961,0.443222,0,0.143226,0.689964,0.848889,0,0.354839,0.456272,0.481807,0,0.0890323,0.239247,0.166667,0,fire-brigade
0.27959,0.250987,0.457317,0,0.116496,0.250322,0.377668,0,0.287978,0.279614,0.407051,1,0.108108,0.310811,0.25,1,fire-brigade
0.421946,0.289006,0.302106,0,0.161765,0,0,0,0.276018,0.519935,0.530769,0,0.0757919,0.179739,0.175427,0,fire-brigade
0.392857,0.416604,0.454224,0,0.126623,0.393674,0.779292,0,0.297619,0.334499,0.388202,0,0.0865801,0.29798,0.169643,0,fire-brigade
0.132663,0.366096,0.353907,9,0.0534004,0.352323,0.779566,2,0.157328,0.362469,0.307372,9,0.0733956,0.388359,0.218107,2,fire-brigade
0.123594,0.569031,0.297953,5,0.0562324,0.478875,0.74266,3,0.147962,0.529637,0.500157,6,0.0725164,0.207074,0.14773,4,fire-brigade
0.155105,0.516285,0.441273,6,0.101534,0.313393,0.634232,5,0.145604,0.357413,0.464543,7,0.0540293,0.478197,0.330813,3,fire-brigade
0.12772,0.620031,0.408361,4,0.0569433,0.467338,0.606444,4,0.153237,0.304284,0.463353,6,0.0628525,0.286932,0.183086,4,fire-brigade
0.123067,0.470678,0.387709,4,0.0761333,0.333952,0.498788,3,0.138933,0.377476,0.301053,8,0.07,0.354176,0.230949,2,fire-brigade
0.221614,0.237453,0.372185,0,0.134063,0.690675,0.641773,0,0.216826,0.349422,0.321879,1,0.0902873,0.409191,0.232558,1,fire-brigade
0.17265,0.454,0.477649,1,0.163533,0.205007,0.573341,2,0.136752,0.148347,0.40252,2,0.117379,0.389044,0.280014,0,fire-brigade
0.216667,0.570868,0.59049,1,0.0350877,0.110438,0.900851,0,0.17807,0.238066,0.420078,0,0.115789,0.547252,0.230595,0,fire-brigade
0.203333,0.307327,0.542977,2,0.0506667,0.158715,0.78166,0,0.128,0.223045,0.0832099,1,0.0926667,0.290838,0.142749,1,fire-brigade
0.21644,0.40568,0.358009,0,0.162142,0.356189,0.36634,2,0.193816,0.273203,0.169266,0,0.066365,0,0,1,fire-brigade
0.148263,0.480869,0.465498,7,0.102357,0.193134,0.401964,5,0.116005,0.297906,0.212577,6,0.0231079,0.0581173,0.104683,2,fire-brigade
0.117468,0.215965,0.198916,5,0.0951923,0.24599,0.394794,7,0.134776,0.289616,0.381653,7,0.0304487,0.139667,0.0958501,2,fire-brigade
0.127514,0.251137,0.245065,5,0.131879,0.239769,0.287138,5,0.167932,0.333209,0.364878,9,0.0225806,0.0879052,0.116998,0,fire-brigade
0.139386,0.636294,0.489034,6,0.145141,0.357619,0.341442,7,0.12516,0.452233,0.477515,4,0.021899,0.141235,0.137035,1,fire-brigade
0.141678,0.333725,0.411151,5,0.132549,0.432677,0.311502,7,0.123596,0.250877,0.328417,7,0.0129916,0.0548492,0.07447,0,fire-brigade
0.171201,0.314062,0.269366,2,0.0727017,0.237195,0.800721,0,0.217167,0.363876,0.580539,1,0.152439,0.344584,0.279966,1,fire-brigade
0.256463,0.505388,0.409211,1,0.116327,0.225117,0.7771,1,0.305442,0.709513,0.526518,1,0.158503,0.285429,0.277636,2,fire-brigade
0.255828,0.509447,0.600055,1,0.115967,0.333286,0.791593,2,0.259907,0.632127,0.40318,0,0.112471,0.263927,0.184907,2,fire-brigade
0.329198,0.434936,0.581646,1,0.0818859,0.236559,0.846154,0,0.332506,0.567123,0.412722,0,0.192721,0.286738,0.176018,1,fire-brigade
0.323276,0.279553,0.378639,1,0.0784483,0.201149,0.877083,0,0.248276,0.503966,0.430784,0,0.190517,0.371164,0.136659,0,fire-brigade
0.132258,0.380653,0.530731,5,0.121147,0.547669,0.591563,2,0.0804659,0.438981,0.507482,3,0.083871,0.539926,0.545447,2,fire
