%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.124661,51,0.107498,20.5,0.0772358,21.5,0.144535,67.5,0.12963,111,0.112014,24,0.100271,14,0.0483288,4,0.0153568,0.5,gas
0.16125,20,0.119375,21,0.134375,108,0.123125,3.5,0.13,20,0.13,5.5,0.094375,4,0.10375,57.5,0.07125,1,gas
0.0595341,33,0.108714,169,0.112453,257,0.0586713,76,0.100949,79,0.0667242,61.5,0.107276,128,0.121369,503.5,0.0926086,75,gas
0.0637854,18.5,0.108197,19.5,0.10462,126,0.0697466,106.5,0.0938897,379,0.0718331,34.5,0.125186,394,0.106408,65.5,0.0774963,68,gas
0.0676555,35.5,0.112933,12,0.107989,269.5,0.0616706,62.5,0.0910747,253.5,0.0580276,26,0.0720791,676,0.108769,64,0.0882123,100.5,gas
0.0810112,36.5,0.0729675,337.5,0.115484,670,0.0976731,148,0.0804367,57.5,0.0634875,120.5,0.0864694,13.5,0.0879058,60,0.0896294,22,gas
0.0674556,52,0.0740828,65.5,0.0695858,20,0.0655621,357,0.0527811,73,0.064142,69.5,0.0650888,10,0.0636686,74.5,0.0695858,75.5,gas
0.0978408,22.5,0.186235,12,0.0850202,29,0.159919,19,0.115385,22,0.205803,9,0,-1,0.165317,0,0.0587045,7,gas
0.209302,36,0.0753809,2,0.052927,11,0.156375,13,0.148356,40,0.207698,17,0.0400962,2.5,0.0994387,4,0.126704,16.5,gas
0.213347,49,0.0455005,20,0.204247,29.5,0.146613,6,0.190091,70,0.125379,3,0.151668,0.5,0.0091001,-1,0.137513,2,gas
0.195238,248,0.0390476,0,0.185714,22.5,0.19619,16.5,0.0847619,7,0.154286,0,0.0495238,4.5,0.104762,8,0.16,26,gas
0.100146,19.5,0.109649,3,0.125731,24.5,0.116228,18,0.108187,48.5,0.141082,11,0,-1,0.111842,13,0.113304,9.5,gas
0.132435,40.5,0.181818,78.5,0.0246914,8.5,0.140292,24.5,0.144781,80.5,0.249158,21,0.0381594,3,0.167228,231,0.142536,19.5,gas
0.148649,80.5,0.120656,24,0.111969,12.5,0.19112,397,0.190154,22,0.161197,29,0.0897683,1,0.165058,40.5,0.0984556,8.5,gas
0.150588,7.5,0.121176,7,0.102353,7,0.0917647,2.5,0.216471,7.5,0.187059,4,0.0223529,0,0.194118,12.5,0.203529,20,gas
0.169415,282.5,0.208396,11.5,0.146927,3.5,0.137931,17.5,0.278861,43.5,0.17991,222.5,0.134933,13,0.196402,19.5,0.232384,24.5,gas
0.153017,61,0.15194,12,0.144397,73,0.125,4,0.161638,26,0.15625,16,0.108836,12.5,0.135776,30,0.155172,41,gas
0.171171,219.5,0.0927928,40,0.107207,20.5,0.090991,2,0.243243,260.5,0.12973,1,0.0738739,16,0.17027,5,0.118919,17.5,gas
0.116379,44,0.217672,30.5,0.141164,2,0.112069,67,0.204741,266.5,0.174569,3,0.125,3,0.105603,18.5,0.113147,7,gas
0.228935,66.5,0.0620032,7.5,0.115262,149,0.143084,96,0.139905,40,0.146264,28.5,0.100159,8,0.108903,13,0.107313,20.5,gas
0.0952381,145,0.12218,36,0.0902256,16,0.156642,143,0.149123,76,0.14599,44,0.172932,35.5,0.0645363,58,0.0689223,13,gas
0.165657,136,0.172727,10.5,0.0626263,21.5,0.210101,117.5,0.171717,13.5,0.172727,22,0.119192,5,0.140404,15.5,0.117172,15.5,gas
0.0831395,33.5,0.123256,79,0.104651,44.5,0.0947674,45,0.112791,28,0.0813953,39.5,0.0918605,26,0.0610465,24.5,0.12093,16,gas
0.141353,20.5,0.105263,128,0.114286,18,0.114286,30,0.117293,55,0.105263,17,0.131579,43,0.104511,17.5,0.0864662,30.5,gas
0.134259,30,0.098545,13.5,0.0892857,11.5,0.10119,28,0.103836,36,0.0886243,15,0.121693,42.5,0.108466,35,0.0681217,17,gas
0.139498,35.5,0.13558,19,0.110502,32,0.0909091,34.5,0.108934,9,0.0869906,9.5,0.10815,29.5,0.12931,30,0.125392,21,gas
0.120507,30,0.107822,21,0.11346,18.5,0.0993658,35.5,0.110641,38,0.0930233,34.5,0.123326,38,0.098661,34,0.122622,24,gas
0.134545,201,0.0645455,93.5,0.0895455,242.5,0.109091,34.5,0.110455,66,0.117727,44.5,0.0813636,4,0.0886364,22.5,0.0845455,17,gas
0.146341,25.5,0.117209,40.5,0.0596206,2,0.154472,64,0.143631,63,0.168699,130,0.101626,18,0.0657182,2.5,0.0948509,4,gas
0.139885,61,0.120516,16.5,0.0810617,22,0.197274,203.5,0.142037,134,0.123386,64,0.0817791,14,0.104017,16,0.110473,6,gas
0.163912,52.5,0.088843,4.5,0.151515,17,0.167355,247.5,0.140496,135,0.119146,34,0.11708,11.5,0.0702479,4.5,0.0922865,3,gas
0.122481,65,0.106977,26,0.0919897,38,0.116279,94.5,0.142636,46.5,0.111628,49.5,0.0692506,18,0.0444444,17,0.102842,11,gas
0.0959168,253.5,0.0866718,35.5,0.0843606,44,0.0446841,15.5,0.134438,162.5,0.0885978,0,0,-1,0.184515,66.5,0.096302,8,gas
0.11666,58.5,0.094167,53,0.112085,65,0.0697674,24.5,0.135722,33,0.0857796,2,0.00152497,-1,0.136866,651.5,0.162409,50.5,gas
0.133266,142,0.11471,14,0.0843455,19,0.0748988,9,0.082996,18,0.0711876,3.5,0.0914305,15,0.118084,801.5,0.0792848,21.5,gas
0.0810622,109.5,0.129979,603,0.132075,113.5,0.0821104,37,0.0828092,22,0.0796646,30,0.0953878,42,0.148847,536.5,0.100978,16,gas
0.0528877,15,0.113238,199.5,0.113887,79,0.0574302,5,0.131733,113.5,0.0960415,23,0.0548345,17.5,0.158014,87,0.0950681,42,gas
0.114779,27,0.141785,26,0.12078,24.5,0.104276,59,0.0945236,45.5,0.084021,39,0.138785,52,0.116279,25.5,0.100525,14,gas
0.136434,10.5,0.130233,11,0.144961,18,0.0968992,33.5,0.096124,35.5,0.0860465,11.5,0.0790698,19.5,0.103876,43.5,0.0736434,25.5,gas
0.130876,184,0.193548,11,0.148387,9,0.114286,38,0.114286,29,0.105069,19.5,0.157604,25,0.075576,14,0.121659,25,gas
0.162963,51.5,0.119444,12,0.127778,26,0.0898148,15,0.0796296,4,0.0935185,11,0.103704,28,0.12037,20.5,0.132407,12,gas
0.148955,22.5,0.12108,10,0.105401,13,0.0888502,21.5,0.0618467,10,0.075784,11.5,0.0914634,10,0.0531359,8.5,0.107143,18.5,gas
0.108859,43,0.102853,16.5,0.102853,35,0.0735736,9,0.138138,34,0.150901,18,0.144144,-1,0.102102,19.5,0.162162,31,gas
0.121989,48,0.160839,150,0.114219,43,0.0986791,6,0.0940171,120.5,0.213675,77.5,0.135198,-1,0.181041,345.5,0.111888,13,gas
0.2079,277,0.0748441,7,0.132017,22,0.16736,16,0.176715,25,0.14553,1,0.114345,4,0.102911,12.5,0.128898,24,gas
0.126531,24,0.158163,42.5,0.146939,21,0.108163,9,0.0989796,65,0.268367,112,0.0377551,1,0.15,236.5,0.197959,247,gas
0.107831,29.5,0.115533,36,0.120668,51,0.151476,26,0.107831,29,0.102696,10,0.101412,1,0.093068,13,0.108472,1.5,gas
0.137746,170,0.149672,14.5,0.0858676,37.5,0.0411449,6.5,0.17412,578,0.116279,7,0.0566488,-1,0.124627,28,0.101968,34.5,gas
0.107778,31.5,0.132778,204,0.11,27.5,0.103889,165,0.148333,343,0.13,102,0.0844444,24,0.101667,28.5,0.108333,25,gas
0.0863971,33.5,0.216912,301,0.117034,32,0.145221,57,0.148284,40,0.13848,40.5,0.223039,23,0.0992647,23,0.0618873,29.5,gas
0.100116,35.5,0.185185,374,0.0711806,17,0.12037,31.5,0.16088,34,0.144097,39.5,0.109375,17.5,0.0804398,13,0.127315,43,gas
0.190476,130.5,0.147362,6,0.032175,2,0.140927,57.5,0.220077,449.5,0.140927,18.5,0.0888031,33.5,0.149292,15.5,0.135779,140.5,gas
0.0816327,32,0.0859819,164,0.0856474,23,0.100368,12,0.127467,5,0.119438,135.5,0.0746069,9,0.0438274,3.5,0.0729341,1,gas
0.0685099,174,0.0814779,106.5,0.0763396,672.5,0.0462442,8.5,0.0763396,702,0.138977,28.5,0.0482016,-1,0.0753609,59,0.0675312,12,gas
0.0862671,43,0.0634238,21.5,0.0857296,37.5,0.119592,34,0.0983607,38,0.067455,29,0.0628863,18,0.0416555,117.5,0.0671862,4.5,gas
0.0757488,25.5,0.0950461,45.5,0.0645161,22,0.0806452,133,0.135657,952,0.0881336,30.5,0.0688364,25,0.0538594,26.5,0.0625,1.5,gas
0.101832,75,0.0843211,46.5,0.0859375,0.5,0.0845905,26,0.0918642,25,0.0765086,84,0.0732759,28,0.0387931,21.5,0.0757004,46.5,gas
0.0840456,2,0.117521,124.5,0.147436,235,0.158832,57.5,0.117521,28,0.116097,29.5,0.0584046,1.5,0.124644,43,0.0705128,23,gas
0.116667,7.5,0.107937,22,0.115873,23.5,0.1,33.5,0.0936508,5.5,0.12619,33,0.135714,36,0.052381,6,0.118254,22.5,gas
0.0863787,19,0.146179,22.5,0.142857,116.5,0.0772425,19,0.0921927,15.5,0.095515,28.5,0.104651,21,0.103821,12,0.0996678,20,gas
0.115305,20,0.0851064,30,0.0892244,18,0.0672615,10.5,0.0741249,10.5,0.0706932,28.5,0.101579,23,0.0610844,20.5,0.0775566,26,gas
0.141667,23,0.1025,18.5,0.101667,5,0.113333,29.5,0.0866667,19,0.0941667,27,0.0891667,21.5,0.0875,20,0.101667,23,gas
0.151961,14.5,0.127451,0,0.112745,2,0.132353,0,0.139706,3,0.122549,33,0.191176,17,0.0906863,11,0.0416667,1,gas
0.189723,1.5,0.15415,5,0.213439,2,0.13834,2,0.114625,-1,0.126482,-1,0.130435,9.5,0.0948617,8,0.15415,5.5,gas
0.166667,5,0.170068,8.5,0.255102,11.5,0.136054,-1,0.163265,-1,0.129252,-1,0.136054,8.5,0.0340136,-1,0.176871,3.5,gas
0.258741,5.5,0.213287,5,0.195804,6.5,0.160839,3,0.146853,-1,0.146853,1.5,0.132867,5,0.111888,2.5,0.13986,-1,gas
0.253788,7.5,0.200758,10,0.215909,7,0.132576,-1,0.147727,-1,0.159091,-1,0.113636,0.5,0.0984848,-1,0.166667,14,gas
0.0941799,33,0.0650794,30.5,0.0904762,17.5,0.0899471,1,0.111111,24,0.159259,44,0,-1,0.0513228,4,0.12963,15,gas
0.101744,18,0.0982558,29,0.109884,20,0.106977,15.5,0.1,40.5,0.102326,63,0.0866279,17,0.0825581,1,0.0598837,2,gas
0.139768,11,0.155212,294.5,0.160618,27,0.15444,30.5,0.145174,70.5,0.110425,20.5,0.0216216,1,0.2,10,0.123552,1,gas
0.172287,108.5,0.108504,20,0.217009,331,0.134164,68.5,0.105572,13,0.103372,29.5,0.00659824,-1,0.152493,20.5,0.0923754,22,gas
0.125405,35,0.126486,67,0.0935135,36.5,0.106486,29,0.0794595,24,0.0762162,21.5,0.0454054,4,0.0524324,4.5,0.0805405,13.5,gas
0.0598901,71.5,0.0826923,63.5,0.0692308,17,0.0626374,19.5,0.092033,133.5,0.121429,136,0.000824176,-1,0.096978,46,0.123901,940,gas
0.165849,202,0.0336606,655,0.069425,15.5,0.0862553,36,0.0967742,231,0.146914,154,0.0490884,-1,0.173212,249,0.104839,5,gas
0.1495,3,0.126901,666.5,0.0582355,29.5,0.110821,41,0.180791,149.5,0.103868,52,0.0308561,1,0.189048,96,0.115167,41.5,gas
0.0839161,3.5,0.121941,62,0.0192308,3.5,0.110577,55,0.140734,981.5,0.113199,48,0.0240385,3,0.151661,234.5,0.125874,20,gas
0.21024,61.5,0.101852,106.5,0.0392157,10,0.100763,110,0.132898,75,0.143246,29,0.15305,174,0.133987,24,0.149782,40,gas
0.130468,9,0.122172,12.5,0.0769231,11.5,0.0294118,0.5,0.175716,32,0.170437,13.5,0,-1,0.118401,3.5,0.175716,39,gas
0.0890688,50,0.085695,0,0.0634278,40,0.117409,40,0.116059,112.5,0.1417,37,0.0276653,4,0.110661,111,0.139001,87.5,gas
0.128898,12,0.10395,13.5,0.0769231,4,0.108108,13,0.215177,110.5,0.168399,7.5,0.0613306,18,0.114345,32,0.150728,31.5,gas
0.143194,143,0.0409127,1.5,0.113297,5,0.15657,51,0.128245,31,0.133753,23,0.117231,23,0.142408,73.5,0.109363,20,gas
0.145349,30.5,0.109012,227.5,0.0748547,17.5,0.130087,96,0.21657,33,0.09375,18,0.196221,71.5,0.141715,45,0.0457849,1,gas
0.0890742,51,0.0921457,57.5,0.0952172,41,0.128565,137,0.0715226,115.5,0.104871,64.5,0.0943396,61,0.0680123,22,0.0443177,16,gas
0.112987,29.5,0.106494,32,0.106494,30,0.101299,20,0.0941558,45,0.0428571,6,0.12987,20,0.141558,61.5,0.0993506,15,gas
0.118961,78,0.111111,33,0.0621981,21,0.09843,62.5,0.0942029,19,0.0827295,24,0.121981,24.5,0.089372,40,0.089372,11.5,gas
0.120648,21.5,0.117647,24,0.123049,28,0.0798319,23.5,0.0726291,37.5,0.0852341,22,0.092437,29.5,0.0372149,14.5,0.0996399,43.5,gas
0.0839161,36.5,0.115967,43.5,0.107809,36,0.0967366,54.5,0.0961538,46.5,0.0984848,33,0.129953,78,0.0472028,11,0.111305,27,gas
0.0443587,37.5,0.111379,6,0.0732883,102.5,0.0918515,267,0.0887175,70.5,0.0677435,102.5,0.0600289,64,0.107281,1122.5,0.0846191,16,gas
0.0844535,54,0.100234,327,0.0742256,54,0.0824079,85,0.0797779,1266,0.0935126,37.5,0.0724722,57.5,0.106078,48.5,0.110754,114.5,gas
0.0947214,63,0.126686,595.5,0.0460411,28.5,0.0671554,88,0.129619,497.5,0.0906158,205,0.0469208,31,0.0985337,217,0.0865103,94.5,gas
0.0882813,65.5,0.148958,459.5,0.00130208,-1,0.0544271,60,0.161719,286,0.0197917,9,0.0544271,52.5,0.0804688,298.5,0.0880208,113,gas
0.0631579,38,0.110819,764.5,0.0874269,62.5,0.0871345,91,0.121637,900.5,0.0479532,30,0.149708,630.5,0.0950292,543.5,0.0634503,40.5,gas
0.100962,38.5,0.136218,112.5,0.0673077,38,0.088141,20,0.118056,54.5,0.15812,18,0.0251068,7,0.145299,41,0.103632,10,gas
0.135065,106.5,0.133766,44,0.0766234,23.5,0.0818182,9.5,0.0961039,8,0.209091,14,0,-1,0.214935,123.5,0.112338,13.5,gas
0.140351,255,0.111404,18,0.102632,15.5,0.135965,27.5,0.252632,248,0.161404,5,0.0622807,1,0.211404,8,0.158772,10,gas
0.101077,51.5,0.191388,82,0.0370813,23.5,0.0938995,4,0.107057,567,0.206938,11,0.0364833,3,0.194976,55,0.131579,38,gas
0.0967945,32,0.135135,32,0.134507,13,0.0502828,4.5,0.162791,14.5,0.245129,35.5,0.0854808,9,0.10748,24.5,0.159019,13,gas
0.129928,84,0.109319,9,0.142473,6,0.148746,57,0.102151,93,0.133513,29,0.135305,19,0.146953,8,0.151434,20,gas
0.129688,7.5,0.135156,32,0.125,98.5,0.096875,30,0.1125,36,0.103906,35.5,0.150781,8.5,0.0734375,33,0.1375,16,gas
0.147907,20,0.141395,16.5,0.162791,13,0.100465,27,0.0883721,3,0.0883721,11.5,0.11907,13,0.055814,8,0.0911628,14.5,gas
0.143286,4.5,0.138785,16,0.129782,14,0.0892723,11.5,0.0855214,4,0.0967742,121.5,0.0712678,21,0.0855214,16,0.105026,22,gas
0.147619,56,0.116667,16,0.124603,30.5,0.0992063,19,0.100794,15,0.0992063,38.5,0.0952381,32,0.0857143,18,0.123016,28,gas
0.129607,15,0.139435,43,0.0798526,14,0.0804668,37,0.0866093,12,0.0945946,20,0.0976658,17.5,0.109337,35.5,0.12715,71,gas
0.119755,7.5,0.151224,17.5,0.144231,11.5,0.0847902,14,0.083042,8,0.0839161,0,0.121503,17,0.117133,19,0.090035,10,gas
0.169271,38.5,0.148438,19.5,0.0755208,3.5,0.0911458,0,0.119792,3,0.09375,3.5,0.0989583,6,0.105903,61,0.0980903,16,gas
0.115385,26,0.127219,23.5,0.0739645,22.5,0.0673077,-1,0.0532544,1,0.0488166,1,0.0732249,12.5,0.068787,13,0.100592,16,gas
0.144928,22,0.128364,15.5,0.115942,5,0.0807453,6.5,0.0672878,8.5,0.0590062,-1,0.0879917,14.5,0.063147,28.5,0.0973085,23.5,gas
0.116098,50,0.129268,61,0.0785366,62.5,0.0380488,5,0.0912195,30.5,0.184878,7,0.0121951,0,0.146341,28,0.148293,8,gas
0.117484,53.5,0.13876,684.5,0.0957447,22,0.0772433,10,0.118409,65,0.143848,303,0.0143386,3.5,0.103145,40,0.0985199,46,gas
0.127081,96,0.159267,203.5,0.103219,64,0.141509,162.5,0.128191,8.5,0.114317,38.5,0.0732519,7,0.149834,136,0.0799112,27,gas
0.164423,63,0.155769,74,0.0913462,153.5,0.0620192,29,0.120673,570,0.205769,104.5,0.0245192,10,0.132692,43.5,0.112019,53.5,gas
0.1561,418,0.223086,363.5,0.0801435,129,0.0711722,27,0.197368,372,0.173445,88,0.0813397,28,0.130383,203.5,0.104067,16.5,gas
0.0842491,3,0.201465,9.5,0.120879,6,0.120879,2.5,0.161172,5,0.168498,1,0.139194,5.5,0.025641,0,0.10989,-1,gas
0.15,8,0.123333,8,0.213333,5.5,0.25,4,0.13,6.5,0.163333,0.5,0.156667,4,0.00666667,-1,0.06,2.5,gas
0.243478,12.5,0.194203,25,0.142029,3.5,0.168116,9,0.110145,5,0.142029,0,0.0869565,12.5,0.0956522,8,0.173913,17.5,gas
0.155844,3,0.288961,2,0.126623,7,0.181818,3,0.152597,4.5,0.113636,3,0.0487013,2.5,0.113636,10.5,0.175325,2,gas
0.246212,10,0.0833333,3.5,0.102273,4,0.185606,11,0.272727,9.5,0.185606,1,0.143939,4,0.155303,0.5,0.128788,1.5,gas
0.146909,513,0.111273,173.5,0.0952727,47.5,0.119273,-1,0.184364,105,0.0923636,14,0.0858182,-1,0.174545,12.5,0.126545,50,gas
0.148201,458,0.168087,830,0.0686553,90.5,0.0677083,11,0.127841,38,0.211174,32,0.0345644,1,0.180398,94.5,0.115057,13,gas
0.105595,58,0.140662,140.5,0.070134,17,0.0531915,10,0.158786,302,0.153664,23,0.0634358,8,0.116627,20,0.0957447,34,gas
0.137649,39,0.220616,47,0.0779384,128.5,0.100566,2,0.211816,152,0.195475,29.5,0.0578253,10,0.136392,9,0.10308,4,gas
0.110725,25,0.223932,84,0.040715,58,0.107746,243,0.192155,8,0.171301,70,0.0695134,10.5,0.169811,315,0.0461768,4.5,gas
0.0839744,-1,0.0397436,2,0.139103,135,0.116026,20,0.271154,144,0.146795,15,0.146795,42,0.049359,17.5,0.0660256,3,injury
0.110169,92,0.157106,5,0.170795,39.5,0.0906128,47.5,0.158409,72.5,0.0886571,3,0.126467,26,0.0241199,6.5,0.108866,27,injury
0.0552616,15,0.0458554,4,0.117578,30.5,0.160494,242,0.212228,152,0.136978,29,0.148736,19.5,0.0176367,6,0.0505585,16,injury
0.0758621,26,0.0544828,2,0.112414,29,0.167586,26,0.246207,155.5,0.166207,24,0.157241,34,0.0496552,6,0.0675862,15,injury
0.144068,32.5,0.0388418,2.5,0.0861582,34.5,0.134887,390.5,0.194209,3.5,0.128531,35.5,0.106638,8,0.0423729,1,0.113701,20,injury
0.105,27.5,0.049,4,0.092,36.5,0.166,34.5,0.252,19.5,0.174,50,0.043,0,0.063,-1,0.038,2,injury
0.113272,-1,0.114416,-1,0.113272,26,0.0938215,12.5,0.173913,15,0.0983982,0,0.157895,24,0.0148741,-1,0.121281,25,injury
0.0425532,-1,0.00425532,-1,0.087234,2.5,0.114894,23,0.242553,39,0.0946809,18,0.171277,32,0.037234,-1,0.1,11,injury
0.000821018,-1,0.228243,-1,0.0862069,25.5,0.114943,199.5,0.207718,325,0.090312,25.5,0.132184,29.5,0.0221675,1,0.090312,17.5,injury
0.133542,-1,0.00250784,0.5,0.0902821,42.5,0.132288,58,0.178056,49.5,0.110972,74.5,0.0733542,13.5,0.0181818,5,0.0808777,42.5,injury
0.0663265,21,0.0393586,5,0.139942,40.5,0.213557,108,0.242711,147.5,0.0983965,128.5,0.145773,23,0.0932945,8.5,0.0911079,16,injury
0.0808333,12,0.0925,0.5,0.113333,40.5,0.16,174.5,0.305,28.5,0.0741667,12,0.130833,6,0.0591667,8,0.141667,29,injury
0.0144231,0,0.0480769,1,0.0824176,68,0.232143,368.5,0.244505,105.5,0.138049,300.5,0.148352,106.5,0.0796703,8,0.156593,24,injury
0.0765152,12.5,0.0234848,2,0.0977273,40.5,0.147727,281,0.257576,447,0.137121,21.5,0.134091,16,0.0712121,6,0.147727,33.5,injury
0.125818,-1,0.0356364,5,0.0872727,24.5,0.115636,24,0.205818,14.5,0.204364,329,0.158545,27.5,0.0865455,2.5,0.136,22,injury
0.287879,1.5,0.0353535,-1,0.20202,5,0.29798,2.5,0.464646,17,0.0909091,0.5,0.010101,-1,0.0353535,-1,0.262626,10.5,injury
0.0752688,-1,0.0322581,-1,0.139785,5,0.13172,1,0.346774,9.5,0.169355,6.5,0.212366,9.5,0.0483871,-1,0.142473,10,injury
0.103571,-1,0.025,1.5,0.121429,4.5,0.2,1.5,0.446429,18,0.160714,2,0.25,2.5,0.0107143,-1,0.182143,7,injury
0.137931,2,0.0188088,-1,0.184953,10,0.225705,1.5,0.369906,4,0.263323,0,0.269592,13,0.0344828,-1,0.0971787,2.5,injury
0.193939,5,0.118182,21,0.166667,9.5,0.266667,13,0.345455,7,0.20303,20,0.206061,9,0.0181818,-1,0.190909,7.5,injury
0.0758078,14,0.054681,0.5,0.084507,15,0.0691798,1010,0.175228,132,0.201326,58,0.0820215,138.5,0.0534383,16,0.08285,40,injury
0.047619,21.5,0.0329992,4,0.0981621,63,0.111529,44,0.166667,451,0.0785297,67,0.0609858,20,0.0622389,17.5,0.0743525,39,injury
0.0958333,9.5,0.003125,-1,0.0567708,17.5,0.178646,44.5,0.196354,387.5,0.166146,43.5,0.151562,29,0.0421875,11,0.0625,30.5,injury
0.11646,21,0.0139752,2,0.0786749,18.5,0.0595238,31,0.216356,644.5,0.186853,27.5,0.153727,38,0.0419255,12,0.0807453,36.5,injury
0.134328,45,0.00149254,-1,0.0711443,16.5,0.0850746,53.5,0.195025,363,0.134328,99.5,0.102488,206,0.0353234,2,0.0900498,47.5,injury
0.0645161,3.5,0.0390492,2,0.139219,18.5,0.213922,8.5,0.305603,15.5,0.271647,34.5,0.178268,5,0.11545,8,0.0101868,0,injury
0.382812,49,0.158203,14,0.142578,9.5,0.173828,7.5,0.316406,4,0.310547,15,0.185547,2,0.09375,2,0.121094,5.5,injury
0.205405,17,0.0540541,3,0.137838,5.5,0.267568,275.5,0.316216,73,0.305405,9.5,0.114865,2,0.1,14,0.0351351,1.5,injury
0.0989975,2.5,0.110276,10,0.107769,12,0.299499,279,0.29198,40,0.236842,31.5,0.172932,8,0.0401003,15,0.137845,15.5,injury
0.00709849,-1,0.0496894,2,0.0913931,25,0.189885,68.5,0.210293,223.5,0.225377,39,0.204969,36,0.0647737,1,0.00266193,-1,injury
0.00937766,-1,0.00980392,2,0.0758738,42,0.168798,25.5,0.196931,409,0.173487,89.5,0.103154,112.5,0.0537084,6,0.0541347,5,injury
0.0694981,41,0.0173745,2,0.06139,0.5,0.131274,87,0.181853,127,0.162934,57.5,0.123166,63.5,0.0679537,16,0,-1,injury
0.0805195,36,0.0194805,5.5,0.0584416,10,0.169697,6,0.21039,270,0.167532,21,0.160606,43,0.0943723,90.5,0.0445887,5.5,injury
0.193074,100,0.0341991,5,0.0688312,8.5,0.103896,1.5,0.232035,314,0.178788,234.5,0.157576,58.5,0.0848485,13,0.061039,2.5,injury
0.204757,81.5,0.0158582,2,0.0657649,4.5,0.140858,600,0.199627,149.5,0.185168,104,0.120336,29,0.0634328,89,0.0177239,0.5,injury
0.180307,-1,0.0179028,-1,0.0601023,13,0.226343,128.5,0.268542,2,0.150895,18.5,0.236573,-1,0.0613811,13,0.144501,19.5,injury
0.111111,5.5,0.0222222,2.5,0.091358,64.5,0.133333,21,0.201235,0.5,0.124691,11.5,0.134568,5,0.0679012,-1,0.103704,21,injury
0.119149,40.5,0.0439716,4.5,0.0921986,16,0.150355,24.5,0.299291,8,0.11773,17.5,0.190071,17,0.0439716,7,0.114894,3,injury
0.10102,3,0.0918367,7,0.134694,64,0.119388,11,0.170408,21.5,0.0877551,21.5,0.137755,12,0.0153061,-1,0.094898,13,injury
0.0416667,5.5,0.117325,7,0.134868,21.5,0.121711,222.5,0.130482,3,0.129386,28,0.14693,10.5,0.0142544,-1,0.0953947,49.5,injury
0.155637,0,0.0171569,0,0.107843,15,0.272059,94,0.346814,172.5,0.101716,3,0.215686,2.5,0.064951,0.5,0.199755,12.5,injury
0.0078125,-1,0.0442708,-1,0.102431,28,0.22309,16,0.212674,33.5,0.190972,173.5,0.201389,29.5,0.115451,13,0.105903,28,injury
0.0323089,3.5,0.154452,-1,0.129236,44,0.210402,43,0.22301,306,0.112687,55,0.186761,177.5,0.118991,9,0.14736,29,injury
0.111111,8.5,0.00868056,-1,0.112847,58.5,0.148438,11.5,0.263889,395.5,0.167535,49,0.207465,12,0.0694444,7.5,0.111111,27,injury
0.265854,36,0.0609756,5.5,0.112195,44.5,0.243902,143.5,0.30122,23,0.145122,18,0.178049,5,0.113415,7,0.25,19.5,injury
0.0897959,36,0.0643991,3.5,0.0839002,39,0.146939,340,0.180045,31.5,0.12381,51,0.01678,0,0.0172336,8,0.0707483,20.5,injury
0.106996,33,0.0706447,0.5,0.126886,77,0.13786,60.5,0.218793,73,0.185185,28,0.0960219,19,0.0617284,14,0.0713306,3,injury
0.158757,3.5,0.0435028,4,0.0734463,27,0.183616,385,0.203955,59,0.181921,82.5,0.0717514,7,0.0740113,19.5,0.0338983,3,injury
0.153318,29,0.078566,4,0.114416,26.5,0.176964,166,0.254767,35,0.192982,44,0.174676,133.5,0.0533944,11.5,0.0686499,9.5,injury
0.204403,47.5,0.0283019,2.5,0.106918,31,0.142296,735.5,0.243711,19,0.160377,41.5,0.144654,24,0.0322327,2.5,0.0825472,16,injury
0.0713043,18,0.0173913,1,0.0852174,24.5,0.0985507,417.5,0.182029,90.5,0.104348,43,0.00637681,-1,0.0423188,5,0.00231884,-1,injury
0.0892061,-1,0.0214095,4,0.0802855,28,0.0517395,1,0.172168,36.5,0.134701,24,0.170384,30,0.015165,-1,0.0472792,-1,injury
0.0537084,37.5,0.00511509,0,0.115729,22,0.113811,80.5,0.18798,59.5,0.0300512,1,0.132353,11,0.0121483,-1,0.150256,14,injury
0.149102,-1,0.00339971,-1,0.0718796,55.5,0.0835357,68.5,0.130646,4.5,0.0995629,157.5,0.125304,51,0.0218553,-1,0.0762506,22.5,injury
