%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Black_Pixel_25 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Airs_25 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Contours_size_25 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Harris_Corners_25 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Length_Area_25 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
50,224,306,98,160,303,340,308,244,140,117,245,239,255,44,69,246,3,12,175,210,12,6,26,245,0,15.5,0,0,0,0,1,0,0,0,0,12.5,0,10.5,1.5,7,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5269,0,0,58.5269,0,0,0,0,0,0,0,0,1,636,620,5,9,405,641,556,9,3,2,5,2,533,646,619,648,4,2,642,25,12,4,641,626,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5269,0,0,58.5269,0,0,0,0,0,0,0,0,0,8.38421,0,0,0,0,0,0,0,0,0,3.5,0,14.0067,0.888889,9.66667,10.9855,0,0,0,0,0,0,0,0,0,14.1316,0,0,0,0,0,0,0,0,0,21,0,6.42979,5.27778,5.11667,6.70652,0,0,0,0,0,0,0,0,road-block
76,34,113,321,90,56,235,210,186,60,262,6,265,158,107,158,3,114,19,113,243,59,108,217,293,0,0,0,0,0,0,14.5,9.5,0,6.5,20.5,0,0,8,0,7,0,0,0,3,0,0,2.5,3,0,0,0,0,0,0,0,0,61.3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,598,8,11,2,1,2,2,4,3,4,5,653,645,641,6,4,4,1,10,1,11,597,5,0,0,0,0,0,0,0,61.3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2989,5.89035,0,19.3333,13.5528,0,0,15.0833,0,13.0641,0,0,0,22.5,0,0,7.63333,8.66667,0,0,0,0,0,0,0,14.0575,19.7807,0,21,13.6992,0,0,3.75,0,3.42949,0,0,0,16,0,0,10.6667,9.41667,0,road-block
77,175,215,81,191,336,198,117,178,45,387,11,256,159,337,275,20,236,331,243,184,523,280,111,178,1.5,1,2,0,6,6,0,2,0,0,10.5,0,1,7.5,6.5,10.5,0,0,2,0,1,3.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6985,0,0,0,0,0,0,0,0,34.7279,0,0,2,620,652,6,22,2,667,628,2,651,4,10,636,640,32,3,2,9,511,652,583,590,8,2,640,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6985,0,0,0,0,0,0,0,0,34.7279,0,0,16.7778,1.5,17,0,13.5595,21.7083,0,10,0,0,10.5185,0,10,19.7556,10.8333,10.2897,0,0,2.5,0,16.5,11.8889,18.4074,0,0,18.7778,9.66667,5.5,0,17.9226,15.3542,0,1.25,0,0,21.0741,0,16.3333,15.2444,14.875,8.30159,0,0,11.5,0,2,13.8889,2.85185,0,0,road-block
212,70,339,24,9,113,329,262,20,244,275,13,34,162,153,84,142,206,198,98,78,313,97,56,326,0,6,8.5,0,0,0,17.5,4.5,0,3,12,0,2.5,1.5,0,3,0,0,0,0,7,0,0,0,0,0,24.1421,0,0,0,0,0,0,0,0,0,0,8,49.0711,47.6569,0,0,0,0,0,0,0,0,0,0,5,3,2,6,4,3,3,10,2,16,6,6,647,610,639,663,2,28,2,649,2,8,15,24,622,0,24.1421,0,0,0,0,0,0,0,0,0,0,8,49.0711,47.6569,0,0,0,0,0,0,0,0,0,0,0,18,8.11111,0,0,0,13.2476,11.4815,0,12,13.029,0,1.36667,2.77778,0,9.66667,0,0,0,0,20.5152,0,0,0,0,0,20.5,6.44444,0,0,0,15.0762,20.6296,0,23,11.2899,0,11.3667,5.22222,0,3.83333,0,0,0,0,17.9697,0,0,0,0,road-block
38,106,19,74,115,70,124,60,162,35,75,54,81,129,123,136,82,26,105,129,129,40,140,232,121,0,0,3,7.5,0,0.5,6,4,0,0,13.5,8,4,16.5,1,7,11.5,0,0,0,13,0,0,0,1,0,0,0,0,51.799,0,0,32.9706,0,0,22.3848,0,0,56.669,47.6569,54.2843,38.5269,0,0,0,0,0,0,0,0,3,2,4,4,14,7,1,8,1,2,5,2,4,10,554,8,6,3,4,21,11,2,1,5,553,0,0,0,0,51.799,0,0,32.9706,0,0,22.3848,0,0,56.669,47.6569,54.2843,38.5269,0,0,0,0,0,0,0,0,0,0,1.53333,13.9405,0,0,14.5,2.875,0,0,19.1218,5,8.66667,14.4917,1.5,17.9167,6.61051,0,0,0,8.75,0,0,0,11.75,0,0,3.73333,14.4286,0,0,17.6667,20.875,0,0,19.2949,7.625,2.88889,9.4404,8.25,14.25,5.00181,0,0,0,10.7917,0,0,0,8.5,road-block
10,88,135,73,111,114,143,154,3,50,55,81,24,15,139,130,92,69,23,80,127,152,0,0,117,0,13,2,41,0,1,2,13.5,0,0,7.5,15,0,2.5,7.5,1,8,0,0,0,16.5,0,0,0,0,0,56.1838,53.4558,56.6274,49.3137,49.3137,0,59.8406,0,0,29.2132,50.4264,0,9.07107,55.6985,50.1421,44.2843,0,0,0,0,0,0,0,0,2,2,22,1,584,3,48,1,2,3,5,4,2,4,2,580,4,1,3,9,37,4,0,0,6,0,56.1838,53.4558,56.6274,49.3137,49.3137,0,59.8406,0,0,29.2132,50.4264,0,9.07107,55.6985,50.1421,44.2843,0,0,0,0,0,0,0,0,0,11.3167,0.5,13.4028,0,1,18.4167,14.2134,0,0,21.0389,7.39035,0,22.7333,7.5873,11.5,8.2875,0,0,0,12.8804,0,0,0,0,0,14.87,6.83333,17.0417,0,7.25,17,15.0893,0,0,21.6222,9.75263,0,2.26667,7.08175,3.75,4.8125,0,0,0,11.5375,0,0,0,0,road-block
58,105,19,49,90,95,180,31,58,52,117,78,257,185,77,159,88,30,27,122,138,192,0,122,125,0,16,0,1,0,1,5.5,0.5,2,0,13.5,9,0,16,1,11.5,11,0,0,0,8.5,0,0,0,3,0,41.9411,0,0,46,0,0,9.41421,0,0,0,0,0,66.669,48.4853,58.1838,37.1127,0,0,0,0,0,0,0,0,2,4,1,602,622,5,3,5,661,578,12,6,6,12,624,1,6,1,4,4,587,2,0,2,622,0,41.9411,0,0,46,0,0,9.41421,0,0,0,0,0,66.669,48.4853,58.1838,37.1127,0,0,0,0,0,0,0,0,0,8.06609,0,12,0,17,13.3348,2.33333,17.7778,0,18.6336,5.5,0,12.8814,2,15.9783,6.02814,0,0,0,13.8039,0,0,0,20.5,0,6.55737,0,22.5,0,21.5,16.3485,10.1667,1.55556,0,19.2076,7.88889,0,13.5062,21.5,16.0085,4.86905,0,0,0,9.7451,0,0,0,14,road-block
13,191,184,92,139,108,168,155,290,0,63,101,112,69,165,154,121,188,175,109,146,3,23,54,136,0,10.5,2,1,0,0.5,1,1.5,0,0,7.5,8,1.5,7,10.5,4,12.5,0,12.5,0,7,0,0,0,0,0,73.1127,50.1421,0,0,0,0,0,0,0,0,0,0,27.799,57.3553,52.6274,50.1838,0,0,0,0,0,0,0,0,1,5,11,607,616,1,2,11,1,0,1,6,2,1,8,563,12,6,1,2,607,6,1,5,2,0,73.1127,50.1421,0,0,0,0,0,0,0,0,0,0,27.799,57.3553,52.6274,50.1838,0,0,0,0,0,0,0,0,0,15.9176,12.5185,9.16667,0,0,0,10.3889,0,0,21.2333,3.8125,1.55556,22,6.75238,21.5,9.74095,0,3.5,0,17.6143,0,0,0,0,0,8.98497,4.25,4.08333,0,0,0,11.6111,0,0,21.7333,11.3542,2.44444,4.5,15.1302,14.5,5.89667,0,3,0,12.5714,0,0,0,0,road-block
23,141,167,142,140,61,151,117,396,12,122,84,75,147,104,125,99,247,37,110,160,75,0,33,136,0,0,5.5,0,0,0,6,8.5,0,0,12.5,8,7,15,0,2.5,11,0,4,0,13,0,0,0,0,0,0,0,49.3137,48.4853,0,0,54.0416,0,0,0,0,0,52.4264,49.3137,53.2132,43.1127,0,0,0,0,0,0,0,0,2,1,3,551,637,9,5,3,2,664,2,6,3,2,544,564,2,6,4,2,14,4,0,4,3,0,0,0,49.3137,48.4853,0,0,54.0416,0,0,0,0,0,52.4264,49.3137,53.2132,43.1127,0,0,0,0,0,0,0,0,0,0,4.98942,0,0,0,14.3194,3.58497,0,0,19.3712,5.75,14.0952,15.3111,0,22.2667,6.82576,0,2.5,0,13.0052,0,0,0,0,0,0,15.7355,0,0,0,14.75,19.1209,0,0,19.5587,8.625,8.3631,6.87222,0,12.8167,5.63636,0,15.375,0,10.4843,0,0,0,0,road-block
107,127,75,133,148,118,145,158,249,135,40,136,168,63,147,122,120,186,118,59,212,18,6,42,127,0,0,3,1,0,0,3,14.5,0,0,4,15,9,7.5,9,1,12,0,0,5.5,10,0,0,3,3,0,0,31.3137,0,0,0,0,0,0,0,0,0,15.3137,0,0,0,0,0,0,0,0,0,0,0,0,2,595,6,6,3,4,31,4,18,13,3,2,1,3,9,561,8,1,6,6,3,4,3,3,4,0,0,31.3137,0,0,0,0,0,0,0,0,0,15.3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77778,3,0,0,19.0417,8.62644,0,0,20.625,7.62302,18.5556,20.8222,7.84848,11,10.8571,0,0,14.3485,10.3889,0,0,2.66667,20,0,0,10.6667,2.25,0,0,17.75,16.046,0,0,21.75,10.8778,15.8333,3.51111,11.4832,8.25,6.22024,0,0,20.6288,21.3611,0,0,8.88889,3,road-block
41,109,121,49,91,69,128,103,77,3,118,71,0,85,59,94,23,59,22,33,118,64,94,54,79,0,0,4,0,0,0,0,14,8.5,0,8.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,3,2,4,1,11,2,1,3,12,0,5,14,8,6,10,2,2,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,18.1228,7.98039,0,18.098,5.24339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,8.51253,19.6667,0,19.7451,5.29894,0,0,0,0,0,0,0,0,0,0,0,0,0,road-block
0,0,121,92,0,2,113,35,113,94,106,10,0,0,0,0,0,0,0,0,70,44,88,48,84,0,0,13.5,0,0,0,15,5.5,9,0.5,10,1.5,0,0,0,0,0,0,0,0,1.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6274,44.8284,0,0,0,0,1,1,0,1,6,7,5,19,4,2,0,0,0,0,0,0,0,0,2,2,629,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6274,44.8284,0,0,0,0,10.4291,0,0,0,11.0698,22.2727,7.94444,23.6667,15.1667,1.77778,0,0,0,0,0,0,0,0,0,15.5,0,0,11.25,0,0,15.2686,0,0,0,14.4642,2.54545,10.6429,16.6667,7.38333,1.77778,0,0,0,0,0,0,0,0,0,7,0,0,1.91667,road-block
61,13,97,38,105,77,122,104,75,316,61,101,0,44,53,121,70,74,16,68,138,25,5,11,129,0,0,4,2.5,0,0,2,16.5,8,0,7.5,12,0,0,1,0,1,0,0,7,10.5,0.5,0,0,1.5,0,0,51.799,0,0,0,0,50.669,0,0,0,33.4558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,10,3,2,9,6,2,5,4,0,1,3,5,4,2,1,3,6,1,2,1,598,0,0,51.799,0,0,0,0,50.669,0,0,0,33.4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,18.7778,0,0,16.25,16.1511,5.8125,0,20.6222,6.25,0,0,16,0,7,0,0,12.0741,8.87698,15.3333,0,0,21.5,0,0,21.1667,1.66667,0,0,18.25,8.00307,20.5625,0,21.4889,10.3611,0,0,2.5,0,0.75,0,0,20.9418,7.46825,23.3333,0,0,3,road-block
0,0,99,17,21,4,120,75,101,100,108,7,0,0,0,0,0,0,0,0,24,58,46,22,75,0,0,8.5,0,0,0,17,12,1,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,53.6985,0,0,0,0,39.9411,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3137,0,0,0,0,0,4,645,639,1,6,2,10,1,2,4,0,0,0,0,0,0,0,0,1,6,649,1,1,0,0,53.6985,0,0,0,0,39.9411,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3137,0,0,0,0,0,5.62745,0,0,0,12.0796,17.6875,1,11.5,15.8958,0,0,0,0,0,0,0,0,0,0,8.5,0,0,20.8333,0,0,18.7059,0,0,0,13.978,6,7.75,7.75,5.75,0,0,0,0,0,0,0,0,0,0,23.4167,0,0,5.61111,road-block
4,21,61,11,20,90,85,102,1,0,34,63,2,2,2,0,5,4,4,7,90,65,76,34,87,0,0,0,0,0,0,4,17.5,0,0,6,13,0,0,0,0,0,0,0,0,0,3.5,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,4,4,5,5,9,2,0,4,13,2,2,4,0,2,4,1,3,4,3,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,12.8819,0,0,19.1667,6.74588,0,0,0,0,0,0,0,0,0,5.66667,0,0,19.0679,0,0,0,0,0,0,18,13.917,0,0,20.5667,8.79765,0,0,0,0,0,0,0,0,0,22.1905,0,0,5.06787,road-block
73,32,110,106,77,23,128,137,85,147,98,50,0,34,62,26,66,14,0,39,102,78,59,34,75,0,0,3,2,0,0,11,13.5,0,0,13,6.5,0,4.5,6.5,2,9,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,576,2,3,2,3,47,1,3,2,0,6,3,2,8,1,0,1,43,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1389,4.25,0,0,10.95,12.011,0,0,18.335,4.25641,0,21.0741,4.63636,22,5.61111,0,0,21.6667,0,0,0,0,0,0,0,15.1111,3.75,0,0,13.35,14.4646,0,0,17.3667,5.64103,0,3.25926,7.73485,8,4.25,0,0,16.4,0,0,0,0,0,road-block
60,96,86,166,172,3,131,99,106,26,136,12,0,59,89,97,141,0,0,55,111,105,93,56,90,0,0,0,0,0,0,14.5,13.5,0,0,16.5,0.5,0,6,0,7,0,0,0,8.5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.799,0,0,0,0,0,0,0,47.6569,0,0,0,1,2,8,6,10,1,2,5,1,4,6,4,0,4,7,6,3,0,0,2,1,550,557,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31.799,0,0,0,0,0,0,0,47.6569,0,0,0,0,0,0,0,0,0,10.7389,6.29136,0,0,12.5781,1.66667,0,19.4167,0,12.7143,0,0,0,20.1569,10.3704,0,0,0,21.5,0,0,0,0,0,0,14.8112,18.279,0,0,13.0625,2.66667,0,3.75,0,5.5,0,0,0,16.9608,12.0093,0,0,0,21.5,road-block
79,110,105,21,271,22,102,159,147,0,88,135,54,28,141,5,84,91,87,109,136,74,133,100,125,10,0,2,0,0,0,0.5,15,0,0,0,7.5,1.5,4.5,15,0,12.5,11,0,0,9.5,2,0,3,0,0,0,0,0,0,0,0,58.4264,0,0,0,56.5269,0,0,0,0,41.2132,37.9411,0,0,0,38.1421,47.6569,44.9706,0,2,4,4,2,3,4,18,6,1,0,3,1,596,3,9,1,2,12,6,1,12,4,588,635,3,0,0,0,0,0,0,0,58.4264,0,0,0,56.5269,0,0,0,0,41.2132,37.9411,0,0,0,38.1421,47.6569,44.9706,0,18.1667,0,5,0,0,0,23.3333,12.5,0,0,0,17.7056,0,21.7407,9.41746,0,18.9011,6.53409,0,0,7.12719,4.83333,0,8.5,0,20,0,20,0,0,0,7.33333,13.7595,0,0,0,17.6413,0,3.25926,11.623,0,15.3297,5.54545,0,0,6.17419,11.125,0,11.25,0,road-block
66,68,152,102,32,93,113,128,2,2,122,40,13,63,118,114,12,39,125,83,119,172,17,72,103,0,0,6,0,0,0,13.5,8.5,0,0,16.5,5,1,9.5,3,8,0,0,0,0,0,0,0,0,9.5,0,0,34.4853,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,581,2,9,4,4,4,1,3,10,2,6,6,4,2,1,2,3,4,1,2,7,611,0,0,34.4853,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,14.9173,9.11991,0,0,14.573,4,1.5,19.6162,2.88889,16.0893,0,0,0,0,0,0,0,0,17.3593,0,0,6,0,0,0,16.0077,17.2308,0,0,15.9012,4.5,3.25,4.37719,10.3611,6.4375,0,0,0,0,0,0,0,0,18.1074,road-block
0,38,96,43,93,42,97,7,129,3,187,148,106,82,149,169,15,0,6,68,5,135,9,341,9,0,0,0,0,2.5,4,5,0,0,0,16.5,0,4,6,3,16,2.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1127,51.799,0,0,0,0,0,0,0,0,0,0,0,8,591,3,3,6,6,1,1,1,3,1,1,5,4,17,2,0,2,16,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1127,51.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7778,22,3.5,0,0,0,14.7475,0,22.1111,21.5,3,14.1923,2.26667,0,0,4.16667,0,0,0,0,0,0,0,0,0,8.44444,20.25,18,0,0,0,14.1717,0,2.36111,13.2917,20,12.1971,2.26667,0,0,5.16667,0,0,0,0,0,road-block
