%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
17.3099,22.5556,4.54971,16.1905,0,8.07143,18.9333,11.5,10.6515,22.5,2.33333,13.75,0,0,3.25,22.131,0,0,10.5774,1.5,16.75,16.9167,0,17.3,0,10.4129,18.2222,13.6433,9.95238,0,10.875,10.8333,2.25,12.2576,18.6667,10,3.5,0,0,11.5,9.11905,0,0,8.99069,3,16.2444,7.33333,0,7,0,gas
5.33333,10.6016,9.75,0,8.18519,4.61905,4.25,22.0333,13.5664,0,7.16667,12.6667,15.4926,0,10.881,0,15.2222,0,6.5,10.0152,23.5,3.5,12,0,0,3.33333,5.03809,11.5,0,15.2926,10.881,2,2.41667,10.9301,0,11.8333,7.91667,4.11852,0,10.9762,0,1.55556,0,3.75,15.0322,20,10.1667,19.25,0,0,gas
21.7037,6.9026,21.4907,0,4.80952,11.25,0,0,13.7063,0,22.5,4.30769,10.8252,0,15.2698,16.7778,0,0,21.7083,2,11.75,1.5,11.1667,0,0.75,3.48148,9.77922,18.0926,0,14.119,11.5,0,0,9.34921,0,3,8.05128,9.32867,0,21.8968,2.22222,0,0,19.6667,22.5,4.5,2.5,15.6667,0,10.5,gas
0,13.6111,0,0,7.87778,0,0,0,14.6667,0,11.5,0,7.36111,0,11.75,12.3676,0,0,18.9,0,0,14,8.41667,21.6667,0,0,6.15556,0,0,19.3722,0,0,0,9.5,0,2.75,0,12.2361,0,9,12.2935,0,0,7.05,0,0,17,8.58333,15.75,0,gas
20.32,10.3528,0,13.4893,14.1607,5.44444,0,0,10.125,8.95354,1.75,0,14.8818,0,14.4805,13.0926,13.9141,0,14.7498,2.7619,0,20.3064,22.0085,12.4976,2.5,9.6,13.6203,0,12.8676,12.6351,5.58333,0,0,4.63889,10.1182,10.3,0,11.5,0,11.0376,11.6667,11.2783,0,13.4343,21.381,0,12.1054,11.9103,14.3675,4.9,gas
0,12.9236,0,14.1176,15.6667,2.41667,0,0,14.2577,8.32057,0,0,11.1336,0,18.9713,12.8704,5.7037,0,16.4222,0,0,10.625,4.825,13.7529,0,0,12.5317,0,13.807,13.2155,3.06667,0,0,12.3038,16.231,0,0,14.5192,0,7.08872,10.7625,6.3037,0,18.4974,0,0,1.5,8.85,11.977,0,gas
0,11.468,0,17.7136,8.71875,8.97101,0,0,7.6193,14.5843,3,0,14.7006,0,17.7465,14.0802,9.75758,0,11.5411,0,0,0,12.2071,9.625,0,0,8.133,0,14.2506,8.56985,12.212,0,0,11.2491,14.8266,21,0,14.204,0,8.42501,9.48997,8.27273,0,14.0358,0,0,0,11.0202,8.375,0,gas
0,19.3,0,17.377,12.8125,2.75,0,0,6.97222,7.87674,6.6427,0,5.21427,0,15.0388,12.5278,17.0556,0,12.4725,0,0,0,11.4306,0,0,0,9.90926,0,15.2841,13.5625,16.1667,0,0,6.58333,13.4201,18.8439,0,12.5918,0,10.8568,11.2222,3.96296,0,7.50522,0,0,0,7.61111,0,0,gas
21.6222,13.5238,0,18.1274,12.0017,12.7243,1.5,22.25,12.5025,13.0637,4.71735,0,10.9176,22,13.6732,17.4596,6.46875,0,8.02574,0,0,19.6212,14.2487,14.117,1.5,8.22222,12.2797,0,17.8365,13.931,14.07,7,16.875,11.2862,9.28872,4.82261,0,13.7225,10.3333,11.8998,7.97911,14,0,18.0858,0,0,6.76894,11.6942,10.1567,14,gas
8.30556,0,0,0,0,0,0,0,0,0,23.5,1.5,0,0,0,0,0,4.38333,13.2222,0,0,12.25,12.3336,0,0,17.75,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,9.16667,17.7963,0,0,4.5,12.0025,0,0,gas
4.98519,0,0,0,0,20.9583,7.1299,10.5556,0,12.8539,3.85,20.0926,0,20.4359,2.33333,0,0,0,0,0,0,6.09848,0,15.75,0,20.7481,0,0,0,0,8.66667,18.8725,18.5778,0,10.8737,22.25,5.51852,0,3.62454,10.4524,0,0,0,0,0,0,14.7424,0,12,0,gas
19.0952,11.1261,0,0,0,0,0,11.3889,0,0,23.5,0,0,0,3.80399,7.83157,0,5.5,0,0,0,0,0,0,0,2.61905,15.0942,0,0,0,0,0,1.22222,0,0,23,0,0,0,11.1003,17.1684,0,16.425,0,0,0,0,0,0,0,gas
21.3519,7.01429,0,0,0,17.5,2.26667,0,0,0,0,8.62281,8.25,16.8409,13.5,0,0,7.34503,0,0,0,0,18.3611,0,0,2.75926,10.8857,0,0,0,13.0182,22.7333,0,0,0,0,5.87281,17.1625,15.5852,17.5,0,0,13.4678,0,0,0,0,6.69444,0,0,gas
9.83333,11.7417,0,0,0,16.1895,0,20.6667,0.75,1.5,9.93333,0,0,20.0074,0.666667,6.94622,18.359,3.55556,0,0,0,0,0,0,3.25,1.41667,14.0119,0,0,0,8.9127,0,14.5,3,5,21.3667,0,0,18.4926,11.8333,10.5721,5.8468,10.7778,0,0,0,0,0,0,14.75,gas
4.66667,10.7667,0,0,14.824,0,0,10.8855,18.7489,3,16.5268,2.16667,13.1643,0,18.3917,7.875,5.7,15.5929,9.4,14.954,0,19.2889,1.5,11.5341,0,9.66667,2.06667,0,0,13.7028,0,0,9.91414,13.4092,2.5,11.0298,11.25,11.9091,0,6.875,6.1875,16.5,7,16.5333,15.166,0,3.87778,12.5,12.4582,0,gas
11,4.66667,18.6278,0,10.593,16.5167,0,5.34877,15.6519,3.9,15.0028,0,14.5909,16.75,16,21,4.9,5.64469,5.5,15.6256,0,20.6124,0,3.84659,20.6859,8.75,23,20.8778,0,18.1027,16.1292,0,13.8812,9.51111,10.35,14.8276,0,17.5,2,10.5,2.25,8.25,5.62179,5.75,18.6268,0,12.3305,0,10.5606,12.9487,gas
9.75,8.75,20.6154,0,8.05,0,0,14.9924,18.7033,0,11.6784,0,12.6429,0,6.875,11.9038,20.6795,6.69366,4.83333,14.554,0,21.5449,1.5,11.1759,0,13.625,12.2333,21.1282,0,18,0,0,14.2409,12.6667,0,13.6217,0,14.4286,0,3.91667,9.04167,3.37821,12.5715,23,15.9184,0,3.12821,13.5,8.26852,0,gas
12.6429,3.02222,10.4165,19.619,0,13.573,0,5,13.2315,0,12.188,0,18.7333,15.6897,4,12.6064,12.1778,7.5,16.7531,14.2282,0,12.1294,0,0,0,10.5,14.5778,11.5255,21.5,0,14.2955,0,21.1667,13.0461,0,15.1041,0,8.75,7.37346,15,9.75009,15.5889,11.631,8.95062,13.1779,0,12.0726,0,0,0,gas
19.5,6.5,0,22,0,0,9.08333,5.17424,19.9167,1.77778,22.35,1.5,15.0905,18.3671,0,13.559,23.5,8.50106,9.54762,17.504,0,16.3333,0,6,0,14.6667,21,0,22.5,0,0,14.7836,17.3712,13.8333,23.2222,11.8,2,12.0032,5.75459,0,8,2,12.285,15.6905,19.299,0,4.33333,0,3,0,gas
0,20.2222,0,12.8667,9.23545,2.75,0,0,0,0,4.7619,0,14.4878,0,0,7.77778,0,0,4.94624,0,0,20.15,12.1,8.59524,0,0,2.76389,0,11.2333,18.5106,11.5,0,0,0,0,19.9048,0,15.4535,0,0,23.2222,0,0,9.02151,0,0,16,9.14921,18.7619,0,gas
21.7667,12.5606,22.0476,0.666667,7.48571,21.9405,1.5,0,0,5,14.5625,0,23.5,0,22.25,0,11.679,0,5.73434,0,0,8.26786,22.131,20.5,0,5.23333,7.30303,12.8095,0.833333,13.5476,18.7381,4,0,0,15.25,10.3036,0,22,0,12.25,0,16.6173,0,12.001,0,0,11.5536,20.4762,23.5,0,gas
0,6.44932,0,21.7302,13.0327,0,0,0,19.75,15,13.4434,0,22.8667,0,0,0,14.5,0,12.7407,0,0,14.5936,9.01852,7.125,0,0,14.5302,0,10.3571,7.52941,0,0,0,15.25,2,9.25566,0,7.93333,0,0,0,19,0,9.87037,0,0,6.34872,12.679,11.725,0,gas
0,12.4944,0,3.67531,7.66667,19.5,0,0,0,6,11.25,0,0,0,20.8333,3,12.823,0,7.0119,0,0,14.2533,0,15.1218,0,0,2.21852,0,10.8617,22.5,8,0,0,0,17.5,6.5,0,0,0,15.2778,3,12.0376,0,17.2381,0,0,12.7733,0,8.10684,0,gas
7.625,15.9156,23,2.7619,0,0,18.2302,0,0,22.1296,0,14.9167,0,0,0,16.7273,0,17.3769,9.33333,0,0,10.1111,0,19.4582,7.10196,6.4375,6.80519,8.5,14.0714,0,0,4.03175,0,0,9.48148,0,3.66667,0,0,0,14.4242,0,15.1439,1.95833,0,0,14.7698,0,10.3817,20.8157,gas
21.8333,2,18.0926,17.0926,0,20.9167,0,0,0,9.34921,12.0417,1.25,0,0,9.25,0,2.75,0,10.142,6.23183,0,0,0,5.75,0,3,9,13.5185,21.8796,0,8,0,0,0,11.6889,9.60417,7.5,0,0,2,0,1,0,13.7597,7.87719,0,0,0,5.5,0,gas
0,5.26923,0,0,0,9.07407,2.25,22,3.75,13.6265,19.0556,1.5,0,20.7037,22.6667,3.50833,10.6333,0,23.5,0,0,23,3.71111,11.2506,0,0,18.9301,0,0,0,9.03704,8,17.6,4.78571,12.4748,15.9667,2,0,21.5185,18.1667,3.83333,7.63333,0,14,0,0,2.5,8.01111,20.0765,0,gas
11.5844,10.5333,11.25,12.9012,9.94697,16.9895,7.22348,0,17,10.5,23.6667,4.97549,15.3718,23.5,6.5,11.4948,19.5,0,3.48788,13.25,23.5,0,0,21.7455,4.33929,6.0974,13.4667,4.5,17.5525,18.3485,10.2413,21.2879,0,19.4167,17.5952,23.6667,16.0431,10.2436,19,8.32479,19.4928,6.6,0,19.303,3,21,0,0,20.8,9.64286,gas
0,13.3636,21.7333,0,7.5,11.2193,0,22.5833,13.3804,6.95833,17.746,0,21.4935,0,12.5839,19.6569,5.12821,0,0,8.13873,0,8.70652,7.80455,0,0,0,15.6753,8.4,0,12.9615,15.2355,0,2.16667,15.2814,12.6136,17.4188,0,8.0671,0,7.60284,18.3382,5.37821,0,0,7.30098,0,15.1504,11.8409,0,0,gas
0,17.2508,23.1667,3.97249,10.6629,17.2808,0,0,12.9405,14.5625,17.6458,0,19.381,0,5.91667,4,6.25,0,0,0,0,16.7917,8.78748,16.0167,0,0,9.42698,12,15.9942,13.5312,7.24203,0,0,9.7381,16.3125,14.25,0,13.3571,0,7.6875,4.3,1,0,0,0,0,16.0625,10.3365,9.94444,0,gas
13,0,22.0833,12.9842,3,12.6173,6.36667,0,21.5,3.03704,12.9,7.5,0,0,20.1727,0,19.75,0,8.22222,0,14.9881,23.5,11.2238,11.814,7.62385,10.5,0,2.66667,13.1432,21.25,11.5377,3.56667,0,21,12.7593,14.4,11.0128,0,0,9.8697,0,13.5595,0,11.1111,0,19.4881,2,13.4286,12.8072,19.2556,gas
21.5,6,0,11.3333,12.5,4.90909,7.52381,0,0,21.75,3.16667,8.58333,13.7386,0,23.5,9.76111,0,1.25,15.4753,0,19.3636,13.5667,6.75962,7.8254,3.25641,18.25,6.8,0,4.13333,3.5,10.9286,2.95238,0,0,14.2,4.66667,10.2381,13.3263,0,3,16.0259,0,5.33333,13.8642,0,19.3788,15.6833,16.3862,13.7698,22.1282,gas
19.95,6.87451,0,21.125,10.7703,14.4523,5.87121,0,0,0,10.125,0,0,0,22.8833,12.5,4.40741,4,0,0,18.6267,6.16667,8.83333,16.3333,0,17.2167,4.40686,0,3,8.07127,10.0637,10.9697,0,0,0,15.625,0,0,0,13.1333,11.5,4.85185,7.25,0,0,14.1086,22.3333,12.2143,19,0,gas
19.0556,2.84444,0,18.1571,8.02129,7.34127,5.5,0,0,2.12121,11.0656,0,8.6931,0,15.8214,19.4983,16.0997,1.38889,0,4.75,18.176,14.375,5.25926,0,0,14.2063,3.37778,0,5.92031,11.8316,20.869,3.25,0,0,9.21212,13.7533,0,13.8782,0,9.19048,12.5803,11.03,10.8056,0,11.5,15.6784,20.125,17.7407,0,0,gas
12.0003,5,22.7333,10.6395,12.4143,23.6667,12.3349,0,6.25,17.3246,0,15.5347,10.25,20,14.2159,5.25167,18.781,6.78571,10.2009,0,11.9394,19.5385,0,16.7018,1.77778,11.1356,4,2.26667,7.65658,12.7048,1.33333,10.4619,0,11,15.3974,0,15.6178,6.79167,6,11.4556,7.74167,14.1619,5,17.3571,0,13.5303,10.7564,0,16.3772,23.2222,gas
11,16.3037,0,22.3333,1.61905,0,0,0,22.1111,15.0556,14.8333,2.8,0,0,15.8722,15.25,15.5,0,8.22222,0,16.967,9.25,12.9243,14.1302,6.54724,5.44048,17.3963,0,2.26667,1.66667,0,0,0,17.1111,17.7778,14.5556,5.6,0,0,9.94127,11.7778,9.13333,0,16.5833,0,12.7182,6.41667,12.8532,9.43413,11.5651,gas
15.4444,0,0,19.1687,0,3.66667,6.83333,0,17.1667,22,12.75,4,15.375,0,17.5909,17.3333,21.3333,0,8.34444,0,14.3978,0,6.56296,5.79487,8.40476,12.2063,0,0,6.66566,0,14.5833,6,0,7.5,9.625,12.25,11.5,9.5,0,18.3788,15.5333,13.5238,0,16.7268,0,17.8839,0,11.2537,15.938,22.131,gas
11.1228,11.4621,0,11.3214,6.25,0,11.8901,22.5,12.6736,2.83333,0,8.64075,0,19.8788,22.25,1.75,0,3.84848,5.08333,0,13.7284,15.1257,3.625,15.9388,4.5,10.8596,9.84975,0,16.7143,14.7917,0,6.06192,17.75,9.17361,6,0,14.9458,0,13.3939,11.4,20,0,14.5152,2.16667,0,8.49647,15.5031,20.5,12.4825,22,gas
8.75,20.7765,15.9861,8.02857,13.1713,1.77778,10.9067,15.506,16.4909,0,16.1393,3.26923,5,22.5,12.2185,4.98942,4.50317,0,13.0167,0,17.8397,15.5503,18.3222,10.125,2.15152,22.6667,10.9697,17.2847,5.14286,12.9999,1.77778,11.4017,20.8869,12.0167,0,16.329,3.69231,20.9916,4,13.0704,4.65344,4.58889,0,15.6667,0,4.87698,18.6243,3.86111,12.9619,10.6212,gas
10.0444,13.7833,19.75,15.4449,14.8788,3,14.052,0,9.33333,20.2917,11.5,4.75,12.375,0,14.0833,16.5556,15.5909,0,4.08333,0,10.4706,14.4301,0,14.6118,6.85185,14.8265,7.65556,2.75,7.73996,10.8091,15.5,15.3157,0,2.5,16.6,12.6667,7.5,10.875,0,21.1111,17.9333,9.69697,0,19,0,18.5294,19.2657,0,7.75,20.4537,gas
20.9667,10.1689,0,13.4747,12.4945,20.387,5,9.06863,20.0417,0,9.10353,0,14.0849,17.5,13.2572,12.7083,13.7937,4,14.4028,7.97243,0,18.433,11.4241,3.13333,9.75,13.7762,15.8546,0,8.94444,11.9205,15.7704,7.92857,7.46078,11.7917,0,15.3155,0,12.856,4,9.78313,9.60417,9.46131,10.1458,9.90278,13.6028,0,7.46481,17.6481,15.7333,18,gas
19.9259,10.3283,14.7544,9.89601,4.2,14.2716,0,13.7455,14.389,13.2121,4.75926,0,15.7036,19.8788,7.57719,8.86869,9.3447,0,10.5741,5.33333,0,11.8391,14.997,0,7.53947,9.48148,14.8028,15.4912,8.88894,3.5,14.8136,0,18.6545,11.1146,19.2208,12.7222,0,8.80373,4.48485,14.6825,6.9899,3.80303,0,18.5278,22.053,0,13.8121,15.0258,0,13.5833,gas
0,13.5889,18,8.17308,15.3778,15.0486,3.75758,21.4762,11.8355,11.4288,12.8825,3.33333,15.1741,0,16.1667,19.6333,0,0,9.61111,2.98333,0,20.7892,11.5449,1.5,2,0,18.9444,17.5,8.76282,7.51111,14.4028,3.75758,11.2381,12.3788,13.9806,13.9175,22.2381,8.49614,0,18.2222,16.3667,0,0,9.92163,19.9667,0,19.1029,17.3718,9.75,5.5625,gas
0,5.3569,0,15.9948,3.92424,12.5714,3.2381,17.26,21.0397,3.33333,8.23276,0,17.7083,20,11.5235,14.2257,19.8733,2,12.2593,6.49524,0,18.425,15.7464,1.5,8.38636,0,20.67,0,11.8557,2.85606,19.0714,5.2381,13.5919,16.2302,22.2381,13.1521,0,6.625,4,12.75,9.31922,6.11167,11.5,4.85185,15.5524,0,7.55,16.8333,4,18.0758,gas
20.6825,3.125,22.2381,10.2096,18.1278,0,0,7.68126,18.9487,2,8.91667,0,14.3363,13.4563,14.1029,1.80952,15.919,0,12.8194,13.0425,0,17.6871,23.5,3.70085,20.2778,15.9206,21.9583,22.2381,9.93687,7.41111,0,0,11.5499,11.0256,1.5,4.41667,0,11.1586,10.0025,12.8186,6.61905,12.0095,0,11.3125,16.6062,0,11.9642,23,10.8932,4.77778,gas
3.76543,21.8148,18.8643,3,9.87631,0,16,12.6265,12.75,4.14524,20.25,3.31313,4.94444,21.5,0,0,18.603,0,11.8889,0,16.946,3.7037,20.0247,11.803,13.5442,20.0062,13.5926,16.3286,4.5,8.89539,0,15.7833,7.3284,10.75,18.4048,14.8472,2.99495,20.5,5,0,0,9.80606,0,20.1,0,6.74921,16.2963,9.52469,7.74242,10.0721,gas
17.3639,2.5,17.123,23,8.17699,0,11.9545,9.05797,23,6.1384,0,7.58386,21.6905,20.022,3.66667,0,0,20.0278,7.52778,5,0,3,0,3.75,14.4893,15.1278,20,14.3877,20.5,9.87198,0,9.27273,15.0725,13,18.7096,0,17.4077,17.881,4.17033,12.5,0,0,2.38889,21.3056,23,0,11,0,14.1667,8.13929,gas
19.875,4.29762,14.3133,0,14.3214,0,5.7,12.3333,0,5.76812,0,7.71094,13.1667,21.0167,1.38095,17.7143,1.77778,0,8.5,4.16667,0,5,22.1616,5.75,11.1667,14.75,21.244,10.9133,0,13.0952,0,7.6,17.4833,0,17.558,0,15.0472,22.5833,5.58958,5.61905,3.75,7.22222,0,10.75,11.1333,0,16.9583,12.2424,10.25,9.58333,gas
10,2,17.1667,12.6296,5.74718,0,14.2426,14.9274,22.5,7.41472,0,7.43841,17.625,22,2,0,0,18.25,16,0,0,6.21905,17.6375,15.8333,9.23438,11.75,23.5,15.9818,9.22685,5.29066,0,18.6148,17.9225,11.3333,19.2993,0,12.8637,22.5,1.5,1.5,0,0,1.75,23.5,0,0,3.52381,17.9778,1.625,12.8293,gas
18.8141,14.7778,11.1704,0,12.3319,0,11,11.5035,0,9.86207,0,2.93056,0,21.8333,2.40476,20,0,12.3958,5.38889,5,0,2.22222,17.4802,0,14.0392,18.7821,21,13.4574,0,11.0302,0,12.4062,17.06,0,17.0579,0,20.0833,0,2.16667,2.38095,2,0,4.90278,10.8889,23,0,22.5556,7.58707,0,6.94416,gas
20.9333,15.9381,23,7.03977,9.27604,17.0821,1.25,0,0,8.75,21.4167,2.5,13,0,3,12.2698,16.0985,0,8.47778,2.2,23.5,5.37681,0,8.16667,2.5,2.53333,12.4238,6.5,12.4205,13.9531,5.99231,7.33333,0,0,1,20.5,6,10,0,7.5,12.7619,6.62121,0,10.5111,20.8,19,8.72826,0,7.58333,13.3333,gas
13.3333,5.51948,10.9291,6,14.2828,3.35185,10.7302,0,11.2422,21,0,7.25,10.4815,0,5.65,8.83333,23.5,2.5,3.82576,0,18.3735,2.5,16.119,2.75,0,1.66667,9.27164,9.22348,22.5,11.3485,17.1481,16.2698,0,3.75783,20,0,14.5833,19.6111,0,10.925,4.83333,8,6,19.9394,0,17.4082,3.8,3.52381,1,0,gas
22.7778,10.2132,11.9848,12.4815,21.627,12.5,3.91566,0,5.26667,8.15385,23.5,1,0.75,0,12.6167,2.5,20.3333,0,19.0128,4.625,20.4932,3.5,5.86895,0,12.0357,2.22222,7.7969,5.28788,13.0185,12.5873,13.5,10.4131,0,8.92222,10.3322,20,10.5,8.5,0,10.6333,5.5,9.33333,0,16.8654,22.75,19.5283,4.36667,17.4729,0,10.9447,gas
16.5556,5.91806,8.09524,14.697,12.0507,20.8214,2.5,0,10.5,6.75,20.375,0,17.619,0,3.75,5.25,21.2667,0,2.5,3.16667,19.75,2.7619,22.375,1.5,5.65476,2.22222,8.91111,2.11905,11.103,14.2173,12.2679,3,0,14.5,7.5,5,0,12.9524,0,4.25,7.33333,15.3333,0,12.1111,11.0833,12.1667,3.33333,20.25,13,19.2857,gas
7.75,5.86182,12.4103,11.9878,10.6602,23.5,3.5248,10.25,1,12,0,10.6111,10.6167,16.35,0,0,0,2.8125,0,13.1477,7.05556,2.73333,11.4254,0,11.0324,1.79167,13.297,9.97436,10.0929,11.8148,11,15.3155,10,6.5,12.5,0,2.72222,16.0149,7.96667,0,0,0,6.875,0,15.5052,19.7222,2.73333,17.8275,0,14.877,gas
23.5,11.0056,22.25,13.569,8.40207,4.44444,0,21.9921,8.87374,17.8708,11.5152,0,15.729,0,13.9167,22.7778,3.53333,0,2.72222,5.27778,0,18.75,8.19894,18.75,2.41667,9,14.9444,20.25,10.7963,11.2272,13.1944,0,4.00794,14.9975,7.51626,13.0152,0,14.121,0,20.4444,4.22222,3.53333,0,8.11111,12.9222,0,17.3317,8.60244,16.8173,3.16667,gas
22.3333,10.3764,21.9829,13.9239,7.36111,16.8492,0,20.0762,12.2321,8.95588,14.5645,0,12.4167,0,15.7287,21.25,0,0,11.2685,3.87179,0,20.8007,14.1944,2.5,4,9.47619,17.8736,21.6752,14.5191,8.02222,13.6587,0,9.86878,12.1597,16.06,12.1052,0,7.13889,0,12.4806,4.14286,0,0,10.037,10.0801,0,13.549,14.4556,5.875,15.75,gas
0,16.3636,22.5,14.275,6.00444,9.5,0,0,11.6667,0,5.8254,0,16.4365,23.2222,15.8889,2.45635,0,0,15.9861,1.5,0,17.7665,18.1228,21.1212,1.5,0,13.7879,17.3333,13.5567,7.11111,9.94359,0,0,5.5,0,19.1794,0,14.1825,1.77778,8.36207,7.6627,0,0,8.18056,19,0,17.6542,17.9682,21.0758,13,gas
16.0667,5.96639,18.2459,10.6571,9.05124,21.5,6.54293,6.64286,14.4788,0,10.7027,0,14.5648,16.7343,13.4385,11.8333,12,0,14.3333,10.1333,0,13.5619,19.25,0,17.25,11.619,20.9916,17.7792,11.1238,10.6864,21,11.0505,7.39881,9.20424,0,13.2411,0,8.94207,7.15939,10.1796,12.875,1.5,0,7.11111,16.525,0,13.8161,18.625,0,18,gas
7,9.91667,22.2381,14.8063,5.62778,14.85,0,17.3796,11.3057,23,2.92245,0,12.358,16.0556,13.1012,13.2778,14.1828,0,20.5,6.56061,0,16.12,15.8333,23.5,3.96955,11.75,13.75,21.381,14.7136,7.35051,13.5143,0,5.28836,11.8248,11.5,12.3692,0,10.179,14.3333,13.2657,15.7556,5.24731,0,1.58333,5.62121,0,8.3441,18.0833,23,15.1603,gas
0,0,8.68137,19.7963,0,10.5,0,0,17.6759,0,0,7.86241,6.7619,0,7.32906,0,0,0,0,3.77778,3,0,10.7063,6.32222,13.2983,0,0,4.87255,17.1481,0,20.25,0,0,19.5148,0,0,10.7488,15.0476,0,5.35043,0,0,0,0,14.7778,22,0,8.34127,20.5,10.795,gas
0,0,16.25,7.74359,21.7619,2.5,19.037,0,5.89286,11.2525,0,9.87381,0,21.9259,0,0,0,0,0,0,4.05872,0,13.8909,12.7141,2,0,0,3,10.2564,21.7619,14.2,12.7466,0,16.3125,11.6162,0,12.4238,0,3.62963,0,0,0,0,0,0,13.2941,0,9.078,19.4282,23.5,gas
0,12,5.48822,2,16.6889,11.25,11.2523,22.5,1.44444,11.654,0,17.75,0,11.5,0,0,20.6333,5,0,0,0,0,2.5,11,4.59259,0,13.7778,15.5471,23.5,12.7137,2.5,15.4146,19.625,5.27778,7.31313,0,15.8389,0,6.89394,0,0,9.86905,4,0,0,0,0,23,9.375,15.2593,gas
0,0,23.5,2.41667,12.8397,0,16.7084,12.4301,17.4187,5.18518,0,11.3333,0,0,0,0,0,0,0,0,11.3845,22.1814,3.55,22.6944,3.82963,0,0,22,13.1288,11.2315,0,11.2017,10.0001,15.6158,4.37963,0,3.13333,0,0,0,0,0,0,0,0,15.5994,15.0196,7.875,14.0222,14.4963,gas
0,0,0,19.4395,21.6667,12.5958,11.3212,14.2904,11.664,9.61111,18.6,13.5036,0,0,0,0,0,0,0,0,14.3395,0,15.4165,14.5303,6.16667,0,0,0,13.2951,22.2381,7.68288,16.1268,15.6667,12.7292,7.5,20.5,9.80487,0,0,0,0,0,0,0,0,12.6105,0,12.7225,17.3737,6.83333,gas
0,0,0,6.22917,21.0833,1.5,21.1111,0,4.25,12.6786,0,9.12654,0,0,4.75,0,0,0,2.66667,0,6.91667,14.7725,17.3542,6.83838,11.875,0,0,0,15.7917,19.75,10,12.5556,0,10,7.72619,0,11.3099,0,0,2.33333,0,0,0,22.3333,0,9.08333,14.4374,19.5625,12.4711,20.25,gas
0,0,0,18.294,23.3333,12.2861,14.1394,22.5,7.62681,13.9286,21.381,11.812,0,0,0,0,0,0,0,0,4.0366,21.0873,16.5,10.4888,0,0,0,0,13.4291,23.3333,8.85278,14.5687,18,8.90145,9.11539,19.2381,4.90812,0,0,0,0,0,0,0,0,14.2183,10.2222,18.25,14.6582,0,gas
