%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,0,0,0,8,0,0,0,46,29.4558,19.1742,19.1272,180,69.2548,10.2922,10.6572,129,70.7696,12.5286,18.3587,187,50.8701,9.51521,14.3966,120,34.0416,6.50067,9.18182,77,42.5269,12.8303,12.1018,38,22.1421,2.5,4.3,123,81.2548,13.0769,13.6282,100,42.2843,11.4306,7.19167,94,59.3553,10.6398,12.3468,21,0,0,0,21,10,0,0,0,0,0,0,29,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,67,43.3553,18.7459,17.5929,84,56.3848,3.42063,7.07936,34,0,9,18.7778,99,55.1127,15.725,14.25,flood
0,0,0,0,81,0,0,0,80,103.581,13.6763,9.89372,130,77.8406,15.2046,13.2042,144,75.9411,12.1296,10.7901,180,85.4975,7.13571,10.291,81,55.1127,13.619,14.7262,57,36.2843,20.149,18.7424,42,28.3848,3.37821,5.02564,139,90.0833,15.0357,12.629,63,42.0416,15.0651,6.95365,38,27.2132,3.80303,5.91667,115,0,0,0,47,34.9706,10.4333,3.11667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9.83333,20.7778,6,0,23.6667,23.6667,105,65.7401,11.2335,11.7709,84,51.5563,3.72222,3.11111,52,17.3137,16.6667,21.1111,125,41.4558,13,14.25,flood
0,0,0,0,20,15.8995,18.381,22.9048,124,50.7696,17.2753,13.4502,133,60.6274,6.66,8.57333,155,48.5269,14.2322,13.0904,22,12.4853,2.5,21.6667,86,54.2843,5.33333,15.9167,112,62.669,9.75806,12.8774,149,78.7696,16.25,20.5389,57,36.8701,4.62719,6.42456,120,62.1838,13.3233,5.55455,6,0,0,0,10,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,19.7778,22.7778,27,16.7279,22.7037,22.2593,166,101.74,5.17874,6.49868,40,24.9706,22,20.9167,119,63.8406,9.87358,14.6699,111,60.3259,10.1678,10.5927,flood
0,0,0,0,16,9.07107,22.7333,22.7333,133,54.2843,20.0179,12.3631,103,52.8701,7.86288,6.46515,113,35.799,14.5843,10.8611,50,29.5563,1.61905,6.88095,99,57.598,8.28846,12.9551,78,0,11.6009,10.1111,98,61.4558,18.25,17.1389,70,43.9411,6.5,7.84375,102,60.7696,16.7778,6.7963,3,0,0,0,10,0,0,0,28,0,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,13.5,19.3939,3,0,0,0,171,58.3259,5.49993,6.62401,51,32.8701,20.3578,19.902,123,73.4975,12.8173,19.5995,121,34.8701,7.44508,6.5075,flood
0,0,0,0,66,101.196,7.14506,7.82716,0,0,0,0,11,0,23.5,23,121,0,12.3,12.85,72,0,1.875,5.5,0,0,0,0,0,0,0,0,71,53.4558,19.3333,9.5,88,55.1127,6.29167,6.71667,58,46.6274,3.625,10,0,0,0,0,96,66.3259,12.5005,15.236,0,0,0,0,66,50.1421,0,0,146,55.6985,13.004,20.5618,18,0,1.33333,23.6667,0,0,0,0,57,48.1838,7.12333,14.3158,0,0,0,0,0,0,0,0,1,0,0,0,81,56.6274,12.5802,3.64198,121,0,0,0,0,0,0,0,gas
0,0,0,0,64,93.196,10.7391,17.913,0,0,0,0,44,0,21.5,18.9524,103,0,7.66667,8.66288,79,0,14.9206,15.3611,0,0,0,0,0,0,0,0,115,56.7696,17,15.25,88,35.799,12.5128,13.1683,41,30.6274,4,5.75,0,0,0,0,70,58.3259,11.3919,15.4998,0,0,0,0,106,34.3848,10.0519,11.9148,114,60.8701,10.5924,17.141,28,18.8284,0,0,0,0,0,0,70,54.7696,6.75,14.75,0,0,0,0,0,0,0,0,25,19.5563,22.1212,3.58333,105,0,5.875,5.875,72,53.2132,17.7045,5.07576,0,0,0,0,gas
0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,81,0,7.83333,7.66667,66,0,3.75,10,0,0,0,0,0,0,0,0,24,0,22.25,21.25,133,57.598,7.33333,10.3786,69,56.7696,6.75,11.7083,0,0,0,0,76,55.6985,14.3772,16.3544,0,0,0,0,115,85.9828,17.612,14.5726,120,53.4558,11.8028,9.01667,50,0,0,0,0,0,0,0,26,0,12.9444,16.3889,0,0,0,0,0,0,0,0,11,0,22.5,2,85,19.3137,13.0833,5.5,47,36.1421,1,5,0,0,0,0,gas
5,0,0,0,90,41.3553,11.7674,14.632,0,0,0,0,91,58.4264,17.5307,14.8491,71,36.8701,14.1621,13.8999,157,52.6274,11.1325,17.2863,0,0,0,0,8,0,0,0,130,53.4558,13.75,13.2292,149,0,14.3692,9.45266,48,0,5.33333,3.5,0,0,0,0,115,47.598,14.6886,10.2843,7,0,0,0,162,67.3553,14.2528,12.1648,127,40.0416,12.6667,12.4679,58,34.1421,4.5,18.75,0,0,0,0,69,41.4558,4.625,17.4167,0,0,0,0,0,0,0,0,45,30.0416,19.9608,4.12745,136,41.1127,10.5609,5.6183,144,55.1127,7.80556,8.73611,0,0,0,0,gas
67,46.1421,10.5,10.5,69,0,15.8,7.2,70,39.4558,17.8,20.375,190,0,11.1736,13.9766,158,59.8406,8.92181,9.39046,17,0,0,0,0,0,0,0,115,59.3553,4.36944,11.0317,136,67.8406,10.0959,11.529,147,53.9411,7.95343,8.61127,129,53.4558,10.7381,18.2619,17,9.65685,4,23.5,103,41.3553,4.40941,12.3639,93,49.598,15.7381,7.37281,80,40.3848,5.98485,17.3561,103,0,0,0,1,0,0,0,85,50.9706,11.8667,2.48333,32,0,2.77778,23.2222,0,0,0,0,3,0,0,0,120,67.8406,12.4506,8.97531,120,61.2548,20.6944,13.5437,109,49.6985,4.58974,10.7874,0,0,0,0,gas
131,0,13,10.5,141,40.1421,0,0,41,0,22.0833,2.66667,165,58.1838,12.9842,13.1432,30,15.3137,3,21.25,164,39.6985,12.6173,11.5377,86,35.6569,6.36667,3.56667,46,0,0,0,39,0,21.5,21,128,0,3.03704,12.7593,164,0,12.9,14.4,153,0,7.5,11.0128,16,0,0,0,0,0,0,0,111,47.2132,20.1727,9.8697,50,0,0,0,157,0,19.75,13.5595,5,0,0,0,181,0,8.22222,11.1111,18,0,0,0,137,53.4558,14.9881,19.4881,9,0,23.5,2,187,62.669,11.2238,13.4286,173,53.0122,11.814,12.8072,101,40.5269,7.62385,19.2556,gas
66,0,21.5,18.25,74,0,6,6.8,3,0,0,0,156,82.0416,11.3333,4.13333,78,8.82843,12.5,3.5,150,54.0416,4.90909,10.9286,28,27.5563,7.52381,2.95238,0,0,0,0,113,0,0,0,138,0,21.75,14.2,37,0,3.16667,4.66667,113,0,8.58333,10.2381,157,0,13.7386,13.3263,0,0,0,0,17,0,23.5,3,203,52.6274,9.76111,16.0259,486,0,0,0,60,0,1.25,5.33333,84,0,15.4753,13.8642,68,0,0,0,136,55.2132,19.3636,19.3788,51,13.6569,13.5667,15.6833,167,77.598,6.75962,16.3862,115,46.3848,7.8254,13.7698,52,26.3848,3.25641,22.1282,gas
85,0,19.95,17.2167,97,0,6.87451,4.40686,119,0,0,0,60,34.9706,21.125,3,195,51.1127,10.7703,8.07127,151,45.1127,14.4523,10.0637,86,50.6274,5.87121,10.9697,0,0,0,0,2,0,0,0,138,0,0,0,139,0,10.125,15.625,108,0,0,0,86,0,0,0,58,0,0,0,101,0,22.8833,13.1333,129,0,12.5,11.5,121,0,4.40741,4.85185,61,0,4,7.25,67,0,0,0,32,0,0,0,110,53.6985,18.6267,14.1086,71,36.9706,6.16667,22.3333,117,52.3848,8.83333,12.2143,129,0,16.3333,19,163,0,0,0,gas
130,0,19.0556,14.2063,118,17.6569,2.84444,3.37778,151,0,0,0,128,56.1838,18.1571,5.92031,252,58.669,8.02129,11.8316,109,40.2843,7.34127,20.869,31,18.4853,5.5,3.25,0,0,0,0,38,0,0,0,142,0,2.12121,9.21212,230,58.1838,11.0656,13.7533,114,0,0,0,220,0,8.6931,13.8782,157,0,0,0,190,0,15.8214,9.19048,153,0,19.4983,12.5803,179,34.3848,16.0997,11.03,23,0,1.38889,10.8056,64,0,0,0,161,0,4.75,11.5,138,59.6985,18.176,15.6784,93,26.1421,14.375,20.125,129,52.3848,5.25926,17.7407,297,0,0,0,148,0,0,0,gas
167,0,12.0003,11.1356,92,0,5,4,20,11.0711,22.7333,2.26667,144,56.5269,10.6395,7.65658,181,65.4975,12.4143,12.7048,6,0,23.6667,1.33333,182,64.669,12.3349,10.4619,154,0,0,0,146,0,6.25,11,160,0,17.3246,15.3974,5,0,0,0,165,0,15.5347,15.6178,116,12.8284,10.25,6.79167,41,0,20,6,92,0,14.2159,11.4556,113,49.3553,5.25167,7.74167,90,0,18.781,14.1619,76,0,6.78571,5,115,16.4853,10.2009,17.3571,38,0,0,0,169,63.4975,11.9394,13.5303,148,52.6274,19.5385,10.7564,1,0,0,0,149,56.5269,16.7018,16.3772,10,0,1.77778,23.2222,gas
134,15.8995,11,5.44048,158,33.5563,16.3037,17.3963,100,0,0,0,19,11.0711,22.3333,2.26667,115,51.5563,1.61905,1.66667,121,0,0,0,119,0,0,0,0,0,0,0,55,0,22.1111,17.1111,180,0,15.0556,17.7778,109,0,14.8333,14.5556,69,0,2.8,5.6,36,0,0,0,0,0,0,0,126,0,15.8722,9.94127,100,83.9411,15.25,11.7778,112,0,15.5,9.13333,150,0,0,0,139,57.9411,8.22222,16.5833,72,0,0,0,124,56.1838,16.967,12.7182,147,51.799,9.25,6.41667,144,58.1838,12.9243,12.8532,91,30.6274,14.1302,9.43413,105,53.6985,6.54724,11.5651,gas
119,0,15.4444,12.2063,65,0,0,0,6,0,0,0,188,77.0122,19.1687,6.66566,19,0,0,0,133,50.9706,3.66667,14.5833,141,0,6.83333,6,64,0,0,0,136,0,17.1667,7.5,125,0,22,9.625,33,0,12.75,12.25,119,0,4,11.5,136,0,15.375,9.5,80,0,0,0,129,93.598,17.5909,18.3788,83,0,17.3333,15.5333,93,0,21.3333,13.5238,10,0,0,0,152,0,8.34444,16.7268,30,0,0,0,134,58.8701,14.3978,17.8839,17,14.8284,0,0,190,67.1127,6.56296,11.2537,187,60.8701,5.79487,15.938,75,33.5563,8.40476,22.131,gas
141,0,11.1228,10.8596,162,28.9706,11.4621,9.84975,231,0,0,0,144,53.4558,11.3214,16.7143,140,53.4558,6.25,14.7917,227,0,0,0,149,57.6985,11.8901,6.06192,78,0,22.5,17.75,169,33.799,12.6736,9.17361,43,0,2.83333,6,136,0,0,0,140,55.9411,8.64075,14.9458,32,0,0,0,79,0,19.8788,13.3939,91,42.6274,22.25,11.4,32,21.3137,1.75,20,25,0,0,0,80,0,3.84848,14.5152,133,0,5.08333,2.16667,20,0,0,0,115,56.1838,13.7284,8.49647,202,51.9411,15.1257,15.5031,40,19.3137,3.625,20.5,133,60.669,15.9388,12.4825,35,17.3137,4.5,22,gas
15,0,8.75,22.6667,82,41.799,20.7765,10.9697,97,0,15.9861,17.2847,103,48.2843,8.02857,5.14286,140,0,13.1713,12.9999,13,0,1.77778,1.77778,142,59.8406,10.9067,11.4017,139,66.2843,15.506,20.8869,154,67.8406,16.4909,12.0167,2,0,0,0,108,0,16.1393,16.329,49,0,3.26923,3.69231,57,32.0416,5,20.9916,31,20.4853,22.5,4,98,57.1127,12.2185,13.0704,35,15.8995,4.98942,4.65344,63,28.0416,4.50317,4.58889,0,0,0,0,86,12.4853,13.0167,15.6667,19,0,0,0,84,39.6985,17.8397,4.87698,139,57.3553,15.5503,18.6243,73,38.0416,18.3222,3.86111,186,55.598,10.125,12.9619,36,19.5563,2.15152,10.6212,gas
100,0,10.0444,14.8265,139,59.3553,13.7833,7.65556,59,27.799,19.75,2.75,188,59.3553,15.4449,7.73996,161,54.8701,14.8788,10.8091,62,26.1421,3,15.5,175,56.5269,14.052,15.3157,0,0,0,0,145,0,9.33333,2.5,126,0,20.2917,16.6,114,23.3137,11.5,12.6667,114,0,4.75,7.5,154,10.4853,12.375,10.875,0,0,0,0,127,103.941,14.0833,21.1111,143,102.184,16.5556,17.9333,104,0,15.5909,9.69697,88,0,0,0,66,32.9706,4.08333,19,30,0,0,0,84,77.7401,10.4706,18.5294,151,54.8701,14.4301,19.2657,216,0,0,0,140,56.0833,14.6118,7.75,90,40.2843,6.85185,20.4537,gas
50,39.4558,21,14.9,29,0,4,3.83333,0,0,0,0,13,0,22.5556,1.77778,126,0,1.875,3.22321,88,0,0,0,76,0,0,0,0,0,0,0,71,0,0,0,150,50.1421,0,0,116,0,0,0,83,0,0,0,88,54.5269,12.7209,10.0312,0,0,0,0,41,27.6569,0,0,124,49.3137,0,0,165,0,0,0,88,49.3137,0,0,72,89.397,11.0714,9.05952,22,0,0,0,48,38.0416,20.2566,10.4949,62,49.4558,8.775,19.925,72,0,0,0,22,15.8995,11.119,1.66667,59,42.9706,1.25,4,gas
16,0,22.7333,21.5333,106,64.9117,13.9607,8.01845,8,0,0,0,60,44.5269,17.2947,5.75459,76,28.1421,2,16.6667,47,8.82843,0,0,60,46.1421,0,0,0,0,0,0,88,0,0,0,106,0,0,0,139,52.6274,1.5,9.5625,35,0,0,0,52,27.799,5.69643,21.25,0,0,0,0,38,27.6569,0,0,73,0,11.375,10.5625,139,53.4558,8.5,13.575,0,0,0,0,107,58.0833,12.7914,13.9219,2,0,0,0,52,41.5563,22.381,14.1905,34,18.9706,3.13889,22.1111,79,57.3553,17.9442,6.40351,7,0,0,0,50,29.3137,2.5,4.5,gas
78,27.3137,14.0528,16.1556,77,38.4853,3.07407,6.09259,0,0,0,0,83,0,11.6,16.25,86,53.4558,14.05,7.58333,60,0,0,0,14,0,0,0,120,0,0,0,90,50.1421,0,0,101,69.2132,10.6217,16.3783,65,0,10.4444,14.5556,71,52.4853,7.75,10.6667,77,0,15.5,6.16667,144,0,0,0,110,71.4558,9.22778,18.1639,31,0,0,0,52,35.3137,0,0,74,0,7.5,10.5,103,43.2132,9.66384,6.49374,42,32.4853,0.75,5,35,24.4853,8,0.75,90,69.6985,13.5979,8.99301,55,35.799,21.069,19.0619,33,0,0,0,75,0,0,0,gas
89,0,13.45,13.625,116,82.5269,22.2333,9.96667,30,18.4853,23.5,18,68,0,4.87879,7.74811,99,55.6985,20.3974,10.6474,4,0,0,0,89,55.1127,13.1389,12.1111,104,51.799,19.5,5.5,130,0,0,0,98,58.0416,15.0556,22.254,27,21.6569,0,0,73,47.799,3.83333,5.33333,75,54.9706,6.13333,3.46667,51,28.3848,18.2597,4.14935,162,82.2843,14.9444,3.83333,32,0,19,1.5,116,54.0416,11.2333,5.66667,103,66.6274,7.58333,11,108,53.2132,4.20651,5.86756,110,64.669,12.8979,9.2,99,0,0,0,92,55.1127,16.25,12.2222,4,0,0,0,92,52.6274,4.41667,15.5833,88,0,10.75,11.5,gas
2,0,0,0,50,37.3137,0,0,0,0,0,0,72,52.6274,0,0,86,58.4264,9.12654,10.4728,74,54.2843,18.3667,15.2333,3,0,0,0,0,0,0,0,82,50.9706,14,22.25,85,62.2843,7.73214,10.375,82,50.1421,11,22.5,0,0,0,0,108,65.8406,18.9105,7.99877,0,0,0,0,60,43.2132,20.9829,4.17094,104,54.0416,9.84996,20.1116,73,54.5269,18.5435,9.84058,6,0,0,0,86,63.8406,15.6543,13.1235,1,0,0,0,12,0,22.1111,2.55556,78,53.2132,21.3704,2.87963,49,0,21.0833,19,38,0,0,0,54,0,0,0,gas
100,0,0,0,71,0,12.9048,3.7619,4,0,0,0,111,56.5269,18.5556,7.29444,103,29.3137,11.2474,5.06987,93,44.7696,6.37745,16.4744,122,51.5563,18.8167,8.43333,0,0,0,0,20,0,23.5,20,98,0,1.5,23,128,0,6.33333,6.66667,135,0,14.3,15.5,130,0,16.9428,9.12121,0,0,0,0,89,42.1421,23,18.5,28,12.2426,3.83333,18.625,71,0,10.6444,6.57778,125,53.2132,5.52381,15.6488,106,72.4264,13.0139,10.1597,170,0,0,0,158,62.7696,8.73841,16.541,9,0,0,0,119,53.2132,13.8796,15.0926,40,20.1421,22.5833,3.16667,113,54.669,8.00307,16.126,gas
54,0,20.3704,20.5926,190,52.6274,14.8214,11.8767,5,0,0,0,104,56.5269,14.1961,5.32843,60,34.6274,3.75,16.4643,106,0,0,0,119,0,9.5,20,0,0,0,0,111,0,0,0,117,0,4,19,153,0,11.8333,13.8148,87,0,3.68687,7.58081,25,0,0,0,0,0,0,0,83,0,22.2667,11.7333,103,0,7.90741,2.54321,75,0,23.5,15,22,0,3.33333,18.6667,126,61.4975,13.3912,10.1416,39,20.3848,3.12821,22.1218,133,64.1838,14.1404,13.9465,17,6.82843,1.5,11.75,120,55.9411,14,7.75,71,35.6985,6.14957,18.8028,102,56.5269,10.4621,4.61515,gas
84,0,18.5221,16.2832,198,0,20.8778,12.6944,169,0,0,0,144,65.8406,16.0456,7.00386,73,0,21.75,19.0833,83,0,1,6.25,102,0,0,0,0,0,0,0,130,0,9.25,4,125,0,15.8833,6.86667,119,0,0,0,4,0,0,0,82,35.799,5.1587,5.09227,0,0,0,0,100,0,18.4,16.7333,84,42.8701,17.8775,11.8894,54,30.1421,10.75,4.3,67,39.1127,5.77778,18.7722,129,0,12.9835,15.8004,131,0,0,0,109,54.7696,19.4286,14.1558,109,34.8701,15.0487,12.3102,120,53.4558,14,18.25,71,33.799,14.9587,11.1556,61,35.3137,3,15,gas
75,0,20,16.75,61,0,4.15556,6.28889,30,15.3137,21,3,130,55.4558,11.875,8.375,63,30.3848,3.37179,17.109,127,0,12,6.5,132,0,0,0,0,0,0,0,45,0,21.8095,19.6667,87,0,2.375,11.375,134,0,6.33333,9.91667,138,0,0,0,149,36.3848,7.3404,9.22808,0,0,0,0,119,0,19.3721,14.7391,23,0,0,0,103,0,5.46296,21.1481,112,0,9.53333,18.9333,131,49.4558,16.8,15.6,159,0,0,0,91,53.2132,16.2615,21.5077,379,0,0,0,113,53.0122,16.5103,8.74108,102,30.6274,10.4028,15.2083,104,51.1127,5.34444,16.8111,gas
124,62.669,10.9877,14.864,112,0,21.5,19.75,110,54.0416,4.99074,3.37037,98,46.8701,7.35043,14.3701,33,0,23.3333,18,86,0,1.5,19,123,0,16.4667,16.8167,4,0,0,0,120,0,6.83333,2.5,126,0,18,11.1071,245,0,0,0,134,0,9.58333,5.83333,53,0,0,0,177,0,0,0,97,0,2.7619,5.2619,77,0,13.4762,10.381,152,0,0,0,113,0,7.77778,19.1111,89,41.9411,19,13.1667,38,19.5563,2.81818,22.4545,19,0,1.41667,13.3333,22,12.4853,21.6667,3,127,59.598,13.0233,10.8767,29,0,2.5,20,138,62.1838,14.0063,7.46984,gas
119,68.669,10.4951,7.49691,76,34.6274,21.4222,6.06389,0,0,0,0,57,34.7279,20.7333,3.06667,54,0,1.5,9,118,0,0,0,115,0,7.75,2.5,0,0,0,0,32,0,0,0,81,47.6569,0,0,107,0,0,0,112,0,0,0,69,31.4558,3,13.4722,0,0,0,0,3,0,0,0,65,33.5563,6.01058,10.5926,51,28.6274,7.5,4.45,103,51.5563,16.9,21.4333,136,59.598,11.319,14.7118,83,0,0,0,94,48.7696,14.6111,6.5,92,53.1127,12.9394,19.2629,84,44.1838,17.9492,6.50399,85,19.5563,12.2159,10.2727,110,55.2548,8.28125,14.2812,gas
98,59.8406,16.2876,11.4579,130,42.1421,12.4556,4.93889,24,15.6569,0,0,159,0,22.0438,13.6178,14,0,23.6667,23.6667,103,41.5563,3.72619,14.7952,112,54.8701,10.3426,19.7704,29,0,0,0,110,0,11.4384,12.0028,118,49.9411,16.75,12.7273,78,38.2843,20.1212,18.3576,55,27.799,3.38333,4.89048,59,19.3137,5,2.05556,26,21.6569,23.5,17,55,9.65685,1.33333,8.33333,100,61.1127,6.01042,10.2292,106,105.983,11.716,10.321,2,0,0,0,83,0,10.5417,13.3125,22,0,0,0,74,44.8701,8.41776,10.5545,28,14.4853,11.25,2.5,120,57.3553,9.94203,12.4641,100,37.1127,13.5685,10.9991,83,42.7696,7.07692,17.8654,gas
4,0,0,0,112,64.669,11.6237,13.6183,15,0,0,0,115,58.4264,18.4074,16.5442,106,63.9828,10.376,11.5841,109,53.598,14.9615,14.9615,2,0,0,0,9,0,0,0,199,56.5269,8.86222,11.0089,75,40.6274,21.25,14.4643,40,24.3848,3.26154,3.8,0,0,0,0,151,56.3259,6.36103,14.0959,42,0,0,0,131,53.4558,11.1845,4.6369,48,25.2132,21.1282,5.12179,78,48.1838,9.41133,16.6636,0,0,0,0,95,54.669,8.00307,16.5332,0,0,0,0,0,0,0,0,6,0,0,0,157,54.2843,5.47238,6.78095,98,53.2132,20.6222,4.52778,13,0,0,0,gas
3,0,0,0,100,59.0122,10.9333,17.0764,53,28.3848,21.3782,5.75641,82,42.1838,7.16267,17.3962,79,24.3848,21.9786,8.86325,125,46.1838,11.5622,8.37111,63,32.6274,3.11111,16.1389,0,0,0,0,108,0,9.91667,16.4524,109,0,16.7244,7.22711,34,0,10.8704,10.2037,86,46.6274,3.25,12.3333,130,58.0833,7.50253,7.78756,0,0,0,0,85,0,4.5,20.3333,52,35.5563,15.2646,4.87831,104,55.6985,15.4679,7.04274,99,0,0,0,104,0,9.20837,11.9605,21,0,0,0,99,53.2132,20.763,5.21852,13,0,1.33333,1.33333,127,66.1838,5.02074,12.4593,104,51.799,6.5,22.3333,0,0,0,0,gas
100,49.0122,16.2833,16.4609,142,34.8701,10.6375,8.91531,1,0,0,0,151,66.1838,13.1377,7.01449,97,49.6985,16.6255,4.78922,212,59.8406,7.33582,11.8156,87,41.2132,13.037,22.1019,141,0,0,0,139,58.1838,12.7469,14.0617,146,0,14.8929,13.3616,20,6.24264,12.6389,12.3889,136,59.0122,8.12356,12.6322,115,0,22,14.5,15,0,23.4444,5.22222,37,0,3.25926,4.92593,125,64.5269,10.2556,10.6111,152,54.0416,12.1533,9.9172,3,0,0,0,130,0,11.9046,8.83053,10,0,0,0,138,63.8406,15.367,16.2063,137,59.0122,12.5665,17.0305,64,22.7279,1.66667,10.619,96,49.3137,0,0,4,0,0,0,gas
