%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Contours_size_0 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,0,0,0,0,0,0,104,11.5,0,3,0,17.0145,14.8406,0,0,0,0,0,0,0,36,16.5,25.5563,3,25.5563,20.9697,13.3506,223,3,72.9706,4,72.9706,5.38889,13.8236,83,2,0,599,0,9,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,119,1,0,553,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,153,13.5,72.4264,2,72.4264,4.93244,3.37511,0,0,0,0,0,0,0,141,26.5,55.0122,7,55.0122,14.1682,12.7469,144,19,75.598,8,75.598,11.3646,17.0071,51,0,0,4,0,0,0,0,0,0,0,0,0,0,89,4.5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9.5,62.5269,2,62.5269,12.6754,16.9561,198,11,85.2548,3,85.2548,14.1852,20.1448,55,4,0,4,0,2.25,10.125,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,64,8,0,2,0,20.65,16.3875,0,0,0,0,0,0,0,5,0,0,1,0,0,0,190,4,49.799,6,49.799,3.45611,4.43278,52,1,0,9,0,14.6667,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,1,0,0,0,137,3,50.1421,2,50.1421,5,15.4815,21,0,0,4,0,0,0,0,0,0,0,0,0,0,179,7.5,55.6985,4,55.6985,12.567,9.8737,0,0,0,0,0,0,0,118,16,0,3,0,15.5,13.925,157,10.5,52.0416,2,52.0416,14.687,9.78148,154,0,0,27,0,0,0,0,0,0,0,0,0,0,48,4.5,0,2,0,3.16667,6.86905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,7.5,58.8701,7,58.8701,19.3254,18.146,190,12,88.7696,1,88.7696,12.7463,19.3801,39,2,0,2,0,2,9.5,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,50,13,42.7696,7,42.7696,17.5192,17.0635,0,0,0,0,0,0,0,20,0,0,2,0,0,0,65,0,48.4853,573,48.4853,0,0,94,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.5,0,1,0,23.4444,6.44444,134,1.5,64.2426,4,64.2426,5.48889,1.98889,40,2,0,2,0,7,1.75,0,0,0,0,0,0,0,115,10.5,46.5269,2,46.5269,14.1986,11.4707,0,0,0,0,0,0,0,39,8.5,28.0416,3,28.0416,20.3775,20.0392,141,21,112.953,5,112.953,8.6029,15.7262,43,0,0,654,0,0,0,0,0,0,0,0,0,0,56,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,6.5,58.8701,525,58.8701,14.5979,14.993,142,14.5,101.154,7,101.154,5.6408,13.4167,25,7,20.9706,2,20.9706,3.25,5.08333,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,48,8,39.4558,3,39.4558,20.75,15.0625,0,0,0,0,0,0,0,28,6,34.6274,2,34.6274,16.7222,21.6667,63,0,0,577,0,0,0,50,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,127,1.5,76.7279,5,76.7279,3.18519,2.40741,11,0,0,5,0,0,0,0,0,0,0,0,0,0,124,7.5,59.6985,7,59.6985,7.63333,5.73333,0,0,0,0,0,0,0,17,3.5,0,2,0,21.381,22.2381,101,5.5,61.2132,3,61.2132,5.14198,13.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.5,0,2,0,8.22222,2.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6.5,52.0416,2,52.0416,19.2578,16.5541,132,7.5,80.8701,3,80.8701,13.4444,19.8788,45,7.5,0,4,0,4.49259,8.97037,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,69,11.5,58.1838,645,58.1838,16.1384,10.8501,0,0,0,0,0,0,0,30,2,37.3137,2,37.3137,18.1667,20.75,145,1.5,112.385,4,112.385,3.51852,21,45,0.5,32,2,32,8.33333,11.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,105,5,45.0711,5,45.0711,5.13333,20.3111,9,0,0,2,0,0,0,0,0,0,0,0,0,0,151,11.5,68.1838,1,68.1838,8.31932,10.3469,0,0,0,0,0,0,0,104,13,57.598,9,57.598,15.5028,15.333,92,14.5,51.0122,4,51.0122,10.04,4.94937,22,3.5,13.8995,7,13.8995,1.38095,10.6905,0,0,0,0,0,0,0,70,11.5,0,4,0,6.8552,6.75566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7.5,61.6985,2,61.6985,14.0889,17.5111,122,6.5,92.8701,2,92.8701,17.0568,21.3242,56,11.5,0,4,0,7.32428,10.3493,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,65,13.5,48.1838,9,48.1838,16.9052,15.3715,0,0,0,0,0,0,0,83,8.5,56.8701,575,56.8701,12.0679,10.1199,234,20,74.7696,7,74.7696,9.12809,14.7353,71,0.5,50.1421,4,50.1421,0.444444,0.444444,3,0,0,4,0,0,0,0,0,0,0,0,0,0,57,0,0,1,0,0,0,83,0,49.3137,563,49.3137,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,118,10.5,46.8701,2,46.8701,10.8285,7.70044,3,0,0,2,0,0,0,160,15.5,60.669,5,60.669,10.3791,12.4344,163,17,88.669,2,88.669,8.72444,10.395,95,0,0,1,0,0,0,0,0,0,0,0,0,0,127,7.5,27.5563,4,27.5563,10.9982,5.67655,18,0,0,2,0,0,0,0,0,0,0,0,0,0,83,1,50.1421,580,50.1421,8,3.5,80,0,47.6569,580,47.6569,0,0,86,15,59.8406,6,59.8406,10.1236,14.4747,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,31,5,20.1421,2,20.1421,22.5,20.9,0,0,0,0,0,0,0,42,20.5,32.3848,5,32.3848,20.4351,12.4646,190,6,92.2843,4,92.2843,7.7,3.625,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,6,0,0,0,133,0.5,49.8995,3,49.8995,2.08333,0.333333,64,1,45.6569,624,45.6569,0,0,0,0,0,0,0,0,0,142,15.5,60.669,3,60.669,11.2248,8.12787,0,0,0,0,0,0,0,152,17,52.0833,3,52.0833,8.93039,6.96667,165,5,107.598,6,107.598,8.14444,3.37778,67,0,0,2,0,0,0,0,0,0,0,0,0,0,112,5.5,0,7,0,8.00216,8.84199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,52.3848,1,52.3848,20.6333,21.5417,104,2,49.3137,6,49.3137,7.5,7.66667,76,11,58.7696,2,58.7696,7.11364,14.7273,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,114,2.5,17.6569,2,17.6569,20.6667,17.9167,0,0,0,0,0,0,0,57,3,0,2,0,11.1667,2.66667,263,11,63.3553,2,63.3553,8.77328,9.88241,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,9,0,4,0,21,17.8333,153,2,0,4,0,4.33333,7.23333,43,0,0,5,0,0,0,0,0,0,0,0,0,0,147,8,54.0416,653,54.0416,18.1667,6.64209,0,0,0,0,0,0,0,15,2.5,0,1,0,17.8667,1.93333,129,25,112.711,4,112.711,16.58,12.1467,128,0,0,2,0,0,0,0,0,0,0,0,0,0,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.5,13.8995,4,13.8995,22.2381,3.61905,215,6.5,60.5269,3,60.5269,9.21648,5.25714,25,0,16.8284,7,16.8284,0,0,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,135,11.5,0,8,0,18.7,9.05,0,0,0,0,0,0,0,103,2.5,21.0711,3,21.0711,7.98519,12.7481,268,1.5,61.8995,4,61.8995,6.61111,19.1389,81,3.5,64.3848,1,64.3848,14.381,18.9048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,11,0,0,0,234,4,51.799,1,51.799,6.33333,13.0833,318,0,0,1,0,0,0,0,0,0,0,0,0,0,240,7,47.6985,2,47.6985,13.9722,14.2589,0,0,0,0,0,0,0,111,18,0,4,0,16.3333,9.14815,208,7.5,42.8701,2,42.8701,14.1993,12.0532,82,3.5,48.3848,6,48.3848,2.52381,11.9524,0,0,0,0,0,0,0,48,3,0,3,0,2.22222,14.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,8.5,59.6985,5,59.6985,19.3747,17.2789,214,9.5,52.8701,7,52.8701,7.23652,14.083,39,0,0,2,0,0,0,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,59,4.5,0,1,0,22.2685,16.7407,0,0,0,0,0,0,0,61,3,18.8284,2,18.8284,20,11.3519,290,7,65.4558,7,65.4558,7.13889,7.3755,21,2,0,2,0,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,3,0,23,20,170,6,53.799,13,53.799,5.75,17.2685,37,0,0,5,0,0,0,0,0,0,0,0,0,0,199,5.5,54.0416,2,54.0416,11.5758,7.38485,0,0,0,0,0,0,0,156,14,78.3259,1,78.3259,16.9568,8.51852,134,23.5,68.9117,7,68.9117,11.0278,6.42593,51,0,0,6,0,0,0,0,0,0,0,0,0,0,162,5,0,7,0,5.1,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,49.3137,2,49.3137,0,0,151,4.5,14.7279,3,14.7279,7.24691,7.24691,92,9,0,4,0,5.40476,11.1905,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,104,9,39.4558,1,39.4558,9.75,8.22222,0,0,0,0,0,0,0,73,4.5,31.5563,4,31.5563,20.6914,13.679,260,2.5,41.5563,4,41.5563,5.31667,16.6333,43,1,18.2426,637,18.2426,4.33333,9.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,1,0,22.1667,18.6667,228,8.5,65.6985,5,65.6985,4.52124,14.0752,277,0,0,1,0,0,0,0,0,0,0,0,0,0,203,15,60.1838,2,60.1838,13.5549,4.97475,0,0,0,0,0,0,0,174,10.5,61.9411,7,61.9411,18.1,16.4667,107,7,27.799,4,27.799,15.4603,3.61111,73,8,50.2843,2,50.2843,5.33333,8.1875,0,0,0,0,0,0,0,85,2,0,1,0,2.22222,6.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,4,50.1421,3,50.1421,10.6111,13.9722,133,11.5,48.2843,11,48.2843,19.4306,16.6972,29,0,0,4,0,0,0,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,98,5,0,11,0,10.6111,5.01852,0,0,0,0,0,0,0,37,3,31.3137,6,31.3137,21.1111,20.1667,323,4,54.6274,2,54.6274,10.1833,15.4202,63,2,53.3137,4,53.3137,12.3333,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,0,23.5,23,217,2,48.4853,2,48.4853,5,13.6667,189,0,0,1,0,0,0,0,0,0,0,0,0,0,203,6.5,65.2132,4,65.2132,17.3889,14.0222,0,0,0,0,0,0,0,142,19,105.539,2,105.539,8.10965,5.36404,130,9.5,43.6985,6,43.6985,10.7661,3.92105,5,0,0,4,0,0,0,0,0,0,0,0,0,0,162,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,5,52.6274,2,52.6274,21.5,17.3,217,6.5,72.5269,9,72.5269,15.5222,17.6376,114,9,33.4558,2,33.4558,7.12058,11.827,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,48,7.5,32.8701,2,32.8701,19.6778,19.1944,0,0,0,0,0,0,0,24,0,0,4,0,0,0,172,1.5,49.0711,2,49.0711,16.8889,13.1389,29,1,0,12,0,4.83333,5.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,112,7,58.0416,6,58.0416,8.4359,10.3718,86,0,0,5,0,0,0,0,0,0,0,0,0,0,147,8,0,10,0,8.18248,6.9935,0,0,0,0,0,0,0,41,3,0,2,0,22.5,18.3333,136,11,43.1127,9,43.1127,8.99293,13.6572,60,11,39.1127,2,39.1127,5.75,17.642,0,0,0,0,0,0,0,71,9,52.2843,1,52.2843,2.59788,5.75132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3.5,47.2132,572,47.2132,15.0143,9.98571,152,6.5,63.4558,4,63.4558,10.1597,5.22222,1,0,0,4,0,0,0,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,2,0,13.8889,6.61111,172,1.5,44.3848,4,44.3848,11.5278,11.5278,18,2,27.3137,2,27.3137,4.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,9.5,50.9706,2,50.9706,7.86447,5.16667,0,0,0,0,0,0,0,34,6,7.65685,3,7.65685,21.75,21.25,142,8.5,61.6985,6,61.6985,10.0872,16.7272,5,0,0,1,0,0,0,0,0,0,0,0,0,0,63,2,0,1,0,1.54167,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,11,55.4558,1,55.4558,12.3876,6.89769,7,0,0,2,0,0,0,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,51,0,36.4853,7,36.4853,0,0,0,0,0,0,0,0,0,11,2,0,1,0,22.6667,17.25,152,1.5,63.0711,4,63.0711,7.31944,19.6111,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,1,0,0,0,82,0,50.1421,2,50.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,18,55.4558,1,55.4558,14.5412,8.87838,0,0,0,0,0,0,0,84,13.5,0,2,0,18.7308,11.5,142,8,69.6985,3,69.6985,10.4051,17.4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,12.2426,5,12.2426,5.01111,19.8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.5,31.8995,1,31.8995,11.6667,7.33333,151,10.5,73.799,2,73.799,13.8876,14.1541,27,4,15.3137,10,15.3137,3,4,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,0,0,100,1.5,70.8701,1,70.8701,6.88889,0.888889,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,66.0416,1,66.0416,18.4815,15.4259,96,4,63.2132,5,63.2132,5.95,3.81667,13,0,0,1,0,0,0,0,0,0,0,0,0,0,73,9.5,55.6985,612,55.6985,11.256,6.57177,0,0,0,0,0,0,0,111,11.5,50.2843,5,50.2843,17.4018,9.19968,76,13.5,48.1838,9,48.1838,7.48501,16.3774,4,0,0,2,0,0,0,0,0,0,0,0,0,0,73,6.5,0,5,0,11.2422,19.8832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,197,37.5,85.1543,6,85.1543,13.487,14.0041,36,6,0,10,0,2.25556,2.39444,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,68,13,0,1,0,16.0618,18.3775,8,0,6,1,6,0,0,183,2,47.6569,6,47.6569,2.125,0.5,215,2,69.3137,4,69.3137,5.19444,12.5389,91,0,49.3137,604,49.3137,0,0,2,0,0,6,0,0,0,6,0,0,1,0,0,0,10,0,0,1,0,0,0,110,1.5,51.8995,1,51.8995,6,23.2222,14,0,0,2,0,0,0,4,0,0,2,0,0,0,167,8,58.8701,1,58.8701,11.0378,9.59866,0,0,0,0,0,0,0,151,28.5,55.8406,1,55.8406,14.9071,15.2335,189,13,59.1127,2,59.1127,13.6296,12.7771,25,3,15.3137,4,15.3137,2.16667,22.3333,0,0,0,0,0,0,0,110,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4.5,52.3848,2,52.3848,6.09788,11.0767,172,12.5,89.8406,4,89.8406,11.6904,12.917,64,9.5,35.6985,2,35.6985,5.42544,6.82581,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,40,4,30.9706,1,30.9706,22.75,16.125,0,0,0,0,0,0,0,2,0,0,4,0,0,0,80,0,46,573,46,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,19,48.4853,2,48.4853,13.2981,6.83121,149,1.5,48.2426,6,48.2426,9.02222,4.14444,24,0,17.6569,2,17.6569,0,0,0,0,0,0,0,0,0,143,8,69.4558,2,69.4558,6.38021,4.20312,0,0,0,0,0,0,0,36,0,0,1,0,0,0,168,20.5,121.054,1,121.054,10.8187,18.9871,24,4.5,14.7279,4,14.7279,2.2963,22.7037,0,0,0,0,0,0,0,66,6.5,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5.5,42.3848,4,42.3848,21.3788,14.6553,141,12,76.9706,1,76.9706,14.8067,16.928,31,5,25.799,4,25.799,3.13095,5.60952,0,0,0,0,0,0,0,person
0,0,0,0,0,0,0,39,9.5,0,5,0,18.8076,18.0462,0,0,0,0,0,0,0,13,1.5,17.0711,1,17.0711,21.1111,16.7778,145,1.5,47.0711,5,47.0711,11.5,15.25,34,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,0,83,1.5,49.0711,10,49.0711,4.11111,11.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,9,24,6,24,7.4537,3.21759,0,0,0,0,0,0,0,72,9,0,4,0,20.5,14.5972,170,14,88.4264,3,88.4264,10.3881,9.11483,21,3.5,11.8995,7,11.8995,1.61905,10.881,0,0,0,0,0,0,0,76,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7.5,55.6985,555,55.6985,18.2889,15.5444,129,4,99.1127,4,99.1127,8.66667,13.7639,39,7.5,0,2,0,4.837,13.4908,0,0,0,0,0,0,0,person
