%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.304688,0.523981,0.412431,0.324219,0.613761,0.609649,0.0585938,0,0,0.125,0.484375,0.640625,0.226562,0.166667,0.645833,0.0742188,0.65625,0.75,0.285156,0.533565,0.405671,0.234375,0.575758,0.353977,0.191406,0.348485,0.224905,flood
0.360294,0.595588,0.554688,0.0551471,0.686275,0.854167,0.128676,0.419935,0.430556,0.102941,0.337909,0.344444,0.301471,0.107843,0.260417,0.158088,0.559602,0.55291,0.194853,0.607143,0.489583,0.224265,0.504584,0.24513,0.136029,0.558824,0.125,flood
0.329825,0.539079,0.561082,0.305263,0.377592,0.678872,0.101754,0.175439,0.604444,0.192982,0.508354,0.375661,0.140351,0.51462,0.307407,0.0596491,0.672515,0.696296,0.175439,0.546784,0.377778,0.340351,0.453947,0.452116,0.210526,0.4198,0.20119,flood
0.357466,0.619748,0.423993,0.334842,0.461511,0.335992,0.00904977,0,0,0.00904977,0,0,0.00452489,0,0,0.60181,0,0,0.316742,0.362745,0.269231,0.176471,0.382353,0.731624,0.271493,0.338725,0.496795,flood
0.0862637,0.651521,0.476553,0.100549,0.325374,0.366865,0.107143,0.626637,0.526052,0.138462,0.543879,0.391185,0.179121,0.559892,0.582533,0.18022,0.381704,0.528234,0.0741758,0.223579,0.484569,0.112637,0.432536,0.336402,0.0192308,0.115385,0.0428571,flood
0.0339506,0.437757,0.408779,0.208848,0.407603,0.489888,0.095679,0.530787,0.657407,0.233539,0.725381,0.552245,0.126543,0.553598,0.560652,0.25,0.322024,0.326097,0.122428,0.401747,0.530978,0.0895062,0.490123,0.0853909,0.145062,0,0,flood
0.000862069,0,0,0.206897,0.456854,0.3518,0.0862069,0.708239,0.567476,0.0913793,0.699061,0.452485,0.175862,0.488568,0.305365,0.20431,0.366605,0.336369,0.109483,0.502038,0.705648,0.0793103,0.525238,0.118117,0.00775862,0.05,0.0517241,flood
0.0409266,0.868082,0.804422,0.142857,0.31974,0.209717,0.0857143,0.478053,0.763112,0.117375,0.696367,0.586716,0.202317,0.565185,0.523921,0.149807,0.245563,0.361085,0.0903475,0.298256,0.427936,0.0664093,0.476343,0.111993,0.112741,0,0,flood
0.0492063,0.808951,0.785873,0.17619,0.449967,0.450658,0.130159,0.361399,0.485955,0.142063,0.560255,0.498651,0.185714,0.469057,0.362228,0.11746,0.450123,0.341583,0.0936508,0.294114,0.466327,0.0230159,0.166667,0.0428571,0,0,0,flood
0.0478448,0.813175,0.599217,0.0758621,0.308956,0.474393,0.0883621,0.243594,0.25576,0.134052,0.611678,0.577686,0.179741,0.444766,0.259585,0.136207,0.20693,0.500921,0.0922414,0.17772,0.481707,0.0943966,0.430554,0.311434,0.0965517,0.38799,0.311727,flood
0.00554939,0.947589,0.918301,0.100999,0.164628,0.591064,0.0799112,0.516358,0.706943,0.140954,0.760124,0.605219,0.191454,0.419388,0.598359,0.201998,0.134214,0.27505,0.104329,0.368288,0.636585,0.132075,0.619297,0.477607,0.129856,0.421619,0.425776,flood
0.054386,0.794889,0.710766,0.0828947,0.393693,0.517361,0.113158,0.224509,0.293929,0.113158,0.694254,0.595277,0.262719,0.557127,0.379107,0.123246,0.333091,0.326071,0.0982456,0.443017,0.560908,0.0899123,0.538633,0.362691,0.0649123,0.289581,0.172912,flood
0.0697802,0.790846,0.634681,0.111538,0.339647,0.342628,0.131868,0.41105,0.672015,0.173077,0.498854,0.473935,0.174725,0.557113,0.557771,0.078022,0.320513,0.455556,0.151099,0.516235,0.692095,0.107143,0.56699,0.280077,0.0637363,0.257359,0.185934,flood
0.0309917,0.872051,0.836605,0.0942149,0.285568,0.475643,0.102893,0.492424,0.446638,0.168595,0.564202,0.460875,0.169421,0.675893,0.351304,0.113223,0.384024,0.323722,0.096281,0.372159,0.238873,0.0760331,0.491051,0.24145,0.0421488,0.220574,0.131778,flood
0.222222,0.250582,0.592593,0.0577778,0.607407,0.82963,0.0711111,0.638889,0.777778,0.293333,0.647778,0.637778,0.453333,0.563131,0.460985,0.244444,0.515344,0.22963,0.44,0.570741,0.47284,0.311111,0.391414,0.428914,0.204444,0.766667,0.133333,flood
0.377778,0.412778,0.430093,0.266667,0.533333,0.633333,0.2,0.637037,0.555556,0.111111,0.766667,0.711111,0.16,0.135556,0.644444,0.142222,0.702564,0.637607,0.315556,0.432867,0.526573,0.213333,0.543434,0.224747,0.195556,0.267284,0.224691,flood
0.3025,0.338194,0.529444,0.245,0.398148,0.614815,0.08,0.316667,0.625,0.1325,0.557407,0.349074,0.0675,0.15,0.125,0.0675,0.661667,0.795,0.1825,0.554386,0.457895,0.21,0.373843,0.250463,0.13,0.395,0.125,flood
0.311005,0.599447,0.375383,0.076555,0.727273,0.850877,0.15311,0.54303,0.647719,0.105263,0.119108,0.197856,0.19378,0.233256,0.166892,0.0598086,0.318182,0.0789474,0.174641,0.647703,0.501607,0.23445,0.475311,0.364451,0.188995,0.489268,0.275183,flood
0.319853,0.420221,0.596875,0.268382,0.44183,0.711111,0.297794,0.43624,0.598776,0.0992647,0.470588,0.171875,0.0588235,0.235294,0.09375,0.00735294,0,0,0.220588,0.635124,0.509058,0.227941,0.465835,0.734059,0.191176,0.738562,0.645833,flood
0.143599,0.718137,0.484069,0.134083,0.714636,0.527661,0.0683391,0.0272331,0.218682,0.0683391,0.389706,0.338235,0.191176,0.321405,0.368954,0.139273,0.152537,0.215542,0.0778547,0,0,0.0640138,0.706699,0.400327,0.116782,0.429359,0.216696,flood
0.195055,0.627991,0.413889,0.167582,0.347612,0.805836,0.0989011,0.308547,0.519841,0.225275,0,0,0.178571,0.478972,0.40092,0.119505,0.712525,0.733059,0.14011,0,0,0.133242,0.13706,0.176397,0.081044,0.328963,0.0960498,flood
0.181481,0.45679,0.177778,0.146914,0.648359,0.567761,0.164198,0.479062,0.804304,0.201235,0.503155,0.467654,0.0950617,0.321902,0.458848,0.0333333,0.73594,0.864198,0.133333,0.229167,0.309722,0.195062,0.610009,0.414484,0.130864,0.442798,0.299259,flood
0.185924,0.625,0.489305,0.111345,0.660973,0.764188,0.0378151,0.383929,0.426471,0.105042,0.394841,0.265756,0.115546,0.334669,0.367308,0.12395,0.656283,0.48445,0.139706,0.571011,0.550224,0.198529,0.665354,0.306084,0.108193,0.53254,0.181373,flood
0.212727,0.580808,0.257778,0.149091,0.653339,0.58642,0.278182,0.508822,0.713139,0.210909,0.599579,0.426519,0.136364,0.148834,0.273026,0.0345455,0.227273,0.9,0.161818,0.529545,0.32,0.205455,0.297306,0.253778,0.152727,0.422113,0.240305,flood
0.078373,0.612644,0.307439,0.126984,0.376916,0.522898,0.160218,0.28273,0.501243,0.0372024,0.846875,0.852381,0.135417,0.454018,0.622194,0.167659,0.321615,0.465608,0.116071,0.597656,0.115079,0.13244,0.328465,0.551737,0.121528,0.171244,0.50287,gas
0.0748988,0.540741,0.297999,0.107692,0.396863,0.552427,0.110121,0.437326,0.500645,0.0574899,0.713137,0.764347,0.145344,0.290084,0.486203,0.106478,0.465986,0.68491,0.18583,0.443858,0.335815,0.157085,0.335106,0.472582,0.0360324,0.205653,0.492664,gas
0.0491551,0.686874,0.687101,0.127496,0.388889,0.635047,0.0865335,0.287097,0.624339,0.00614439,0,0,0.152074,0.391129,0.42996,0.184844,0.261694,0.423214,0.187916,0.478251,0.604533,0.166923,0.521889,0.420588,0.0430108,0.185484,0.142101,gas
0.0993548,0.624837,0.37339,0.18129,0.343588,0.46392,0.132903,0.256784,0.695926,0.0948387,0.633024,0.676003,0.127097,0.404271,0.495688,0.236129,0.285161,0.500215,0.215484,0.60867,0.572135,0.208387,0.419372,0.425302,0.0541935,0.191398,0.850333,gas
0.0953437,0.557438,0.348023,0.189024,0.486377,0.703271,0.00443459,0,0,0.145787,0.664079,0.691591,0.176829,0.271421,0.352753,0.0232816,0,0,0.16796,0.61195,0.369443,0.108647,0.349621,0.182547,0.0997783,0.484217,0.443428,gas
0.118182,0.349242,0.311488,0.148052,0.446059,0.350469,0.141558,0.298751,0.325278,0.0987013,0.6948,0.410441,0.114286,0.324811,0.37306,0.140909,0.5173,0.490023,0.107143,0.621478,0.346403,0.137013,0.231273,0.531785,0.0649351,0.512879,0.230623,gas
0.123162,0.439174,0.529674,0.114583,0.486754,0.668809,0.145833,0.40158,0.627654,0.0827206,0.594651,0.506799,0.110294,0.391984,0.309632,0.0802696,0.84375,0.215686,0.09375,0.674826,0.352941,0.129902,0.282546,0.524347,0.0876225,0.60178,0.4888,gas
0.171165,0.590056,0.369466,0.146307,0.667158,0.503835,0.104403,0.367222,0.630255,0.0795455,0.543561,0.183594,0.101562,0.193146,0.55248,0.106534,0.718108,0.415867,0.0866477,0.386375,0.281498,0.0539773,0.360227,0.131337,0.105824,0.462012,0.542632,gas
0.0857843,0.373061,0.698415,0.117034,0.426975,0.341975,0.110294,0.220701,0.361485,0.0765931,0.832413,0.344066,0.137868,0.326412,0.331732,0.101716,0.743546,0.174539,0.140931,0.639493,0.307941,0.0882353,0.197917,0.514706,0.0735294,0.296612,0.376263,gas
0.115891,0.436532,0.474104,0.0723684,0.273788,0.579378,0.0814777,0.228632,0.60992,0.0845142,0.187312,0.83653,0.114372,0.308783,0.668327,0.120445,0.706796,0.448017,0.0612348,0.52777,0.188627,0.0531377,0.553571,0.213346,0.103239,0.278164,0.419063,gas
0.186391,0.691319,0.401948,0.0389546,0.151811,0.195971,0.0581854,0.0876068,0.482906,0.188363,0.443631,0.374075,0.119329,0.734599,0.412338,0.140039,0.520883,0.249092,0.0872781,0.446581,0.278846,0.107002,0.281013,0.579899,0.0586785,0.612298,0.296652,gas
0.117874,0.598589,0.556844,0.0574879,0.374074,0.438406,0.109179,0.221484,0.359479,0.159903,0.29686,0.391202,0.111111,0.45641,0.39948,0.149275,0.625123,0.541667,0.0855072,0.570899,0.0938866,0.0608696,0.784967,0.349744,0.0294686,0.327778,0.173913,gas
0.134783,0.692982,0.250656,0.100966,0.492299,0.118341,0.111594,0.667372,0.310617,0.113043,0.598591,0.769537,0.0980676,0.491631,0.374788,0.120773,0.426205,0.663072,0.00628019,0.923457,0.0386473,0.0850242,0.147527,0.486495,0.0748792,0.546491,0.293288,gas
0.124661,0.636358,0.301607,0.107498,0.36982,0.314363,0.0772358,0.523539,0.468562,0.144535,0.187238,0.435248,0.12963,0.211013,0.36459,0.112014,0.597373,0.799363,0.100271,0.789099,0.616066,0.0483288,0.294207,0.214506,0.0153568,0.867628,0.0626263,gas
0.16125,0.394511,0.12455,0.119375,0.366815,0.633175,0.134375,0.752723,0.47517,0.123125,0.570312,0.525,0.13,0.404514,0.693232,0.13,0.714844,0.39,0.094375,0.755208,0.145,0.10375,0.480431,0.644468,0.07125,0.427083,0.23,gas
0.0595341,0.440498,0.352908,0.108714,0.354283,0.475823,0.112453,0.33512,0.478695,0.0586713,0.526254,0.736842,0.100949,0.439668,0.564533,0.0667242,0.311737,0.641212,0.107276,0.675494,0.228629,0.121369,0.289284,0.437961,0.0926086,0.352448,0.286987,gas
0.0637854,0.718595,0.384769,0.108197,0.239326,0.428395,0.10462,0.838116,0.558351,0.0697466,0.67905,0.711971,0.0938897,0.363621,0.329283,0.0718331,0.315089,0.453264,0.125186,0.446969,0.216797,0.106408,0.344851,0.451152,0.0774963,0.339358,0.392265,gas
0.0676555,0.63511,0.33548,0.112933,0.255775,0.29542,0.107989,0.430693,0.457394,0.0616706,0.580432,0.617829,0.0910747,0.276593,0.37066,0.0580276,0.197262,0.832175,0.0720791,0.376319,0.246034,0.108769,0.219208,0.497842,0.0882123,0.257174,0.354916,gas
0.0810112,0.677866,0.540526,0.0729675,0.411061,0.51546,0.115484,0.410249,0.479491,0.0976731,0.653284,0.504429,0.0804367,0.625768,0.667906,0.0634875,0.172044,0.592526,0.0864694,0.675329,0.253067,0.0879058,0.441799,0.460373,0.0896294,0.279521,0.644219,gas
0.0674556,0.701529,0.458586,0.0740828,0.567269,0.281505,0.0695858,0.680769,0.356795,0.0655621,0.555786,0.706308,0.0527811,0.178232,0.584579,0.064142,0.461911,0.579645,0.0650888,0.639997,0.246088,0.0636686,0.358879,0.440403,0.0695858,0.497469,0.566409,gas
0.0978408,0.70625,0.459186,0.186235,0.501657,0.502803,0.0850202,0.357809,0.308524,0.159919,0.320482,0.283507,0.115385,0.500496,0.470297,0.205803,0.694801,0.159194,0,0,0,0.165317,0,0,0.0587045,0.519231,0.300752,gas
0.209302,0.377103,0.326428,0.0753809,0.422414,0.313953,0.052927,0.17921,0.273656,0.156375,0.217114,0.330547,0.148356,0.62484,0.280792,0.207698,0.679774,0.616538,0.0400962,0.885057,0.849612,0.0994387,0.155172,0.325581,0.126704,0.36486,0.518715,gas
0.213347,0.346209,0.268689,0.0455005,0.342995,0.354005,0.204247,0.441233,0.590806,0.146613,0.831522,0.34593,0.190091,0.520273,0.329916,0.125379,0.388567,0.6118,0.151668,0.445652,0.0232558,0.0091001,0,0,0.137513,0.612319,0.670543,gas
0.195238,0.748541,0.446129,0.0390476,0,0,0.185714,0.48,0.64292,0.19619,0.277153,0.325316,0.0847619,0.325037,0.756261,0.154286,0,0,0.0495238,0.418519,0.352734,0.104762,0.173333,0.331349,0.16,0.497692,0.635455,gas
0.100146,0.226046,0.25276,0.109649,0.104466,0.311448,0.125731,0.244754,0.427974,0.116228,0.811345,0.449461,0.108187,0.83208,0.892526,0.141082,0.715414,0.197354,0,0,0,0.111842,0.737517,0.567664,0.113304,0.825946,0.756823,gas
0.132435,0.103292,0.402694,0.181818,0.385789,0.505365,0.0246914,0.0954733,0.598653,0.140292,0.430193,0.450088,0.144781,0.324027,0.536827,0.249158,0.264257,0.506126,0.0381594,0.895062,0.646465,0.167228,0.27284,0.409217,0.142536,0.231367,0.227647,gas
0.148649,0.519881,0.501621,0.120656,0.348112,0.493942,0.111969,0.349504,0.532508,0.19112,0.349432,0.170045,0.190154,0.583636,0.429318,0.161197,0.512457,0.333333,0.0897683,0.455357,0.324324,0.165058,0.225676,0.687576,0.0984556,0.5625,0.181757,gas
0.150588,0.342029,0.353351,0.121176,0.515556,0.565359,0.102353,0.575333,0.636275,0.0917647,0.556667,0.132353,0.216471,0.410649,0.356167,0.187059,0.418307,0.453434,0.0223529,0,0,0.194118,0.373333,0.503994,0.203529,0.511752,0.532161,gas
0.169415,0.150369,0.326102,0.208396,0.312052,0.25856,0.146927,0.630435,0.344828,0.137931,0.574879,0.227826,0.278861,0.254403,0.321149,0.17991,0.387578,0.598029,0.134933,0.714047,0.515031,0.196402,0.371041,0.354832,0.232384,0.280998,0.272989,gas
0.153017,0.196495,0.427458,0.15194,0.38465,0.248148,0.144397,0.136574,0.540376,0.125,0.685757,0.229885,0.161638,0.461449,0.351851,0.15625,0.415736,0.176098,0.108836,0.731447,0.437157,0.135776,0.415179,0.473921,0.155172,0.477555,0.490969,gas
0.171171,0.290833,0.385811,0.0927928,0.393951,0.711511,0.107207,0.284392,0.779958,0.090991,0.244444,0.0810811,0.243243,0.335735,0.224313,0.12973,0.768827,0.149149,0.0738739,0.818357,0.676263,0.17027,0.254982,0.329115,0.118919,0.35463,0.353854,gas
0.116379,0.132375,0.499777,0.217672,0.537712,0.500422,0.141164,0.112069,0.84375,0.112069,0.681035,0.356771,0.204741,0.586617,0.372371,0.174569,0.518582,0.101736,0.125,0.888752,0.651042,0.105603,0.336207,0.701389,0.113147,0.472906,0.529762,gas
0.228935,0.611196,0.43749,0.0620032,0.0319535,0.288956,0.115262,0.145845,0.509738,0.143084,0.809919,0.436607,0.139905,0.189477,0.258035,0.146264,0.639259,0.315356,0.100159,0.472222,0.269269,0.108903,0.10049,0.346096,0.107313,0.59232,0.582797,gas
0.0952381,0.248066,0.512557,0.12218,0.445649,0.593168,0.0902256,0.200982,0.658685,0.156642,0.517451,0.397736,0.149123,0.374288,0.397463,0.14599,0.648814,0.470767,0.172932,0.713797,0.415019,0.0645363,0.451277,0.491471,0.0689223,0.217184,0.221197,gas
0.165657,0.40327,0.412236,0.172727,0.522955,0.280624,0.0626263,0.17328,0.844517,0.210101,0.720196,0.376221,0.171717,0.57963,0.536448,0.172727,0.672862,0.405057,0.119192,0.836667,0.843434,0.140404,0.583165,0.344965,0.117172,0.292172,0.360882,gas
0.0831395,0.259401,0.46037,0.123256,0.636967,0.390103,0.104651,0.479485,0.590896,0.0947674,0.508354,0.51716,0.112791,0.509342,0.347835,0.0813953,0.690862,0.660669,0.0918605,0.569413,0.274973,0.0610465,0.415921,0.379327,0.12093,0.285908,0.377054,gas
0.141353,0.508469,0.302574,0.105263,0.842314,0.617321,0.114286,0.352632,0.582302,0.114286,0.386963,0.55676,0.117293,0.545991,0.326999,0.105263,0.684211,0.378503,0.131579,0.441011,0.554752,0.104511,0.315097,0.25533,0.0864662,0.719865,0.363946,gas
0.134259,0.641061,0.437226,0.098545,0.723214,0.502186,0.0892857,0.459788,0.492284,0.10119,0.420419,0.329729,0.103836,0.453781,0.541495,0.0886243,0.443661,0.342126,0.121693,0.460928,0.573124,0.108466,0.449014,0.481236,0.0681217,0.474708,0.217629,gas
0.139498,0.377417,0.154779,0.13558,0.761368,0.356663,0.110502,0.472441,0.548187,0.0909091,0.519912,0.518164,0.108934,0.318242,0.325621,0.0869906,0.639099,0.783269,0.10815,0.467699,0.662188,0.12931,0.306799,0.499787,0.125392,0.565449,0.602541,gas
0.120507,0.487474,0.188211,0.107822,0.541589,0.568026,0.11346,0.587977,0.520324,0.0993658,0.385985,0.34523,0.110641,0.474284,0.420681,0.0930233,0.555908,0.53038,0.123326,0.373264,0.512156,0.098661,0.444376,0.442173,0.122622,0.487374,0.65502,gas
0.134545,0.716675,0.411143,0.0645455,0.779455,0.538908,0.0895455,0.444618,0.48064,0.109091,0.482396,0.396049,0.110455,0.49748,0.43784,0.117727,0.618376,0.29429,0.0813636,0.510417,0.595455,0.0886364,0.535615,0.635678,0.0845455,0.529487,0.395338,gas
0.146341,0.588123,0.530169,0.117209,0.691239,0.501452,0.0596206,0.0347222,0.252033,0.154472,0.375035,0.464939,0.143631,0.424356,0.318571,0.168699,0.47428,0.492773,0.101626,0.70544,0.615346,0.0657182,0.76713,0.304065,0.0948509,0.680093,0.266667,gas
0.139885,0.735069,0.452152,0.120516,0.349703,0.715866,0.0810617,0.563235,0.348476,0.197274,0.524574,0.48468,0.142037,0.780408,0.440875,0.123386,0.500724,0.26206,0.0817791,0.640974,0.403701,0.104017,0.311765,0.236275,0.110473,0.546569,0.49187,gas
0.163912,0.42184,0.573278,0.088843,0.826802,0.600052,0.151515,0.355359,0.41009,0.167355,0.632756,0.521104,0.140496,0.621236,0.48021,0.119146,0.68984,0.479278,0.11708,0.573553,0.410293,0.0702479,0.49697,0.334848,0.0922865,0.656566,0.717172,gas
0.122481,0.664299,0.40038,0.106977,0.300658,0.353187,0.0919897,0.835271,0.677778,0.116279,0.238227,0.317878,0.142636,0.429103,0.425114,0.111628,0.605373,0.495666,0.0692506,0.492248,0.411934,0.0444444,0.464496,0.194667,0.102842,0.645349,0.547222,gas
0.0959168,0.253139,0.51966,0.0866718,0.528596,0.262676,0.0843606,0.34278,0.337031,0.0446841,0.580988,0.109295,0.134438,0.0995796,0.182315,0.0885978,0,0,0,0,0,0.184515,0,0,0.096302,0,0,gas
0.11666,0.404097,0.381186,0.094167,0.304026,0.412181,0.112085,0.513291,0.435611,0.0697674,0.52574,0.208295,0.135722,0.0581395,0.268215,0.0857796,0.348837,0.393443,0.00152497,0,0,0.136866,0.613953,0.585738,0.162409,0.260207,0.616473,gas
0.133266,0.341936,0.29809,0.11471,0.812351,0.36494,0.0843455,0.420473,0.197643,0.0748988,0.798077,0.553606,0.082996,0.578671,0.255981,0.0711876,0.430449,0.938012,0.0914305,0.658769,0.78343,0.118084,0.236586,0.310625,0.0792848,0.831608,0.58894,gas
0.0810622,0.486422,0.521943,0.129979,0.606116,0.493691,0.132075,0.401184,0.173943,0.0821104,0.703544,0.434323,0.0828092,0.753086,0.290309,0.0796646,0.674691,0.540977,0.0953878,0.338277,0.340287,0.148847,0.483041,0.534404,0.100978,0.551505,0.653302,gas
0.0528877,0.426812,0.673466,0.113238,0.581166,0.516432,0.113887,0.376114,0.262112,0.0574302,0.820652,0.720149,0.131733,0.293665,0.27062,0.0960415,0.634755,0.561137,0.0548345,0.824731,0.391887,0.158014,0.398765,0.663074,0.0950681,0.603557,0.629138,gas
0.114779,0.691168,0.452995,0.141785,0.712056,0.470432,0.12078,0.851813,0.684859,0.104276,0.505708,0.456676,0.0945236,0.457373,0.53893,0.084021,0.786181,0.438239,0.138785,0.140688,0.477232,0.116279,0.213314,0.407609,0.100525,0.670871,0.750081,gas
0.136434,0.685591,0.38646,0.130233,0.574086,0.167698,0.144961,0.618871,0.379309,0.0968992,0.40696,0.652246,0.096124,0.361038,0.549294,0.0860465,0.310795,0.367695,0.0790698,0.228226,0.479739,0.103876,0.421315,0.440236,0.0736434,0.662513,0.326367,gas
0.130876,0.280877,0.120803,0.193548,0.40855,0.361437,0.148387,0.770563,0.477517,0.114286,0.629654,0.469746,0.114286,0.59648,0.305633,0.105069,0.442857,0.388441,0.157604,0.391765,0.640019,0.075576,0.506793,0.298331,0.121659,0.62575,0.49781,gas
0.162963,0.647051,0.305046,0.119444,0.397815,0.287102,0.127778,0.413942,0.378285,0.0898148,0.495004,0.259273,0.0796296,0.18125,0.154321,0.0935185,0.547917,0.646296,0.103704,0.467358,0.528413,0.12037,0.563795,0.672453,0.132407,0.488194,0.627984,gas
0.148955,0.616026,0.446176,0.12108,0.524797,0.379762,0.105401,0.516886,0.573718,0.0888502,0.489973,0.230258,0.0618467,0.643293,0.205357,0.075784,0.569919,0.304989,0.0914634,0.502502,0.194826,0.0531359,0.619241,0.105159,0.107143,0.584697,0.692238,gas
0.108859,0.315747,0.559669,0.102853,0.60073,0.279552,0.102853,0.16399,0.330096,0.0735736,0.554167,0.145946,0.138138,0.468562,0.383147,0.150901,0.42607,0.474651,0.144144,0,0,0.102102,0.46918,0.694938,0.162162,0.265523,0.405052,gas
0.121989,0.476793,0.492922,0.160839,0.371752,0.449351,0.114219,0.456285,0.577232,0.0986791,0.437198,0.24935,0.0940171,0.531298,0.330459,0.213675,0.320651,0.462298,0.135198,0,0,0.181041,0.269676,0.691477,0.111888,0.374336,0.290662,gas
0.2079,0.350771,0.403176,0.0748441,0.105235,0.336712,0.132017,0.247053,0.4307,0.16736,0.500253,0.254382,0.176715,0.668896,0.418723,0.14553,0.221154,0.351351,0.114345,0.735577,0.686937,0.102911,0.530769,0.589189,0.128898,0.685636,0.690924,gas
0.126531,0.380071,0.319577,0.158163,0.503867,0.37288,0.146939,0.571023,0.645942,0.108163,0.354451,0.216563,0.0989796,0.44693,0.387354,0.268367,0.231818,0.131954,0.0377551,0.910714,0.8,0.15,0.29,0.511238,0.197959,0.21994,0.520952,gas
0.107831,0.319048,0.360025,0.115533,0.308352,0.497285,0.120668,0.500563,0.527024,0.151476,0.490926,0.402021,0.107831,0.837979,0.447368,0.102696,0.743902,0.729167,0.101412,0.823035,0.566082,0.093068,0.608818,0.428475,0.108472,0.597561,0.473684,gas
0.137746,0.461396,0.484023,0.149672,0.454882,0.420188,0.0858676,0.298314,0.691128,0.0411449,0.838557,0.110896,0.17412,0.37889,0.159272,0.116279,0.748433,0.152196,0.0566488,0,0,0.124627,0.715812,0.501034,0.101968,0.461538,0.573643,gas
0.107778,0.609041,0.118261,0.132778,0.285654,0.26118,0.11,0.204739,0.453308,0.103889,0.568243,0.504971,0.148333,0.574796,0.4497,0.13,0.484337,0.336971,0.0844444,0.632143,0.344974,0.101667,0.437434,0.370958,0.108333,0.24537,0.341481,gas
0.0863971,0.479926,0.359314,0.216912,0.390076,0.322059,0.117034,0.429688,0.56595,0.145221,0.712759,0.74925,0.148284,0.276476,0.292316,0.13848,0.424237,0.639688,0.223039,0.310101,0.242696,0.0992647,0.804878,0.347432,0.0618873,0.316341,0.802175,gas
0.100116,0.403259,0.484414,0.185185,0.460569,0.414125,0.0711806,0.189435,0.385607,0.12037,0.343997,0.51211,0.16088,0.709298,0.302222,0.144097,0.401096,0.372423,0.109375,0.482253,0.357253,0.0804398,0.492521,0.406517,0.127315,0.421349,0.400223,gas
0.190476,0.533645,0.379892,0.147362,0.818018,0.324603,0.032175,0.216216,0.0892857,0.140927,0.708234,0.203707,0.220077,0.478399,0.316544,0.140927,0.404541,0.591654,0.0888031,0.614702,0.332873,0.149292,0.437516,0.326058,0.135779,0.246957,0.185533,gas
0.0816327,0.338721,0.0646786,0.0859819,0.509381,0.372579,0.0856474,0.367197,0.324505,0.100368,0.755026,0.355738,0.127467,0.304213,0.0863292,0.119438,0.389144,0.364128,0.0746069,0.664541,0.813388,0.0438274,0.552964,0.591725,0.0729341,0.341837,0.45082,gas
0.0685099,0.545219,0.327359,0.0814779,0.585903,0.83592,0.0763396,0.465875,0.833981,0.0462442,0.475167,0.265064,0.0763396,0.354358,0.309171,0.138977,0.347129,0.503476,0.0482016,0,0,0.0753609,0.561309,0.357837,0.0675312,0.760595,0.860586,gas
0.0862671,0.389037,0.28919,0.0634238,0.226543,0.263083,0.0857296,0.447569,0.315878,0.119592,0.474422,0.291715,0.0983607,0.62393,0.381383,0.067455,0.757748,0.762393,0.0628863,0.801952,0.735597,0.0416555,0.378264,0.516393,0.0671862,0.776563,0.625987,gas
