%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
133.5,4,0.607212,0.386574,82,2,0.455931,0.446303,0,10,0.0841131,0.620539,3,13,0.223303,0.177627,543,6,0.666961,0.502873,25.5,17,0.308188,0.222941,0,10,0.903509,0.709596,63,4,0.470116,0.31454,0,1561,0.456622,0.430218,gas
10,8,0.256786,0.788301,42,3,0.383329,0.657564,28.5,14,0.317441,0.722323,0,4,0.608108,0.0406977,30,8,0.563121,0.305225,40.5,7,0.516293,0.331573,66,2,0.82973,0.614535,5.5,5,0.264787,0.214077,64,14,0.288697,0.341712,gas
13,6,0.450689,0.196382,5,17,0.367785,0.276288,18,14,0.383517,0.327008,0,15,0.560737,0.58505,0,1,0.158828,0.534468,0,40,0.298611,0.461278,65.5,1020,0.310494,0.35675,0,4,0.501019,0.445632,4.5,1044,0.219118,0.653093,gas
0,16,0.226339,0.540923,12.5,7,0.527337,0.387966,13.5,91,0.826249,0.600528,0,6,0.765972,0.248872,-1,4,0.495039,0.467152,-1,7,0.467361,0.53988,33.5,22,0.4433,0.531106,0,5,0.1125,0.473307,18,1196,0.181865,0.473115,gas
20.5,21,0.541136,0.377994,20,41,0.647415,0.488039,21,873,0.743893,0.534314,-1,4,0.417669,0.452874,-1,3,0.284884,0.0866667,-1,3,0.636807,0.184198,5.5,33,0.233874,0.720404,55.5,19,0.596452,0.169231,79.5,985,0.600318,0.513607,gas
0,9,0.608721,0.267742,22.5,3,0.620767,0.322037,13.5,11,0.290394,0.532891,0,5,0.5021,0.287634,-1,1275,0.578811,0.286738,0,1305,0.588831,0.568678,0,15,0.570137,0.217614,58,1277,0.57416,0.514337,12,5,0.355613,0.475825,gas
73.5,6,0.780878,0.329409,43.5,24,0.571645,0.492601,22.5,7,0.482305,0.451002,6.5,6,0.178571,0.158333,-1,12,0.354875,0.372222,27.5,2,0.423512,0.405694,29.5,1202,0.420142,0.41218,68.5,9,0.420737,0.320065,26,1182,0.488121,0.574932,gas
87.5,13,0.728567,0.256216,1,14,0.653504,0.574283,78.5,1539,0.580923,0.750205,2,11,0.232955,0.496555,0,1578,0.469234,0.201401,0,1555,0.565341,0.172297,0,13,0.250428,0.222474,106.5,1479,0.59663,0.441605,238,1401,0.292542,0.446177,gas
114,11,0.549577,0.754902,119,9,0.290924,0.396129,11,4,0.406926,0.43956,0,4,0.659091,0.379487,0,7,0.527778,0.487179,-1,4,0,0,1,5,0.628788,0.690422,3.5,1060,0.609848,0.443657,-1,14,0.763621,0.59583,gas
33.5,30,0.443986,0.32621,36.5,18,0.796691,0.58067,0,26,0.308333,0.760417,-1,4,0,0,-1,25,0.645833,0.216146,14.5,4,0.604167,0.0703125,0,7,0.902778,0.753125,0,15,0.523886,0.635583,15.5,48,0.715668,0.616748,gas
25,3,0.562056,0.42076,88.5,1209,0.532051,0.525128,0,18,0.165934,0.529487,-1,27,0,0,-1,47,0,0,-1,1322,0,0,15.5,70,0.658687,0.483862,15,17,0.644365,0.403577,39.5,11,0.538133,0.712114,gas
18.5,13,0.395967,0.332015,0.5,3,0.538722,0.621775,14.5,4,0.522544,0.432099,0,9,0.644746,0.306349,-1,941,0.744565,0.311508,-1,5,0,0,0,14,0.68204,0.47314,0,4,0.376668,0.366717,11,37,0.654147,0.556163,gas
112,10,0.172744,0.495166,16,7,0.455153,0.324161,70,19,0.182861,0.844092,0,5,0.780488,0.085,12,1884,0.290613,0.360076,27.5,17,0.505277,0.155622,0,4,0,0,46,7,0.161654,0.320702,18,8,0.376016,0.29375,gas
64.5,6,0.300972,0.359625,445,8,0.504769,0.391702,73.5,10,0.330875,0.72298,0,8,0.323961,0.110507,21,13,0.478898,0.352536,87,8,0.405302,0.241032,0,1,0.921986,0.651139,23.5,4,0.345693,0.281793,69,24,0.465233,0.503859,gas
44.5,11,0.213214,0.523497,403,6,0.377497,0.549785,36,9,0.398667,0.329014,65.5,8,0.694213,0.397156,19.5,9,0.438127,0.104722,15,8,0.401042,0.378695,4,5,0.491597,0.557053,6,2,0.457375,0.711932,0,13,0.321779,0.310872,gas
81,11,0.542,0.525391,130.5,2,0.379794,0.389366,133.5,4,0.388302,0.543876,0,9,0.597875,0.180473,597.5,19,0.570266,0.423133,39,18,0.259291,0.27532,0,4,0.8825,0.370513,82,8,0.288626,0.264284,0.5,28,0.375,0.429006,gas
508,21,0.384098,0.426911,350.5,3,0.435542,0.351649,97,5,0.310629,0.45101,6,7,0.71203,0.193247,491,24,0.519632,0.492677,53.5,12,0.462898,0.310401,0,5,0.761278,0.422619,222,4,0.483201,0.432363,58,12,0.257184,0.251397,gas
0,3,0.31746,0.752137,32.5,9,0.5097,0.661254,0,246,0.665224,0.477855,30.5,4,0.569986,0.289044,0,215,0.559524,0.5,0,250,0.345238,0.307692,-1,2,0.275132,0.65812,-1,3,0.428571,0.128205,-1,2,0,0,gas
-1,4,0.190476,0.749206,0,3,0.429762,0.584127,7,2,0.66,0.673333,8,15,0.558434,0.428215,0,4,0.2625,0.0666667,0,4,0.7625,0.277778,-1,14,0.415278,0.505556,-1,2,0,0,-1,2,0.775,0.266667,gas
0,5,0.405866,0.505132,18.5,10,0.462499,0.304078,0,9,0.210559,0.277143,0,3,0.679348,0.376389,-1,2,0.207126,0.296296,-1,12,0.184783,0.216667,0,13,0.606143,0.291414,0,2,0.505636,0.269136,0,33,0.411111,0.536296,gas
0,7,0.651515,0.785714,-1,4,0.20202,0.277778,0,2,0.662121,0.679365,0,22,0.818182,0.428571,0,5,0.762121,0.197619,0,7,0.859849,0.402381,-1,4,0.808081,0.194444,-1,287,0.796005,0.392641,-1,4,0.818182,0.589286,gas
0,10,0.316138,0.438672,-1,6,0.18287,0.694444,-1,2,0.5625,0.727273,0,1,0.760101,0.602617,0,5,0.539412,0.553916,0,235,0.6875,0.386364,0,4,0.638492,0.386147,0,20,0.557292,0.528409,0,4,0.822917,0.636364,gas
408.5,8,0.388541,0.483482,67,6,0.625571,0.481206,27.5,5,0.449061,0.445066,-1,6,0,0,38.5,6,0.444746,0.258362,0,2687,0.67625,0.357576,-1,2,0,0,21.5,58,0.461307,0.40702,80.5,47,0.339051,0.305548,gas
368,11,0.411358,0.518853,484.5,9,0.401429,0.324953,2.5,6,0.186692,0.617732,0,6,0.575852,0.132812,67.5,28,0.530348,0.258776,98,6,0.376344,0.359631,0,3,0.943182,0.625,67,4,0.505615,0.275453,64,11,0.409331,0.151565,gas
232.5,4,0.249107,0.569161,86,8,0.374543,0.228851,84.5,13,0.173524,0.504165,0,8,0.581459,0.106349,243.5,13,0.360863,0.343763,32,20,0.407548,0.434301,4.5,6,0.882524,0.715495,4,26,0.324704,0.291343,98,4,0.499683,0.265818,gas
41.5,4,0.366165,0.360606,262.5,12,0.409225,0.25924,129.5,2,0.359951,0.419192,1,8,0.212619,0.145228,213,22,0.470189,0.425456,67,14,0.245258,0.306558,0,3,0.885636,0.571059,94,16,0.392442,0.221922,3.5,1470,0.348134,0.43134,gas
101.5,1,0.289298,0.597022,41.5,3,0.355782,0.552588,0.5,11,0.116039,0.687675,291,2,0.66925,0.504908,4.5,1608,0.28371,0.466454,96.5,2,0.584272,0.490455,9.5,6,0.339286,0.145777,437.5,2,0.319484,0.352454,0,19,0.13499,0.103861,gas
-1,5,0,0,0,3,0.420833,0.461538,94.5,1511,0.401262,0.304299,4,124,0.400028,0.216924,259.5,6,0.275023,0.314753,12.5,5,0.384259,0.587179,18.5,1399,0.480114,0.494171,0,3,0.298395,0.265527,4,16,0.836111,0.165598,injury
0,1493,0.386748,0.50051,22,16,0.598063,0.632784,16.5,24,0.389169,0.749134,2,2,0.401977,0.53718,22,42,0.0430455,0.308303,0,39,0.258475,0.416667,2,2,0.461187,0.172197,0,5,0.64089,0.176282,7.5,3,0.696459,0.384345,injury
80,4,0.463624,0.769547,0,6,0.293651,0.537037,123,2,0.730167,0.446695,0,26,0.457678,0.401568,312,4,0.304296,0.390065,43.5,1,0.399018,0.407859,40,1395,0.397966,0.485366,0,1,0.353175,0.1893,0,3,0.702691,0.264513,injury
-1,11,0.261574,0.771852,0,3,0.297414,0.393333,22.5,1354,0.624682,0.489407,0,33,0.358576,0.190796,296,7,0.409016,0.3295,113,11,0.547731,0.491623,69,1350,0.389847,0.580532,0,4,0.435345,0.477778,0,3,0.798484,0.312057,injury
143.5,1,0.254426,0.559491,-1,9,0.538136,0.552083,0,1379,0.58252,0.548243,390,13,0.435829,0.442885,68.5,9,0.489158,0.403968,108,7,0.368806,0.420779,3.5,14,0.324859,0.116898,0,9,0.542373,0.527778,0,13,0.698387,0.434123,injury
-1,11,0.342011,0.494974,0,25,0.378333,0.675,0,18,0.435471,0.472181,49.5,30,0.534493,0.558612,72.5,24,0.450833,0.416667,7,5,0.387124,0.416667,-1,12,0.3,0.075,-1,3,0,0,-1,5,0.802222,0.106944,injury
-1,1,0,0,-1,2,0,0,0,5,0.356522,0.513158,-1,844,0.626881,0.316374,40.5,5,0.596014,0.425439,72,25,0.165459,0.54386,18,15,0.595482,0.540764,-1,3,0,0,0,6,0.545262,0.421053,injury
-1,1,0,0,-1,1,0,0,-1,6,0.216405,0.566159,27.5,3,0.536879,0.325,31.5,3,0.693876,0.398135,0,20,0.199917,0.675,2,5,0.428311,0.503947,-1,2,0,0,-1,10,0.579787,0.232738,injury
-1,2,0,0,-1,2,0,0,0,7,0.314446,0.524763,32,5,0.30093,0.370862,286.5,3,0.503619,0.546443,7,3,0.211881,0.34783,1.5,1118,0.328975,0.37231,-1,3,0.229885,0.31746,-1,13,0.661178,0.403811,injury
-1,9,0,0,-1,2,0.0787879,0.908046,0,7,0.561846,0.532687,175,1569,0.32237,0.341241,195,2,0.233939,0.544201,93.5,3,0.165608,0.316092,0.5,30,0.291276,0.196854,-1,3,0.121818,0.204598,0,4,0.651365,0.438952,injury
60,15,0.590436,0.688901,0,1350,0.395125,0.603175,0,14,0.518895,0.503253,62.5,4,0.461834,0.317834,29,11,0.191232,0.433333,119.5,8,0.127664,0.285119,65,52,0.438662,0.215595,42,6,0.335115,0.864513,0,10,0.471283,0.197959,injury
0,3,0.250588,0.540441,46,13,0.174348,0.556434,0,7,0.682381,0.479167,120.5,7,0.383111,0.602315,95,9,0.356815,0.570098,0,1176,0.236472,0.31713,3,10,0.46375,0.09375,8,3,0.523704,0.332562,22.5,10,0.334094,0.462577,injury
0,2,0,0,0,3,0.319019,0.427656,0,12,0.402976,0.473558,176.5,8,0.53051,0.348762,254.5,6,0.37723,0.551038,312,15,0.134508,0.512618,17.5,1218,0.479938,0.304962,53,12,0.274182,0.750801,17,6,0.40312,0.328249,injury
0,12,0.309697,0.748611,0,2,0.0590909,0.652778,0,10,0.558821,0.494482,0,7,0.491371,0.311177,495.5,16,0.101894,0.720486,31.5,10,0.206504,0.480098,1.5,8,0.427795,0.180276,0,1,0.209596,0.678241,2,6,0.503083,0.467745,injury
-1,3,0,0,0,3,0.150909,0.586667,31.5,1,0.517733,0.551358,61.5,1,0.306674,0.64631,69,7,0.167803,0.4925,109.5,7,0.252621,0.524897,83.5,12,0.296247,0.466595,5,2,0.257071,0.864444,78,8,0.567532,0.460952,injury
0,2,0.24697,0.483333,-1,1,0,0,0,2,0.528451,0.480041,25.5,13,0.356061,0.460648,12,11,0.278535,0.302778,0,10,0.136364,0.222222,-1,4,0,0,-1,1,0,0,0,4,0.507576,0.41358,injury
-1,3,0,0,-1,1,0,0,0,3,0.455556,0.489352,24,2,0.0483871,0.0625,37.5,10,0.243728,0.450926,36.5,9,0.160778,0.289352,8,13,0.603226,0.272531,-1,2,0,0,0,13,0.676302,0.417102,injury
-1,2,0,0,-1,2,0.269841,0.766667,0,5,0.370671,0.412879,0,6,0.107143,0.3,0,2,0.141865,0.211111,0,5,0.12619,0.336667,8.5,210,0.442411,0.356667,-1,4,0,0,-1,13,0.607143,0.275,injury
-1,6,0.143678,0.69697,-1,2,0,0,-1,2,0.46798,0.461039,-1,6,0,0,79,9,0.399425,0.330303,0,2,0.356322,0.734849,18,31,0.468473,0.380952,-1,2,0,0,-1,6,0.729885,0.181818,injury
37,10,0.632857,0.455844,0,2,0.470635,0.593939,0,7,0.659444,0.545455,0,17,0.150694,0.102273,3.5,4,0.335714,0.34632,42,4,0.191152,0.425365,54.5,5,0.308333,0.45202,-1,4,0,0,0,8,0.594444,0.392857,injury
52.5,3,0.193584,0.678268,0,3,0.383803,0.0539216,34.5,2277,0.769014,0.692647,1185,1,0.438263,0.403725,321.5,5,0.336351,0.344398,1.5,7,0.52422,0.415024,2.5,11,0.332413,0.227045,0,6,0.501761,0.672181,4,8,0.773554,0.452789,injury
43,10,0.26905,0.613537,0,10,0.336357,0.497494,0,11,0.63839,0.499972,68,12,0.255135,0.289612,523.5,3,0.217372,0.436404,2.5,20,0.143002,0.330363,5,18,0.288976,0.167525,0,18,0.36901,0.575689,0,8,0.674281,0.310013,injury
16.5,7,0.376736,0.584259,-1,2,0,0,0,1,0.813988,0.551111,0.5,200,0.267159,0.20678,525.5,11,0.140104,0.319167,58.5,9,0.63273,0.454938,156,2,0.415658,0.301528,0,2,0.176107,0.163426,0,2,0.821891,0.427273,injury
23,1915,0.659223,0.748481,0,3,0.40942,0.809524,70.5,10,0.77515,0.323517,80,55,0.138762,0.251168,847,22,0.201953,0.580693,49.5,12,0.662518,0.442783,97.5,28,0.500822,0.335352,0,5,0.44686,0.490079,0,11,0.754787,0.493402,injury
108,10,0.421971,0.743023,-1,2,0,0,151.5,6,0.51286,0.341026,27,9,0.598714,0.47346,417,5,0.359266,0.439722,123.5,6,0.365799,0.483448,32,18,0.341926,0.229321,0,3,0.440298,0.477778,0,5,0.729992,0.498767,injury
-1,9,0.284946,0.830409,0,1,0.66129,0.719298,0,2,0.52491,0.492238,11,47,0.652751,0.28999,108,3,0.703021,0.216708,48.5,1,0.474671,0.34866,15,21,0.415771,0.459607,47.5,4,0.764977,0.683459,0,1,0,0,injury
70,6,0.661322,0.477609,20,7,0.324219,0.471354,0,4,0.636642,0.449755,0,472,0.378819,0.274306,48,11,0.637153,0.263889,91.5,1,0.481871,0.311265,0,12,0.352431,0.169097,0,11,0.640625,0.770833,0,6,0.855587,0.42661,injury
87.5,2,0.696276,0.599289,0,6,0.0878378,0.25,68,6,0.433678,0.450637,13.5,12,0.426051,0.399479,143,9,0.125526,0.254444,0,1,0.371171,0.42,0,6,0.175676,0.0575,0,9,0.377091,0.680952,0,4,0.837838,0.13,injury
0,6,0.295238,0.422807,85,1,0.652882,0.34349,62,1,0.473586,0.513135,61,24,0.545556,0.343225,20.5,3,0.528571,0.522222,24.5,19,0.250676,0.465302,3,743,0.368103,0.171261,0,5,0.729257,0.19059,0,5,0.734145,0.492823,injury
-1,5,0,0,0,1,0.505102,0.42029,0,5,0.622041,0.471884,130,2,0.269,0.288922,195,6,0.603231,0.528563,6.5,6,0.576145,0.416565,30.5,904,0.506271,0.45237,0,4,0.673469,0.855072,-1,4,0,0,injury
-1,2,0,0,0,1,0.271739,0.813725,145.5,3,0.501563,0.472664,126.5,176,0.322442,0.231757,546.5,8,0.295894,0.443791,134,4,0.4652,0.457755,110,78,0.351908,0.646337,15,2290,0.316149,0.789496,2,9,0.884863,0.439543,injury
98,2417,0.308408,0.689726,0,11,0.339286,0.693694,0,4,0.347619,0.109797,74.5,5,0.168503,0.123037,158,4,0.339881,0.399274,1.5,7,0.770418,0.38584,18,93,0.461585,0.48744,5.5,6,0.545982,0.766329,-1,0,0,0,injury
81.5,9,0.597188,0.804954,0,7,0.574286,0.871717,0,3,0.586309,0.294192,280,108,0.486167,0.266633,313.5,19,0.362715,0.631812,36,9,0.429141,0.354708,17,37,0.447484,0.599927,119.5,21,0.324588,0.462158,0.5,5,0.901961,0.357695,injury
265,5,0.592557,0.67968,0,3,0.336055,0.798677,0,2,0.746773,0.543386,74,16,0.455556,0.211905,415.5,5,0.29981,0.587743,81.5,5,0.603124,0.486314,223,27,0.545294,0.491975,58.5,4,0.438272,0.557989,3,29,0.6133,0.151111,injury
255.5,1,0.526083,0.427309,-1,1,0.304312,0.449653,0,4,0.893872,0.513163,511.5,17,0.344981,0.282475,103,15,0.532007,0.453993,65.5,10,0.873964,0.335214,8.5,16,0.433026,0.277761,0,3,0.340741,0.555864,-1,7,0,0,injury
-1,7,0,0,-1,2,0,0,0,6,0.586957,0.717647,172,11,0.408092,0.364286,70,5,0.157101,0.478431,16.5,16,0.201836,0.485621,-1,7,0,0,-1,7,0.264734,0.40915,0,8,0.508152,0.414216,injury
48,783,0.824815,0.596296,0,7,0.112346,0.808642,26,5,0.150864,0.15,0,2,0.563892,0.598641,0,3,0.0866667,0.12963,0,4,0.2625,0.506944,3.5,9,0.411616,0.162879,-1,7,0,0,0,9,0.662626,0.405303,injury
0,1,0.393869,0.525261,0,1,0.189913,0.545679,0,1,0.371897,0.489583,0,7,0.589835,0.333333,121.5,474,0.0627463,0.241975,25.5,6,0.253132,0.357407,1,13,0.474993,0.355267,-1,2,0.165147,0.492063,-1,2,0.689759,0.458201,injury
-1,9,0.462219,0.695769,0,15,0.227211,0.444167,120.5,4,0.155077,0.554552,53.5,10,0.626417,0.414444,6.5,8,0.238435,0.315417,0,2,0.303537,0.47691,1.5,13,0.406054,0.199917,-1,5,0,0,0,8,0.648142,0.422756,injury
0,2,0.13952,0.748006,56,4,0.141804,0.520901,0,3,0.448718,0.502024,-1,5,0.477315,0.204678,15,8,0.162037,0.0994152,0,2,0.367217,0.473321,1.5,775,0.370353,0.372076,-1,10,0,0,0,8,0.70598,0.391764,injury
0,5,0.396605,0.563181,0,5,0.0416667,0.794118,0,11,0.740741,0.439017,74,4,0.504729,0.623911,276,4,0.0613426,0.30719,0,2,0.233796,0.382353,224,7,0.419503,0.62232,0,8,0.0462963,0.660131,7,689,0.533056,0.504314,injury
-1,1,0,0,-1,1,0,0,0,1075,0.734375,0.544071,38.5,27,0.271715,0.266029,79.5,5,0.172661,0.428656,251.5,8,0.401572,0.625242,28,11,0.436695,0.469575,1.5,6,0.451157,0.684259,4.5,8,0.695402,0.420977,injury
0,5,0.431915,0.869753,-1,5,0,0,71.5,5,0.663795,0.51558,30.5,18,0.565909,0.359214,68.5,3,0.169061,0.230079,15.5,4,0.154914,0.550718,37.5,13,0.569807,0.381099,93.5,12,0.507329,0.747325,10,8,0.495643,0.343739,injury
0,2,0.655864,0.861728,-1,2,0,0,0,10,0.634868,0.546053,68,12,0.362528,0.298736,115,7,0.242477,0.495139,68.5,11,0.344619,0.378058,0.5,1017,0.506881,0.467703,0,3,0.543056,0.487963,0,12,0.65606,0.324589,injury
36.5,5,0.465824,0.686996,0,2,0.403455,0.591667,51.5,4,0.532114,0.369521,0.5,7,0.503162,0.422963,18.5,1,0.233062,0.248611,4,4,0.272809,0.151852,13,15,0.374419,0.223016,0,5,0.412892,0.733333,2.5,8,0.32893,0.349653,injury
21,2,0.260544,0.739618,32,8,0.142479,0.142857,99,2,0.480915,0.427438,315,157,0.290636,0.459817,49,8,0.0631393,0.13873,7.5,13,0.392094,0.50611,0,35,0,0,0,4,0.203373,0.184524,0,4,0.793573,0.342717,injury
16,6,0.527497,0.764871,0,2,0.0953361,0.0397805,18.5,4,0.621068,0.462926,15.5,15,0.452739,0.390046,69,4,0.280144,0.17428,81,2,0.512636,0.549847,2,45,0.352675,0.17428,0,18,0.543922,0.640076,0,7,0.881687,0.471193,injury
30.5,10,0.474683,0.658503,0,1707,0.235876,0.222222,118.5,5,0.673228,0.41595,284,14,0.436994,0.294117,180,14,0.290019,0.262,43.5,19,0.609639,0.325277,3.5,16,0.252354,0.106944,7,4,0.600608,0.670655,0,2,0.459887,0.215556,injury
40,14,0.507799,0.746959,2.5,18,0.622807,0.182609,118.5,5,0.786563,0.330801,206,5,0.468655,0.393308,7.5,8,0.44577,0.197585,68,56,0.435213,0.285628,7,26,0.46733,0.44699,0,7,0.74874,0.562319,0,4,0.840852,0.447205,injury
4.5,15,0.129786,0.217261,-1,4,0.689308,0.677778,78.5,23,0.568361,0.439827,779,20,0.388866,0.656852,180.5,10,0.299314,0.171402,20.5,8,0.354614,0.52823,4,11,0.434075,0.178075,0,7,0.763522,0.377778,44.5,12,0.647449,0.306327,injury
11,5,0.424316,0.472222,-1,5,0.0797101,0.613333,0,11,0.506485,0.651522,38,4,0.378593,0.646304,60.5,3,0.108427,0.330741,73,3,0.525333,0.370038,-1,4,0,0,-1,1,0.217391,0.78,-1,8,0,0,injury
-1,8,0,0,-1,2,0.0868644,0.557018,0,4,0.68291,0.554825,-1,11,0.377119,0.394737,0,1061,0.190113,0.329825,12,2,0.406389,0.492848,1.5,894,0.428284,0.451809,-1,4,0,0,-1,7,0,0,injury
0,3,0.509191,0.862319,0,4,0,0,0,4,0.541176,0.552174,168.5,46,0.618417,0.45528,2.5,13,0.80079,0.558374,0,9,0.0367647,0.0543478,6,1402,0.361982,0.374311,-1,8,0,0,0,17,0.296405,0.291787,injury
-1,4,0,0,-1,3,0,0,0,4,0.699177,0.511846,247.5,10,0.253094,0.272466,127,4,0.0790297,0.428161,9,25,0.128991,0.175287,51.5,51,0.410475,0.530477,-1,28,0,0,18,37,0.607483,0.278474,injury
0,3,0.734146,0.809996,-1,5,0,0,0,3,0.607817,0.487351,26.5,4,0.747813,0.444723,6,1855,0,0,3,15,0.287447,0.59212,0,29,0.265258,0.136905,-1,12,0,0,0,6,0.702568,0.414241,injury
4.5,3,0.489394,0.777803,0,3,0.223404,0.816667,0,6,0.675447,0.464915,65,1,0.400306,0.378662,70.5,8,0.223956,0.451481,8.5,16,0.340317,0.44373,5,6,0.440071,0.262778,0,3,0.159574,0.466667,0,7,0.611293,0.463462,injury
0,18,0.397664,0.672544,0,13,0.297052,0.349673,39,25,0.483055,0.434403,98.5,4,0.473855,0.478364,100,18,0.686252,0.219221,60.5,1453,0.184894,0.327426,-1,2,0,0,-1,0,0,0,-1,0,0,0,injury
0,2,0.321513,0.843386,0,25,0.595998,0.184807,0,6,0.509963,0.508503,0,6,0.387068,0.208906,69.5,8,0.478062,0.452011,5,11,0.110372,0.52381,57,905,0.425946,0.522575,0,1,0.49734,0.638889,0,4,0.353737,0.401099,injury
8.5,2,0.339636,0.475968,0,9,0.290313,0.219753,0,17,0.45793,0.448383,0,13,0.418407,0.196809,301.5,6,0.371795,0.563492,36.5,11,0.112802,0.458178,1.5,10,0.421188,0.365174,0,2,0.465385,0.777778,0,11,0.192308,0.0714286,injury
76,1,0.396937,0.598507,-1,6,0,0,0,2,0.495913,0.483389,0,15,0.402614,0.423809,230.5,4,0.119036,0.386761,8.5,16,0.194444,0.306139,3,9,0.380252,0.112245,0,4,0.504902,0.331746,0,19,0.519468,0.515306,injury
65.5,6,0.486706,0.298673,5,8,0.105185,0.25463,85,620,0.67118,0.373878,-1,9,0.438667,0.195833,45.5,9,0.28,0.114583,0,4,0.352346,0.530864,18.5,5,0.415334,0.499072,-1,6,0.365,0.421875,0,2,0.578,0.203125,injury
81.5,2,0.143031,0.412369,0,2,0.19509,0.274306,0,4,0.458855,0.375,159,6,0.535757,0.542124,102,6,0.585671,0.272487,0,14,0.140683,0.654321,0,6,0.337209,0.135417,-1,2,0,0,0,8,0.465633,0.369444,injury
-1,2,0.136054,0.803509,-1,1,0,0,0,9,0.321995,0.602339,0,14,0.887755,0.671053,80.5,6,0.365079,0.161793,130,9,0.400553,0.458586,38.5,5,0.473271,0.442909,-1,23,0,0,-1,12,0,0,injury
0,11,0.0818841,0.761404,0,1,0.13587,0.798246,21,9,0.333745,0.441607,250.5,4,0.217399,0.420344,17.5,32,0.0353261,0.0789474,34,10,0.378652,0.344751,3,12,0.386473,0.128655,-1,833,0,0,-1,43,0.771739,0.419079,injury
37,7,0.261762,0.408744,0,3,0.144231,0.824561,0,924,0.271635,0.539474,0,3,0.67005,0.675634,86,13,0.0431624,0.0766082,1.5,6,0.30402,0.36723,3,10,0.3375,0.144737,-1,10,0.269345,0.756266,0,9,0.755037,0.158208,injury
31,1,0.253142,0.343487,0,11,0.233539,0.771242,0,4,0.47151,0.687783,4,15,0.468171,0.425735,11,20,0.104938,0.0457516,11,7,0.165123,0.591503,-1,7,0,0,-1,4,0,0,0,4,0.508547,0.443439,injury
-1,29,0.107822,0.454147,-1,11,0.0465116,0.111842,-1,2,0,0,44,4,0.617367,0.706987,73.5,71,0.109905,0.171345,12.5,760,0.657364,0.312281,3,15,0.399225,0.125731,-1,5,0,0,15.5,8,0.709251,0.454091,injury
0,5,0.517222,0.562822,-1,2,0,0,0,735,0.205556,0.496528,103.5,12,0.43606,0.400425,11,63,0.186593,0.280093,0,2,0.17908,0.65158,9,20,0.358355,0.520497,-1,4,0,0,-1,2,0.57,0.296875,injury
-1,27,0.0777778,0.287982,12.5,19,0.22716,0.351852,0,28,0.317037,0.665646,52,8,0.500622,0.730182,21,12,0.0790123,0.021164,43.5,5,0.261781,0.559608,0,6,0.224444,0.0547619,-1,19,0,0,0,5,0.632549,0.428571,injury
-1,71,0.831723,0.678241,-1,2,0,0,0,14,0.239497,0.44,0,636,0,0,12.5,5,0.321546,0.229028,0,3,0.266486,0.599349,2.5,564,0.452148,0.428398,-1,13,0,0,0,6,0.753968,0.3125,injury
25,774,0.475301,0.639733,0,2,0.31773,0.564706,0,2,0.604784,0.470572,0,46,0.24734,0.122549,178.5,7,0.311094,0.412733,28.5,9,0.286052,0.580065,6.5,24,0.429312,0.29045,-1,2,0,0,0,6,0.621857,0.387701,injury
