@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Black_Pixel_0 numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Mass_Center_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Hough_Circles_Radius_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Hough_Circles_Radius_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_Horizontal_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Circles_Radius_3 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.0566,-9.46805,58.2934,0.493677,0.408682,22.7273,18.1818,54.5455,4.54545,54.0094,54.1466,25.7512,0,10.8128,53.7736,96.2264,365.144,77.9874,0.569266,0.668578,42.8571,0,57.1429,0,47.1698,82.2289,136.226,3.69823,0.513077,0.593971,38.0952,28.5714,19.0476,14.2857,12.8205,41.3301,1.88679,184.911,0.391783,0.272048,0,50,41.6667,8.33333,12,21.5385,3.66473,37.7359,16.9811,3.69823,0.281477,0.10778,100,0,0,0,28.8462,flood
50.8621,-12.5926,3.27799,0.405353,0.59742,48.7805,9.7561,34.1463,7.31707,49.2581,56.075,24.3579,0,9.26838,61.199,67.3615,679.133,62.6437,0.651035,0.78569,21.4286,50,21.4286,7.14286,47.5694,92.9395,96.5517,-21.8512,0.23189,0.427088,43.75,12.5,37.5,6.25,16.4021,47.5546,1.14943,-71.9465,0.444431,0.370122,18.75,25,31.25,25,16,19.8413,9.54205,45.4023,-59.7404,93.0274,0.334775,0.420025,21.4286,7.14286,42.8571,28.5714,26.0771,flood
48.7654,-10.9121,24.6041,0.597486,0.547243,43.9024,19.5122,36.5854,0,46.1829,52.3872,23.6847,0,9.87654,68.5185,91.2297,507.41,69.1358,0.677738,0.742428,44.4444,22.2222,33.3333,0,48.7654,84.0192,-21.6735,178.326,0.490293,0.743517,43.75,25,31.25,0,42.5926,50,78.3371,-109.683,0.624111,0.360317,21.0526,42.1053,31.5789,5.26316,19,43.7037,14.0375,46.2963,144.444,3.42936,0.322639,0.284779,4.7619,28.5714,42.8571,23.8095,31.4815,flood
49.4118,49.0108,48.3033,0.501923,0.555394,50,9.52381,35.7143,4.7619,50.719,50.9333,22.963,0,12.1632,54.1176,87.7722,662.004,72.9412,0.570653,0.695503,61.5385,7.69231,30.7692,0,52.9412,79.3444,90.4412,156.087,0.560065,0.757647,33.3333,0,66.6667,0,31.9892,49.4118,12.1589,-56.6855,0.501685,0.339959,50,7.14286,42.8571,0,14,35.0806,9.12713,41.1765,1.17647,2.60146,0.254858,0.228003,13.3333,33.3333,33.3333,20,37.3656,flood
48.7097,61.8571,32.8238,0.465322,0.426222,28.5714,14.2857,50,7.14286,52.0883,54.7266,27.2611,0,12.7069,54.0698,72.1445,464.439,51.9481,0.473195,0.677924,18.1818,27.2727,54.5455,0,49.3507,94.1945,-52.2803,181.552,0.425255,0.447075,14.2857,57.1429,28.5714,0,27.8431,48.0519,116.234,3.84468,0.37252,0.38142,13.3333,6.66667,60,20,15,31.3725,8.93812,37.013,50.773,137.676,0.370699,0.325818,30,30,10,30,42.3529,flood
48.494,-0.513651,55.7631,0.511654,0.418871,33.3333,17.9487,48.7179,0,53.8918,57.8699,29.9406,0,10.1019,48.5223,81.9384,608.278,81.3253,0.4889,0.822684,29.4118,41.1765,29.4118,0,44.5783,67.4556,83.9911,150.615,0.555767,0.663769,25,35,40,0,26.9231,44.3814,0.036222,-44.3125,0.407538,0.311958,35.7143,14.2857,50,0,14,38.022,7.80352,38.5542,37.3494,92.3077,0.391349,0.238396,41.6667,16.6667,33.3333,8.33333,29.2308,flood
48.4375,0.245213,51.3889,0.515381,0.343345,60.5263,5.26316,13.1579,21.0526,53.0449,52.3157,11.317,1,9.89035,40.625,95.8333,517.54,60.4167,0.634724,0.430661,37.5,6.25,0,56.25,55.2083,52.0776,-23.8458,-44.4344,0.425324,0.282894,62.5,0,6.25,31.25,11.0526,50,-20.0711,103.047,0.695018,0.447315,41.6667,0,41.6667,16.6667,12,13.1579,10.7018,41.6667,2.08333,1.10803,0.286786,0.43701,62.5,0,37.5,0,18.9474,gas
42.6639,0.106415,35.368,0.442909,0.379465,30.2326,13.9535,30.2326,25.5814,55.8805,50.1183,16.5089,1,7.1134,52.9386,102.678,490.391,10,0.459166,0.238411,33.3333,0,0,66.6667,44.1667,53.6268,-1.23982,-34.3206,0.394416,0.457739,42.1053,5.26316,10.5263,42.1053,14.6392,52.5,-35.303,100.967,0.589338,0.466099,52.1739,0,34.7826,13.0435,23,13.6598,9.12371,43.3333,111.41,1.06281,0.204266,0.220884,42.8571,21.4286,35.7143,0,23.5395,gas
33.8384,18.3081,10.6869,0.500061,0.621386,56.8182,0,31.8182,11.3636,48.4236,51.4991,12.1693,1,7.20799,78.5714,101.732,448.269,30.6122,0.795367,0.275158,33.3333,11.1111,0,55.5556,46.9388,65.0747,118.551,17.693,0.375753,0.364988,53.8462,0,0,46.1538,26.5957,59.1837,84.3503,-4.76809,0.512096,0.661646,36.3636,0,59.0909,4.54545,22,14.8936,12.0061,50,2.04082,1.13173,0.295985,0.398275,33.3333,0,66.6667,0,21.4539,gas
44.2105,1.10803,56.6167,0.40016,0.468844,38.8889,5.55556,27.7778,27.7778,53.2331,43.2331,14.4502,1,11.7021,51.1646,0.093094,484.16,97.8723,0.573562,0.399623,23.0769,0,7.69231,69.2308,55.3191,64.9238,2.12766,-38.0886,0.329978,0.48833,46.1538,0,0,53.8462,20.614,48.9362,95.7447,154.086,0.511759,0.50266,60,15,20,5,20,14.4737,15.1736,45.7447,75.9319,129.224,0.172047,0.31612,46.6667,13.3333,40,0,25,gas
50.3817,3.65709,45.7208,0.294485,0.531482,3.33333,43.3333,20,33.3333,57.7535,48.5714,26.7574,0,10.8181,52.7786,96.9231,482.938,58.4615,0.815819,0.570583,7.14286,28.5714,14.2857,50,11.5385,85.6639,1.53846,-34.3451,0.136768,0.583937,66.6667,0,22.2222,11.1111,41.6667,55.2843,-32.4383,70.8207,0.592278,0.335508,20,40,15,25,20,24.3386,7.25275,49.2308,152.308,146.546,0.342462,0.48327,0,60,0,40,32.8042,gas
45,-3.32708,69.4089,0.448146,0.491103,0,42.8571,19.0476,38.0952,47.2857,52.1036,22.233,0,10.5042,49.2857,97.1429,425.98,13.5714,0.422594,0.261334,22.2222,0,11.1111,66.6667,45.5824,111.496,1.42857,-33.6409,0.457632,0.504816,0,38.4615,38.4615,23.0769,26.4706,57.0871,-17.2906,47.1525,0.622994,0.409025,5.55556,33.3333,27.7778,33.3333,18,25.4902,9.41176,39.179,-11.2158,172.52,0.181879,0.371327,0,45.4545,9.09091,45.4545,28.4314,gas
47.3154,67.3735,61.638,0.515257,0.524071,0,36.5854,36.5854,26.8293,63.9374,51.9865,24.8485,0,10.6178,49.8094,102.957,545.117,71.6216,0.619876,0.409501,0,14.2857,42.8571,42.8571,45.8025,107.08,1.35135,-87.4636,0.408518,0.505204,5.88235,17.6471,41.1765,35.2941,33.8776,56.7145,-13.6824,4.16493,0.584943,0.462743,0,33.3333,22.2222,44.4444,18,25.8503,6.86707,48.9511,77.105,-13.496,0.473432,0.702524,0,22.2222,55.5556,22.2222,34.6939,gas
49.2481,-0.608566,96.4596,0.4277,0.565321,0,28.125,28.125,43.75,50.4972,51.2697,22.6836,0,14.4745,49.2424,-7.32223,528.095,46.9697,0.614333,0.569537,0,0,50,50,49.2424,124.491,34.8503,2.12653,0.284242,0.514397,9.09091,45.4545,9.09091,36.3636,28.7234,50.7576,142.424,4.52694,0.492186,0.338515,16.6667,25,0,58.3333,12,28.7234,7.83366,52.1465,98.1292,215.736,0.44031,0.491296,0,27.2727,36.3636,36.3636,31.9149,gas
47.0489,-0.596523,60.0442,0.438172,0.536234,2.38095,50,23.8095,23.8095,51.7955,56.2542,24.2394,0,10.3214,49.3056,121.262,318.506,0.694444,0.630001,0.450078,10,10,10,70,47.7657,138.408,-32.6646,188.389,0.379095,0.587915,5.26316,36.8421,21.0526,36.8421,11.7647,52.9033,97.8604,205.846,0.452234,0.368767,11.1111,33.3333,38.8889,16.6667,18,41.9608,6.37255,38.8889,-18.1548,176.855,0.311966,0.627242,30,20,20,30,35.2941,gas
43.5897,49.7194,1.88301,0.302576,0.432949,10,20,16.6667,53.3333,47.4103,52.8276,22.6897,0,10.809,49.359,-1.18343,739.579,66.6667,0.518279,0.528933,0,18.1818,36.3636,45.4545,44.9149,128.939,-18.0715,144.219,0.248088,0.670224,22.2222,44.4444,0,33.3333,36.2069,50,114.706,2.97265,0.553164,0.312947,0,0,0,100,8,43.1034,8.62069,50.0933,104.623,-15.3037,0.363834,0.459658,0,18.1818,36.3636,45.4545,39.6552,gas
49.7253,53.0929,39.7617,0.526294,0.380815,8,36,32,24,49.7877,51.2493,16.5736,0,6.69683,50.0318,64.0397,618.934,36.8132,0.579653,0.290195,26.6667,33.3333,13.3333,26.6667,41.2928,65.0519,1.0989,-23.9908,0.507898,0.389399,16.6667,8.33333,37.5,37.5,24.2353,55.8172,97.8022,137.869,0.647577,0.382173,28.5714,25,35.7143,10.7143,28,15.0327,8.42922,49.4506,1.0989,-91.3495,0.387865,0.507547,0,20,33.3333,46.6667,23.0882,gas
47.8723,46.2415,1.36448,0.526963,0.525829,4,22,38,36,51.4894,50.4988,19.7296,0,6.52569,53.1915,104.334,452.262,85.1064,0.75458,0.377039,40,26.6667,20,13.3333,44.2514,66.5518,-0.12121,-7.46782,0.51391,0.554672,18.1818,22.7273,40.9091,18.1818,25,57.8151,-21.2766,70.8904,0.482733,0.400123,7.40741,37.037,40.7407,14.8148,27,17.0732,6.99273,42.5532,-33.6725,58.5508,0.361306,0.655386,6.25,25,25,43.75,36.5854,gas
49.7449,50.6465,13.8268,0.586085,0.409111,12.1212,30.303,33.3333,24.2424,50.8122,51.2079,18.053,0,7.76398,49.4898,-1.60185,899.386,14.3991,0.74868,0.354515,27.7778,27.7778,11.1111,33.3333,40.6456,56.4519,1.02041,-22.9206,0.529505,0.396256,9.09091,13.6364,36.3636,40.9091,23.6413,63.6408,97.9592,105.435,0.652093,0.397881,3.84615,34.6154,30.7692,30.7692,26,22.9037,6.51065,52.3716,-15.4248,106.333,0.32807,0.694786,8.69565,30.4348,13.0435,47.8261,33.6957,gas
49.7175,55.4649,52.7988,0.516579,0.427371,7.69231,23.0769,29.2308,40,56.115,50.1961,16.3072,1,7.5,48.4718,125.472,700.992,75.5682,0.213051,0.258981,22.2222,16.6667,27.7778,33.3333,41.0495,57.4074,1.13636,-19.3873,0.488759,0.563396,7.14286,21.4286,35.7143,35.7143,22.963,55.1136,100.913,146.914,0.496144,0.443569,11.1111,37.037,18.5185,33.3333,27,16.4815,7.60101,57.9021,40.0502,-11.714,0.38824,0.649022,5.55556,22.2222,16.6667,55.5556,21.25,gas
52.0513,-28.6354,1.40551,0.449859,0.468703,13.9535,13.9535,34.8837,37.2093,46.4281,52.5387,16.0599,0,5.18719,56.3993,10.2538,735.374,15.4639,0.70905,0.294567,0,30.7692,38.4615,30.7692,44.0778,55.4017,1.03093,-5.99159,0.499745,0.593572,36.3636,4.54545,18.1818,40.9091,26.9474,54.9555,-17.1576,1.10803,0.44254,0.397674,14.2857,0,33.3333,52.381,21,22.2105,6.25068,57.0442,75.5681,-2.28463,0.420148,0.684371,7.69231,0,30.7692,61.5385,23.6257,gas
50.6098,-31.5018,89.5906,0.435434,0.318641,50,27.2727,4.54545,18.1818,46.7849,43.5993,20.5009,1,15.2315,57.3171,95.1219,412.592,37.2822,0.401285,0.581689,60,0,20,20,49.3699,123.951,-26.4442,195.752,0.287274,0.786039,44.4444,33.3333,0,22.2222,46.9388,48.7805,22.561,-19.5231,0.637811,0.357191,40,20,20,20,5,26.5306,16.5754,52.5406,23.9969,279.05,0.443541,0.470963,50,0,50,0,20.4082,gas
58.9078,71.7768,3.67003,0.445251,0.379821,56.5217,13.0435,13.0435,17.3913,46.1438,46.8468,17.5941,1,18.101,55.91,95.5556,566.62,67.7778,0.540064,0.479036,33.3333,33.3333,26.6667,6.66667,50,100.826,2.22222,11.5702,0.343458,0.665215,30.7692,46.1538,0,23.0769,26.3636,76.6667,51.746,175.207,0.808126,0.730542,100,0,0,0,4,34.5455,13.1717,46.6667,2.22222,3.30578,0.267619,0.476309,100,0,0,0,23.6364,gas
47.561,-18.1252,45.8821,0.50648,0.426536,78.5714,14.2857,0,7.14286,49.7848,44.7744,21.7019,1,15.9732,59.5122,94.5645,556.159,76.4228,0.54134,0.573535,30.7692,38.4615,7.69231,23.0769,43.9024,119.185,2.43902,-57.6701,0.341434,0.806498,33.3333,44.4444,0,22.2222,31.3725,73.1707,91.1362,61.6086,0.675339,0.627887,80,0,20,0,5,37.2549,17.7905,46.3415,2.43902,3.84468,0.379183,0.537965,55.5556,0,44.4444,0,0,gas
51.8293,159.991,37.4384,0.506386,0.539487,50,27.7778,11.1111,11.1111,50.9146,47.7778,19.3056,1,23.1436,59.5635,-39.1375,550.08,55.4878,0.560401,0.549354,28.5714,21.4286,28.5714,21.4286,69.5122,118.519,44.5993,24.6914,0.705793,0.636111,50,50,0,0,0,69.5787,21.9512,190.123,0.797565,0.43642,71.4286,0,28.5714,0,7,44.4444,20.271,41.4634,105.923,4.93827,0.315995,0.408264,38.4615,23.0769,30.7692,7.69231,33.3333,gas
43.8116,154.833,23.9375,0.345076,0.384509,39.1304,13.0435,17.3913,30.4348,43.0014,48.688,18.4645,0,17.7426,52.3056,-16.4898,551.798,77.551,0.468802,0.510546,21.4286,14.2857,21.4286,42.8571,41.8367,118.701,4.08163,195.752,0.410176,0.532598,0,33.3333,0,66.6667,36.7347,68.4542,-2.04082,132.881,0.688044,0.470065,66.6667,0,33.3333,0,6,26.5306,14.7022,45.3839,22.449,245.731,0.280665,0.38157,57.1429,0,42.8571,0,43.8776,gas
44.086,-8.06131,2.62566,0.326136,0.355408,58.8235,29.4118,0,11.7647,46.5528,41.3904,16.2032,1,17.1937,50,-35.3755,553.813,13.0435,0.486753,0.476657,18.75,56.25,0,25,59.7826,93.0706,-14.018,175.207,0.363749,0.602139,33.3333,8.33333,0,58.3333,26.3636,67.3913,89.1304,62.8099,0.623746,0.699767,25,0,75,0,4,27.2727,15.2174,45.6522,93.4783,3.30578,0.278791,0.570984,62.5,0,37.5,0,21.8182,gas
48.3696,-15.7467,70.7283,0.348373,0.232896,50,40,5,5,46.0358,45.8024,21.1879,1,16.1552,55.4101,95.6522,493.792,65.2174,0.503284,0.508903,30.7692,53.8462,7.69231,7.69231,45.6522,103.806,-69.0165,47.6292,0.262646,0.552096,25,50,8.33333,16.6667,23.5294,70.6522,42.3913,148.02,0.650136,0.617239,100,0,0,0,4,23.5294,14.6633,46.7391,-38.8357,16.4213,0.411534,0.495143,87.5,0,12.5,0,0,gas
51.9485,54.8305,31.7624,0.452375,0.422731,42.8571,21.4286,17.8571,17.8571,49.5971,42.4476,23.6014,1,18.3916,51.2093,-24.6009,632.637,48.0769,0.564806,0.383284,36.8421,26.3158,5.26316,31.5789,71.1538,89.2562,4.90716,42.0633,0.556985,0.598185,16.6667,16.6667,16.6667,50,36.3636,68.701,3.23277,136.614,0.621101,0.405804,50,0,41.6667,8.33333,12,0,7.41259,78.8462,103.901,-85.9504,0.766154,0.474667,75,0,25,0,0,gas
45.5488,0.769468,21.1014,0.40918,0.48115,8.33333,20.8333,41.6667,29.1667,49.8904,47.0238,19.4279,1,11.7238,49.1228,-5.42312,413.864,57.8947,0.537452,0.53058,7.69231,15.3846,15.3846,61.5385,48.2456,107.08,-51.1767,153.691,0.40867,0.672136,30,30,30,10,26.9841,55.0173,96.6507,2.51953,0.596308,0.404253,11.1111,22.2222,27.7778,38.8889,18,23.2804,7.26817,48.8435,1.75439,5.03905,0.29888,0.209411,0,0,100,0,28.836,gas
49.4845,-21.121,62.3019,0.395106,0.329261,48,16,8,28,53.6082,44.3158,18.6842,1,18.3333,52.0833,-62.5,567.045,86.1111,0.382787,0.570482,23.5294,17.6471,17.6471,41.1765,48.8927,107.546,98.6281,192,0.26562,0.324813,0,14.2857,0,85.7143,28.5,59.375,76.875,19.8,0.624421,0.409167,100,0,0,0,5,28,17.875,47.9167,97.9167,4,0.323557,0.38599,90,0,10,0,24,gas
48.5185,4.91893,42.2603,0.309134,0.361588,32.3529,17.6471,26.4706,23.5294,49.7246,50.3537,18.5897,0,9.05816,49.2537,97.0149,484.104,20,0.537064,0.444947,36.3636,0,9.09091,54.5455,46.945,108.502,1.49254,-21.8376,0.45773,0.639343,9.09091,27.2727,27.2727,36.3636,31.8966,58.209,99.5304,154.01,0.569297,0.385163,35.2941,29.4118,23.5294,11.7647,17,16.6667,8.38909,44.7761,-20.2379,171.856,0.610422,0.345706,18.1818,27.2727,45.4545,9.09091,27.5862,gas
49.5727,0.730514,48.8855,0.567216,0.433554,33.3333,25,25,16.6667,48.4848,46.3287,23.7762,0,10.5438,49.1379,-0.104782,438.768,0.862069,0.491072,0.375274,22.2222,11.1111,22.2222,44.4444,43.3908,98.003,1.72414,-61.0207,0.518068,0.601728,5.55556,33.3333,44.4444,16.6667,35.5769,57.6679,127.586,3.69823,0.558096,0.42854,58.3333,16.6667,0,25,12,34.6154,8.1565,51.7561,-10.8901,131.066,0.43936,0.400563,28.5714,28.5714,0,42.8571,36.5385,gas
49.5935,-0.21158,67.0461,0.49333,0.510307,39.1304,21.7391,21.7391,17.3913,52.6238,50.8576,20.5832,0,10.0217,45.6042,0.616393,475.302,81.4208,0.523268,0.424783,0,11.1111,55.5556,33.3333,36.9201,112.14,1.63934,-3.55999,0.382583,0.593242,41.6667,33.3333,25,0,35.8491,54.918,133.724,3.55999,0.594537,0.535995,58.3333,8.33333,0,33.3333,12,52.8302,7.48531,47.7775,107.213,144.535,0.391151,0.613209,28.5714,42.8571,0,28.5714,37.7358,gas
49.6183,-4.76681,66.6926,0.393551,0.385112,40,20,20,20,48.6943,48.8558,28.2609,0,11.8395,50.4591,138.057,574.419,63.8462,0.599768,0.560305,16.6667,33.3333,25,25,45.3846,103.97,-7.10522,155.574,0.268721,0.459787,10,30,10,50,35.8696,57.1339,-14.9602,143.787,0.558126,0.525203,27.2727,18.1818,18.1818,36.3636,11,41.3043,9.16388,51.0566,-10.446,189.949,0.534104,0.617641,40,40,10,10,36.9565,gas
49.6,-53.9086,9.95556,0.384847,0.429772,36.8421,21.0526,15.7895,26.3158,46.8364,44.7273,26.1364,0,9.83871,49.1936,166.595,491.051,64.5161,0.379288,0.318571,30.7692,46.1538,15.3846,7.69231,46.1103,117.744,129.211,192,0.337624,0.585861,36.3636,18.1818,18.1818,27.2727,33,52.9287,115.543,4,0.568767,0.433383,45.4545,0,9.09091,45.4545,11,49,9.67742,53.7649,79.6055,-7.08656,0.397794,0.601941,30,50,10,10,56,gas
59.1912,-9.22623,1.73418,0.413904,0.142528,75.6757,5.40541,8.10811,10.8108,54.6628,44.1437,18.2793,1,8.2256,66.1765,-23.0364,620.365,96.3235,0.641517,0.336827,23.5294,29.4118,23.5294,23.5294,47.7941,59.7754,1.47059,-54.4563,0.285263,0.387067,75,0,0,25,19.4139,78.6765,96.786,20.8406,0,0,33.3333,0,66.6667,0,3,34.0659,11.8617,47.7941,-43.2773,107.475,0,0,100,0,0,0,27.1978,gas
54.9782,-6.09715,16.7742,0.48348,0.331466,48.7179,7.69231,12.8205,30.7692,42.5253,45.2569,19.5899,1,10.3666,53.7313,-47.4344,740.912,37.3134,0.558299,0.373254,10.5263,21.0526,15.7895,52.6316,55.9701,55.5227,120.07,106.333,0.346249,0.389101,47.3684,15.7895,0,36.8421,27.3913,67.9105,68.0989,-15.2816,0.747656,0.169767,100,0,0,0,7,26.087,13.157,50,22.3881,1.18147,0.452756,0.739877,75,0,20,5,20.3804,gas
49.6835,67.7772,48.798,0.478133,0.369305,59.4595,24.3243,10.8108,5.40541,49.4415,49.0999,15.9156,1,9.1586,52.1253,-20.9834,939.18,26.5823,0.235586,0.187525,20,60,5,15,33.5443,61.8786,1.26582,-53.9792,0.280518,0.410663,52.9412,29.4118,11.7647,5.88235,24.4118,70.2532,26.424,1.38408,0.714746,0.511357,75,0,8.33333,16.6667,12,27.5294,8.93522,49.3671,1.26582,-112.111,0.517277,0.553316,58.8235,11.7647,11.7647,17.6471,25.8824,gas
49.0665,-34.4346,37.2104,0.612927,0.393602,56.25,21.875,18.75,3.125,50.9209,50.8711,19.2384,0,7.89709,54.6165,-5.57491,736.325,93.9024,0.486012,0.282223,25,50,25,0,41.4634,63.95,154.187,87.7506,0.423503,0.325497,24,36,20,20,39.0244,57.3171,114.365,37.0395,0.271843,0.33524,50,40,10,0,10,26.3415,11.4664,46.3415,-19.1796,1.48721,0.294011,0.374305,65.2174,30.4348,4.34783,0,25.813,gas
61.3139,66.0572,58.1161,0.550807,0.529248,58.5366,9.7561,14.6341,17.0732,52.8026,49.7478,15.3932,1,7.5131,75.7353,-0.053813,696.002,71.3235,0.727556,0.610596,36.3636,45.4545,0,18.1818,41.1765,54.8966,1.47059,-42.1527,0.416245,0.436585,30.7692,11.5385,23.0769,34.6154,15.8416,76.4706,8.82353,15.0966,0.593166,0.363616,52.9412,0,11.7647,35.2941,17,17.4257,9.55154,55.4436,-75.9275,57.8586,0.405494,0.725986,77.7778,5.55556,0,16.6667,18.8119,gas
51.7011,11.7747,30.2798,0.47445,0.481704,33.3333,33.3333,25.9259,7.40741,50.7035,46.9388,29.2386,0,10.8754,53.7879,16.6667,504.423,81.0606,0.539114,0.381672,0,50,20,30,44.667,124.935,1.51515,-43.4568,0.436941,0.534396,30.7692,38.4615,30.7692,0,37.7778,51.9858,97.3829,212.346,0.40865,0.482244,20,26.6667,26.6667,26.6667,15,40.7407,7.44108,49.8822,79.5215,-4.3249,0.554471,0.699381,40,60,0,0,35.5556,gas
49.6063,-1.01336,49.9847,0.539539,0.465154,50,15,15,20,52.7901,54.5628,25.4181,0,9.52381,50.6934,-2.60856,440.759,74.6032,0.5635,0.284556,20,50,30,0,39.7136,110.677,1.5873,-69.1358,0.313631,0.494372,27.2727,36.3636,27.2727,9.09091,40,53.2024,96.8254,260.317,0.519893,0.39781,23.0769,7.69231,38.4615,30.7692,13,33.3333,7.61905,48.3612,66.3015,-5.86068,0.453302,0.69564,0,16.6667,0,83.3333,28.8889,gas
49.5327,3.35593,95.9456,0.463296,0.406806,30.4348,30.4348,26.087,13.0435,51.986,50.6579,23.3553,0,12.2842,47.9355,100.469,296.533,14.1509,0.609846,0.492479,50,30,10,10,45.2075,108.646,1.88679,-24.5748,0.344793,0.634476,58.3333,25,16.6667,0,34.7518,55.7158,-22.6415,4.52694,0.57786,0.432749,33.3333,22.2222,22.2222,22.2222,9,44.6809,8.95223,52.9322,67.4789,-8.66413,0.40921,0.584575,37.5,50,0,12.5,38.2979,gas
49.5868,0.683013,28.8092,0.392566,0.518707,22.2222,55.5556,22.2222,0,48.4425,51.5206,32.2004,0,13.3721,49.1667,-0.098039,631.406,19.4444,0.694316,0.53203,9.09091,45.4545,27.2727,18.1818,40.8333,146.025,98.6559,237.443,0.406751,0.435824,33.3333,16.6667,0,50,43.0233,55.9314,-16.25,5.40833,0.379109,0.471758,37.5,0,0,62.5,8,46.5116,10.6202,50.1324,77.2051,-6.5732,0.483719,0.592778,37.5,50,0,12.5,51.1628,gas
49.5798,86.0969,18.7366,0.563906,0.525876,46.6667,40,6.66667,6.66667,52.2059,42.9412,24.0441,0,10.452,47.8577,26.8006,326.744,78.8136,0.527465,0.360139,15.3846,69.2308,15.3846,0,41.9008,125.413,-1.34017,-95.5809,0.427863,0.594725,50,25,12.5,12.5,25,53.3898,20.339,-13.2275,0.36897,0.503782,25,75,0,0,4,33.3333,9.72559,49.1525,71.1864,5.66893,0.46553,0.622026,33.3333,33.3333,0,33.3333,23.8095,gas
45.989,-14.7294,22.0882,0.411931,0.306573,54.5455,13.6364,4.54545,27.2727,36.2655,47.2708,25.1722,1,11.5152,55.9215,-31.4815,455.569,0.925926,0.649694,0.4132,25,25,33.3333,16.6667,48.1481,92.562,1.85185,-72.2187,0.219683,0.396933,45.4545,0,0,54.5455,30.9091,79.6296,82.1983,-112.397,0.788624,0.836104,100,0,0,0,4,0,12.5253,58.3333,147.407,3.30578,0.529797,0.511879,71.4286,14.2857,7.14286,7.14286,20,gas
55.2007,-14.828,2.69608,0.579905,0.34181,45.1613,9.67742,22.5806,22.5806,41.4566,55.6094,23.2849,1,14.3237,53.6765,105.743,552.382,62.7451,0.520736,0.471599,20,13.3333,33.3333,33.3333,46.0784,87.6185,1.96078,-90.1132,0.394877,0.533608,0,16.6667,0,83.3333,21.1864,65.6863,64.7059,-10.0546,0.770634,0.33872,60,0,20,20,5,44.0678,12.6288,46.0784,70.483,158.874,0.437866,0.553496,50,0,50,0,15.2542,gas
53.4091,-42.3862,25.2622,0.474537,0.314837,66.6667,4.16667,0,29.1667,50.5245,38.3217,16.3636,1,18.3471,62.6712,-35.1173,518.997,88.6364,0.460474,0.489739,35.2941,23.5294,11.7647,29.4118,50,100.793,46.9545,-10.2188,0.330718,0.607876,60,20,0,20,16.3636,60.2273,69.3094,-16.9275,0.322348,0.404848,100,0,0,0,3,21.8182,14.4215,55.6818,-40.0935,131.393,0.459543,0.57633,60,0,0,40,0,gas
