%1. Title : 
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Center_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Center_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Radius_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Length_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_X_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_Y_GLOBAL NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_Global NUMERIC
@ATTRIBUTE  Hough_Circles_X_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Y_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 4 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_Center_X_0 NUMERIC
@ATTRIBUTE  Airs_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_Radius_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_0 NUMERIC
@ATTRIBUTE  Airs_Contours_0 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_0 NUMERIC
@ATTRIBUTE  Harris_Corners_X_0 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_0 NUMERIC
@ATTRIBUTE  Hough_Circles_X_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_Center_X_1 NUMERIC
@ATTRIBUTE  Airs_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_Radius_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_1 NUMERIC
@ATTRIBUTE  Airs_Contours_1 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_1 NUMERIC
@ATTRIBUTE  Harris_Corners_X_1 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_1 NUMERIC
@ATTRIBUTE  Hough_Circles_X_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_Center_X_2 NUMERIC
@ATTRIBUTE  Airs_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_Radius_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_2 NUMERIC
@ATTRIBUTE  Airs_Contours_2 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_2 NUMERIC
@ATTRIBUTE  Harris_Corners_X_2 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_2 NUMERIC
@ATTRIBUTE  Hough_Circles_X_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_Center_X_3 NUMERIC
@ATTRIBUTE  Airs_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_Radius_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_3 NUMERIC
@ATTRIBUTE  Airs_Contours_3 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_3 NUMERIC
@ATTRIBUTE  Harris_Corners_X_3 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_3 NUMERIC
@ATTRIBUTE  Hough_Circles_X_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
13.293,40.5405,34.476,72.8265,27.032,-10.0344,24.3532,-10.0344,24.3532,-10.0344,1789.29,2872,51.3514,51.3514,0.369676,0.400151,50,10.5263,13.1579,26.3158,38,56.6366,54.4522,18.7413,30,1,16.0051,37.2727,69.4307,38.4874,64.7902,-16.1751,117.8,-16.1751,117.8,-16.1751,741.365,352.5,39.0909,39.0909,0.42391,0.293377,36.8421,15.7895,36.8421,10.5263,19,61.8182,67.6056,22.8873,4,9.21895,39.0909,85.3005,34.103,1.81818,20.3784,3.30578,20.3784,3.30578,20.3784,351.639,213.5,0.909091,0.909091,0.209018,0.615491,33.3333,0,0,66.6667,12,53.8182,39.4366,31.2676,5,17.8233,51.8182,67.4469,42.3335,-53.1313,1.98373,-96.6024,1.98373,-96.6024,1.98373,809.26,587.5,43.6364,43.6364,0.360551,0.273416,33.3333,4.7619,23.8095,38.0952,21,29.0909,33.8028,15.493,2,10.0128,47.2727,69.4307,42.8658,1.81818,1.98373,3.30578,1.98373,3.30578,1.98373,365.259,316.5,74.5455,74.5455,0.520691,0.503281,33.3333,0,50,16.6667,6,43.6364,39.4366,26.0563,4,police
9.36542,44.6721,31.6337,77.5396,-22.7792,88.0885,-18.6715,88.0885,-18.6715,88.0885,1427.48,2068,15.22,15.22,0.480494,0.379118,39.3939,12.1212,27.2727,21.2121,33,50.2235,45.5601,15.4604,55,1,9.06962,52.459,64.0918,45.9939,6.79157,126.497,11.1337,126.497,11.1337,126.497,412.589,248.5,68.8525,68.8525,0.652332,0.655677,20,30,50,0,10,51.5222,51.2059,22.82,7,7.62189,45.082,64.9351,46.4586,1.63934,-0.879978,2.68745,-0.879978,2.68745,-0.879978,643.317,1443.5,76.2295,76.2295,0.352824,0.660689,0,8.33333,0,91.6667,12,52.459,51.9481,24.8918,6,14.2006,44.2623,63.2484,43.3733,-23.9709,1.68663,-39.2965,1.68663,-39.2965,1.68663,800.617,399,83.6066,83.6066,0.616233,0.378621,50,25,4.16667,20.8333,24,37.1585,50.2165,16.8831,3,7.28124,44.2623,53.972,41.6737,1.63934,1.68663,2.68745,1.68663,2.68745,1.68663,385.08,184.5,3.27869,3.27869,0.311667,0.317126,10,10,80,0,10,54.0984,46.7532,27.4351,8,police
11.1522,45.6446,33.6198,72.5326,10.8877,-9.47392,8.8518,-9.47392,8.8518,-9.47392,1359.45,2767.5,18.7594,18.7594,0.476718,0.452132,31.25,12.5,40.625,15.625,32,48.9612,56.2452,15.4981,36,1,11.2022,53.2787,68.4799,39.8452,96.7213,-53.8879,158.56,-53.8879,158.56,-53.8879,576.11,95,83.6066,83.6066,0.744082,0.534697,61.5385,0,30.7692,7.69231,13,37.1585,50,19.9074,3,10.2004,38.5246,81.0185,36.9977,-39.8202,5.10255,-65.279,5.10255,-65.279,5.10255,594.469,733,78.6885,78.6885,0.444197,0.594989,33.3333,33.3333,13.3333,20,15,85.2459,16.6667,38.8889,1,15.7332,59.0164,66.5509,41.8546,-54.0984,24.5026,-88.6858,24.5026,-88.6858,24.5026,677.017,218.5,11.4754,11.4754,0.687469,0.377642,44.4444,27.7778,0,27.7778,18,37.1585,50,25,3,8.62933,36.8852,67.5154,41.4343,1.63934,1.92901,2.68745,1.92901,2.68745,1.92901,522.991,624,11.4754,11.4754,0.287292,0.265582,0,0,100,0,8,69.5082,54.4444,28.0556,5,police
5.15803,49.3479,28.7685,126.399,33.8883,-2.46622,14.4206,-2.46622,14.4206,-2.46622,3094.04,11088.5,39.8796,39.8796,0.461637,0.505201,25.5814,25.5814,27.907,20.9302,43,53.2353,47.4787,23.2774,165,0,6.92889,50.1652,56.0685,71.4501,89.4587,-31.1057,76.4604,-31.1057,76.4604,-31.1057,897.743,905,79.4872,79.4872,0.497124,0.440592,8,16,68,8,25,43.3048,51.7799,24.6764,24,4.38968,49.5727,62.2113,68.8946,111.984,99.3209,95.7132,99.3209,95.7132,99.3209,640.921,127.5,99.1453,99.1453,0.534775,0.654878,0,20,0,80,5,53.4041,53.1637,26.4145,29,6.34802,49.5727,33.5941,67.8232,63.1684,115.939,53.99,115.939,53.99,115.939,942.564,3784.5,80.7692,80.7692,0.275533,0.365309,40,33.3333,0,26.6667,15,44.0171,49.5146,28.7621,16,3.23625,46.337,34.9434,66.2163,-29.4417,-14.2585,-25.1638,-14.2585,-25.1638,-14.2585,546.193,138,41.3105,41.3105,0.395706,0.452927,28.5714,0,71.4286,0,7,52.8361,45.5428,40.5119,22,police
6.44659,41.0329,25.9023,115.686,142.188,33.721,74.056,33.721,74.056,33.721,2924.47,2665,42.2379,42.2379,0.411443,0.531323,40.4255,23.4043,21.2766,14.8936,47,51.329,52.4341,20.6897,87,1,8.12908,57.7141,55.1383,59.2335,42.9765,-2.63608,44.7672,-2.63608,44.7672,-2.63608,1090.83,203,38.5417,38.5417,0.639665,0.713139,36.3636,13.6364,50,0,22,70.8333,46.4986,20.1681,7,4.5241,45.3125,72.0877,50.7869,1.04167,88.4275,1.08507,88.4275,1.08507,88.4275,478.548,94.5,86.1111,86.1111,0.67519,0.772805,0,30,0,70,10,57.5,49.9346,31.5033,15,7.74101,55.9949,42.4253,60.069,-17.4979,47.0754,-18.227,47.0754,-18.227,47.0754,1023.67,1383,60.7639,60.7639,0.310312,0.384234,35.2941,11.7647,11.7647,41.1765,17,39.1667,50.9804,23.5294,5,5.37173,51.0417,48.0584,62.627,95.8333,-12.6902,99.8264,-12.6902,99.8264,-12.6902,720.029,1962.5,40.625,40.625,0.661719,0.735989,23.5294,5.88235,70.5882,0,17,43.4524,53.2213,43.4174,7,police
8.21125,48.8036,27.1256,103.083,-20.5502,51.2765,-10.4316,51.2765,-10.4316,51.2765,3200.25,7207.5,9.20275,9.20275,0.554118,0.418284,39.1304,10.8696,21.7391,28.2609,46,49.4867,49.4876,17.8641,90,0,9.60884,53.0612,52.0833,64.1583,5.34014,101.997,5.44912,101.997,5.44912,101.997,1019.79,1003.5,95.2381,95.2381,0.671398,0.551957,24,16,60,0,25,58.1633,42.7083,27.474,8,6.85587,44.898,56.4236,61.9115,1.02041,-13.0208,1.04123,-13.0208,1.04123,-13.0208,837.267,1986,86.2245,86.2245,0.403552,0.761851,34.7826,21.7391,0,43.4783,23,71.2018,44.9074,29.1667,9,11.5434,52.551,52.0833,65.1857,-61.9666,1.08507,-63.2312,1.08507,-63.2312,1.08507,1292.19,3957.5,80.6122,80.6122,0.612018,0.275251,26.6667,20,10,43.3333,30,60.3175,48.6111,27.4306,9,5.03827,48.9796,39.2375,60.4577,102.857,1.08507,104.956,1.08507,104.956,1.08507,575.867,58.5,21.9388,21.9388,0.455327,0.369054,12.5,0,87.5,0,8,45.269,51.1364,33.428,22,police
7.17508,48.6562,25.865,110.176,0.46729,-12.6846,0.21836,-12.6846,0.21836,-12.6846,2806.23,3512,10.7254,10.7254,0.495257,0.418057,27.5862,12.069,27.5862,32.7586,58,48.4539,50.2728,17.4265,149,0,8.41121,53.7383,53.4261,67.0411,98.1308,97.0493,91.7111,97.0493,91.7111,97.0493,1161.51,1317.5,63.5514,63.5514,0.742167,0.316427,27.5862,24.1379,44.8276,3.44828,29,51.6568,42.4842,22.3222,22,6.21819,46.729,54.4064,67.4886,0.934579,6.86207,0.873439,6.86207,0.873439,6.86207,678.586,345,1.86916,1.86916,0.354188,0.786336,20,6.66667,0,73.3333,15,48.0443,46.498,25.5226,27,8.32794,52.5504,38.2434,62.4446,-28.972,0.980296,-27.0766,0.980296,-27.0766,0.980296,1120.61,1258.5,81.3084,81.3084,0.543623,0.296465,34.7826,13.0435,13.0435,39.1304,23,41.1215,51.4851,21.6022,11,5.79254,47.1963,44.5635,68.5308,110.827,0.980296,103.577,0.980296,103.577,0.980296,720.436,111.5,89.7196,89.7196,0.54317,0.52888,0,8.33333,91.6667,0,12,46.1949,48.6563,30.4102,28,police
7.48897,47.3181,25.9077,113.272,29.9634,-5.66956,14.2683,-5.66956,14.2683,-5.66956,3016.67,12383.5,37.3499,37.3499,0.527216,0.539583,33.3333,15,28.3333,23.3333,60,53.1353,44.0184,16.9621,101,0,8.51541,50.2144,54.2993,62.8072,-11.6017,96.1169,-11.0493,96.1169,-11.0493,96.1169,876.989,726,78.4127,78.4127,0.696102,0.52002,26.9231,38.4615,23.0769,11.5385,26,53.5873,47.8431,25.7516,15,4.90196,43.3333,61.9954,58.6332,0.952381,23.0681,0.90703,23.0681,0.90703,23.0681,619.657,175,0.47619,0.47619,0.241211,0.780893,12.5,0,0,87.5,8,55.9238,45.6471,31.9608,25,10.747,52.8571,48.539,70.6621,98.0952,137.447,93.424,137.447,93.424,137.447,1269.33,1190.5,75.2381,75.2381,0.506355,0.355032,25.9259,14.8148,18.5185,40.7407,27,48.1385,45.9893,22.3708,11,5.83567,48.6453,40.5413,63.7491,132.091,0.961169,125.801,0.961169,125.801,0.961169,997.32,914,94.9206,94.9206,0.367715,0.362682,17.6471,0,70.5882,11.7647,17,50.9751,59.197,29.7386,21,police
11.5781,46.9657,56.1665,63.0378,-4.35129,110.975,-3.59611,110.975,-3.59611,110.975,1265.8,1367.5,53.545,53.545,0.463569,0.438836,25,28.125,28.125,18.75,32,51.1364,44.5238,27.5298,32,0,13.75,53.3333,94.3047,31.9342,96.6667,-54.9295,161.111,-54.9295,161.111,-54.9295,425.411,544,83.3333,83.3333,0.736596,0.48295,46.6667,6.66667,40,6.66667,15,40,53.8462,28.8462,2,11.5064,43.3333,110.947,32.9761,1.66667,-0,2.77778,-0,2.77778,-0,432.139,109,5,5,0.342224,0.621509,0,9.09091,27.2727,63.6364,11,56.6667,61.5385,30.2885,4,12.8205,54.2177,94.6918,33.608,-30.8772,138.197,-51.462,138.197,-51.462,138.197,552.785,554,79.1667,79.1667,0.321107,0.459784,40,40,0,20,10,40,38.4615,34.6154,2,9.35897,45,85.0592,35.0805,87.0455,-13.1119,145.076,-13.1119,145.076,-13.1119,315.191,84,89.1667,89.1667,0.646981,0.426421,0,33.3333,66.6667,0,6,66.6667,50,25.4808,4,police
10.903,48.4017,42.0423,58.5071,67.3689,-13.4483,58.5816,-13.4483,58.5816,-13.4483,1858.87,1143,61.7223,61.7223,0.480326,0.465999,18.5185,11.1111,48.1481,22.2222,27,48.3644,54.416,22.4664,42,1,10.2541,65.7895,87.6932,32.7096,35.0877,166.468,61.5574,166.468,61.5574,166.468,478.943,68.5,70.1754,70.1754,0.816135,0.627111,46.1538,7.69231,46.1538,0,13,40.7018,48.2759,34.8276,5,14.2166,49.1228,84.7206,37.595,1.75439,-29.7265,3.07787,-29.7265,3.07787,-29.7265,487.983,12.5,21.6374,21.6374,0.326563,0.484083,0,14.2857,28.5714,57.1429,14,59.6491,55.1724,33.6207,4,11.9177,51.0278,92.5576,35.5952,-30.6596,51.4349,-53.7888,51.4349,-53.7888,51.4349,597.736,260,80.7018,80.7018,0.631694,0.478029,38.4615,7.69231,7.69231,46.1538,13,35.0877,68.9655,29.3103,2,8.59044,49.1228,84.7206,38.9804,53.5994,144.417,94.034,144.417,94.034,144.417,393.754,153.5,91.2281,91.2281,0.458338,0.470932,0,0,100,0,8,53.1328,58.1281,31.7734,7,police
11.0228,49.0826,36.7627,68.0288,140.041,70.473,128.478,70.473,128.478,70.473,1417.34,1240,77.1302,77.1302,0.493172,0.467489,31.25,9.375,28.125,31.25,32,51.0703,53.8765,21.3827,30,1,13.4328,54.6296,73.513,39.7085,96.2963,-17.7041,178.326,-17.7041,178.326,-17.7041,566.491,1020.5,84.5679,84.5679,0.628759,0.622378,57.1429,0,35.7143,7.14286,14,46.9136,57.7114,17.9104,3,12.6589,49.0741,77.9684,40.5544,1.85185,-29.1685,3.42936,-29.1685,3.42936,-29.1685,528.46,116.5,46.2963,46.2963,0.391056,0.50775,0,30,10,60,10,29.6296,83.5821,27.6119,2,9.81205,52.1892,76.5208,37.5887,85.0124,-0.808829,157.43,-0.808829,157.43,-0.808829,451.885,31,87.037,87.037,0.659166,0.458045,25,0,0,75,8,48.8889,72.8358,23.5821,5,9.03814,49.0741,73.513,42.1451,57.5256,17.5844,106.529,17.5844,106.529,17.5844,209.378,287,75.3086,75.3086,0.554346,0.312876,0,16.6667,83.3333,0,6,51.8519,55.4371,21.7484,7,police
12.5034,47.8448,38.7501,63.3973,48.247,-0.944294,41.5922,-0.944294,41.5922,-0.944294,545.576,5957.5,69.9672,69.9672,0.389741,0.492189,9.7561,31.7073,26.8293,31.7073,41,57.406,52.398,21.1883,44,1,12.4247,62.069,79.3651,36.7098,24.1379,153.691,41.6171,153.691,41.6171,153.691,548.986,683,48.2759,48.2759,0.598709,0.532661,40,20,40,0,10,37.931,57.1429,37.6984,4,13.0542,41.3793,80.6248,38.1239,1.72414,-0.839842,2.97265,-0.839842,2.97265,-0.839842,538.142,143.5,43.1034,43.1034,0.278087,0.583666,0,12.5,25,62.5,8,75.8621,44.4444,37.1429,5,17.5151,48.2759,83.1444,39.3293,-19.4701,2.51953,-33.5692,2.51953,-33.5692,2.51953,669.148,591,77.5862,77.5862,0.413887,0.315702,33.3333,25,0,41.6667,24,52.8736,35.9788,20.1058,3,7.63547,47.4138,57.9491,32.9962,-39.964,136.197,-68.9034,136.197,-68.9034,136.197,269.191,135.5,75.8621,75.8621,0.394121,0.368464,0,0,80,20,5,57.4713,65.6085,34.9206,3,police
11.7517,51.2287,47.808,70.217,-18.9323,92.3693,-14.6762,92.3693,-14.6762,92.3693,1898.56,1518,84.7628,84.7628,0.362924,0.53936,42.8571,28.5714,17.8571,10.7143,28,48.3204,46.8254,21.4753,36,0,11.9439,54.6875,80.4367,35.2314,96.875,-37.9504,151.367,-37.9504,151.367,-37.9504,647.911,136,84.375,84.375,0.715105,0.569863,15.7895,36.8421,47.3684,0,19,31.25,52.8814,27.7966,5,8.20975,30.4688,100.546,29.6069,1.5625,36.7896,2.44141,36.7896,2.44141,36.7896,342.144,69.5,11.7188,11.7188,0.147916,0.467195,0,0,14.2857,85.7143,7,56.25,45.7627,41.5254,8,15.5456,54.6875,81.873,39.6951,47.1354,-124.485,73.6491,-124.485,73.6491,-124.485,776.842,87.5,87.5,87.5,0.32273,0.283352,33.3333,33.3333,0,33.3333,15,37.5,33.8983,17.7966,2,11.6261,43.4511,94.9253,35.6921,58.9333,-13.3073,92.0832,-13.3073,92.0832,-13.3073,470.546,32,78.125,78.125,0.735385,0.361632,0,25,25,50,4,39.5833,51.9774,33.3333,3,police
9.91674,45.2085,35.6292,68.1172,110.91,41.7074,86.6485,41.7074,86.6485,41.7074,1466.49,1602,51.4881,51.4881,0.392073,0.391411,26.3158,10.5263,34.2105,28.9474,38,56.3244,50.3302,19.5227,63,1,12.477,52.3438,75.692,42.0065,-16.0572,142.734,-25.0893,142.734,-25.0893,142.734,665.234,329.5,78.5156,78.5156,0.600036,0.378207,35,20,45,0,20,47.9167,54.902,21.5686,6,10.9835,46.0938,80.0173,41.88,-0.00222896,8.56722,-0.00348275,8.56722,-0.00348275,8.56722,568.471,153.5,18.75,18.75,0.305381,0.630901,0,18.1818,9.09091,72.7273,11,56.25,55.2941,28.8235,5,9.53585,52.8125,81.4014,40.4743,75.5224,-1.95742,118.004,-1.95742,118.004,-1.95742,474.258,169,78.6458,78.6458,0.635482,0.374406,45.4545,0,0,54.5455,11,49.1071,71.4286,25.8403,7,6.70956,47.6562,71.3668,44.8287,-15.8845,163.531,-24.8196,163.531,-24.8196,163.531,351.149,91,0.78125,0.78125,0.318732,0.317198,0,10,90,0,10,48.75,60,28.9706,10,police
9.14047,49.2457,38.7861,70.705,-4.46205,38.8534,-3.16458,38.8534,-3.16458,38.8534,1955.68,2465,55.1057,55.1057,0.524069,0.436693,33.3333,8.88889,28.8889,28.8889,45,48.5635,44.3461,21.2117,59,0,11.0874,52.1429,73.513,44.8287,75.7143,144.798,108.163,144.798,108.163,144.798,535.767,271,66.1905,66.1905,0.660076,0.50447,17.6471,0,70.5882,11.7647,17,38.0952,53.7313,29.602,6,10.8316,47.1429,75.7407,45.8899,1.42857,-12.5798,2.04082,-12.5798,2.04082,-12.5798,547.646,95.5,39.0476,39.0476,0.344724,0.462272,0,26.6667,13.3333,60,15,57.7778,48.4245,26.8657,9,7.42004,49.2857,62.3747,42.4461,-13.7987,2.22767,-19.7124,2.22767,-19.7124,2.22767,551.043,380,94.2857,94.2857,0.790115,0.273773,25,25,0,50,12,47.619,67.6617,37.3134,6,8.31557,55,73.513,44.0769,-1.13553,112.354,-1.62219,112.354,-1.62219,112.354,435.647,129,92.1429,92.1429,0.555292,0.459055,0,12.5,81.25,6.25,16,46.3492,56.3847,28.0265,9,police
7.92024,57.764,31.4414,79.4653,-5.54276,38.2601,-3.44271,38.2601,-3.44271,38.2601,1931.15,1662,64.1277,64.1277,0.458304,0.438088,17.7778,13.3333,33.3333,35.5556,45,48.1242,48.1656,20.4204,100,0,8.71795,57.5,69.0335,45.8899,11.6612,122.693,14.5765,122.693,14.5765,122.693,632.941,486,65,65,0.683384,0.531329,25,15,55,5,20,50.5556,39.3162,28.9174,9,9.66346,46.25,63.2807,52.1372,1.25,-8.7765,1.5625,-8.7765,1.5625,-8.7765,741.036,168.5,34.375,34.375,0.333133,0.466011,0,13.3333,13.3333,73.3333,15,58.3333,59.8291,22.9345,9,5.97756,64.528,59.065,36.7768,78.2908,-4.05882,97.8635,-4.05882,97.8635,-4.05882,468.013,174.5,84.375,84.375,0.716431,0.317324,30,20,0,50,10,50,61.5385,30.3846,10,7.74038,46.25,52.597,48.9331,41.25,138.615,51.5625,138.615,51.5625,138.615,628.3,269.5,25.625,25.625,0.493866,0.56338,7.69231,0,69.2308,23.0769,13,47.7273,47.0862,28.6713,11,police
9.1049,45.3862,33.5959,76.9335,8.84927,78.0762,6.1883,78.0762,6.1883,78.0762,1900.79,3290.5,53.3558,53.3558,0.482571,0.471596,11.7647,8.82353,44.1176,35.2941,34,52.0047,51.4222,18.2556,60,1,12.4131,42.2535,64,46.8169,97.1831,132.938,136.878,132.938,136.878,132.938,889.239,917.5,84.1549,84.1549,0.6186,0.454413,28,16,48,8,25,41.3146,40.8889,19.5556,6,8.58216,46.4789,78.2222,44.4812,104.167,134.294,146.714,134.294,146.714,134.294,709.694,265.5,14.7887,14.7887,0.273237,0.60484,25,18.75,6.25,50,16,46.9484,46.8148,30.6667,9,9.91549,44.3662,67.5555,41.1388,9.34699,1.77778,13.1648,1.77778,13.1648,1.77778,540.346,252.5,70.4225,70.4225,0.649517,0.377132,36.8421,0,15.7895,47.3684,19,49.0946,51.0476,18.6667,7,5.57746,47.8873,45.3333,41.7277,142.05,-45.4855,200.071,-45.4855,200.071,-45.4855,445.245,122,83.8028,83.8028,0.652286,0.23285,0,0,100,0,7,43.662,56,30.1667,8,police
