@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Lines_Nb_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Hough_Circles_Radius_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Airs_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
46.6019,-10.8416,47.0334,0.486359,0.33488,59.0909,18.1818,0,22.7273,40.2702,22.2918,1,57.3529,178.448,85.2941,0.413559,16.6667,33.3333,16.6667,33.3333,50,12.2926,30.8824,124.918,0.515034,50,50,0,23.5294,337.593,0.788554,66.6667,0,33.3333,3.24284,19.7239,61.7647,0.852941,0,0,0,0,17.5716,38.6182,-11.1241,-77.6587,0.254181,50,0,0,6,48.5294,-23.0112,0.464091,25,0,0,75,0,0,0,0,0,0,0,0,13.6501,50.6507,125.471,241.785,4.64892,236.356,0.20098,0.860399,100,0,0,47.0588,6.57462,0.192942,0.562235,50,0,50,0,gas
52.6214,43.4652,28.5188,0.511031,0.394443,33.3333,26.6667,13.3333,26.6667,47.5624,19.631,0,47.3684,101.513,2.63158,0.457508,0,0,100,0,31.5789,8.10249,55.2632,188.803,0.645734,0,25,0,42.1053,83.1025,0.59741,33.3333,0,0,11.1496,114.266,94.7368,0.525557,0,0,100,5,11.9806,47.0139,109.599,209.941,0.55466,0,0,0,4,48.6842,-152.355,0.381375,0,0,0,100,1.93906,166.205,0.894737,0.883041,0,0,0,0,11.7036,46.0526,110.803,1.08206,6.92521,237.293,0.587302,0.345029,100,0,0,47.3684,6.92521,0.32133,0.304404,0,0,100,0,gas
46.25,36.2897,56.7173,0.408843,0.37305,30.7692,19.2308,26.9231,23.0769,45.1471,18.2248,1,48.0769,-102.205,51.0989,0.440313,40,0,60,0,0,10.9148,48.0769,208.181,0.344444,0,50,0,37.2253,52.9584,0.517053,0,0,0,10.499,76.6983,122.422,0.271965,0,0,100,2,23.1809,48.0769,3.84615,-65.7414,0.534687,50,0,0,6,46.1538,-0.384453,0.344817,0,0,0,100,6.86071,28.2759,0.720192,0.423423,0,100,0,24.3243,11.5385,44.2308,55.9379,7.3046,325.444,110.934,0.241202,0.154566,50,0,0,48.0769,368.95,0.429598,0.425157,0,0,100,0,gas
48.074,152.298,2.7018,0.37523,0.397128,28,20,28,24,50.9901,17.3103,1,48.4848,-101.01,1.51515,0.584229,33.3333,0,66.6667,0,0,5.69106,25.7576,121.951,0.399923,0,66.6667,0,47.5698,291.602,0.671128,20,0,60,15.1515,118.977,89.146,0.617965,28.5714,0,57.1429,7,13.895,43.9394,89.9295,123.452,0.391997,25,25,0,4,59.0909,-49.7692,0.457978,66.6667,0,0,33.3333,9.017,148.721,0.537458,0.361281,33.3333,66.6667,0,43.9024,13.4516,43.6771,116.801,-21.1353,231.286,228.558,0.259438,0.297304,25,0,0,33.3333,255.8,0.29499,0.314667,0,0,100,0,gas
45.2795,0.129091,57.5439,0.347634,0.416263,25,18.75,46.875,9.375,52.1805,15.3571,1,50,-114.464,96.7742,0.332867,25,0,75,0,44.186,13.5034,50,113.575,0.512199,37.5,50,0,48.3871,146.441,0.72093,0,100,0,12.3031,113.575,93.5484,0.523432,0,0,100,2,22.9557,46.7742,160.411,5.40833,0.290032,33.3333,0,22.2222,9,27.4194,67.0925,0.574843,33.3333,0,0,66.6667,19.2048,-22.4059,0.755782,0.548484,50,50,0,0,14.3286,38.7097,113.575,235.85,148.849,198.635,0.364697,0.308253,0,0,0,22.5806,113.575,0.194133,0.193293,0,0,100,0,gas
44.1303,7.27989,1.86113,0.309238,0.396592,31.25,6.25,34.375,28.125,51.1994,17.7307,1,54.7619,226.757,20.2381,0.481142,14.2857,0,0,85.7143,37.8205,9.70696,42.8571,98.003,0.41939,14.2857,0,71.4286,50,115.878,0.384615,40,0,60,12.5458,97.0973,89.8128,0.614347,25,75,0,8,7.87546,34.5238,2.38095,110.125,0.542708,20,0,80,5,53.5714,202.448,0.4416,33.3333,0,50,16.6667,9.5696,-21.3314,0.43182,0.628689,33.3333,0,66.6667,38.4615,7.09707,48.8095,38.8314,-13.8197,-26.8528,182.914,0.314868,0.175532,0,33.3333,66.6667,65.4762,-51.7752,0.663889,0.158654,0,0,0,100,gas
48.1884,62.1233,34.1009,0.428193,0.489574,37.5,20.8333,16.6667,25,47.4447,25.7537,0,47.8261,88.0199,14.1304,0.482923,0,0,0,100,26.4706,10.3581,52.1739,142.734,0.336505,20,20,60,47.8261,-23.0851,0.432436,0,0,80,9.46292,134.083,10.7417,0.383146,0,83.3333,0,6,8.88747,55.4348,101.087,-125.433,0.564104,0,0,100,3,81.5217,-91.9118,0.832108,50,0,50,0,13.8107,-0.632965,0.185098,0.465273,0,0,75,0,14.9616,52.1579,167.222,209.144,-12.4972,319.047,0.181037,0.536666,33.3333,0,66.6667,40.2174,-33.1106,0.663043,0.610924,100,0,0,0,gas
49.6377,-0.453781,1.70132,0.485233,0.457484,25,50,12.5,12.5,46.7062,23.3111,0,54.3731,-33.1186,92.3913,0.728088,0,60,0,40,0,10.6884,30.4348,135.031,0.516748,20,20,40,34.7826,109.509,0.629835,0,0,33.3333,9.90338,135.031,11.3712,0.600223,16.6667,83.3333,0,6,9.11836,35.8696,14.2908,141.292,0.25,66.6667,0,33.3333,3,46.7391,152.392,0.421065,60,0,40,0,12.1981,-37.2186,0.290062,0.663525,20,0,60,47.2222,9.11836,57.6087,96.4506,9.65661,-12.8759,194.792,0.52513,0.34378,0,0,100,49.5725,253.443,0.57029,0.381134,0,0,0,100,gas
49.6575,-11.181,26.3221,0.573137,0.456874,38.7097,35.4839,9.67742,16.129,44.7489,27.7124,0,42.7083,-53.4043,1.04167,0.763982,40,60,0,0,38.2353,10.2941,53.125,151.384,0.262431,0,40,60,40.625,-220.719,0.151748,33.3333,0,33.3333,8.14951,142.734,41.2713,0.539084,33.3333,66.6667,0,3,7.35294,85.4167,64.3686,129.669,0.342904,75,0,25,4,56.25,187.84,0.303176,25,0,75,0,9.19118,-84.2021,0.638889,0.592556,40,0,60,44.1176,3.55392,48.9583,164.36,341.37,-54.0435,109.779,0.888813,0.159233,0,0,0,48.9583,83.7623,0.500352,0.349302,0,28.5714,0,71.4286,gas
52.7344,129.305,24.625,0.480875,0.456121,36,24,24,16,43.4896,25.8333,0,55.9524,226.757,33.3333,0.63548,25,0,0,75,42.5,11.131,47.619,121.875,0.344192,14.2857,28.5714,57.1429,47.619,-16.9338,0.356116,20,0,60,10.2976,121.875,66.5266,0.504835,0,100,0,5,10.1786,53.5714,21.4286,107.986,0.388844,40,0,60,5,55.9524,177.632,0.368681,0,0,100,0,13.631,271.401,0.239829,0.43894,20,0,60,40,4.52381,61.9048,43.75,55.8263,134.613,92.397,0.519652,0.125,0,0,100,60.7143,-29.2449,0.558361,0.622432,0,0,0,100,gas
54.0984,-40.1226,6.43318,0.533757,0.43718,12.1212,15.1515,24.2424,48.4848,49.5188,15.1473,1,64.7541,-19.3746,36.0656,0.632249,0,60,0,40,49.3697,11.1379,46.7213,92.1435,0.585343,14.2857,0,78.5714,51.6393,-3.93599,0.486231,0,0,100,9.18515,70.2855,35.4804,0.341879,0,87.5,0,8,8.87175,53.2787,107.642,-17.9826,0.602928,12.5,0,87.5,8,51.6393,10.8602,0.51073,0,14.2857,85.7143,0,6.00289,-34.9953,0.673901,0.26471,20,0,80,39.7059,10.7281,52.3296,63.7976,114.05,-110.185,477.95,0.596492,0.344341,41.6667,8.33333,50,48.3607,-47.6833,0.157942,0.617271,0,0,0,100,gas
51.4124,-47.6137,39.5838,0.514852,0.52046,11.1111,31.4815,20.3704,37.037,44.3121,16.1783,1,49.1525,2.87274,11.0169,0.446558,0,0,0,100,35.0282,9.9684,49.1525,97.6731,0.548986,30,20,50,34.7458,99.3967,0.504064,0,0,100,8.30221,83.3094,145.817,0.571039,0,100,0,7,8.79058,44.0257,-4.70202,-25.9076,0.490076,14.2857,0,57.1429,7,45.7627,-9.79513,0.567444,50,0,50,0,7.21057,2.87274,0.592247,0.353696,0,0,80,42.0904,10.3706,55.9322,83.3094,-23.2431,12.5356,358.457,0.240486,0.342994,30,20,50,59.322,-9.09867,0.350513,0.486479,0,25,25,50,gas
49.6875,7.98102,88.4688,0.482507,0.487708,16.3636,10.9091,18.1818,54.5455,49.2663,16.0668,1,51.8779,-26.8442,11.3208,0.712622,22.2222,0,0,77.7778,27.2131,12.8673,43.3962,88.6858,0.63233,9.09091,0,90.9091,24.5283,63.2135,0.722597,0,0,100,6.52645,102.123,23.505,0.552471,16.6667,83.3333,0,6,12.6817,54.717,96.2264,266.057,0.467178,50,0,50,12,27.3585,-8.73421,0.573005,10,0,60,30,5.04176,-9.25677,0.675206,0.197181,0,0,100,40.3279,10.0835,52.5181,54.5678,62.5081,-24.9199,368.599,0.675806,0.266004,0,0,87.5,49.0566,69.8737,0.300901,0.474794,0,30,0,70,gas
49.4444,-9.97616,57.1212,0.435498,0.324621,19.5122,7.31707,17.0732,56.0976,46.4762,20.3674,1,49.1667,161.111,5,0.788827,20,0,0,80,35.3846,14.4103,50.0699,83.5634,0.678199,33.3333,13.3333,46.6667,0,0,0,0,0,0,5.4359,97.0414,40,0.684554,0,100,0,7,15.8974,50.8333,170.969,2.36686,0.390583,11.7647,11.7647,52.9412,17,13.3333,120.71,0.90376,0,0,0,100,5.15385,102.313,0.699999,0.295661,20,0,80,39.0385,7.69231,47.6253,58.7484,-8.24877,24.7872,378.655,0.349556,0.46803,0,28.5714,71.4286,56.6667,43.787,0.443376,0.114647,44.4444,55.5556,0,0,gas
50.5882,2.5652,1.6122,0.403953,0.532247,15.5172,27.5862,31.0345,25.8621,50.1623,17.1169,1,51.7857,67.4198,17.8571,0.584957,0,50,0,50,33.6667,11.1012,53.5714,84.7222,0.518306,18.1818,0,81.8182,30.3571,89.2063,0.400022,28.5714,0,71.4286,8.60119,90.2778,-7.14286,0.748182,0,100,0,6,12.3214,45.5357,-56.3248,145.998,0.451122,33.3333,0,66.6667,9,28.5714,75,0.293838,20,0,80,0,14.9405,79.9674,0.515002,0.355827,40,10,40,44.1667,9.6131,41.0714,81.9445,-33.0211,202.211,558.047,0.477651,0.480321,0,60,40,49.1071,153.924,0.301869,0.569199,0,33.3333,0,66.6667,gas
54.1322,-17.312,2.85064,0.484855,0.223639,54.5455,12.1212,12.1212,21.2121,47.3657,18.8563,1,47.5,39.4531,77.5,0.504729,16.6667,0,83.3333,0,0,13.2143,42.5694,91.05,0.186014,77.7778,22.2222,0,31.25,237.942,0.742789,0,0,100,8.52041,54.1441,120.525,0.281772,0,0,66.6667,3,11.8367,40,5.93928,271.163,0.392735,0,0,0,6,40.7246,199.385,0.337182,71.4286,14.2857,0,14.2857,1.9898,112.453,0.90303,0.654298,0,0,0,0,14.7959,51.7986,77.0378,168.075,237.5,388.602,0.380832,0.456887,50,0,0,38.75,4.16493,0.378796,0.308692,100,0,0,0,gas
55,99.8137,44.0137,0.453675,0.325145,53.125,15.625,12.5,18.75,56.3636,25.2632,1,47.2222,-5.89226,84.2593,0.275685,50,0,50,0,40.9091,14.3308,48.6111,111.054,0.482659,0,20,80,18.0556,87.072,0.866843,66.6667,0,33.3333,8.14394,43.905,29.7884,0.320003,0,0,33.3333,3,9.72222,48.6111,33.3333,216.942,0.598645,66.6667,0,0,3,48.6111,-103.306,0.320678,54.5455,0,0,45.4545,0,0,0,0,0,0,0,0,21.9697,47.2222,100.723,191.331,-29.2567,367.97,0.476769,0.46227,100,0,0,73.6111,163.076,0.651709,0.5169,50,0,50,0,gas
46.4646,53.5339,50.2064,0.460224,0.360389,30.7692,19.2308,15.3846,34.6154,47.5589,22.5877,1,44.3271,348.273,25.2525,0.545388,22.2222,0,11.1111,66.6667,0,11.3238,48.4848,148.892,0.668896,50,0,50,25.7576,106.321,0.643269,0,0,0,11.1643,86.5651,67.4242,0.538209,25,0,50,4,24.0032,55.8285,-26.5152,249.307,0.403058,33.3333,11.1111,0,9,63.6364,127.694,0.213234,80,0,0,20,2.3126,249.307,0,0,0,0,0,0,22.488,43.9394,128.116,6.92521,9.18274,301.647,0.227904,0.294134,85.7143,0,0,60.6061,6.92521,0.578283,0.557018,0,0,100,0,gas
49.4165,-11.9435,42.8714,0.409824,0.309349,30,16.6667,26.6667,26.6667,50.176,22.3529,1,48.7179,-30.572,53.8462,0.642454,40,20,40,0,43.3333,18.6325,62.8359,107.232,0.549626,50,20,30,14.1026,2.96296,0.470802,0,0,0,9.00285,49.3827,-5.83769,0.257503,0,0,50,4,11.6239,61.5967,94.8718,-4.93827,0.496302,50,25,0,4,41.0256,-55.4829,0.223829,44.4444,0,0,55.5556,3.4188,205.432,0.907051,0.675926,100,0,0,0,18.9744,58.3974,98.9712,70.4538,-101.773,380.036,0.455021,0.318377,20,0,0,43.5897,231.79,0.437862,0.430863,75,0,25,0,gas
42.2911,34.9684,67.9099,0.559049,0.458796,37.931,27.5862,20.6897,13.7931,44.1327,20.5275,1,29.7297,182.615,11.8243,0.280601,25,0,0,75,0,13.9535,45.9459,113.575,0.647416,40,0,60,36.4865,43.3727,0.684489,0,0,60,4.52546,21.6333,86.4865,0.256757,0,0,0,1,16.2162,47.16,1.5561,5.40833,0.31985,40,20,40,5,42.88,-13.0156,0.341493,50,20,10,20,8.54808,48.675,0.82973,0.614535,100,0,0,0,10.748,41.5106,92.0348,205.194,166.649,184.608,0.264787,0.214077,66.6667,0,0,45.9459,259.338,0.288697,0.341712,25,0,75,0,gas
53.271,-59.7457,42.2538,0.404604,0.509611,29.1667,20.8333,29.1667,20.8333,55.635,20.0121,0,60,46.023,97.1429,0.512853,0,0,0,100,34.375,13.3036,31.4286,156.25,0.178436,66.6667,33.3333,0,41.4286,107.701,0.335492,25,0,50,11.7857,151.367,10.0529,0.548565,0,100,0,2,13.75,30,77.3109,9.76562,0.428425,50,0,50,4,40,27.9018,0.4506,0,0,100,0,15,-28.5156,0.178571,0.351562,0,0,0,0,11.5179,53.2245,141.462,-32.848,70.5009,168.445,0.602649,0.37642,0,0,100,50,-37.2541,0.298837,0.569595,0,40,0,60,gas
47.9919,82.6246,78.2543,0.51297,0.498914,12,32,48,8,52.9961,21.542,0,48.7805,-51.8175,44.5122,0.220238,0,50,0,50,28.125,12.5762,51.2195,151.367,0.40625,33.3333,0,66.6667,51.2195,-16.276,0.514529,33.3333,0,33.3333,9.45122,151.367,79.9652,0.653423,0,100,0,4,10.8994,45.1219,-5.54324,388.849,0.468101,0,0,100,4,41.4634,-26.9531,0.528646,33.3333,0,66.6667,0,15.2439,39.4531,0.435046,0.506069,28.5714,0,14.2857,53.125,6.17378,14.6341,136.719,315.472,55.3501,107.057,0.087173,0.433304,0,100,0,43.9024,345.459,0.155295,0.456067,50,50,0,0,gas
48.4252,0.620001,97.4062,0.645834,0.487652,31.25,37.5,31.25,0,46.5283,30.7825,0,48.466,-2.41777,7.14286,0.498096,0,33.3333,0,66.6667,61.5385,13.6447,34.5238,177.515,0.50773,25,75,0,48.8095,0.887574,0.493278,20,0,20,10.8059,184.911,23.8095,0.370756,0,100,0,2,8.97436,52.381,40.218,109.075,0.203755,100,0,0,2,63.0952,156.558,0.242051,33.3333,0,66.6667,0,11.8132,-35.9256,0.212149,0.739645,50,0,0,53.8462,5.58608,69.0476,59.1716,164.835,150.632,52.8701,0.577381,0.157585,0,100,0,67.8571,294.816,0.658201,0.507835,50,50,0,0,gas
49.2308,75.6213,91.4379,0.475758,0.447838,42.3077,42.3077,11.5385,3.84615,54.6606,23.4056,0,50.0599,222.823,90.6977,0.53571,40,60,0,0,61.2903,12.9782,33.7209,156.087,0.389036,25,50,25,47.6744,96.2539,0.460837,0,0,0,9.07727,166.493,21.1628,0.469638,100,0,0,4,8.62716,55.814,27.1992,447.451,0.306452,100,0,0,2,63.9535,186.149,0.600998,0,0,100,0,7.12678,62.435,0.530269,0.220686,0,0,66.6667,0,7.65191,61.6279,124.87,239.334,104.922,95.669,0.544125,0.544676,20,40,40,63.9535,-35.2169,0.52149,0.724315,16.6667,0,0,83.3333,gas
49.6,72.3773,27.4688,0.471185,0.39714,40,32,16,12,52.8,25.5783,0,47.4777,-6.2704,1.21951,0.700848,0,50,33.3333,16.6667,44.8276,12.1951,49.5168,69.7732,0.398467,50,25,25,36.5854,187.872,0.405806,0,0,100,10.1766,166.468,5.96206,0.283581,50,50,0,2,10.2607,41.4634,73.3828,11.8906,0.287356,66.6667,0,33.3333,3,45.1219,76.7485,0.394694,100,0,0,0,10.0925,-130.03,0.401948,0.451407,0,0,100,24.1379,9.08326,57.3171,89.1795,-20.011,39.6106,116.711,0.436388,0.349177,0,50,50,59.7561,351.388,0.493524,0.587016,0,0,0,100,gas
42.5781,46.9885,43.2777,0.439875,0.267721,40.5405,24.3243,8.10811,27.027,52.551,21.0028,1,54.2517,113.52,1.19048,0.185361,0,57.1429,0,42.8571,40,13.2857,48.8095,94,0.494421,0,36.3636,63.6364,30.9524,104,0.820356,0,0,100,3.47619,20,90.4762,0.813492,0,0,0,2,8.95238,27.381,64.6962,109.241,0.350713,50,0,0,6,45.2381,-106.2,0.156293,66.6667,0,0,33.3333,1.66667,192,0.940476,0.8,0,0,0,0,15.5714,54.337,109.568,169.178,-22.3229,356.804,0.580688,0.46877,60,0,0,42.8571,4,0.339286,0.256667,100,0,0,0,gas
52.5565,80.1302,8.98972,0.38988,0.272399,29.5455,31.8182,9.09091,29.5455,46.8324,22.8904,0,49.6389,-56.4236,17.7083,0.467739,57.1429,28.5714,14.2857,0,30.4348,14.3116,50,89.7921,0.324926,16.6667,25,41.6667,41.1695,65.2212,0.71735,0,0,50,7.47283,47.259,141.667,0.315538,0,0,66.6667,3,11.413,50.1523,-19.436,-11.9876,0.354978,20,20,0,5,41.6305,207.939,0.368463,100,0,0,0,0.543478,160.681,0.946759,0.693237,0,0,0,0,10.5525,48.9583,82.7032,4.7259,30.3819,250.16,0.365001,0.314927,66.6667,0,0,41.5706,4.7259,0.254577,0.268198,0,0,100,0,gas
49.7919,-4.47682,61.1879,0.498852,0.281276,37.931,20.6897,27.5862,13.7931,52.3569,13.8377,1,56.9444,53.0903,2.22222,0.229008,62.5,12.5,12.5,12.5,50,16.7201,47.2222,94.3047,0.436835,27.2727,18.1818,18.1818,39.6635,12.6175,0.302021,0,66.6667,0,13.515,94.3047,21.8992,0.694653,33.3333,16.6667,50,6,13.3547,56.9444,104.444,3.69823,0.139436,50,33.3333,16.6667,6,34.7222,106.774,0.396612,33.3333,0,0,66.6667,7.15812,133.421,0.494444,0.570513,100,0,0,28.8462,15.2244,37.6238,94.6033,-13.9048,106.198,293.385,0.436651,0.697141,55.5556,0,0,31.9444,3.69823,0.285367,0.286439,33.3333,0,66.6667,0,gas
52.3788,-9.65749,2.11686,0.622356,0.301333,23.5294,23.5294,20.5882,32.3529,45.935,21.7554,1,52.5,-112.5,97.5,0.651527,50,0,50,0,35.2941,15.5392,53.1081,92.2722,0.448273,33.3333,66.6667,0,32.4243,7.68935,0.371334,16.6667,0,0,6.66667,44.2138,109.118,0.578125,0,0,100,3,11.9118,58.75,95,206.844,0.254781,25,0,0,4,43.75,-12.4213,0.352314,55.5556,0,0,44.4444,2.5,99.9616,0.879167,0.406681,0,0,0,0,13.8725,55,81.3935,3.84468,-40.1786,315.819,0.298904,0.274372,0,0,0,42.5,-12.6593,0.382692,0.476828,0,0,100,0,gas
47.7452,-5.33109,58.8293,0.518329,0.290204,31.4286,22.8571,17.1429,28.5714,56.5271,17.2576,1,56.5789,249.307,97.3684,0.485636,57.1429,28.5714,14.2857,0,42.2222,20.8772,50,96.2963,0.444159,57.1429,42.8571,0,22.3684,-19.7531,0.671038,0,0,100,8.07018,56.7901,94.7368,0.658847,0,0,100,3,19.4737,42.1053,75.0774,-103.704,0.503483,55.5556,33.3333,0,9,39.4737,-53.6155,0.302666,33.3333,0,16.6667,50,7.83626,162.963,0.760721,0.455693,50,50,0,37.7778,13.8012,48.6842,108.642,113.224,-126.003,293.982,0.486412,0.46093,75,0,0,28.9474,53.8272,0.254112,0.26015,50,0,50,0,gas
47.7564,64.9097,49.776,0.526818,0.406065,42.5,25,7.5,25,47.2408,17.9736,1,50,184.911,98.0769,0.525454,0,25,0,75,27.6786,11.1951,49.0385,93.7975,0.486943,50,40,10,43.2692,105.72,0.454976,12.5,0,75,10.5082,0,0,0,0,0,0,0,17.6854,47.1154,9.77131,341.199,0.252036,81.8182,0,9.09091,11,60.5769,115.707,0.351191,60,0,40,0,7.45192,0,0,0,0,0,0,0,16.6552,44.2308,87.6913,3.18878,213.854,442.165,0.581213,0.505722,0,0,100,45.1923,-22.1426,0.329049,0.309633,70,0,0,30,gas
46.9877,-9.09579,33.7035,0.450825,0.291759,34.2857,40,8.57143,17.1429,52.5945,21.4435,1,54.3478,-113.422,97.8261,0.372537,33.3333,22.2222,33.3333,11.1111,53.9216,18.0307,44.6429,92.2722,0.491127,42.8571,35.7143,14.2857,22.1321,34.6021,0.682866,0,0,33.3333,6.52174,34.6021,-18.1568,0.443478,0,0,50,4,13.7255,44.518,-17.3913,3.84468,0.275585,42.8571,42.8571,0,7,43.4783,118.92,0.402461,46.1538,15.3846,7.69231,30.7692,0.426257,119.185,0,0,0,0,0,0,19.139,51.087,98.0392,188.389,-75.6144,415.363,0.638527,0.310629,85.7143,0,0,44.5652,3.84468,0.438406,0.198257,100,0,0,0,gas
47.6116,-8.63938,1.32499,0.491457,0.302707,41.1765,20.5882,14.7059,23.5294,53.8711,17.6819,1,57.4468,-26.566,32.9787,0.307644,55.5556,11.1111,33.3333,0,46.2963,13.3176,42.5779,86.708,0.168876,53.8462,38.4615,7.69231,29.7872,225.546,0.608082,42.8571,0,57.1429,5.39795,27.4348,46.8085,0.536348,0,0,100,2,15.3664,51.0638,150.035,88.6386,0.421648,22.2222,55.5556,0,9,49.2862,136.717,0.438897,40,0,20,40,5.83136,144.404,0.902995,0.72476,100,0,0,0,12.5296,48.9362,85.7339,-145.042,111.753,477.933,0.283891,0.441612,100,0,0,51.0638,110.425,0.525431,0.272663,60,0,40,0,gas
56.456,75.2979,25.1038,0.619305,0.28559,29.0323,16.129,22.5806,32.2581,52.193,22.5191,1,48.6842,23.6513,13.8158,0.428235,28.5714,28.5714,42.8571,0,55.814,20.563,48.6842,113.575,0.284725,63.6364,9.09091,27.2727,47.3684,21.2953,0.578694,0,0,0,9.79192,51.3791,44.1461,0.271116,0,0,50,4,19.4614,55.2632,-37.3206,-112.482,0.524704,28.5714,0,14.2857,7,44.7368,-6.85055,0.34093,16.6667,0,33.3333,50,4.46756,81.1249,0.901072,0.653316,100,0,0,0,15.2387,53.782,76.087,47.0364,-162.671,269.205,0.431228,0.267709,40,0,20,77.6316,131.183,0.345614,0.443411,100,0,0,0,gas
57.3913,-11.2514,17.4924,0.479693,0.452154,35.7143,3.57143,28.5714,32.1429,54.2547,18.6287,1,50,6.92521,10.5263,0.311264,0,33.3333,66.6667,0,28.7037,21.8324,52.6316,92.5926,0.535661,42.8571,14.2857,42.8571,14.4737,1.14312,0.693151,0,0,0,10.9162,90.8779,94.7368,0.66596,25,0,25,4,19.152,34.2105,-1.05263,209.877,0.465504,55.5556,0,11.1111,9,27.543,-16.3652,0.491003,0,0,42.8571,57.1429,6.82261,86.38,0.339286,0.143078,100,0,0,0,16.6667,46.0526,87.4486,202.332,157.716,407.479,0.318065,0.350899,87.5,0,0,18.4211,3.42936,0.13499,0.101938,100,0,0,0,gas
