@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Lines_Nb_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_2_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Airs_Triangle_2_X_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Contours_8 numeric
@attribute Harris_Corners_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Black_Pixel_9 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Length_Contours_9 numeric
@attribute Mass_Center_X_9 numeric
@attribute Hough_Lines_Nb_9 numeric
@attribute Airs_Center_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Hough_Lines_Horizontal_10 numeric
@attribute Hough_Lines_Nb_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Contours_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Triangle_1_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Airs_Center_Y_13 numeric
@attribute Harris_Corners_X_13 numeric
@attribute Mass_Center_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Hough_Lines_DiagonalPos_13 numeric
@attribute Black_Pixel_14 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Triangle_2_X_14 numeric
@attribute Mass_Center_X_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_Y_15 numeric
@attribute Airs_Center_X_16 numeric
@attribute Airs_Center_Y_16 numeric
@attribute Mass_Center_Y_16 numeric
@attribute Hough_Lines_Horizontal_16 numeric
@attribute Airs_Center_X_17 numeric
@attribute Airs_Triangle_1_X_17 numeric
@attribute Harris_Corners_X_17 numeric
@attribute Mass_Center_Y_17 numeric
@attribute Airs_Center_X_18 numeric
@attribute Airs_Center_Y_18 numeric
@attribute Harris_Corners_X_18 numeric
@attribute Hough_Lines_Vertical_18 numeric
@attribute Airs_Center_X_19 numeric
@attribute Airs_Center_Y_19 numeric
@attribute Harris_Corners_X_19 numeric
@attribute Airs_Center_X_20 numeric
@attribute Mass_Center_X_20 numeric
@attribute Hough_Lines_Horizontal_20 numeric
@attribute Airs_Triangle_2_X_21 numeric
@attribute Airs_Contours_21 numeric
@attribute Mass_Center_X_21 numeric
@attribute Airs_Center_Y_22 numeric
@attribute Airs_Triangle_1_Y_22 numeric
@attribute Mass_Center_X_22 numeric
@attribute Hough_Lines_Vertical_22 numeric
@attribute Hough_Lines_Horizontal_22 numeric
@attribute Airs_Center_X_23 numeric
@attribute Airs_Center_Y_23 numeric
@attribute Mass_Center_Y_23 numeric
@attribute Black_Pixel_24 numeric
@attribute Airs_Center_X_24 numeric
@attribute Airs_Center_Y_24 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
51.8519,29.9178,0.499658,0.437975,60,0,17.1429,22.8571,35,52.4884,16.066,1,66.6667,430.839,111.083,95.2381,0.508995,2,27.522,0,42.8571,521.542,0.499559,0,100,0,0,0,0,0,20.0893,45.2381,156.25,-152.546,0,0,40.4762,0.404762,42.8571,80.9524,292.969,76.1905,63.4766,90.4762,0.827201,0,40.4762,111.368,2.38095,0.639335,18.3036,69.0476,151.367,10.5,0.702381,1,7.14286,0,0,0,61.9048,118.592,0.777344,23.8095,97.6562,0,0,80.9524,0,0,0,25.4464,61.9048,373.185,0.650794,100,18.3036,33.3333,131.836,302.734,0.345644,71.4286,224.609,0.799479,0,30.9524,-3.64146,2.38095,0.24858,50,151.367,33.3333,0,21.4286,43.9453,35.7143,30.9524,0,0,178.167,131.905,0.638279,288.086,283.203,0.063492,0,0,47.619,151.367,0.776021,14.2857,0,0,gas
46.6019,47.0334,0.486359,0.33488,59.0909,18.1818,0,22.7273,22,40.2702,22.2918,1,52.5,-20.6522,120.196,10,0.362821,1,47.5,100,0,0,0,0,0,85,37.8072,0,0,0,18.4783,45,207.939,61.4094,100,0,32.5,0.2425,55,7.77778,-65.1124,0,0,0,0,0,0,0,95,0,18.2609,20,207.939,6.5,0.0375,1,47.5,0,0,1,65,98.0642,0.869565,47.5,31.1909,25,0,0,0,0,0,9.13043,90,450,0,0,6.73913,5,198.488,378.072,0.380435,52.5,207.939,0.828571,0,42.5,62.5,42.5,0.398551,40,293.006,57.5,100,0,0,2.5,47.5,0.40712,33.3333,625,70.0642,0.4675,207.939,396.975,0.49732,66.6667,0,72.5,170.132,0.336957,6.52174,17.5,330.813,gas
52.6214,28.5188,0.511031,0.394443,33.3333,26.6667,13.3333,26.6667,30,47.5624,19.631,0,69.5652,404.537,52.598,82.6087,0,0,28.2609,0,52.1739,237.645,0.537888,0,0,34.7826,289.256,0,0,100,17.9842,50,196.281,231.569,0,0,47.8261,0.258253,43.4783,-9.56522,78.5124,0,0,0,0,0,69.5652,83.5563,71.1957,0.090909,59.8814,0,0,0,0,0,34.7826,0.401186,0,2,63.0435,96.2064,0.667952,69.5652,335.744,0,0,0,0,0,0,13.834,65.2174,151.229,0.565217,100,2.17391,91.3044,196.281,144.628,0,47.8261,206.612,0.211174,0,28.2609,-3.62319,29.8137,0.261833,47.8261,309.917,19.5652,0,0,0,43.4783,30.4348,0.291964,0,396.975,7,0,216.942,20.6612,0.274557,33.3333,33.3333,52.1739,216.942,0.707504,0.988142,0,0,gas
46.25,56.7173,0.408843,0.37305,30.7692,19.2308,26.9231,23.0769,26,45.1471,18.2248,1,56.25,156.25,69.2548,90.625,0.632576,1,34.375,100,46.875,260.417,0.398438,0,0,46.875,258.264,0,0,50,17.8977,43.75,216.942,117.188,0,0,46.875,0.436343,40.625,6.25,30.9917,0,0,0,0,0,53.125,79.669,93.75,0.672683,21.875,41.3717,212.463,17,0.609375,2,12.5,0.125,0,0,40.625,97.9117,0.646104,81.25,413.223,0,92.9752,84.375,0,0,0,6.81818,21.875,39.0625,0.203704,0,4.82955,28.125,61.9835,20.6612,0.207071,56.25,216.942,0.402597,0,12.5,6.25,12.5,0.080808,59.375,361.57,50,0,0,0,9.375,25,0.160417,0,546.875,71.5254,0.759115,206.612,587.695,0.25,0,0,37.5,216.942,0.566362,0.284091,0,0,gas
48.074,2.7018,0.37523,0.397128,28,20,28,24,25,50.9901,17.3103,1,52.5,-9.99999,96.2965,95,0.549188,2,50,0,57.5,363.889,0.635185,0,100,52.5,199.653,100,0,0,17.9167,47.5,164.931,262.5,0,0,10,0.075,65,96,90.2778,87.5,364.583,85,0.875,0,30,83.5176,2.5,0.534722,16.25,62.5,217.014,9.5,0.675,2,52.5,0.4,0,0,35,100.072,0.415104,32.5,315.972,0,86.8055,51.6667,0.680159,0.234788,0,8.33333,75,250,0.769608,0,12.7083,27.5,130.208,17.3611,0.216737,52.5,164.931,0.311303,0,0,0,25,0,65,277.778,52.5,100,22.5,182.292,37.5,20,0.135,0,363.83,103.964,0.615,0,0,0,0,0,65,121.528,0.258681,13.9583,35,277.778,gas
45.2795,57.5439,0.347634,0.416263,25,18.75,46.875,9.375,32,52.1805,15.3571,1,60.5263,470.914,51.7696,60.5263,0.68616,1,63.1579,100,63.1579,188.679,0.746739,0,0,39.4737,214.497,0,0,100,21.0526,68.4211,184.911,581.717,100,0,40.4605,0.320078,15.7895,5.26316,147.929,81.5789,325.444,73.6842,0.82807,0,36.8421,169.93,2.63158,0.642708,15.587,42.1053,125.74,16.5,0.337252,1,50,0.601533,0,2,18.4211,65.0416,0.217949,26.4922,233.293,100,140.533,18.4211,0.467266,0.328956,66.6667,14.7773,52.6316,33.7227,0.413534,100,17.2065,63.1579,184.911,253.815,0.414855,18.4211,44.3787,0.106227,0,0,0,2.63158,0,0,0,2.63158,0,60.5263,340.237,81.5789,34.2105,0.181092,0,201.132,73.0833,0.728263,295.858,236.686,0.331579,0,100,47.3684,162.722,0.403992,6.68016,47.3684,51.7752,gas
44.1303,1.86113,0.309238,0.396592,31.25,6.25,34.375,28.125,32,51.1994,17.7307,1,52,190,300.88,34,0.581975,3,30,0,66,368,0.711905,100,0,52,156.087,100,0,0,8.3871,24,93.6524,16,100,0,72,0.7675,14,4,10.4058,34,156.087,-16.1143,0.200899,100,68,79.9828,66,0.305069,13.2903,48,208.117,31,0.3035,3,42,0.805333,0,0,46,64.669,0.576575,48,-37.1637,0,119.667,94,0.66,0.348485,0,5.41935,22,201.143,0.193922,0,26.8387,0,0,0,0,0,0,0,0,0,0,96,0,80,67.6379,88,0,46,161.29,2,0,0,0,202.667,125.721,0.35,156.087,-38.1547,0.694933,50,0,6,114.464,0,16.2581,52,156.087,gas
48.1884,34.1009,0.428193,0.489574,37.5,20.8333,16.6667,25,24,47.4447,25.7537,0,55.5556,68.5871,107.267,24.0741,0.561764,4,3.7037,0,51.8519,254.915,0.440112,0,0,11.1111,37.5,0,0,0,15.7407,57.4074,237.5,369.563,0,0,0,0,77.7778,92.5926,-300,14.8148,237.5,3.7037,0.166667,0,87.037,16.3137,96.2963,0.75,10.1852,22.2222,187.5,7.5,0.166919,0,0,0,0,0,51.8519,82.8313,0.375,48.1481,519.149,33.3333,150,38.8889,0.409722,0.2,0,20,46.2963,392.318,0.549383,0,20.5556,48.1481,275,80,0.497685,44.4444,387.5,0,100,44.4444,23.2323,38.2716,0.70875,66.6667,100,48.1481,0,33.3333,275,20.9877,92.5926,0,0,-6.85871,92.397,0.273859,37.5,25,0,0,0,5.55556,237.5,0.522222,14.4444,72.2222,237.5,gas
49.6377,1.70132,0.485233,0.457484,25,50,12.5,12.5,32,46.7062,23.3111,0,48.1481,-31.176,119.338,25.9259,0.427298,2,48.1481,0,66.6667,342.936,0.718751,0,0,24.0741,113.379,0,0,0,15.873,25.9259,226.757,-3.04832,100,0,88.8889,0.907407,20.3704,1.32275,385.488,29.6296,226.757,11.1111,0.314815,100,0,0,96.2963,0,16.9312,35.1852,226.757,25.5,0.278924,2,81.4815,0.91358,0,0,18.5185,36.7102,0.792328,44.4444,-7.55858,0,215.42,79.0123,0.405718,0.400167,0,8.46561,31.4815,13.7174,0.232099,0,6.87831,55.5556,79.3651,-17.0068,0.119048,48.1481,181.406,0.321429,100,59.2593,11.1111,48.1481,0.231151,57.4074,396.825,75.3086,0,7.40741,430.839,7.40741,0,0,0,246.914,108.74,0.429751,226.757,-340.136,0.625079,33.3333,0,0,0,0,13.2275,25.9259,226.757,gas
49.6575,26.3221,0.573137,0.456874,38.7097,35.4839,9.67742,16.129,31,44.7489,27.7124,0,48.2759,-173.603,118.841,1.72414,0.413793,2,48.2759,50,72.4138,162.505,0.763007,0,0,0,0,0,0,0,9.31034,87.931,237.5,249.703,100,0,0,0,24.1379,2.15517,575,75.8621,237.5,58.6207,0.788793,100,0,0,1.72414,0,5,87.931,112.5,0,0.913793,0,48.2759,0.243934,100,2,24.1379,79.7783,0.685979,48.2759,25,100,100,96.5517,0.862069,0.125,0,15.3448,41.3793,300.009,0.182465,50,5.51724,0,0,0,0,0,0,0,0,60.3448,93.1034,43.6782,0.216071,48.2759,187.5,39.6552,0,37.931,262.5,60.3448,0,0,0,178.359,87.9735,0.262847,0,0,0,0,0,22.4138,237.5,0.676488,13.1034,55.1724,237.5,gas
52.7344,24.625,0.480875,0.456121,36,24,24,16,25,43.4896,25.8333,0,64,336,68.9411,56,0.744127,2,50.6582,0,64,96,0.694938,66.6667,0,16,69.4445,0,0,0,17.6667,40,199.653,-84.5714,66.6667,0,0,0,32,20,17.3611,32,199.653,-2.66667,0.225128,100,0,0,88,0,16.8333,48,190.972,26,0.366736,4,86,0.86,0,1,14,20.1421,0,48,55.5556,66.6667,164.931,72.6667,0.493333,0.358648,0,9.66667,46,464,0.2,0,25.1667,0,0,0,0,92,17.3611,0,0,48,115.76,2,0.447448,50.8605,210.756,37.7143,0,38,251.736,28.8,0,0,0,158.222,108.64,0.373939,255.208,34.7222,0.83,0,0,12,130.208,0,16.3333,60,199.653,gas
54.0984,6.43318,0.533757,0.43718,12.1212,15.1515,24.2424,48.4848,66,49.5188,15.1473,1,75,262.346,62.0122,61.1111,0.7613,2,48.6111,0,52.7778,262.346,0.576253,0,0,25,56.514,33.3333,66.6667,0,10.4336,48.6111,154.67,224.868,0,0,56.9444,0.13143,52.7778,-31.5233,295.216,50.7479,99.5287,2.16572,0.422285,0,59.7222,216.636,97.2222,0.491882,10.1626,34.7222,154.67,38,0.292122,2,55.5556,0.449613,22.2222,9,2.77778,0,0,48.6111,61.8679,0,0,0,0,0,0,7.45257,58.3333,86.8056,0.589078,0,5.55556,75,50.5651,5.94884,0.166275,55.3256,114.151,0.393087,0,48.6111,114.722,2.77778,0.598278,61.1111,98.1559,89.4444,0,19.4444,199.286,1.38889,0,0,0,61.7284,188.794,0.680442,68.4117,5.94884,0.895503,0,0,19.4444,118.977,0.286585,8.06233,61.1111,62.4628,gas
51.4124,39.5838,0.514852,0.52046,11.1111,31.4815,20.3704,37.037,54,44.3121,16.1783,1,48.5714,8.16327,175.65,18.5714,0.412372,5,48.5714,100,70,269.388,0.736853,0,0,28.5714,77.551,0,100,0,2.44898,0,0,0,0,0,48.4515,0.457127,22.8571,-8.79121,367.347,65.7143,138.776,15.6831,0.549142,25,48.5714,175.458,11.4286,0.790009,10.7755,42.8571,138.776,142,0.284031,3,62.8571,0.684485,0,3,0,0,0,48.5714,55.7913,0,0,75.102,0,0,0,8.4898,50,16.3265,0.6423,0,14.6939,51.4286,130.612,362.682,0.468497,42.673,160.114,0.282313,66.6667,48.5714,1.62047,45.7143,0.708844,48.5714,155.102,7.14286,0,11.4286,244.898,1.42857,0,0,0,-11.3232,155.995,0.632546,122.449,-81.2777,0.554291,0,0,11.4286,240.816,0.878355,12.6531,25.7143,138.776,gas
49.6875,88.4688,0.482507,0.487708,16.3636,10.9091,18.1818,54.5455,55,49.2663,16.0668,1,46.875,-20.6163,190.177,18.75,0.528719,3,36.7231,0,75,146.484,0.775962,100,0,60.0715,130.459,0,83.3333,0,12.1528,46.875,135.031,9.76562,25,0,68.75,0.739236,34.375,36.7699,-22.5712,71.875,96.4506,45.9821,0.736049,0,50.3964,125.099,42.1875,0.550103,15.8854,51.5625,119.599,30,0.503669,3,51.5625,0.286643,0,7,0,0,0,51.2153,-38.5802,0,0,15.625,0,0,0,4.86111,73.4375,292.969,0.806944,0,6.94444,37.5,111.883,99.2063,0.379831,60.9375,15.4321,0.080682,100,48.4375,-52.7574,10.1562,0.468231,29.6875,177.469,3.125,50,0,0,0,0,0,0,-61.7188,238.168,0.55097,155.91,-29.9765,0.489524,0,0,37.1561,142.985,0.463475,6.85764,23.4375,208.333,gas
49.4444,57.1212,0.435498,0.324621,19.5122,7.31707,17.0732,56.0976,41,46.4762,20.3674,1,48.6111,-53.474,190.366,8.33333,0.540799,5,41.0714,0,84.7222,208.333,0.881944,0,0,45.8333,105.194,0,100,0,19.4444,45.8333,121.631,-27.1681,37.5,0,18.0556,0.132128,0,0,0,80.5556,95.332,53.4127,0.809866,66.6667,56.9444,155.853,1.38889,0.638704,12.3932,48.6111,124.918,48.5,0.285605,3,59.7222,0.605116,100,2,48.6111,164.295,0.703214,48.6111,127.49,0,0,0,0,0,0,7.33618,61.1111,131.173,0.612595,0,3.49003,54.1667,111.769,-67.44,0.064103,33.3333,49.3097,0.179487,100,87.5,94.4444,94.4444,0.025641,6.94444,131.492,8.33333,100,0,0,0,0,0,0,46.2963,203.191,0.719431,127.366,233.891,0.638704,71.4286,14.2857,2.77778,170.94,0.645299,0,0,0,gas
50.5882,1.6122,0.403953,0.532247,15.5172,27.5862,31.0345,25.8621,58,50.1623,17.1169,1,52.9412,100.408,136.882,29.4118,0.536909,2,48.5294,100,69.1176,276.817,0.738933,50,0,61.2584,135.916,0,100,0,11.4379,38.2353,119.599,-115.188,33.3333,0,50,0.494948,0,0,0,29.4118,131.173,2.94118,0.324198,33.3333,63.2353,198.35,61.7647,0.415409,5.55556,94.1176,104.167,1.5,0.897059,2,25,0.152772,25,4,0,0,0,38.2353,147.17,0,96.4506,94.1176,0.477671,0.318657,0,16.3399,54.7884,-11.424,0.481373,0,9.64052,41.6983,150.463,111.363,0.352431,61.7647,65.5864,0.198964,100,48.5294,146.392,92.6471,0.543981,51.4706,84.8765,14.7059,0,23.5294,196.759,3.67647,0,0,0,106.605,241.268,0.75257,135.031,121.387,0.841792,100,0,2.94118,123.457,0.676852,11.7647,25,135.031,gas
54.1322,2.85064,0.484855,0.223639,54.5455,12.1212,12.1212,21.2121,33,47.3657,18.8563,1,56.25,320.67,79.0538,50,0.613402,2,56.6615,0,52.0833,483.941,0.487103,0,0,47.9167,160.523,0,0,0,10.2011,47.9167,166.468,542.409,100,0,31.25,0.251786,68.75,57.0402,-84.0543,0,0,0,0,0,89.5833,5.82843,95.8333,0.862069,15.9483,25,166.468,7.5,0.148438,2,35.4167,0.291667,0,2,45.8333,122.145,0.571839,12.5,59.453,0,0,0,0,0,0,12.7874,65.1042,142.361,0.665916,50,5.45977,91.6667,136.742,47.5624,0.62069,8.33333,124.851,0.291188,0,22.9167,-8.33333,20.8333,0.415435,29.1667,190.25,25,50,0,0,0,27.0833,0.297454,0,381.944,28.4853,0.895833,214.031,383.997,0.343268,0,25,68.75,89.1795,0.222856,10.2011,37.5,231.867,gas
55,44.0137,0.453675,0.325145,53.125,15.625,12.5,18.75,32,56.3636,25.2632,1,50,-32.1396,102.439,95.4545,0.523371,3,47.7273,20,72.7273,247.934,0.681818,0,0,47.7273,66.5681,0,0,0,14.3357,25,221.893,-23.8398,100,0,52.2727,0,50,5.29412,-37.2433,0,0,0,0,0,90.9091,0,95.4545,0,19.9301,50,193.916,33.5,0.416667,0,25,0.251894,0,1,63.6364,103.932,0.423077,22.7273,266.272,0,0,0,0,0,0,12.7622,77.2727,353.994,0.818182,100,20.4545,43.1818,184.911,14.7929,0.528846,0,0,0,0,36.3636,1.13636,22.7273,0.3663,29.5455,355.03,22.7273,0,0,0,0,34.0909,0.260626,0,0,0,0,88.7574,14.7929,0.629545,0,50,52.2727,177.515,0.576129,3.32168,13.6364,325.444,gas
46.4646,50.2064,0.460224,0.360389,30.7692,19.2308,15.3846,34.6154,26,47.5589,22.5877,1,42.1992,291.518,120.859,43.8596,0.61823,2,21.0526,0,68.4211,470.914,0.762573,0,0,47.3684,258.264,0,0,0,14.5933,47.3684,216.942,470.914,0,0,18.4211,0.078947,57.8947,89.4737,20.6612,0,0,0,0,0,89.4737,3,94.7368,0,27.9904,42.1053,229.991,54.5,0.203534,1,15.7895,0,0,0,55.2632,86.6985,0.431818,0,0,0,0,0,0,0,0,18.6603,71.0526,201.82,0.381579,100,22.0096,57.8947,216.942,-175.62,0.272727,0,0,0,0,36.8421,-0.584796,2.63158,0.363636,44.0789,320.248,76.3158,0,0,0,38.5965,34.2105,0.364035,0,470.914,65.0833,0.592836,258.264,475.207,0.444928,0,50,52.6316,154.959,0.277462,9.33014,23.6842,330.579,gas
49.4165,42.8714,0.409824,0.309349,30,16.6667,26.6667,26.6667,30,50.176,22.3529,1,52.1739,277.923,111.759,95.6522,0.547524,3,47.8261,50,63.0435,396.975,0.727536,0,0,47.8261,102.881,0,0,0,13.6876,32.6087,233.196,264.65,50,0,41.3043,0.141304,47.8261,-8.69565,-80.3449,0,0,0,0,0,86.9565,10.6569,91.3043,0.851852,20.7729,45.9576,195.272,54.5,0.446377,2,21.7391,0.17029,0,1,43.4783,120.638,0.574801,47.8261,342.936,0,0,0,0,0,0,17.2303,69.5652,438.22,0.67236,100,20.1288,71.7391,185.185,342.936,0.354321,71.7391,192.044,0.535185,0,13.0435,4.34783,2.17391,0.157407,39.1722,186.339,26.087,0,0,0,0,30.4348,0.157768,0,0,0,0,102.881,13.7174,0.575251,0,50,50,178.326,0.599891,3.7037,15.2174,315.501,gas
42.2911,67.9099,0.559049,0.458796,37.931,27.5862,20.6897,13.7931,29,44.1327,20.5275,1,15.9091,123.967,112.841,5.30303,0.060606,2,90.9091,0,0,0,0,0,0,65.9091,29.5858,0,0,0,21.6783,25,184.911,20.6612,50,0,68.1818,0.851191,43.1818,109.545,-12.574,0,0,0,0,0,70.4545,88.598,95.4545,0.195513,4.54545,11.3636,59.1716,0,0.113636,0,40.9091,0.518878,0,3,43.1818,109.621,0.517308,34.0909,59.1716,0,0,86.3636,0,0,0,20.4545,34.0909,-94.697,0.365151,50,8.91608,77.2727,162.722,59.1716,0.489103,50,184.911,0.495116,0,18.1818,4.54545,2.27273,0.230769,70.4545,199.704,72.7273,100,18.1818,66.5681,27.2727,50,0.541563,0,20.6612,76.4074,0.340909,177.515,-25.8876,0.345999,0,0,50,184.911,0.501623,17.8322,38.6364,221.893,gas
53.271,42.2538,0.404604,0.509611,29.1667,20.8333,29.1667,20.8333,24,55.635,20.0121,0,66.6667,362.812,57.669,52.381,0.679365,1,47.619,0,80.9524,340.136,0,0,0,49.3386,277.008,0,0,100,12.2807,26.1905,180.055,22.6757,0,0,76.1905,0.821429,19.0476,4.7619,27.7008,33.3333,249.307,70.068,0.394841,100,83.3333,8.07107,93.6508,0.157895,20.0501,40.4762,249.307,40.5,0.333333,2,57.1429,0.571429,0,1,0,0,0,40.4762,83.1025,0,83.1025,14.2857,0.142857,0.06579,0,14.0351,47.619,657.596,0.619048,0,8.02005,73.8095,110.803,27.7008,0.127193,47.619,207.756,0.392466,100,47.619,4.7619,77.7778,0.552632,66.6667,152.355,60.119,0,38.0952,318.56,19.8413,0,0,0,24.42,72.1543,0.512762,249.307,387.812,0.511905,100,0,0,0,0,19.5489,45.2381,249.307,gas
47.9919,78.2543,0.51297,0.498914,12,32,48,8,25,52.9961,21.542,0,25,17.3611,35.9613,2.08333,0.198264,0,0,0,0,0,0,0,0,20.8333,110.803,0,0,0,18.4211,43.75,249.307,229.167,0,0,0,0.854167,27.0833,14.1667,27.7008,43.75,249.307,45.8333,0.425256,50,75,54.5269,81.25,0.612782,5.48246,12.5,110.803,5,0.115079,0,66.6667,0.699425,0,1,0,0,0,47.9167,-265.928,100,235.457,19.4444,0.348789,0.511426,0,15.7895,70.8333,150.463,0.689925,0,3.28947,0,0,0,0,66.6667,207.756,0.447054,0,29.1667,-27.9167,8.33333,0,47.9167,263.158,18.75,0,47.9167,318.56,71.5278,64.5833,0.25,0,-36.333,114.206,0.515873,373.961,470.914,0.791667,0,0,14.5833,193.906,0.378446,14.4737,64.5833,249.307,gas
48.4252,97.4062,0.645834,0.487652,31.25,37.5,31.25,0,16,46.5283,30.7825,0,48,-112,71.5269,12,0.586667,2,48,0,62,81.6842,0.624912,0,0,0,0,0,0,0,16,40,311.111,144,0,0,0,0,28,27.2,44.4444,34,311.111,29.6,0.326667,0,0,0,8,0,19.2,64,311.111,31,0.607552,1,0,0,0,0,20,61.3755,0,48,-9.319,100,311.111,80,0.35641,0.553846,0,3.73333,0,0,0,0,20.8,0,0,0,0,0,0,0,0,54,4,44,0.233333,70,177.778,70,0,48,377.778,76,88,0.871111,0,112,45.3122,0.08,311.111,44.4444,0.73,100,0,0,0,0,15.2,66,311.111,gas
49.2308,91.4379,0.475758,0.447838,42.3077,42.3077,11.5385,3.84615,26,54.6606,23.4056,0,48.0769,206.862,61.0416,25.3846,0.115385,2,49.0803,50,67.3077,359.961,0.683405,0,0,0,0,0,0,0,14.9798,44.2308,263.158,275.844,0,0,0,0,34.6154,19.2308,470.914,69.2308,235.457,42.4208,0.726046,100,17.3077,15.6569,3.84615,0.815789,14.17,36.5385,249.307,6,0.144231,1,86.5385,0.903846,0,1,7.69231,9.24264,0,44.2308,13.8504,0,0,96.1538,0,0,0,6.47773,46.1538,325.444,0,0,11.5385,65.3846,152.355,-127.424,0.269493,88.4615,96.9529,0.157895,0,46.1538,103.846,1.92308,0.567583,55.7692,401.662,34.6154,0,0,0,42.3077,84.6154,0.835897,0,14.7929,50.6181,0.115385,249.307,-415.512,0.631731,100,0,69.2308,69.2521,0.078947,25.5061,40.3846,249.307,gas
49.6,27.4688,0.471185,0.39714,40,32,16,12,25,52.8,25.5783,0,48,298.667,101.878,2,0.798667,2,48,50,44,150.4,0,100,0,0,0,0,0,0,16.9412,26,276.817,16,100,0,0,0.830476,14,4,34.6021,36,276.817,23.4286,0.377407,0,0,0,96,0,15.5294,24,276.817,3.5,0.166074,0,82,0.45,0,1,0,0,0,38,-116.782,100,173.01,69.2,0.744063,0.249486,0,4.23529,22,256,0.165333,0,12,60,103.806,34.6021,0.058824,48,86.5052,0.176471,0,48,4,2,0.477753,56,207.612,54.6667,0,30,397.924,32,74,0.793386,0,16,7.41421,0,276.817,-313.581,0.596,100,0,0,0,0,16,36,276.817,gas
42.5781,43.2777,0.439875,0.267721,40.5405,24.3243,8.10811,27.027,37,52.551,21.0028,1,48,16,83.669,8,0.262778,2,48,50,0,0,0,0,0,82,33.3333,0,0,0,14.9333,32,166.667,240,33.3333,0,68,0.373333,70,84,11.1111,0,0,0,0,0,0,0,57.3333,0,16.4,30,161.111,11,0.242593,2,44,0.229333,0,2,58,125.035,0.452778,38,-16.6667,50,0,0,0,0,0,13.3333,72,141.538,0.76,50,3.33333,10,50,55.5556,0.133333,20,161.111,0.283333,0,28,-5.63636,2,0.411111,26,283.333,16,0,0,0,16,48,0.344437,0,464,83.4264,0.43,55.5556,11.1111,0.758222,0,100,50.459,165.118,0.37131,11.2,36,222.222,gas
