@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Black_Pixel_2 numeric
@attribute Airs_Center_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Contours_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Mass_Center_X_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_DiagonalNeg_4 numeric
@attribute Black_Pixel_5 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Center_Y_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Harris_Corners_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Center_Y_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Triangle_1_X_9 numeric
@attribute Mass_Center_Y_9 numeric
@attribute Hough_Lines_Vertical_9 numeric
@attribute Hough_Lines_DiagonalPos_9 numeric
@attribute Black_Pixel_10 numeric
@attribute Airs_Center_X_10 numeric
@attribute Airs_Triangle_2_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Mass_Center_Y_10 numeric
@attribute Hough_Lines_Vertical_10 numeric
@attribute Hough_Lines_DiagonalPos_10 numeric
@attribute Hough_Lines_DiagonalNeg_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Triangle_2_X_11 numeric
@attribute Airs_Length_Contours_11 numeric
@attribute Harris_Corners_X_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Hough_Lines_Vertical_11 numeric
@attribute Hough_Lines_Horizontal_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Center_Y_12 numeric
@attribute Mass_Center_X_12 numeric
@attribute Mass_Center_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Hough_Lines_DiagonalNeg_12 numeric
@attribute Airs_Center_X_13 numeric
@attribute Airs_Triangle_1_Y_13 numeric
@attribute Airs_Triangle_2_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Center_Y_14 numeric
@attribute Airs_Triangle_1_X_14 numeric
@attribute Mass_Center_Y_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Hough_Lines_DiagonalPos_14 numeric
@attribute Hough_Lines_DiagonalNeg_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_X_15 numeric
@attribute Hough_Lines_Vertical_15 numeric
@attribute Hough_Lines_Horizontal_15 numeric
@attribute Hough_Lines_DiagonalNeg_15 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
50.4348,113.631,30.5792,0.548468,0.425139,59.1837,16.3265,8.16327,16.3265,17.2965,1,0,0,0,82.1429,0,0,0,8.63787,58.9286,100,0,5.7309,87.5,0.288889,0.086305,0,0,42.8571,110.871,300.931,0.222025,75,25,0,0,0,0,0,0,0,0,0,13.0399,51.7857,100.054,252.31,404.836,0.494456,0.440133,0,0,100,53.5714,92.8571,0.852679,0.726744,66.6667,12.5,5.40833,12.7551,1.78571,0,0,0,42.8571,113.575,221.741,0.164729,100,0,0,0,0,0,0,0,0,21.0963,73.2143,331.633,0.612296,0.572624,50,25,25,48.2143,275.36,182,57.1429,0.427723,44.4444,0,46.4286,106.459,0.53869,0.634439,0,14.2857,46.4286,221.741,-172.4,0.493628,73.2143,113.575,92.8571,0.364987,100,0,0,10.8804,26.7857,113.575,-45.9708,0.13922,100,0,0,fire
61.4407,97.0906,61.9648,0.443216,0.432715,61.9048,14.2857,4.7619,19.0476,14.4851,1,0,0,0,91.3793,0,0,0,11.021,37.931,40,0,6.6261,75.0958,0.817361,0.171823,0,2,37.931,96.1169,308.877,0.405132,80,0,20,74.1379,65.3595,0.806119,0.498424,100,0,0,0,7.50507,48.2759,142.253,102.032,11.8906,0.386084,0.719538,0,50,50,9.1954,3.44828,0,0,100,34.4828,-65.6987,268.938,41.954,0.202518,0.768227,0,24.1529,97.1198,-25.8093,0.477245,42.8571,0,57.1429,17.2414,134.564,7.47126,0.593137,100,0,19.4726,39.6552,200.379,0.517459,0.606081,0,0,100,46.5517,335.127,435,25.2874,0.343105,75,25,39.6552,96.1169,0.574713,0.310457,0,0,36.2069,-18.9488,5.45997,0.707577,65.5172,96.1169,112.838,0.153958,100,0,0,9.12779,17.2414,109.573,32.6915,0.233094,40,0,60,fire
64.8649,63.3343,4.7711,0.438235,0.338834,56.0976,14.6341,17.0732,12.1951,19.791,1,89.1892,226.443,17.2426,91.8919,0.873874,0,0,8.10811,52.0203,100,0,1.94595,0,0,0,0,0,62.1622,98,247.015,0.271,100,0,0,93.2432,14,0,0,0,0,0,0,10.5946,48.6487,78,99.4833,22.7526,0.367565,0.471661,0,0,100,48.6487,135.958,0.283784,0.84,50,41.8919,-84,294.392,73.6487,0.463623,0.734365,0,45.9459,98,225.697,0.341387,55.5556,22.2222,11.1111,12.1622,72,2.7027,0.152593,100,0,17.7838,56.7568,255.661,0.270114,0.556257,50,0,50,39.1892,225.038,21,1.35135,0.283766,50,25,79.7297,60,0.888674,0.457381,0,0,66.2162,-11.2503,265.321,0.331599,55.4054,98,97.9497,0.276023,40,0,60,1.67568,8.10811,86,1.14783,0.108108,100,0,0,fire
40.1852,0.513194,26.8103,0.573024,0.533231,70,5,10,15,19.6685,1,0,0,0,78.2609,0,0,0,21.7391,47.8261,75,25,15.7083,0,0,0,0,0,34.7826,156.087,186.217,0.258438,66.6667,0,0,63.0435,93.6524,0.654831,0.369265,0,0,0,100,14.1655,47.8261,218.522,69.0569,18.9036,0.272142,0.637814,0,0,100,47.8261,92.2394,0.847826,0.604839,100,28.2609,-83.2466,283.554,39.1304,0.217391,0.451613,0,30.4348,202.914,104.058,0.467503,100,0,0,0,0,0,0,0,0,26.087,67.3913,-58.9347,0.347471,0.557306,25,0,75,26.087,241.597,36.5,2.17391,0.10722,0,0,56.5217,98.8554,0.727053,0.181004,33.3333,33.3333,32.6087,98.3171,354.605,0.579301,45.6522,156.087,30.4348,0.193548,100,0,0,4.06732,0,0,0,0,0,0,0,fire
51.5625,135.481,36.5844,0.417119,0.345995,44.4444,0,33.3333,22.2222,22.9474,1,70.8333,208.333,63.4927,87.5,0.7,0,0,18.414,43.75,20,0,0,0,0,0,0,0,58.3333,156.087,137.045,0.064516,66.6667,33.3333,0,64.5833,114.464,0.710726,0.470983,0,0,0,100,12.2312,47.9167,234.131,271.852,609.809,0.135823,0.749686,0,100,0,50,91.6667,0.700038,0.773537,50,22.9167,218.522,0,2.08333,0.164263,0.263854,0,45.8333,171.696,257.943,0.50879,0,0,100,4.16667,260.146,4.16667,0.709677,0,0,22.1774,56.7475,407.857,0.351618,0.31257,75,0,25,0,0,0,2.08333,0,0,0,0,0,0,0,0,0,47.9167,301.769,398.392,0.228165,50,156.087,25.8333,0,100,0,0,6.58602,0,0,0,0,0,0,0,fire
40.1961,0.961169,24.8162,0.492355,0.410492,64.2857,14.2857,17.8571,3.57143,23.9185,1,0,0,0,0,0,0,0,5.33333,58,100,0,10.1111,0,0,0,0,0,38,185.185,105.368,0.666667,0,100,0,54,123.457,0.56784,0.593579,0,0,0,100,12.3333,48,219.907,131.173,368,0.297778,0.814815,0,50,50,48,122.171,0.571892,0.483898,0,14,54.0123,16,2,0.13037,0.102881,0,36,135.031,-72.1824,0.287809,25,0,75,0,0,0,0,0,0,13.5556,49.5224,-66,0.459714,0.786037,100,0,0,38,48,2.5,32,0.311385,100,0,60,57.8704,0.431667,0.246528,0,0,46,298.083,425.263,0.374183,50,135.031,11.875,0.0607,100,0,0,3,0,0,0,0,0,0,0,fire
43.8679,-4.27165,59.5283,0.580775,0.426859,76.1905,0,14.2857,9.52381,19.0513,1,0,0,0,57.6923,0,0,0,10.0832,59.6154,50,50,0.10395,0,0,0,0,0,30.7692,131.483,149.701,0.778636,100,0,0,55.7692,102.264,0.614253,0.409486,0,0,0,100,10.9148,48.0769,193.572,183.538,398.007,0.416667,0.786599,0,50,50,48.0769,142.308,0.557481,0.416641,0,15.3846,21.9138,192.308,1.92308,0,0,0,51.9231,131.483,7.3046,0.226272,60,40,0,28.8462,248.356,50,0.898899,0,0,26.1954,65.3846,355.03,0.211379,0.387289,42.8571,0,28.5714,19.2308,14.7929,5.5,19.2308,0.1,0,0,0,0,0,0,0,0,26.9231,-86.8766,-30.7122,0.386619,38.4615,131.483,52.7576,0.797297,100,0,0,6.44491,0,0,0,0,0,0,0,fire
48.1308,21.4415,96.8263,0.511878,0.431548,41.6667,16.6667,20.8333,20.8333,22.8145,1,73.0769,251.479,8.24264,73.0769,0,0,0,13.986,48.0769,0,75,5.82751,0,0,0,0,0,55.7692,146.924,146.905,0.715641,33.3333,66.6667,0,63.4615,114.784,0.673213,0.434156,0,0,0,100,11.1888,48.0769,234.16,315.113,163.5,0.461538,0.79798,0,100,0,48.0769,114.988,0.613042,0.598145,0,19.2308,9.18274,14.7929,7.69231,0.182906,0.192593,0,40.3846,146.924,131.423,0.359668,16.6667,33.3333,50,0,0,0,0,0,0,26.1072,59.6154,371.652,0.544138,0.563517,57.1429,14.2857,0,9.61539,14.7929,0,7.69231,0.136364,0,0,78.8462,41.3223,0.84359,0.10202,0,0,44.2308,281.424,606.509,0.505556,48.0769,146.924,34.6154,0.44697,100,0,0,4.8951,0,0,0,0,0,0,0,fire
57.2044,-34.1831,49.5329,0.404748,0.383579,55.3191,8.51064,12.766,23.4043,19.7969,1,16.6667,7.71605,63.7211,13.8889,0.157446,0,0,5.24691,86.1111,100,0,0,0,0,0,0,0,61.1111,108.642,267.549,0.422866,57.1429,28.5714,14.2857,0,0,0.847222,0.044444,100,0,0,0,9.01235,48.6111,71.6049,155.416,300.78,0.543459,0.329783,0,0,100,33.3333,91.6667,0.331089,0.772166,33.3333,48.6111,275.838,106.371,51.3889,0,0,0,26.3889,108.642,267.276,0.203676,100,0,0,50,135.802,-12.5,0.630313,33.3333,66.6667,11.6049,48.6111,7.71605,0.62868,0.480314,20,0,80,44.4444,265.471,31.5,11.9048,0.633482,40,0,68.0556,17.284,0.689611,0.141188,100,0,44.9348,9.87654,7.71605,0.014815,79.1667,120.338,46.0526,0.700067,90,0,10,3.39506,0,0,0,0,0,0,0,fire
40.9647,102.447,44.1162,0.364524,0.508104,67.4419,13.9535,9.30233,9.30233,21.2784,1,0,0,0,0,0,0,0,15.696,62.5,100,0,1.77557,92.1875,0.916667,0.113636,0,0,53.125,111.054,269.839,0.201983,50,25,0,56.25,105.007,0.500744,0.343795,100,0,0,0,10.0852,46.875,134.298,226.909,431.476,0.405663,0.64722,25,25,50,0,0,0,0,100,21.875,165.289,-9.76562,20.8333,0.086806,0.679798,0,92.1875,211.777,216.942,0,0,0,0,20.3125,160.124,36.6071,0.706328,100,0,16.3352,45.3125,82.6823,0.117188,0.117424,100,0,0,62.5,148.466,2.5,96.875,0.095171,100,0,70.1045,110.163,0.382633,0.214322,40,0,46.875,199.294,458.984,0.589226,48.4375,111.054,74.0132,0.220682,55.5556,0,44.4444,7.1733,26.5625,64.5661,-20.6612,0.281944,66.6667,0,0,fire
49.3007,68.952,39.1488,0.363291,0.361073,73.0769,7.69231,13.4615,5.76923,17.6778,1,0,0,0,32.1429,0,0,0,18.5434,58.5714,100,0,0,0,0,0,0,0,57.1429,96.1169,214.692,0,100,0,0,55.7143,80.7382,0.345238,0.646465,60,40,0,0,6.72269,48.5714,138.408,114.292,156.586,0,0,0,100,0,48.5714,60,0.658874,0.848039,33.3333,37.1429,353.119,50.2355,41.9048,0,0,0,88.5714,176.855,188.389,0,0,0,0,39.7564,114.655,80.2485,0.58653,50,50,13.7255,28.5714,8.16327,0.175705,0.343742,85.7143,0,14.2857,51.4286,106.41,61.5,97.1429,0.48366,100,0,50,74.9712,0.503092,0.414237,0,0,51.4286,3.84468,295.362,0.598654,44.2857,92.7528,21.8806,0.226564,44.4444,33.3333,22.2222,3.30532,10,38.4468,82.8353,0.042857,100,0,0,fire
73.1405,75.24,90.0246,0.447202,0.3395,86.6667,4.44444,2.22222,6.66667,17.3971,1,35,16.6667,106.862,33.3333,0.274074,0,1,13.141,75,100,0,0.128205,0,0,0,0,0,58.3333,92.0405,353.298,0.161376,80,0,20,48.3333,64.7189,0.486028,0.357189,0,0,0,100,7.94872,48.3333,149.778,142.808,11.1111,0.393056,0.754808,0,33.3333,66.6667,0,0,0,0,0,58.3333,-71.499,266.667,53.3333,0,0,0,8.33333,114.645,55.4734,0,100,0,0,46.6667,94.3047,63.3333,0.309211,66.6667,33.3333,16.7308,56.6667,66.6667,0.428889,0.416266,83.3333,0,16.6667,38.3333,263.975,58,1.66667,0.874417,80,0,47.2274,38.6758,0.583844,0.31274,0,50,46.6667,3.69823,5.31401,0.341758,36.6667,94.3047,-29.7778,0.414086,57.1429,42.8571,0,2.24359,21.6667,5.54734,7.39645,0.259259,0,0,0,fire
45.3125,87.1545,66.4532,0.492733,0.568446,78,4,10,8,17.7498,1,50.6696,-14.6484,183.206,68.75,0.494271,0,5,4.65802,0,0,0,5.12972,0,0,0,0,0,43.75,88.5724,296.361,0.088897,83.3333,0,0,60.9375,90.7796,0.506967,0.569652,100,0,0,0,9.13915,48.4375,83.6597,0.444998,9.76562,0.56361,0.383843,33.3333,0,66.6667,31.25,-19.0341,0,0,0,32.8125,-85.4397,146.484,40.625,0,0,0,68.75,96.1196,10.68,0.762466,50,0,0,12.5,92.5596,3.125,0.292453,100,0,22.1698,48.4375,47.1556,0.286458,0.346226,100,0,0,37.6998,372.721,146.5,34.375,0.656632,20,40,47.9796,65.782,0.220982,0.289623,0,0,45.3125,3.55999,29.2969,0.258032,23.4375,92.5596,5.93597,0.392558,100,0,0,0,0,0,0,0,0,0,0,fire
61.2235,41.4963,39.5874,0.567678,0.592615,64,20,8,8,21.8159,1,68.4211,304.709,86.7102,78.9474,0.788986,0,2,7.7193,47.3684,0,100,12.1053,0,0,0,0,0,34.2105,161.111,119.941,0,100,0,0,52.6316,100,0.58348,0.323241,0,0,0,100,8.42105,0,0,0,0,0,0,0,100,0,47.3684,89.4737,0.516291,0.833333,100,21.0526,-70.7483,143.027,7.36842,0.06579,0.375,0,39.2802,163.399,-53.9683,0.300705,100,0,0,5.26316,311.111,5.26316,0,0,0,18.5965,36.8421,433.98,0.368421,0.8,50,50,0,50,110.803,0,46.0526,0.061111,0,0,0,0,0,0,0,0,28.9474,-6.45425,-5.90679,0.406597,23.6842,161.111,1.05263,0.183333,100,0,0,0,0,0,0,0,0,0,0,fire
51.9737,18.1133,93.8651,0.282895,0.410185,60,15,0,25,19.2177,1,47.3684,146.814,155.511,38.9474,0.406894,0,4,14.0351,68.4211,100,0,0,0,0,0,0,0,36.8421,199.653,89.7186,0,100,0,0,76.3158,52.0833,0,0,0,0,0,0,13.3772,0,0,0,0,0,0,0,100,0,47.3684,5.26316,0,0,100,53.6184,-60.3781,251.154,78.9474,0.442008,0.459877,33.3333,36.8421,199.653,503.472,0.578538,100,0,0,0,0,0,0,0,0,26.7544,47.3684,55.4017,0,0,100,0,0,39.4737,-138.504,3,68.4211,0.123843,0,100,73.6842,95.4861,0.776316,0.159722,0,0,18.4211,69.4445,13.8504,0.541667,39.4737,199.653,-24.3094,0.768519,50,0,50,18.6404,0,0,0,0,0,0,0,fire
56.5133,142.571,88.1615,0.450903,0.504533,56.5217,8.69565,0,34.7826,20.1802,1,50,218.75,89.7696,43.75,0.566667,0,1,31.9444,0,0,0,23.6111,0,0,0,0,0,75,178.326,99.2333,0,100,0,0,0,0,0,0,0,0,0,0,6.48148,0,0,0,0,0,0,0,0,0,46.875,87.5,0.747024,0.731922,100,59.375,342.936,-39.0625,5,0.512153,0.843107,0,43.75,178.326,-178.326,0.681481,50,0,0,15.625,226.337,6.25,0.314815,0,0,31.713,46.875,39.0625,0.17,0.098765,100,0,0,46.875,-465.745,14,93.75,0.054674,0,0,12.5,27.4348,0.111111,0.065844,0,0,46.875,213.515,536.685,0.324074,50,130.315,58.3333,0.336111,50,0,50,9.25926,31.25,274.348,205.761,0,100,0,0,fire
48.8095,120.652,26.9214,0.392899,0.520985,78.2609,0,8.69565,13.0435,22.35,1,9.52381,22.6757,3,11.9048,0,0,0,12.7619,67.0068,100,0,12.7619,0,0,0,0,0,50,192,98.1127,0,100,0,0,35.7143,168,0.306878,0.602963,100,0,0,0,8.19048,0,0,0,0,0,0,100,0,0,47.619,4.7619,0.768254,0.866667,100,33.3333,-144,226.757,40.4762,0.263605,0.818095,0,83.3333,344,368,0.869333,0,0,0,45.8095,201.28,64.3468,0.298307,66.6667,33.3333,24.7619,52.381,9.0703,0.243723,0.272,25,0,75,45.2381,204.082,19.5,4.7619,0.535556,66.6667,0,45.2381,88,0.48823,0.248689,100,0,66.6667,16,479.43,0,49.3488,187.009,90.4762,0,33.3333,66.6667,0,11.619,33.3333,192,475.13,0.20776,0,0,0,fire
62.1245,145.66,24.809,0.331718,0.491363,75,0,7.14286,17.8571,17.4964,1,34.2105,27.7008,87.1838,15.7895,0.181021,0,2,6.23269,71.0526,100,0,16.482,73.6842,0,0,0,2,5.26316,20.7756,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14127,0,0,0,0,0,0,33.3333,0,66.6667,73.6842,83.3501,0.384649,0.752851,0,0,0,0,5.26316,0,0,0,42.1053,100.416,-93.5952,0.265107,75,0,0,18.4211,180.055,5.26316,0.447368,100,0,28.5319,52.6316,166.205,0.739035,0.513993,100,0,0,34.2105,27.7008,155.5,26.3158,0.316085,66.6667,0,89.4737,242.382,0,0,0,0,21.0526,92.9493,469.183,0.531323,60.5263,100.416,8.27068,0.345865,33.3333,0,66.6667,4.43213,18.4211,218.144,186.981,0,0,0,0,fire
55.8011,55.8036,82.6268,0.575255,0.473892,39.1304,17.3913,34.7826,8.69565,21.6766,1,85.5556,170.018,61.5269,86.6667,0.855791,0,2,7.94872,52.1101,20,60,0,0,0,0,0,0,80,94.3047,205.622,0.506308,100,0,0,50,86.9083,0.389953,0.507912,0,28.5714,0,71.4286,2.82051,31.1111,157.175,142.72,158.512,0,0,0,100,0,74.4444,100.55,0.792033,0.834318,75,37.7778,-71.414,225.628,61.1111,0.361389,0.375481,0,48.8889,35.1331,44.8611,0.224238,0,33.3333,33.3333,37.7778,94.3047,50.1203,0.234524,0,40,13.2479,50,-75.7452,0.296548,0.418513,50,0,10,0,0,0,1.11111,0,0,0,0,0,0,0,0,0,67.7778,143.649,1.69982,0.480369,10,51.7752,2.22222,0.125,100,0,0,0,0,0,0,0,0,0,0,fire
56.8571,47.7316,39.0493,0.622368,0.494019,50,14.7059,17.6471,17.6471,23.7702,1,81.7477,169.265,102.827,79.0698,0.787338,0,2,13.6852,42.9098,27.2727,18.1818,0,0,0,0,0,0,86.0465,94.3047,226.64,0.021795,100,0,0,73.2558,77.6627,0.764563,0.583562,40,0,0,60,6.48479,48.8372,159.024,176.008,237.366,0.127907,0.836538,0,100,0,29.0698,77.2093,0.35665,0.737112,25,46.5116,-33.6904,216.511,13.4367,0.40118,0.593065,0,48.8372,66.5681,70.5926,0.203349,14.2857,28.5714,42.8571,38.3721,105.399,28.7351,0.651743,50,0,13.8193,48.7516,95.8064,0.283387,0.397252,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9535,3.69823,178.475,0.414941,48.8372,94.3047,41.0003,0.105769,100,0,0,0,0,0,0,0,0,0,0,fire
45.875,10.7515,33.8191,0.519029,0.316329,37.1429,40,11.4286,11.4286,23.7392,1,48.9583,216.753,412.446,89.5833,0.334063,60,10,6.75,26.0417,50,25,0.875,0,0,0,0,0,60.4167,98,213.836,0.691037,66.6667,33.3333,0,61.7456,94.5283,0.739127,0.528567,20,0,0,80,7.04167,48.9583,166,161.6,277.778,0.240741,0.913333,0,100,0,48.9583,-19.3452,0.574785,0.523796,20,17.7083,68,-10.6838,33.3333,0.136772,0.123587,0,75,40,-24.1928,0.238519,0,0,100,36.4583,112,-29.1667,0.432619,16.6667,0,7.41667,26.0417,49.6673,0.329657,0.292941,100,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,76.0417,36,97.6562,0.384167,32.2917,98,53.4167,0.79,100,0,0,0,0,0,0,0,0,0,0,fire
46.7811,53.7812,40.9615,0.502328,0.351024,26.5306,44.898,22.449,6.12245,25.1984,0,48.8423,210.039,523.073,47.7987,0.299284,16.6667,12,2.53991,8.49057,0,0,1.99565,0,0,0,0,0,41.5094,94.3047,235.37,0.5801,66.6667,33.3333,0,58.4906,62.8698,0.481364,0.29566,0,16.6667,0,83.3333,9.61538,51.5728,126.833,248.789,190.872,0.484509,0.524063,12.5,50,25,49.0566,104.183,0.638316,0.576186,0,12.2642,18.8273,3.55999,1.88679,0.099589,0.140335,0,56.1869,24.0385,3.69823,0.08435,0,100,0,24.5009,97.8035,63.7466,0.477242,25,62.5,7.18433,6.60377,10.68,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8635,3.69823,183.339,0.35242,14.1509,94.3047,1.88679,0.85016,100,0,0,0,0,0,0,0,0,0,0,fire
40.8163,29.5636,21.1869,0.454164,0.406476,42.8571,38.0952,9.52381,9.52381,25.372,1,48.9796,209.973,523.438,59.6939,0.419373,30.7692,13,0.880352,7.14286,0,0,0,0,0,0,0,0,69.3878,96.1169,219.905,0.352941,50,50,0,63.2653,61.5148,0.606789,0.306884,40,0,0,60,11.7647,52.0852,132.641,80.7382,-90.2402,0.373299,0.64774,0,91.6667,8.33333,45.4318,116.327,0.461262,0.480347,100,30.6122,-64.3983,153.061,5.71429,0.286922,0.409453,0,82.6531,49.9808,77.4661,0.338644,33.3333,0,66.6667,43.8776,134.564,53.8942,0.64931,0,0,6.80272,23.4694,17.0815,0.246939,0.331808,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6327,-68.5933,164.067,0,21.4286,96.1169,6.12245,0.857843,100,0,0,0,0,0,0,0,0,0,0,fire
46.9109,6.18186,37.1099,0.496344,0.518532,41.1765,35.2941,23.5294,0,22.7718,0,79.2453,121.04,240.75,93.7107,0.545597,0,6,4.84158,26.0246,33.3333,33.3333,3.55999,0,0,0,0,0,51.8868,92.5596,429.399,0.548959,0,100,0,59.434,74.7597,0.590208,0.485387,0,20,0,80,6.40797,49.0566,156.639,114.937,3.55999,0.532495,0.861111,0,100,0,49.0566,-24.1023,0.563906,0.509743,16.6667,11.3208,3.55999,3.55999,3.77358,0.082589,0.079444,0,46.2264,92.5596,109.377,0.612862,10,50,30,42.4528,176.219,45.283,0.927673,0,0,9.43396,44.2942,-15.3458,0.32845,0.459325,0,10,40,0,0,0,0,0,0,0,90.566,17.7999,0.926625,0.071803,0,0,47.1698,3.55999,-34.7099,0.197345,33.0189,92.5596,36.0442,0,100,0,0,0,0,0,0,0,0,0,0,fire
43.6329,18.0762,51.5013,0.337252,0.316941,20,24,28,28,23.3155,1,51.8382,237.054,414.31,67.6471,0.441696,20,10,3.95928,19.6078,100,0,0,0,0,0,0,0,63.7255,94.3047,253.635,0.679918,16.6667,83.3333,0,59.4623,65.3456,0.665138,0.265438,0,0,0,100,7.1267,49.0196,134.985,118.409,225.09,0.518627,0.770433,0,100,0,49.0196,96.0784,0.551473,0.570851,0,19.6078,59.1716,3.84468,22.9692,0.175269,0.132239,0,89.2157,68.4172,114.645,0.624725,100,0,0,33.3333,149.778,5.67595,0.717779,100,0,6.56109,19.6078,-38.4468,0.194336,0.603419,50,50,0,0,0,0,68.6274,0,0,0,0,0,0,0,0,0,56.8627,3.69823,136.614,0.358598,19.6078,94.3047,52.9412,0.795868,60,0,40,0,0,0,0,0,0,0,0,fire
53.4728,80.4581,16.6692,0.491582,0.335176,57.5,20,12.5,10,21.9331,1,48.8889,4.93827,312.672,60,0.382798,57.1429,7,5.59829,7.77778,100,0,0,0,0,0,0,0,74.4444,105.399,190.925,0.804396,50,50,0,63.3333,59.1716,0.57013,0.321984,25,0,0,75,6.28205,48.8889,131.287,134.827,7.71311,0.340741,0.669872,0,66.6667,33.3333,48.8889,2.22222,0.636399,0.747365,60,31.1111,159.024,-69.1358,1.11111,0.284443,0.260613,0,75.5556,5.54734,1.50668,0.046474,0,100,0,24.9383,92.0447,-8.11791,0.214436,66.6667,0,7.60684,5.55556,34.5679,0,0,100,0,0,0,0,0,13.3333,0,0,0,0,0,0,0,0,0,62.2222,-65.5674,-21.4379,0.365194,24.4444,94.3047,9.04762,0.442308,66.6667,0,33.3333,0,0,0,0,0,0,0,0,fire
