%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
194,240,293,77,261,238,277,209,130,186,161,325,48,147,0,215,1017,1020,31,1013,1004,1004,48,16,15,1018,1010,763,1002,1011,0,1013,80.7696,59.9411,98.3675,0,0,149.681,101.539,80.0833,0,75.9411,63.8406,70.1838,23.5563,60.3848,0,69.6985,20.2179,17.1667,23.5843,0,0,13.0362,8.46201,5.90385,0,14.4167,20.1239,17.9325,4.48485,8.88889,0,22.7,13.1453,12.0833,16.3347,0,0,11.9348,16.8273,20.5333,0,26.8333,11.1349,22.1806,27.2424,12.9444,0,14.5194,gas
216,160,196,198,86,211,69,179,164,73,197,215,82,152,4,171,1008,42,972,64,1008,998,993,971,996,984,934,939,963,25,5,987,89.9828,52.1838,73.0122,71.598,60.5269,115.196,24.7279,71.7401,73.4558,0,80.468,76.669,35.799,62.3259,0,61.3137,8.36125,18.837,6.54027,26.3398,27.3333,13.5648,15.2917,10.4738,21.5939,0,18.3198,12.8169,18.3333,9.95279,0,1.5,19.0633,21.9819,14.1691,14.8608,15.5,12.3272,14.25,11.358,18.1758,0,14.8228,23.4733,5.07936,22.2472,0,1,gas
178,164,161,159,0,162,249,29,157,24,122,209,161,173,0,163,1003,971,1003,981,0,1010,16,6,947,1019,1011,18,1009,935,0,1012,64.3848,73.2548,68.2843,69.3553,0,147.439,64.8701,16.4853,73.8406,14.4853,55.3553,69.3553,72.669,79.3553,0,63.799,12.3467,13.4419,5.25,8.82222,0,9.5768,9.44312,2.5,23.0294,3.33333,18.3687,22.2971,10.718,12.8235,0,20.25,2.28,22.8786,9.5,20.7222,0,17.9134,7.34921,4,19.1388,28.5,8.01108,12.5869,13.896,5.15611,0,27,gas
162,131,166,168,214,163,123,143,189,64,154,197,257,177,250,161,1020,954,1007,1014,45,3,7,884,1019,8,985,993,1004,1003,76,1002,79.8406,52.2843,67.9411,68.2843,0,137.397,108.284,119.74,65.8406,0,73.0122,48.5269,65.3553,74.0416,0,66.2843,14.9667,26.1667,12.5833,12.1667,0,5.85417,1.77083,4.4881,25.0128,0,16.0804,19.271,16.5564,16.7714,0,13.5167,12.7143,19.3333,14.8333,20.8333,0,12.8403,11.3333,12.2262,13.3013,0,12.9962,17.5637,12.5622,17.0143,0,16.2,gas
196,187,152,170,117,160,0,142,140,22,115,302,61,153,102,252,7,979,12,1008,973,971,0,961,1008,9,952,962,975,885,1004,967,100.569,185.196,0,67.1127,101.012,67.9411,0,123.74,71.3553,13.6569,56.7696,72.9117,30.0416,68.5685,46.2843,70.4264,15.6706,6.6963,0,19.4653,20.4359,18.25,0,10.4028,21.5,4,19.4583,13.4519,27.2722,11.9833,27,12.4205,9.87103,14.6019,0,21.0069,17.5641,21.5804,0,14.0972,27.5,1.5,6,15.5664,5.24444,19.8917,21.625,11.9761,gas
55,137,37,160,157,125,97,83,134,24,107,169,205,145,140,189,28,993,10,942,967,967,17,9,904,19,979,938,943,10,1007,998,57.3553,75.4975,14.7279,77.1543,77.8406,103.539,92.1249,0,49.2132,0,33.799,92.5685,82.8112,71.397,77.598,87.1543,12.3519,20.3881,15,11.6128,23.1614,11.03,19.5229,0,11.4267,0,24.4444,7.89198,19.9636,10.9882,12.1856,17.0608,27.1204,16.5833,14.5,14.7162,9.9256,17.8308,9.38562,0,11.6067,0,11.5556,17.1707,10.3593,17.9044,8.39268,12.3926,gas
103,214,218,219,0,194,233,69,217,188,182,254,84,214,86,183,940,1016,885,991,0,5,7,987,944,10,968,949,971,1019,2,932,55.6985,96.0833,81.0122,72.0833,0,133.598,77.9411,28.9706,71.8406,0,154.066,85.4975,22.3848,85.9828,0,66.8701,9.69596,7.73611,10.9985,14.35,0,8.08333,11.963,4.3,17.4562,0,14.1799,9.66397,21.6496,13.6854,0,6.62037,15.0899,7.61111,15.9489,16.3563,0,28.1111,11.6834,6.2,23.9931,0,17.0899,21.7593,11.6966,14.5848,0,3.24074,gas
82,42,98,101,0,100,101,105,124,33,52,88,86,93,0,82,1015,25,1003,1005,0,994,1005,998,25,22,992,956,1021,994,0,1016,69.0122,29.799,59.6569,60.4853,0,63.799,61.3137,62.1421,68.4264,21.5563,39.6985,70.669,61.3137,62.9706,0,61.3137,23.8767,18.4815,0,0,0,0,0,0,13.3602,3.25455,22.8175,19.0024,0,8.25,0,0,11.3467,4.34656,0,0,0,0,0,0,11.1995,26.8,6.79415,22.6667,0,3,0,0,gas
52,128,101,93,0,99,207,4,105,46,65,66,94,65,0,98,1018,8,974,947,0,1010,831,2,974,958,969,933,924,994,0,981,47.6985,206.007,61.3137,65.4558,0,63.799,69.3553,0,64.4264,34.2843,45.6985,47.9411,63.799,60.4853,0,62.9706,25.9069,13.8788,5.16667,0,0,10.75,20.2611,0,12.3954,5,25.3772,9.50735,8,0,0,22,19.0098,11.723,9.33333,0,0,4,23.5722,0,19.975,23.95,12.0274,24.6225,5.125,0,0,3.5,gas
146,94,32,118,81,51,129,93,144,87,2,107,102,90,38,175,5,997,7,5,987,27,986,1021,43,1009,4,918,901,1006,998,898,125.397,59.6569,27.6569,81.1127,50.1421,38.9706,63.799,63.799,62.0416,62.0416,0,74.5269,68.7696,61.3137,27.6569,64.9706,15.9537,0,0,8.7,14.25,4.47222,3.83333,11,7.5037,4.99301,0,9.15734,7.3125,0,29.5,9.29167,16.181,0,0,21.35,10.25,26.7611,7,14,7.20582,8.5979,0,6.91608,14.625,0,22,8.4375,gas
106,141,85,123,97,136,147,148,158,150,19,97,117,106,126,15,20,4,982,999,1003,13,37,1006,888,976,1011,912,1015,1005,1017,1009,67.1127,92.1838,63.799,68.7696,56.0416,86.5269,90.7696,88.2843,94.5269,87.4975,13.0711,65.598,68.7696,64.6274,67.1127,21.6569,13.45,20.1975,2,14.7143,18.2597,8.2963,10.0625,12.4583,19.0606,20.1925,28.7333,7.15812,13.4167,24.2083,23.8333,0,13.625,10.5247,5.44444,10.2143,11.1494,7.12963,8.85714,16.9167,8.5303,9.56559,27.9333,12.2991,17.9,22.9167,8.83333,0,gas
27,94,107,7,14,121,106,44,142,44,59,105,76,86,51,188,6,864,861,12,3,8,952,23,860,947,10,882,904,943,21,905,48.6274,43.2132,65.4558,2,0,75.4975,47.1127,35.799,117.296,36.6274,0,62.9706,61.598,63.799,0,68.5269,23.3889,19.4907,18.9333,0,0,15.8829,12.2179,3.73095,14.2561,3.25,0,9.66667,6,4,0,13.5531,26.5833,15.6229,5.46667,0,0,15.2639,13.8606,24.9619,11.2165,20.5833,0,9.16667,16.2708,25.25,0,9.73575,gas
158,104,154,169,0,149,104,157,163,46,164,112,121,181,74,143,1011,1004,975,961,0,941,1003,995,906,991,1008,952,926,878,17,1004,0,43.6569,70.1838,64.6274,0,77.6985,91.9828,67.1127,55.1127,24.3848,81.4975,46.2843,70.669,75.397,0,62.9706,0,17.9167,22.746,24.0167,0,19.7884,24.0226,13.6,13.4897,2.87821,11.8274,17.3889,7.81053,16.644,0,9.25,0,10.8667,7.81007,20.9333,0,22.4894,9.74887,17.225,8.71472,27.5641,12.1492,19.1944,22.2835,12.2028,0,1,gas
111,223,148,152,23,152,102,124,97,104,134,101,179,123,89,141,940,977,995,1017,14,13,988,989,980,896,1007,970,964,1013,13,920,62.3259,82.0833,67.1127,69.3553,0,69.4558,106.225,127.497,46.1838,54.669,73.0122,48.2843,86.3259,62.1421,0,66.8701,21.3235,11.9286,20.9,13.5,0,19.125,10.2688,8.2963,22.0085,9.80676,16.549,15.7487,16.2937,9.25,0,16.1602,19.8794,11.6982,21,14.125,0,18.8417,10.2796,25.3704,6.93596,22.296,13.4216,17.6831,11.104,2.5,0,2.7013,gas
131,261,141,152,35,153,93,145,148,26,119,179,133,155,26,159,1022,888,1017,1002,7,854,1004,982,102,1013,999,944,1020,992,12,1008,70.669,186.995,69.3553,63.799,0,120.426,83.7401,70.4264,125.196,15.8995,55.0122,47.6985,63.3553,65.4558,0,64.6274,19.4583,22.8326,7.33333,1.75,0,6.41667,5.31111,9.66667,25.821,2.7619,21.7879,13.3818,11.1353,5.61667,0,10.6667,15.1667,6.66164,9.55361,6,0,11.8889,18.8111,21.9103,15.8302,27.6667,10.8968,15.2335,16.9459,3.08333,0,6.5,gas
126,176,170,174,57,167,150,147,135,62,126,69,198,165,49,171,1015,3,1001,997,15,841,1013,1001,14,986,987,981,23,1017,1017,954,70.0833,68.7696,67.1127,63.5563,0,151.782,66.0416,65.4558,50.6274,33.799,74.7696,38.9706,85.1543,68.7696,0,80.7696,22.6094,17.7556,20.6875,4.77778,0,14.862,17.7597,9.04167,14.875,3.25,20.4377,6.25,14.2056,11.75,0,22.3118,13.875,9.34167,19.6667,0.444444,0,17.5082,27.1039,13,12.1667,26.5357,19.1928,28.5,12.3381,9.92778,0,11.4132,gas
150,155,152,162,80,92,48,147,52,127,138,44,147,151,7,145,1011,10,995,994,956,1001,995,5,30,929,956,27,1000,884,5,931,79.1543,88.4264,67.1127,67.9411,48.7279,35.3137,19.6569,124.527,33.2132,58.3259,68.5269,21.3137,74.1838,67.1127,0,66.0416,10.5543,16.8179,7.92857,19.4405,27.3333,15.7917,2.5,15.1333,28.5,9.32545,5.56125,12.625,9.38448,16.2704,0,2.68519,15.6256,18.3426,16.8571,12.7381,25.6667,14.25,12.5,25.1333,9.2,22.3739,23.0499,1.5,10.6935,4.51852,0,3.83333,gas
154,154,140,138,0,91,78,131,154,44,89,119,152,161,0,128,18,20,973,1018,0,981,1005,981,896,32,964,994,8,21,0,1004,88.2254,80.2254,62.1421,60.4853,0,53.2132,48.5269,63.5563,62.4264,22.9706,46.2843,67.8406,72.1838,75.8406,0,62.1421,9.62387,17.6541,0,0,0,25.8796,19.5889,24.3833,16.9492,3.25,20.1286,11.5865,11.4569,16.1368,0,0,13.8283,9.54824,0,0,0,17.3148,10.4778,27.7667,18.7984,28.0417,4.1,17.3659,7.37957,9.68173,0,0,gas
124,182,141,151,97,134,134,13,89,46,115,129,136,168,99,138,987,10,913,935,948,10,923,10,10,5,1013,842,5,19,1,947,84.669,86.669,72.0833,74.3259,91.598,71.9411,128.711,8.24264,50.2843,39.3137,79.3553,46.3848,71.8406,79.1543,0,71.8406,16.7722,10.4399,10,11.7513,26.625,18.8194,12.6759,1.77778,25.4731,3,14.0784,20.6523,8.31602,12.9108,0,9.95778,11.3532,9.01334,15.4941,15.5129,15.4583,10.2167,7.06944,2.44444,23.75,15.1111,16.0098,15.8968,10.484,11.1056,0,16.8933,gas
32,199,144,2,47,138,153,3,175,17,0,122,123,109,61,203,8,880,988,4,6,1014,991,2,892,8,0,962,932,1007,19,848,23.3137,71.7401,76.8112,0,41.799,68.7696,83.0538,0,122.066,11.0711,0,70.4264,70.1838,64.6274,36.1421,77.1543,29,16.5757,17.7785,0,28.5,12.5,16.7701,0,10.7766,2.77778,0,21.6148,3.91534,3.12037,28.625,11.5095,6.25,10.5105,15.0691,0,3.4,8.21429,19.1239,0,21.2435,29.2222,0,24.1648,14.7745,18.463,21,9.80833,gas
56,171,134,152,77,61,137,49,161,34,134,77,219,25,19,130,1001,13,995,936,17,14,927,8,4,1018,979,1000,964,14,11,19,31.4558,58.7696,71.0122,72.7696,53.3137,25.3137,59.6985,25.799,52.5269,0,71.1127,44.8701,70.1838,14.4853,11.0711,68.7696,25.7778,17.9452,6.95191,9.93397,29.5,2.55556,15.2037,3.25,14.5913,0,21.5738,25.4776,15.935,4,27.9333,4.88542,25.8333,16.4553,15.1448,14.5724,27,3.33333,13.9352,4.17857,10.0554,0,24.85,11.5449,21.8317,28.5,2.26667,14.6354,gas
151,193,183,229,58,136,149,104,200,24,142,224,246,87,242,176,1020,19,966,979,12,976,22,958,1014,1020,978,968,851,4,5,989,78.8112,71.6985,73.4975,100.083,48.7696,49.4558,50.1421,52.5269,75.3553,11.6569,69.4975,75.7401,70.1838,0,0,68.7696,18.5244,5.94444,15.2919,17.7553,26.9091,19.5278,16.3333,5.50502,13.9593,5,17.8736,11.4657,14.8151,0,0,15.9167,14.7708,13.1944,12.7227,19.1186,10.1515,9.75714,23.2333,7.41137,13.8065,6.5,12.023,19.093,26.0582,0,0,24.7917,gas
63,124,84,92,0,94,109,102,70,26,60,107,84,66,31,93,972,1002,1013,981,0,993,962,925,16,1009,5,910,33,956,20,917,61.7401,69.3553,61.3137,65.4558,0,62.1421,69.5563,136.669,55.6985,53.4558,96.9117,43.6985,59.0122,63.3553,0,63.5563,18.1667,24.2738,0,14.5,0,0,19.3833,8.0303,25.4167,2.75,15.3833,15.8292,19.5937,11.9603,0,21.9857,21.6014,8.05556,0,21,0,0,28.8667,27,19.5625,8,19.7,11.9393,16.8599,9.46825,0,3.54286,gas
70,136,89,90,0,103,147,52,85,88,50,93,114,66,6,123,1018,7,1005,972,0,974,968,996,996,11,942,975,833,14,9,828,54.5269,156.409,62.1421,63.799,0,64.6274,62.9706,42.1421,71.9411,0,35.2132,70.669,50.5269,49.3553,2,86.669,25.627,9.15691,0,0,0,20.6667,0,3,19.9345,0,22.2578,11.725,18.3072,5.99524,0,16.3044,16.1508,11.0515,0,0,0,25,0,6,21.819,0,26.1695,7.37333,14.3719,17.781,0,9.29365,gas
55,138,147,93,0,104,174,59,127,4,92,115,122,8,22,115,10,6,31,958,0,1011,960,964,1009,8,988,970,21,2,16,965,37.799,127.397,64.6274,57.2132,0,63.799,62.9706,35.799,83.7401,0,63.799,72.1838,70.1838,0,13.3137,79.0122,27.7,13.0918,16.4384,4.21212,0,0,14.875,3.25,13.9162,0,22.5,23.4714,8.66945,0,13.5,11.5425,22.8,8.99153,3.76781,10.4015,0,0,19.7083,8.91667,10.3527,0,27.25,22.6007,16.2211,0,1.25,10.6704,gas
64,94,120,124,24,125,152,101,120,5,42,122,120,29,55,119,1019,4,926,873,2,1017,19,937,969,6,970,889,974,13,22,955,0,67.598,73.8406,70.5269,0,67.1127,69.598,60.7696,96.2254,0,30.3848,73.4975,78.8112,17.3137,32.6274,74.0833,0,14.2599,8.92272,14.4171,0,14.5125,14.6667,6.40909,8.78333,0,13.8782,21.2753,17.4141,2.375,24.2917,12.0333,0,13.8151,9.84469,5.58291,0,17.75,22.4667,12.5859,14.237,0,26.5128,20.6264,15.519,14,3.75,15.9567,gas
64,154,111,127,0,232,126,19,121,0,32,121,137,10,55,83,1012,1001,900,967,0,766,988,1012,999,0,1009,920,944,1018,978,14,44.9706,68.8701,64.6274,62.9706,0,68.7696,69.2548,11.6569,92.0833,0,14.8284,75.397,79.9828,6.24264,30.9706,47.9411,28.75,13.0177,3,3.5,0,19.6131,15.471,2.5,15.0829,0,12.75,20.75,13.8107,1.77778,27.85,6,20.6667,9.52932,7.25,8.25,0,13.4435,12.2889,2,6.68803,0,7.875,16.8044,23.0158,29.2222,4.9,23,gas
114,114,150,15,0,147,137,117,125,21,57,178,161,143,0,151,952,1003,1009,1020,0,8,986,998,1017,1016,16,928,928,26,0,1005,65.3553,63.4558,64.6274,12.8284,0,128.426,64.3848,57.6985,57.9411,15.6569,28.1421,87.1543,76.2254,69.4975,0,62.1421,15.4444,29.3333,25.75,0,0,25.5833,25.2328,15.6833,11.925,1.5,25.5,11.6506,11.6261,11.7337,0,14.75,26.5,6.33333,5.5,0,0,26.0278,24.8598,13.9042,8.09444,27,2.16667,10.021,17.0698,13.6168,0,12.5,gas
105,68,165,154,68,98,73,111,159,11,156,127,134,139,104,136,23,1012,879,932,5,982,35,993,1013,1012,923,982,958,964,45,980,58.0833,38.8701,75.4975,71.0122,0,97.8406,81.8406,116.61,54.5269,6.82843,81.4975,49.3553,40.5269,71.397,0,63.799,6.0463,24.0256,22.4763,25.9756,0,7.74359,14.9537,10.7296,17.5639,2.66667,14.1754,14.035,16.9172,12.9,0,10.5,24.9392,23.9872,13.9101,15.7178,0,17.9487,7.33102,9.09301,14.1746,9.66667,16.6956,20.479,15.4558,20,0,5.5,gas
106,99,159,63,273,93,146,75,175,66,105,184,213,89,0,168,972,901,969,1002,22,995,31,976,13,1010,1008,1009,6,963,0,955,57.9411,36.2843,71.8406,28.3848,0,50.7696,49.4558,36.2843,67.6985,0,55.9411,61.1127,63.0122,43.9411,0,71.0122,25.6333,13.3304,11.127,5.45833,0,10.6667,19.5,4.36905,18.7306,0,24.3081,20.5185,18.0199,6.5625,0,23.0965,18,14.6853,20.7878,7.01667,0,7.23958,13.1508,5.50794,17.1069,0,14.5646,16.7978,13.793,23,0,21.0658,gas
120,131,143,141,66,155,177,19,104,35,139,181,60,140,286,148,1019,1021,853,1018,12,965,915,14,13,1014,1006,1018,6,914,7,885,64.0833,55.0122,71.0122,70.4264,59.598,62.4264,73.8406,11.0711,50.5269,0,76.4264,78.669,15.3137,72.9117,0,66.8701,22.9156,11.7381,9.54438,9.75,26.404,16.4155,16.9455,2.26667,24.836,0,21.5377,14.6925,16.006,8.98283,0,7.15256,16.2,12.4867,16.2301,20.5224,13.3616,15.2396,10.8582,2.26667,20.4405,0,21.0873,23.3541,15.619,12.9252,0,13.8359,gas
76,188,200,47,111,197,139,64,77,59,79,147,274,181,21,202,1015,1006,17,973,12,912,982,17,953,8,43,959,909,19,1020,945,44.7696,61.2548,46.2843,33.3137,102.468,70.1838,66.2254,0,20.8284,64.2843,48.2843,56.7696,106.711,0,0,70.1838,23.7986,16.2036,18.081,1.83333,24.735,12.4466,10.7503,0,10.2222,7.66667,22.9036,12.6283,11.3406,0,0,18.2847,22.5278,14.9709,14.719,8,16.2308,9.34188,10.9691,0,14.3889,24,17.8137,19.1745,18.941,0,0,21.6263,gas
86,161,120,116,0,107,107,126,112,94,122,107,104,112,39,128,1006,11,1014,1018,0,7,10,1003,961,15,995,954,27,17,35,905,51.9411,139.255,63.799,66.2843,0,111.782,112.426,63.799,160.409,0,82.5269,35.1127,53.8406,70.669,0,79.6985,20.1875,12.4643,18,3.75,0,15.4843,10.8333,3.09259,19.7401,0,18.5778,21.1068,16.2542,8.68668,0,24.3926,19.8611,5.94643,19.25,13.5,0,13.1006,19.6111,11.1852,20.6996,0,22.0205,14.2265,15.4947,12.3235,0,7.10741,gas
122,165,144,118,0,114,146,115,68,0,118,116,235,95,66,114,1014,926,996,1012,0,6,922,904,989,0,1002,15,836,957,11,974,66.669,80.3259,67.1127,62.9706,0,124.326,65.4558,123.397,40.9706,0,65.3553,66.0416,79.0122,51.598,0,62.9706,21.8934,13.6347,18,0,0,19.9556,9.125,9.45833,9.81481,0,21.1536,26.119,21.1045,7.55357,0,0,14.3934,10.5956,17.125,0,0,14.9778,9.375,12.6389,20.5046,0,15.9262,28.381,7.06108,21.6266,0,0,gas
93,128,200,34,0,160,147,183,201,53,140,104,173,152,129,233,959,924,860,1021,0,998,985,1020,1019,26,939,959,30,931,10,944,30.9706,56.1838,65.4558,25.6569,0,64.6274,64.6274,67.1127,199.865,0,73.2548,33.799,65.0122,72.669,0,109.74,14.4444,8.58896,3.86869,0,0,16.5,0,9.51667,21.9245,0,22.2679,18.6825,14.3767,8.62366,0,16.8968,5.88889,24.4219,9.5101,0,0,8,0,13.8,17.9495,0,19,11.746,10.3011,12.7922,0,13.2778,gas
98,134,172,145,0,140,211,78,167,32,100,105,249,106,71,95,3,3,955,1003,0,945,974,948,970,1013,895,965,778,973,28,17,63.0122,84.5685,67.1127,68.7696,0,138.368,66.2843,40.6274,103.154,0,60.5269,61.799,79.4975,54.0833,0,50.2843,19.1951,19.8638,10.7222,12.5417,0,15.5667,16.5685,3.75,10.1025,0,17.2743,13.25,18.9254,9.23039,0,26.8056,14.3228,19.5494,10.8889,23.3958,0,10.95,15.2679,7.0625,17,0,17.6924,14.5,7.54159,21.8419,0,16.7694,gas
115,154,94,210,2,149,155,124,144,51,75,170,191,224,0,155,916,6,972,979,1,1002,904,933,928,11,972,19,859,868,0,997,66.3848,65.4558,49.9411,64.6274,0,67.9411,124.024,63.1127,78.4264,9.07107,39.4558,82.1838,72.669,71.2548,0,69.598,14.1143,25.7407,25.35,3.625,0,7.75,20.4483,5.16667,25.4475,2.26667,23.0833,24.1713,8.31521,6.73519,0,22.7917,26.6571,24.6713,23.35,8.75,0,15.5,18.5115,12.5,19.1349,28.7333,5.1875,16.3981,7.6535,17.1204,0,13.3889,gas
97,143,179,109,0,120,117,108,123,124,68,122,147,117,0,37,999,5,1010,997,0,1009,1009,965,926,5,946,874,16,27,0,3,89.7401,93.4975,64.6274,63.799,0,70.4264,62.9706,64.6274,75.9828,0,42.8701,74.3259,74.669,73.7401,0,22.4853,9.48395,12.6997,15.8333,7.75,0,20.65,0,8.5,8.25682,0,21.1272,18.827,22.6681,9.48863,0,13.75,11.2461,8.38301,11,14.5,0,13.9214,0,10,21.3771,0,5.12281,20.6324,5.87132,12.7031,0,14.5,gas
124,170,129,132,0,84,47,128,153,39,137,140,108,157,0,119,10,1010,999,979,0,10,6,926,10,16,923,943,989,909,0,1015,68.5269,86.0833,67.9411,68.5269,0,93.2548,55.8406,86.5685,88.2254,12.4853,75.8406,49.4558,66.9117,81.9828,0,67.6985,4.50842,12.711,19.1222,21.3333,0,13.1,9.87356,7.97719,14.8376,3.33333,7.96239,17.9095,13.4111,18.5862,0,21.8426,24.5084,15.457,24.7014,22.5833,0,11.0667,5.81609,13.2912,11.7199,28.5,11.9527,16.2519,20.7778,10.3863,0,15.963,gas
60,150,93,59,21,133,121,29,135,12,51,150,193,66,3,174,1005,1018,1004,1012,994,13,962,10,929,10,1017,34,991,11,3,954,43.2132,48.5269,28.9706,45.3137,20.8284,65.1127,80.468,0,56.6274,20.4853,34.6274,53.6985,78.0833,0,0,67.9411,25.7564,22.6026,17.54,1.58333,0,14.2593,11.826,0,13.6012,4.66667,26.2857,15.9764,11.1983,0,0,4.26786,11.6795,21.1795,12.42,10.5,0,19.6519,14.2051,0,11.943,9.25,7.63095,12.546,19.1173,0,0,4.90179,gas
78,213,128,126,0,82,189,33,136,50,78,143,220,51,0,122,1019,984,1014,973,0,17,858,1009,948,11,998,831,1009,988,0,972,57.598,83.7401,66.8701,68.7696,0,57.598,62.4264,17.3137,54.8701,30.7279,51.3553,52.7696,65.8406,28.6274,0,70.1838,22.6535,10.931,15.0278,8.86111,0,20.9696,14.7402,3,17.4848,10.5806,21.9996,17.1056,17.4855,4.79167,0,22.276,18.0329,9.74466,21.037,21.9167,0,14.9776,13.1445,5,14.2226,14.9007,10.4047,14.75,16.8233,27.25,0,17.5243,gas
123,179,176,145,21,186,148,135,194,33,109,158,214,128,27,155,1017,918,979,941,1008,24,948,6,14,12,942,916,939,992,10,988,79.0122,96.9117,71.2548,70.9117,17.0711,89.4975,69.598,0,92.4264,27.799,57.4975,40.5269,60.1838,62.1838,0,66.2843,16.7307,20.0231,15.3333,8.42647,29.1111,12.099,22.825,0,15.1287,3.47619,21.0531,15.7901,16.6323,10.1739,0,9.85714,8.68941,10.6157,18.3158,14.3456,17.5556,8.31006,7.45,0,7.58974,2.66667,9.60202,14.947,12.002,18.4027,0,13.381,gas
