%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
40,322,456,310,242,319,154,117,52,5,19.5,0,16,10.5,5,69.5,8,5,37.8,16.1614,0,28.48,20.4069,18.0417,16.9643,29.5833,6.2,38.5,28.1297,0,22.7623,20.8805,22.8405,8.40476,3.58333,3.5,flood
79,90,71,216,300,220,70,127,94,14,7,4.5,24.5,10.5,11.5,12,13,15,15.7143,21.6698,26,32.4735,19.7704,20.909,16.25,14.7885,14.5346,35.4464,33.8857,26.1667,17.4756,20.3412,26.6561,13.3889,12.4744,6.07991,flood
129,51,59,156,308,109,73,116,122,12,3,10.5,10,21,8,8.5,17.5,19,12.8068,7,6.44444,23.4616,16.6068,24.225,26.4902,16.5083,16.2204,23.5515,36.2222,29.6111,14.6309,22.0836,31.4528,17.3137,10.3337,9.60252,flood
132,112,62,223,195,130,96,128,146,9,13,10,15,13.5,12.5,5.5,15,18,19.6167,19.8596,26.3125,20.6387,24.0721,19.0681,23.8106,21.1778,17.2925,23.9556,29.3244,31.3333,13.2661,19.1151,25.4733,8.54167,10.7519,11.5136,flood
157,112,85,178,226,208,70,177,124,20,9,14.5,13.5,12,15,8,20,18,23.7625,21.8646,29.4333,22.3253,11.2292,20.2333,17.25,18.9176,19.0792,26.6,28.5046,21.7444,18.0739,14.691,24.1423,8.95833,18.0672,11.5414,flood
99,73,67,216,168,163,113,137,36,19.5,9,23.5,11,13,15.5,7.5,12.5,5,12.3904,6.36806,13.4333,18.7356,18.6352,13.4993,17.9919,15.5712,3.3,24.4386,32.7338,28.4954,19.2638,25.5029,18.54,8.4399,11.2007,4.8,flood
240,170,108,225,317,233,63,157,222,19.5,17,5.5,9,10,9.5,3,13,20,21.3987,28.4204,26.8417,23.2626,24.1922,13.8889,24.8333,16.4841,21.5686,26.1953,31.8987,33.0167,15.4897,14.9868,14.2713,10.2222,15.1968,19.306,flood
268,274,287,179,328,284,180,201,184,17,10,14.5,9,12.5,4.5,5,13,14,19.4056,35.0722,16.3769,28.8194,8.71111,4.64974,22.25,30.7833,15.6511,14.1972,17.9,35.6636,20.5324,16.3967,7.20529,22,20.4167,10.8954,flood
344,261,199,204,202,173,211,364,293,17.5,12.5,8,9,12,17,9,24,24,24.6294,33.6142,21.25,17.7614,15.0189,13.4479,17.9412,29.3704,16.4271,15.7456,25.9489,31.1,16.984,21.4776,6.94094,15.4681,18.6235,26.4062,flood
245,219,114,281,265,209,132,199,227,12,12.5,3.5,32.5,13.5,8,5.5,11,20.5,14.2798,13.7527,12.5,28.355,27.5245,10.186,12.8889,23.1587,17.6201,28.0529,28.5232,33,14.7066,15.2583,14.7098,6.61111,18.754,17.0169,flood
283,192,125,212,305,216,177,273,278,18,11,11.5,8,8,13.5,23.5,23.5,26,20.4025,22.4747,21.3889,20.1875,19.2323,19.2088,24.6383,21.2642,17.6464,16.5802,29.947,30,22.6187,22.6457,26.8616,16.0567,15.6041,18.1773,flood
41,9,53,280,248,239,40,152,75,7,0,11.5,29,28.5,26.5,14.5,17,12.5,36.8667,0,35.8768,22.1362,22.5358,20.0173,11.1538,25.3686,12.4565,37.8952,0,32.4339,25.5512,24.5537,20.1452,8.12821,11.0208,11.0113,flood
58,29,33,238,297,235,37,74,94,13,0,4.5,25.5,37.5,23.5,6,8,14,31.6551,0,34.619,16.5361,28.3632,25.6103,15.9167,15.1964,13.3038,35.1151,0,38.9405,18.6444,26.9982,20.2881,3.5,4.875,7.62992,flood
50,0,53,252,219,235,31,79,64,8.5,0,7,26,26,25,2.5,10.5,10.5,29.3686,0,29.8333,16.5196,25.8565,23.1155,5.16667,13.1857,10.5537,38.4784,0,37.872,18.6123,29.0869,13.528,2.11667,4.09524,4.32357,flood
62,29,52,199,227,241,43,42,102,10.5,3,11,19,23.5,29,5.5,10,0,28.316,37.6667,35.25,15.1179,23.2345,20.4655,35.5084,7.25,0,33.7403,40.0833,36.25,13.0459,21.1255,16.3673,6.56734,5.25,0,flood
1,32,99,257,239,206,9,63,5,0,1.5,11.5,43.5,19.5,31,0,9.5,0,0,5.77778,25.5443,19.8349,27.5693,14.6491,0,9.68304,0,0,39.8889,37.9513,24.0494,24.66,17.0818,0,4.09942,0,flood
290,67,170,252,438,303,170,268,240,17,1,2,15.5,26,19,10.5,20,22,26.9938,40.5,1.125,15.1335,21.9274,18.1442,21.5519,22.5681,17.5335,24.2158,27,17.375,20.2117,27.7661,12.2999,10.0593,14.1556,11.5064,flood
277,209,128,308,290,328,147,285,251,15.5,14,4,17.5,9,15,11,16,21,20.6806,23.9226,31,26.7421,22.3615,8.77155,21.1889,21.275,15.2183,21.3627,26.5902,30.5,16.9744,14.07,5.76973,12.2222,16.6058,17.6376,flood
229,86,172,241,308,264,147,372,213,23,2,3.5,14,18,14,20,23,15,23.8198,16.75,35.1786,19.0412,14.2237,16.4731,16.4,18.8466,16.9,24.2556,15.3333,26.4524,22.6581,11.9155,13.337,16.3333,17.3504,16.6278,flood
292,219,184,122,163,195,188,325,178,21,13.5,16.5,6,7.5,9,46,24,17,26.7588,26.5661,30.9114,24.9033,11.6094,20.0644,23.5435,16.6823,14.7489,24.129,30.0073,30.8105,18.0833,18.4968,20.8778,21.3188,19.7042,8.06443,flood
256,354,207,209,199,174,298,334,206,14,14,12,12.5,6,10,11,12.5,13,14.5106,21.6878,30.7593,27.4137,22.7481,13.8833,15.2637,25.5125,12.3558,25.9947,19.8272,19.9577,25.0051,13.9648,6.76667,12.5592,17.6861,21.4428,flood
58,90,54,233,385,250,99,23,0,10,5.5,9.5,20,30,25.5,11.5,1,0,34.2214,9.95412,18.3772,24.4579,23.1741,14.7828,19.0722,23,0,36.325,27.1103,34.295,20.1244,21.2667,14.5902,8.92222,1.5,0,flood
29,118,153,205,299,334,117,69,112,4.5,12.5,16,43,12,22,16,8,0,19.3704,8.1803,28.6387,31.4846,23.7776,14.8095,18.5133,24.3125,0,19.037,30.3018,36.6127,25.8834,24.3842,14.6676,9.82723,2.25,0,flood
71,54,86,310,341,224,103,173,81,12.5,1.5,14,26,24.5,18.5,13.5,12,8.5,34.9911,1.11111,33.75,19.3098,27.6269,17.1547,18.2016,27.0019,11.2443,34.4711,13.8889,32.3179,22.3631,31.4892,24.1047,7.63992,5.75518,5.68552,flood
1,139,62,215,326,269,112,81,51,0,15,6.5,24.5,26.5,21.5,14.5,0,0,0,10.1788,29.6667,31.7072,20.61,14.2718,18.7164,0,0,0,32.9747,37.7778,24.1443,15.9707,14.6142,9.57692,0,0,flood
28,77,135,284,437,333,129,123,37,5,7,21.5,33,25.5,29.5,21.5,14,0,39.5833,5.9881,30.0882,25.9991,25.8659,14.9402,11.8391,24.4643,0,39.3333,32.5357,26.8749,25.2047,27.0237,15.4013,15.9233,5.76429,0,flood
158,98,89,208,238,276,94,158,122,17,5.5,2,18,17,17,5,20,17.5,25.8438,37.9646,10.125,27.3069,23.6836,11.4057,13.25,11.1458,15.6077,22.1174,20.5404,6.375,16.8892,23.5692,20.1416,13.9375,16.6519,10.0693,flood
128,112,48,174,210,193,59,150,143,12.5,17,6.5,15,5.5,16,9,20,19,26.4846,27.4276,29.1667,24.8876,28.8365,18.1097,17.5333,11.7042,11.1288,29.7588,30.733,28.5,19.0764,16.3306,24.5597,17.5333,14.1657,13.594,flood
148,151,86,249,282,217,88,139,180,22,4.5,10.5,17,16,15,12,10,14,22.6692,21.5741,27.7197,21.6682,25.1334,21.288,9.33333,7.03333,20.132,27.4234,24.8426,31.8333,13.1277,13.5472,23.0209,9.97222,19.1096,20.9846,flood
159,86,106,186,269,153,142,152,173,18,6,5,13,14.5,11.5,11,7,22.5,18.6655,20.1167,23.3,22.5,21.9509,22.0688,21.45,21.4924,16.7201,27.0031,33.2611,18.8667,14.8727,21.1155,25.0787,15.4583,13.7922,18.6912,flood
95,104,114,194,246,187,145,175,140,9,14,36,12.5,14,11.5,15.5,6,15,15.6944,18.6143,21.3472,18.0005,21.1426,18.7611,22.0023,22.2973,9.99167,29.9259,31.5714,22.1204,22.0374,18.8173,15.0605,10.1846,16.9626,18.6083,flood
29,56,47,224,343,373,66,63,137,6,2.5,6.5,33,23.5,38.5,9,5.5,0,38.5,16.1519,38.3782,27.1063,23.2363,15.7441,26.2,32.3485,0,39,37.7926,36.4744,25.8313,25.8669,21.985,9.53333,2.05303,0,flood
87,188,184,216,386,198,102,65,0,16,10,10,36,11.5,17.5,19,8.5,0,34,21.55,14.9578,26.1788,19.1107,20.5978,10,18.8578,0,31.5833,26.1619,18.7242,21.4286,15.903,11.571,13.3421,3.2549,0,flood
58,111,161,201,366,232,81,120,31,13.5,8,7.5,33.5,12,16,12,10,5.5,35.2463,7.55625,34.1819,22.8902,19.649,12.1036,6.88333,26.9117,3.75455,35.2463,24.0667,27.6854,17.6718,16.2126,20.8253,13.9,7.61389,3.25455,flood
77,113,61,175,325,299,107,111,47,14.5,5.5,12.5,23.5,17,19.5,17.5,11.5,3,33.7732,5.35758,35.7459,25.4486,22.6941,17.5047,12.7187,19.3673,14.6667,34.2701,22.3848,34.8918,16.5703,18.6106,25.0451,13.124,5.29863,1.83333,flood
113,106,116,194,346,194,114,55,6,20,3.5,22.5,18,22.5,22.5,6,8,0,25.3417,7.98571,29.0387,14.438,26.4204,15.0948,24.4821,9.4494,0,31.5,21.0143,29.5191,17.0983,23.8794,16.5213,5.39286,4.54762,0,flood
153,137,71,284,321,221,83,149,171,11,13.5,6,9.5,18.5,8.5,5,24,19.5,23.1335,20.5494,13.9583,27.0477,24.8769,17.6396,24.3,22.2389,15.8932,30.1742,32.3176,37.9583,15.878,22.0396,23.6601,8.33333,10.9148,7.75513,flood
272,303,165,284,145,116,110,319,255,32.5,13.5,8,19,10,7.5,14.5,16,21,8.17454,18.8364,15.9792,31.8878,27.9449,6.99259,10.1684,28.6955,19.606,11.604,24.034,20.2917,18.1816,17.7254,6.4037,10.935,15.3958,13.4823,flood
320,334,160,223,127,197,185,347,260,17,23,3,17,5,9,14,10,26.5,21.8868,23.5942,11.25,25.9214,15.3008,7.72593,9.89286,32.5139,19.601,8.14453,18.7609,8.66667,20.5532,21.1767,16.4432,15.8571,15.9167,12.022,flood
342,241,169,218,201,170,298,267,148,15,12,7,7,8,6,21,32.5,12.5,19.8423,17.3674,10.5694,22.3307,22.7116,11.7133,23.9278,20.7865,29.1579,7.33489,25.0417,29.75,25.4709,19.2164,26.2467,15.2138,22.0003,3.02047,flood
352,275,241,194,411,159,241,163,270,33.5,17.5,8,8,7.5,5,46.5,14.5,22.5,14.4424,23.8911,17.7946,31.8857,15.7755,18.4007,20.8853,18.7653,18.1482,27.4192,30.8747,26.2857,18.0929,22.7597,24.2881,22.9534,6.5447,10.7855,flood
50,40,55,216,361,313,110,114,71,8,4.5,6.5,50.5,23,39,13,8,5.5,37.003,2.87037,37.3782,29.3765,16.2785,18.4481,19.3317,25.925,8.74747,38.119,37.1296,35.6795,27.6142,22.9313,29.3475,7.06884,3.4,0.868687,flood
21,50,14,334,447,527,130,106,189,0,7.5,2,27.5,12.5,32.5,7,7.5,0,0,14.9111,13.5,25.9542,14.8743,20.0851,22.5,26.6611,0,0,38.8889,40.5,25.3464,21.7805,21.2007,2.14286,2.55556,0,flood
4,175,7,117,406,336,170,168,131,0,15,0,19,16.5,22.5,27.5,12.5,7.5,0,25.4386,0,37.8911,15.1651,17.6157,23.7697,28.0567,16.5028,0,33.655,0,34.8853,16.8468,23.7385,7.90303,10.1944,2.78611,flood
24,94,53,192,439,279,87,63,51,4.5,8,10,21.5,17.5,21,13.5,4.5,2.5,19.3704,5.66964,37,29.6277,22.7291,21.7208,12.0301,18.4198,5.96667,19.3704,31.6518,35.6,17.9297,21.8674,21.3404,8.6516,1.24691,1.36667,flood
54,78,63,251,459,213,118,148,52,0,8.5,9.5,26,18.5,21.5,15,17,5.5,0,5.3268,36.3772,30.5923,22.183,13.723,15.7515,19.2304,4.06061,0,25.8399,33.9956,27.7531,24.5673,21.8867,7.86364,6.20418,1.30303,flood
0,8,95,328,332,194,86,64,112,0,1,8,32,23.5,8,7.5,7,19,0,40.5,5.66518,24.7009,26.7995,18.6565,19.987,14.4589,16.1212,0,40,31.122,30.3217,17.7602,17.8392,6.01713,4.8355,9.63534,flood
83,9,190,290,383,131,235,165,158,0,0,23,17,19.5,0,8.5,15,17,0,0,8.91728,18.0745,21.6203,0,7.14932,16.8869,14.25,0,0,12.4257,13.0405,15.6413,0,13.2934,10.3802,18.5392,flood
32,72,96,221,234,222,142,173,29,6,3,14,31,23,10,18.5,17,5,38.8667,15.0333,33.0357,25.2858,16.116,11.0861,26.1066,18.2305,2.5,38.2833,34.237,30.4286,30.1633,17.6901,19.8986,15.0365,10.8746,3.4,flood
6,77,86,204,203,225,91,161,81,0.5,8.5,12,34,18,20,18,17,12.5,40.6667,5.58762,24.287,28.6755,22.8522,23.9568,17.625,27.5421,12.0879,40.6667,34.4902,35.0648,28.125,17.2019,15.0564,10.1369,9.05345,8.23515,flood
23,20,124,185,253,222,172,132,71,5,2,11.5,22,22,18.5,23.5,14.5,11.5,36.8,37.25,22.3384,19.295,21.6459,19.1456,9.39901,23.6684,10.2477,38.4667,37.6667,18.2033,19.7496,21.1879,22.8795,9.79224,10.8333,7.73231,flood
693,120,108,205,600,496,570,742,255,17,6,5,8.5,9.5,12,20,17.5,17.5,18.6695,29.2381,35.7,19.6516,7.22222,20.9312,15.7508,19.7289,5.66667,18.2414,37.7619,35.6,20.3426,36.0556,10.2858,13.6131,20.2447,12.9461,flood
623,661,94,138,366,150,514,496,340,25,15.5,0,8.5,11.5,8.5,33,13.5,18.5,17.8215,22.0803,0,36.5778,9.97315,29.1929,22.1583,25.7083,15.233,12.4034,24.7333,0,31.7111,29.4065,36.2263,17.6852,14.9583,8.19124,flood
777,99,282,240,547,317,434,477,347,13,7,21,6.5,5.5,13.5,45.5,17.5,10.5,26.0325,27.3333,19.0448,13.3262,18.3667,33.2111,21.1052,22.0112,29.4444,23.4937,39,28.6469,17.1595,21.7333,38.9278,19.7468,14.1449,6.37778,flood
396,310,167,467,370,166,270,535,355,16,18,11.5,8.5,11,7,12.5,19,11,22.0368,8.66052,9.72436,21.1077,22.0017,8.27652,25.4681,24.7138,15.0008,34.3111,23.5347,32.4679,16.546,13.9086,10.3106,13.7264,14.8004,7.08979,flood
595,535,27,108,7,12,455,433,532,15,20,3,7.5,0,0,22,23,18,20.3608,20.4788,2.66667,32.8333,0,0,24.7271,16.5396,23.0185,24.1636,20.4663,19,38.3889,0,0,8.83517,22.5831,10.5946,flood
96,65,96,238,343,325,75,101,57,16.5,1,11,25,23.5,26,13,14.5,0,29.6798,0.5,14.8409,21.6304,22.3815,19.8589,6.62719,20.3673,0,30.7464,8,17.3788,18.6277,22.7278,17.6142,10.4703,5.72466,0,flood
44,288,126,468,260,398,171,78,166,6.5,19.5,16.5,23,10.5,35.5,19,2,0,37.7436,11.5178,24.6722,29.1887,24.9844,17.3978,12.7837,19,0,37.7436,26.2441,35.7389,22.011,26.564,13.4376,15.1336,1.5,0,flood
139,293,99,148,367,381,190,32,2,0,25.5,7.5,40,24.5,31.5,20,2,0,0,17.2443,33.7532,30.075,22.9065,19.446,29.9935,18,0,0,27.7564,31.5609,17.4042,14.3068,16.775,14.5462,0.75,0,flood
76,298,160,252,374,345,179,135,226,8.5,21,19.5,35,13,23,25,15,0,37.8726,10.8294,31.6867,30.3186,21.3393,13.8665,13.3817,21.6,0,35.8431,14.6204,31.6065,25.7124,21.0869,16.6168,17.7573,4.76597,0,flood
115,356,296,316,314,276,200,118,87,15.5,17,30,26,18.5,29,21.5,11.5,0,33.9726,16.1592,15.6675,22.2529,24.8683,15.7957,11.9554,13.1341,0,33.31,17.3728,21.5324,22.7618,18.7736,18.192,18.8792,3.61232,0,flood
51,71,81,231,330,287,114,83,87,11,3.5,19,24.5,14,21,40.5,12,13.5,36.3722,14.1016,24.2895,20.2235,15.6532,22.2244,10.1449,19.2917,21.3735,33.4465,32.1936,30.1316,18.9028,20.7999,24.6948,16.3919,4.35069,4.87346,flood
96,92,60,226,337,370,103,104,109,0,12,6,51,16,24,13.5,15,16,0,10.1389,37,31.3318,22.469,19.3174,13.1297,25.4939,21.3232,0,35.2926,33.7083,24.3466,24.2974,27.8853,13.2645,6.56162,5.90947,flood
43,89,116,202,409,262,117,98,50,9.5,6,18,53,13.5,12,18.5,10,7,37.4323,6.54167,23.9444,29.2314,22.0831,14.5366,17.8638,22.0833,15.2143,37.1466,29.3056,31.0185,25.9479,17.5788,25.5881,13.1293,7.79815,2.14286,flood
78,117,113,320,336,226,151,82,43,12.5,5.5,17,19,21,16.5,20,12,2,34.8961,19.8699,17.2053,22.0368,24.7906,13.6074,22.3243,6.25,11,34.3877,32.0088,36.0524,20.1381,22.1367,21.1223,11.041,8.60417,2,flood
40,141,145,302,306,235,114,76,38,7.5,8.5,33.5,21,19,25.5,11.5,10.5,2,38.2413,10.3958,21.8408,23.8295,22.644,13.9452,14.5952,9.86032,10,37.9746,23.4718,20.3665,18.2556,13.845,19.5836,5.41071,6.39048,2,flood
441,151,152,571,785,636,596,523,269,15.5,10.5,3,4.5,19,13.5,13.5,21,10.5,15.8287,31.45,34.8167,20.8773,23.7562,14.6182,26.4692,22.2493,17.619,25.5818,35.5333,32.1333,14.8287,22.8728,12.0144,15.2633,12.3266,4.95238,flood
688,535,381,215,344,290,609,437,393,14.5,10,13,11,9,17,16.5,12.5,16.5,25.2326,23.5296,24.4495,34.7727,12.2778,28.3333,25.1414,20.7911,14.575,19.0866,26.8852,20.2071,28.8182,26.5556,32.3824,19.3097,10.9711,10.7719,flood
665,546,225,254,91,101,446,431,364,11.5,16.5,8.5,3.5,7,10,42.5,22,12.5,17.8998,18.7167,13.5,18.4921,6.19048,36.6226,23.4984,20.5965,15.9066,30.6964,25.4449,25.5833,20.0873,5.90476,38.1373,21.4293,16.1077,5.31669,flood
561,124,272,194,350,147,334,418,360,22.5,9.5,27.5,8,22,4,25,17.5,13.5,17.7713,30.7719,18.7896,4.30903,19.1222,19.5,25.1271,16.7719,24.0057,19.8181,37.5439,20.7191,4.39236,8.35556,3.25,18.8854,11.4487,9.75161,flood
505,533,465,78,28,289,230,635,313,26.5,21,18,7.5,0,0,23.5,32,13,30.4243,22.3661,20.0058,11.6444,0,0,31.6739,18.1713,16.1282,27.7142,30.6859,20.7984,6.55556,0,0,10.8333,23.8433,12.3141,flood
210,324,95,495,154,298,202,377,383,8.5,25.5,3,46,7.5,12,3.5,12,20,4.83333,19.7169,8.75,27.2523,25.5556,4.49632,13,18.9099,18.6075,7.66667,27.9078,19.5,17.5729,15.1444,7.13766,4.5,10.6492,31.1039,flood
507,320,226,516,323,132,395,482,316,14,8,23,4.5,5.5,7,12,11.5,19,20.2783,21.4549,10.7212,13.2812,20.6279,33.6699,33.851,21.9662,20.2311,20.3112,29.4361,21.0879,6,26.9697,34.8974,18.4428,20.322,14.8556,flood
373,286,300,342,199,58,244,426,233,0,23.5,18.5,12,7,11,8,24,12.5,0,27.8267,18.357,22.0272,9.46111,28.8782,25.2222,21.4327,17.9667,0,24.207,33.7226,21.3413,21.9783,37.2821,22.5,14.9846,13.6372,flood
241,240,71,162,218,188,196,410,188,17.5,17.5,4.5,22.5,10,8.5,17,23,11,30.9121,18.5246,28.3778,15.4222,12.075,24.4014,31.9684,14.1745,19.873,23.6626,21.8008,38.9778,9.48889,14.3372,21.7691,27.8061,13.2581,9.55808,flood
393,416,380,384,132,23,354,361,283,0,28.5,16,10,8.5,2.5,12,25,28,0,28.35,13.0236,28.1233,14.1144,2.73333,12.1438,22.2336,14.1168,0,15.019,29.675,22.1033,15.4869,39.0667,17.5938,18.593,12.8704,flood
38,244,72,40,248,91,91,266,9,8,46,5,0,10,0,0,11.5,0,36.8996,23.778,3,0,22.3822,0,0,21.5531,0,12.3258,17.5101,19.3667,0,30.9133,0,0,15.1077,0,gas
53,216,80,20,234,99,121,281,7,27.5,46.5,13,2,17,13,6,19.5,0,30.6608,21.3743,6.8,19.5,15.6372,6.55556,32.3241,19.2261,0,12.1448,18.1978,26.9538,19.25,23.1008,25.0427,18.5185,22.2593,0,gas
123,180,28,0,227,34,61,318,10,0,19,5.5,0,5,5,10,23,1,0,18.2738,4.33333,0,16,4.20238,38.6886,18.5438,1.5,0,26.4538,15.1667,0,17.675,37.0238,30.6765,16.5993,2,gas
84,338,85,72,318,156,169,362,26,14.5,55.5,9,11,18,11,10.5,33,0.5,32.7557,20.7907,5.13889,36.5,24.5446,6.62656,32.0833,17.4744,3.33333,18.9167,21.657,32.75,34.1299,27.6417,29.0303,31.0079,19.4344,19.1667,gas
173,339,26,279,344,90,308,182,193,29.5,32.5,2,26,29,0,22.5,5.5,6,24.6997,19.367,1.5,27.0107,11.7806,0,27.2972,16.0667,20.4167,16.171,26.997,32,29.9162,18.3357,0,15.1167,14.297,17,gas
172,175,201,182,205,225,166,189,94,35.5,18.5,35.5,27.5,39,15.5,23.5,14.5,13,13.8146,18.0429,13.7467,28.3076,17.968,15.813,26.6648,16.0615,24.3718,25.1045,24.0857,31.007,21.1199,14.5441,23.5783,12.1636,8.83996,7.63782,gas
132,108,161,187,203,167,95,144,90,5.5,14.5,19.5,14,15,3.5,17,30,31.5,14.9242,28.5841,16.6286,20.1242,14.8922,1.9127,31.7715,18.3092,25.355,35.1098,30.2145,27.3199,17.948,19.668,2.07937,8.5,8.89333,9.59716,gas
209,158,107,190,214,213,112,46,140,15,12,15,29.5,36,37,10,3,18.5,25.0283,24.7599,11.6,21.243,13.107,33.7095,17.8611,19,20.6845,26.72,31.3056,34.5,17.8713,22.4366,13.4514,5.91667,2,12.7302,gas
61,111,107,205,228,207,118,123,80,6,16,13,8,23.5,11,11.5,9,12,7.43333,20.5126,6.01431,32.6552,15.8049,22.2737,13.5356,13.2519,14.1793,37.75,31.2764,22.6806,18.2876,7.41458,12.7908,9.5543,13.0593,8.38859,gas
152,101,100,185,220,184,67,50,141,21.5,19,30,31,21.5,20.5,6,8,11.5,18.568,10.6316,12.8889,14.727,20.1697,32.2865,26.2,28.975,14.7851,29.2288,29.8746,32.1167,19.3768,22.7345,23.6182,3.5,3.65,13.7417,gas
252,181,7,263,212,185,10,307,102,15.5,12,0,25,5.5,10.5,1,3.5,5.5,34.6068,13.9069,0,29.8409,32.5091,15.0096,40.5,1.48333,16,18.9133,8.24868,0,16.8271,13.4909,11.835,2,14.8333,15.8333,gas
232,107,210,296,222,286,183,124,65,15,7.5,15.5,18.5,7.5,8,5.5,28,1,25.6286,15.8704,9.10431,13.0366,21.4099,25.8438,24.1156,33.2696,14.1667,23.3942,17.3704,16.5686,16.9195,17.5235,22.8438,2.67228,15.4052,8.33333,gas
234,191,218,196,204,202,43,139,150,9,7.5,9.5,8.5,7.5,3,5.5,3,7.5,29.8426,18.0173,26.7616,22.0747,19.1778,7.25,18.8485,4.91667,10.5625,11.8981,3.3679,14.5387,33.6561,22.2889,11.3333,1.87879,33.5,10.2563,gas
183,162,111,178,234,157,77,141,23,15.5,16,15,5.5,9,9.5,2,4.5,4.5,28.8846,19.1042,15.8444,22.0844,11.629,16.0439,19.5,14.65,22.8519,17.5031,12.3646,21.1556,27.5065,29.6089,32.193,19.75,15.35,3.18519,gas
103,237,169,155,161,157,21,228,93,7,21,9,2,10,3,2,9,1,38.6984,12.2626,13.8056,38.4167,18.25,11.9167,40,19.5847,0,14.6825,22.3053,14.7407,30.3333,30.1889,15.25,4,26.8693,0,gas
112,195,222,106,196,152,214,231,192,5.5,19.5,14.5,25,37,22.5,14.5,17,25,18.3333,14.225,17.1036,21.0952,19.956,14.0962,23.7557,11.1518,18.365,14.8232,22.1556,22.529,34.5595,26.7207,32.9314,11.9828,16.4763,13.1333,gas
106,169,166,130,186,141,207,175,126,13,19,12.5,31.5,22.5,30,13,15,25.5,31,16.8771,35.9272,22.7697,8.23739,7.72507,18.488,12.6778,14.6481,23.25,26.6994,28.6839,36.1714,18.3743,28.749,7.98735,9.27778,14.8723,gas
122,187,182,111,172,121,154,177,142,5,9,15.5,24.5,29.5,10,17.5,25.5,26.5,28.3,18.2994,16.646,19.5827,11.6888,5.3,28.4676,9.16429,14.1442,19.7333,21.9538,21.5313,31.9069,31.6262,36.8,12.2447,18.4638,21.9165,gas
180,134,232,198,169,113,214,177,150,27.5,13.5,22.5,28.5,19.5,27.5,22.5,27.5,36.5,27.737,20.6234,30.5631,23.3848,21.662,9.33556,25.6735,25.9515,16.2501,24.0072,7.46977,12.6625,29.2733,31.9398,19.5581,14.4806,17.8369,19.7959,gas
100,166,135,133,132,118,132,137,131,24.5,22.5,15,18,32,21.5,29.5,31.5,44,32.0233,19.4202,35.7966,6,5.72624,20.136,14.781,15.7372,23.3576,21.2067,21.6114,19.5624,35.1667,33.2738,33.9269,20.1013,20.4688,26.2462,gas
18,324,10,73,220,102,0,189,5,0,20.5,0.5,4.5,4.5,1.5,0,3,0,0,18.3017,1.66667,39.163,19.6618,1.61111,0,14.4583,0,0,16.4738,5.66667,17.2259,16.0869,0.888889,0,13.0833,0,gas
247,178,14,194,262,227,146,227,164,15,8,4,8.5,5.5,8.5,0,5,13.5,36.3222,24.4667,2.5,25.6699,24.3527,13.2718,0,5.71111,3.87037,18.6111,12.4,7,14.7301,13.4765,25.9046,0,14.5111,18.0185,gas
190,149,162,18,469,22,5,187,218,19.5,5.5,11.5,0,17.5,2,0,2,4.5,35.3836,21.6598,4.29865,0,18.1825,4,0,2.5,7.40741,19.6878,30.5326,20.5228,0,16.3256,40,0,3.75,10.537,gas
